municipality,group,variable,month,Métodos naturales: Usuarias Continuas,TOTAL
BOYUIBE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,5,5
BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,7,7
CAJUATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,13,13
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,1,1
CARAPARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,5,5
CARIPUYO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,5,5
CATACORA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,6,6
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,7,7
CHAYANTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,3,3
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,3,3
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,5,5
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,211,211
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,1,1
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,11,11
CORQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,14,14
COTAGAITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,4,4
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,32,32
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,9,9
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,10,10
CURAHUARA DE CARANGAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,3,3
DESAGUADERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,4,4
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,248,248
EL CHORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,7,7
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,5,5
EUCALIPTUS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,6,6
EXALTACION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,13,13
FILADELFIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,3,3
GUAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,4,4
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,4,4
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,3,3
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,14,14
HUAYLLAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,6,6
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,7,7
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,2,2
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,3,3
JESUS DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,5,5
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,168,168
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,255,255
LA RIVERA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,1,1
LORETO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,2,2
LURIBAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,1,1
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,1,1
MECAPACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,4,4
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,24,24
MOROCHATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,5,5
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,73,73
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,2,2
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,1,1
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,4,4
POCOATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,22,22
POCONA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,3,3
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,4,4
POROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,4,4
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,3,3
PUERTO ACOSTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,2,2
PUERTO CARABUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,3,3
PUERTO GONZALO MORENO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,17,17
PUERTO PEREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,12,12
PUERTO QUIJARRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,28,28
PUERTO RICO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,2,2
PUERTO SILES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,2,2
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,2,2
PUNA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,14,14
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,16,16
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,22,22
REYES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,1,1
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,13,13
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,3,3
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,20,20
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,54,54
SACABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,4,4
SACACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,1,1
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,2,2
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,4,4
SAN ANDRES DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,3,3
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,5,5
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,46,46
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,11,11
SAN CARLOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,9,9
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,12,12
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,2,2
SAN JAVIER(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,21,21
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,12,12
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,5,5
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,26,26
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,9,9
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,1,1
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,1,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,157,157
SANTIAGO DE HUARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,1,1
SICA SICA (VILLA AROMA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,5,5
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,16,16
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,28,28
SORACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,14,14
SORATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,3,3
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,144,144
TAPACARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,2,2
TARACO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,1,1
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,56,56
TARVITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,4,4
TIAWANACU,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,4,4
TINGUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,13,13
TIPUANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,1,1
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,3,3
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,3,3
TOMAVE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,4,4
TOMINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,11,11
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,3,3
TOTORA(ORR),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,17,17
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,28,28
TURCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,7,7
UMALA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,2,2
VACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,4,4
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,4,4
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,17,17
VILLA RIVERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,12,12
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,69,69
VITICHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,2,2
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,1,1
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,338,338
YOCALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,4,4
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-10-01,6,6
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,12,12
ALALAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,8,8
ANCORAIMES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,42,42
ANDAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,18,18
BELEN DE URMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,2,2
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,13,13
BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,11,11
CAJUATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,24,24
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,4,4
CARACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,1,1
CARAPARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,6,6
CARIPUYO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,3,3
CATACORA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,6,6
CHALLAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,6,6
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,12,12
CHAYANTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,4,4
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,7,7
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,413,413
COLQUECHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,2,2
COLQUIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,2,2
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,15,15
COTAGAITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,2,2
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,20,20
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,2,2
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,17,17
CURAHUARA DE CARANGAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,3,3
DESAGUADERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,3,3
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,244,244
EL CHORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,9,9
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,2,2
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,2,2
EXALTACION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,1,1
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,1,1
GUAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,4,4
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,30,30
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,3,3
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,15,15
HUAYLLAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,6,6
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,2,2
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,3,3
JESUS DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,9,9
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,168,168
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,320,320
LORETO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,2,2
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,1,1
MECAPACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,5,5
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,10,10
MOROCHATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,3,3
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,96,96
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,2,2
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,1,1
PAZÑA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,1,1
POCOATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,25,25
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,1,1
POROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,3,3
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,5,5
PUERTO ACOSTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,1,1
PUERTO CARABUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,2,2
PUERTO GONZALO MORENO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,17,17
PUERTO QUIJARRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,75,75
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,8,8
PUNA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,15,15
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,11,11
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,11,11
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,14,14
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,5,5
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,29,29
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,39,39
SACABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,2,2
SACACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,1,1
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,6,6
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,6,6
SAN ANDRES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,16,16
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,3,3
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,37,37
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,15,15
SAN CARLOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,4,4
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,7,7
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,1,1
SAN JAVIER(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,28,28
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,31,31
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,9,9
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,2,2
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,13,13
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,5,5
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,7,7
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,79,79
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,3,3
SICA SICA (VILLA AROMA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,5,5
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,8,8
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,35,35
SORACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,17,17
SORATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,7,7
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,209,209
TAPACARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,5,5
TARACO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,10,10
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,59,59
TARVITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",metodos naturales: usuarias continuas,2009-11-01,8,8
