municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,79,79
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,444,444
SANTA ROSA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,370,370
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,13,13
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,530,530
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,107,107
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,83,83
SANTIVAÑES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,81,81
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,164,164
SAPAHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,282,282
SENA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,580,580
SHINAOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,90,90
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,102,102
SICAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,141,141
SIPE SIPE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,388,388
SOPACHUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,193,193
SORACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,316,316
SORATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,356,356
SUCRE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,731,731
TACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,42,42
TACACOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,12,12
TACOPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,111,111
TAHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,47,47
TAPACARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,70,70
TARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,615,615
TARACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,106,106
TARATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,75,75
TARIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,1469,1469
TARVITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,700,700
TIAHUANACU,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,209,209
TINGUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,303,303
TIQUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,643,643
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,338,338
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,79,79
TOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,154,154
TOLATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,50,50
TOLEDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,334,334
TOMAVE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,65,65
TOMINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,504,504
TOTORA(CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,197,197
TOTORA(ORR),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,176,176
TRIGAL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,33,33
TRINIDAD,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,316,316
TUPIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,885,885
TURCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,163,163
UMALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,148,148
UNCIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,248,248
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,98,98
URUBICHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,21,21
UYUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,84,84
VACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,337,337
VALLEGRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,275,275
VIACHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,346,346
VILA VILA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,136,136
VILLA CHARCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,243,243
VILLA MONTES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,233,233
VILLA RIVERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,101,101
VILLA SERRANO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,215,215
VILLA TUNARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,888,888
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,209,209
VILLAZON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,1108,1108
VINTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,464,464
VITICHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,129,129
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,18,18
WARNES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,444,444
YACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,232,232
YACUIBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,575,575
YAMPARAEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,304,304
YANACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,250,250
YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,1194,1194
YOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,236,236
YOTALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,212,212
YUNCHARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,44,44
ZUDAÑEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-09-01,330,330
ACACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,5,5
ACHACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,469,469
ACHOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,271,271
AIQUILE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,170,170
ALALAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,13,13
ALCALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,162,162
ALTO BENI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,5,5
ANCORAIMES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,165,165
ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,62,62
ANTEQUERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,54,54
ANZALDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,211,211
APOLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,22,22
ARAMPAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,72,72
ARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,104,104
ARBIETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,433,433
ARQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,134,134
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,169,169
ATOCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,344,344
AYATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,29,29
AYO AYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,46,46
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,262,262
AZURDUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,225,225
BATALLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,111,111
BAURES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,123,123
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,100,100
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,48,48
BELLA FLOR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,43,43
BERMEJO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,192,192
BETANZOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,359,359
BOLIVAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,63,63
BOLPEBRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,164,164
BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,325,325
CABEZAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,91,91
CAIROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,4,4
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,97,97
CAJUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,22,22
CALACOTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,5,5
CALAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,66,66
CAMARGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,356,356
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,113,113
CAMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,403,403
CAPINOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,111,111
CAQUIAVIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,171,171
CARACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,392,392
CARANAVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,50,50
CARAPARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,167,167
CARIPUYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,121,121
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,30,30
CHACARILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,80,80
CHALLAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,651,651
CHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,173,173
CHARAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,191,191
CHARAÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,40,40
CHAYANTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,71,71
CHIMORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,304,304
CHIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,33,33
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,49,49
CHUMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,152,152
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,89,89
CKOCHAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,60,60
CLIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,256,256
COBIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,83,83
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,30,30
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,336,336
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,308,308
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,283,283
COLLANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,9,9
COLPA BELGICA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,4,4
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,145,145
COLQUENCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,86,86
COLQUIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,109,109
COMANCHE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,25,25
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,490,490
COMBAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,232,232
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,68,68
COPACABANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,91,91
CORIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,163,163
CORO CORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,220,220
COROICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,105,105
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,57,57
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,721,721
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,125,125
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,283,283
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,45,45
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,49,49
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,283,283
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,171,171
CURVA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,55,55
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,30,30
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,4275,4275
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,72,72
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,62,62
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,307,307
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,400,400
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,108,108
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,397,397
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,33,33
ESCOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,36,36
ESMERALDA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,5,5
EUCALIPTUS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,80,80
EXALTACION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,45,45
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,111,111
FILADELFIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,20,20
GAIOC JATUN AYLLU YURA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,44,44
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,385,385
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,24,24
GUANAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,20,20
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,64,64
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,475,475
GUTIERREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,10,10
HUACARAJE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,79,79
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,128,128
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,63,63
HUACHACALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,8,8
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,129,129
HUARINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,144,144
HUATAJATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,10,10
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,262,262
HUMANATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,15,15
ICHOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,303,303
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,320,320
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,276,276
INQUISIVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,81,81
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,141,141
IXIAMAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,17,17
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,65,65
LA ASUNTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,7,7
LA GUARDIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,118,118
LA PAZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,159,159
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,200,200
LAJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,80,80
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,290,290
LICOMA PAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,8,8
LLALLAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,187,187
LLICA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,431,431
LORETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,114,114
LURIBAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,20,20
MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,25,25
MACHARETI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,259,259
MAGDALENA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,71,71
MAIRANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,49,49
MALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,70,70
MECAPACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,31,31
MINEROS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,208,208
MIZQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,258,258
MOCOMOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,605,605
MOJINETE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,49,49
MOJOCOYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,148,148
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,422,422
MONTERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,350,350
MOROCHATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,85,85
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,40,40
OCURI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,42,42
OKINAWA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,34,34
OMEREQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,336,336
ORURO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,861,861
PADCAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,446,446
PADILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,209,209
PAILON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,164,164
PALCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,172,172
PALOS BLANCOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,157,157
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,42,42
PAPEL PAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,40,40
PASORAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,15,15
PATACAMAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,30,30
PAZÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,91,91
PELECHUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,74,74
POCOATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,273,273
POCONA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,61,61
POJO (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,190,190
PORCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,81,81
POROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,507,507
PORONGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,74,74
PORTACHUELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,6,6
PORVENIR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,5,5
POSTRER VALLE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,25,25
POTOSI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,1702,1702
PRESTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,323,323
PUCARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,58,58
PUCARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,369,369
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,40,40
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,137,137
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,125,125
PUERTO PEREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,82,82
PUERTO RICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,11,11
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,48,48
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,415,415
PUNA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,199,199
PUNATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,546,546
QUIABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,47,47
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,1712,1712
QUIME,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,30,30
QUIRUSILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,140,140
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,54,54
RAVELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,273,273
REYES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,73,73
RIBERALTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,694,694
ROBORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,18,18
RURRENABAQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,133,133
SABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,70,70
SACABA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,891,891
SACABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,114,114
SACACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,92,92
SAIPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,217,217
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,35,35
SAMAIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2023-10-01,161,161
