municipality,group,variable,month,Nº de Personas con Discapacidad atendidas en la comunidad,TOTAL
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,1,1
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,2,2
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,17,17
SAN LUCAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,14,14
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,5,5
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,5,5
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,4,4
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,1,1
SHINAOTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,2,2
SOPACHUY,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,9,9
SORATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,4,4
SUCRE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,29,29
TACOPAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,7,7
TAHUA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,1,1
TARACO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,3,3
TARIJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,33,33
TARVITA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,6,6
TIAHUANACU,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,4,4
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,1,1
TIPUANI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,80,80
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,4,4
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,3,3
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,11,11
TOMINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,6,6
TUPIZA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,6,6
UMALA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,1,1
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,15,15
VACAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,5,5
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,31,31
VIACHA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,12,12
VILA VILA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,8,8
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,4,4
VILLA MONTES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,5,5
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,10,10
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,3,3
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,9,9
VILLAZON,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,66,66
VINTO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,2,2
WARNES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,17,17
YACUIBA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,41,41
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,7,7
YOCALLA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,18,18
YUNCHARA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,3,3
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-10-01,2,2
ACHACACHI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,13,13
ACHOCALLA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,13,13
ALCALA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,5,5
ANCORAIMES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,3,3
ARANI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,2,2
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,2,2
AYO AYO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,8,8
AZURDUY,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,3,3
BATALLAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,2,2
BAURES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,4,4
BELLA FLOR,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,4,4
BERMEJO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
BUENA VISTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
CAIROMA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
CAJUATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,2,2
CALACOTO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,5,5
CAMARGO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,5,5
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,19,19
CAPINOTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,5,5
CARACOLLO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,12,12
CARANAVI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,2,2
CARAPARI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,8,8
CHARAÑA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
CHAYANTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
CHIMORE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,10,10
CHUMA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,2,2
CKOCHAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,9,9
CLIZA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,6,6
COBIJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,8,8
COCHABAMBA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,4,4
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,53,53
COLLANA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,7,7
COLQUENCHA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,12,12
COLQUIRI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,3,3
CONCEPCION,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
CORO CORO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,2,2
COROICO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,4,4
COTAGAITA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
COTOCA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,2,2
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,3,3
CULPINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,2,2
CURVA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,3,3
EL ALTO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,12,12
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,9,9
EXALTACION,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,12,12
GAIOC JATUN AYLLU YURA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,2,2
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,5,5
GUAQUI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,5,5
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,6,6
GUTIERREZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,3,3
HUACARETA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,10,10
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,13,13
HUACHACALLA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,5,5
HUANUNI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,4,4
ICHOCA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,2,2
INCAHUASI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,8,8
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,10,10
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,4,4
LA GUARDIA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,3,3
LA PAZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,12,12
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,2,2
LAJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,2,2
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,2,2
MACHARETI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
MAGDALENA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,4,4
MAIRANA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,4,4
MECAPACA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,4,4
MOCOMOCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,5,5
MOJOCOYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,9,9
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,25,25
MONTERO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,2,2
OCURI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
ORURO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,2,2
PADCAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,12,12
PADILLA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,13,13
PALCA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,9,9
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
PELECHUCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,2,2
POCOATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
POROMA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,11,11
PORONGO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
PORVENIR,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,55,55
POTOSI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,49,49
PRESTO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,8,8
PUCARANI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,5,5
PUNA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
PUNATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,7,7
QUIABAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
QUIME,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,4,4
SACABA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,34,34
SAN ANDRES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,70,70
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
SAN BORJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,11,11
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
SAN CARLOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,3,3
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,3,3
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,2,2
SAN JULIAN,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,17,17
SAN LUCAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,11,11
SAN MATIAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,8,8
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,13,13
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,15,15
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,6,6
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,2,2
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,3,3
SHINAOTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,2,2
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,2,2
SIPE SIPE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,5,5
SOPACHUY,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,2,2
SORATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,6,6
SUCRE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,31,31
TACOPAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,2,2
TARABUCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,3,3
TARIJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,18,18
TARVITA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,10,10
TIAHUANACU,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,8,8
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,6,6
TOMINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,14,14
TUPIZA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,3,3
UMALA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,2,2
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,3,3
VACAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,4,4
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,26,26
VIACHA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,12,12
VILA VILA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,8,8
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
VILLA MONTES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,3,3
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,2,2
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,16,16
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,6,6
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,8,8
VINTO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,5,5
WARNES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,11,11
YACO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,3,3
YACUIBA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,12,12
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,6,6
YOTALA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,12,12
YUNCHARA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,4,4
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-11-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,10,10
ACHOCALLA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,9,9
ALTO BENI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,2,2
ARANI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,2,2
AYO AYO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,7,7
AZURDUY,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,4,4
BATALLAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,2,2
BERMEJO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,3,3
BOLPEBRA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,1,1
CABEZAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,4,4
CAMARGO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,6,6
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,3,3
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,1,1
CARACOLLO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,21,21
CARANAVI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,2,2
CARAPARI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,3,3
CHACARILLA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,2,2
CHALLAPATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,2,2
CHUMA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,4,4
CKOCHAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,7,7
CLIZA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,3,3
COBIJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,8,8
COCHABAMBA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,3,3
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,37,37
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,1,1
COLLANA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,6,6
COLQUIRI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,1,1
COMANCHE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,2,2
COMARAPA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,1,1
COPACABANA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,1,1
CORIPATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,1,1
CORO CORO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,2,2
COROICO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,2,2
COTOCA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,5,5
CULPINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en la comunidad,2023-12-01,6,6
