municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,60,60
MAGDALENA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,22,22
MAIRANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,23,23
MALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,31,31
MAPIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,21,21
MINEROS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,20,20
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,55,55
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,9,9
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,27,27
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,43,43
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,53,53
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,284,284
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,9,9
MOROCHATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,14,14
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,3,3
NAZACARA DE PACAJES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,1,1
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,21,21
OKINAWA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,9,9
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,7,7
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,1008,1008
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,62,62
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,43,43
PAILON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,8,8
PALCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,11,11
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,72,72
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,15,15
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,57,57
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,19,19
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,77,77
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,36,36
PELECHUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,17,17
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,122,122
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,38,38
POJO (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,2,2
POOPO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,14,14
PORCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,18,18
POROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,61,61
PORONGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,24,24
PORTACHUELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,4,4
PORVENIR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,9,9
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,14,14
POTOSI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,323,323
PRESTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,37,37
PUCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,22,22
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,306,306
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,31,31
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,14,14
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,15,15
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,52,52
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,719,719
PUERTO RICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,2,2
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,125,125
PUNA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,28,28
PUNATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,6370,6370
QUIABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,11,11
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,241,241
QUIME,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,8,8
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,4,4
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,11,11
RAVELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,41,41
REYES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,5,5
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,305,305
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,19,19
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,42,42
SABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,44,44
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,232,232
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,14,14
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,30,30
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,40,40
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,91,91
SAMAIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,39,39
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,8,8
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,27,27
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,9,9
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,16,16
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,10,10
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,850,850
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,33,33
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,45,45
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,96,96
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,55,55
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,5,5
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,5,5
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,28,28
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,151,151
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,24,24
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,78,78
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,18,18
SAN MATIAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,5,5
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,37,37
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,29,29
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,51,51
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,136,136
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,82,82
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,101,101
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,2,2
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,40,40
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,6,6
SANTA ANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,4,4
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,1680,1680
SANTA ROSA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,27,27
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,34,34
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,131,131
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,12,12
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,13,13
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,35,35
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,28,28
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,28,28
SENA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,4,4
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,39,39
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,68,68
SICAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,21,21
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,88,88
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,3,3
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,69,69
SORATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,70,70
SUCRE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,146,146
TACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,3,3
TACACOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,15,15
TACOBAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,17,17
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,228,228
TAHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,5,5
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,7,7
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,72,72
TARACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,8,8
TARATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,5,5
TARIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,240,240
TARVITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,68,68
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,6,6
TIAHUANACU,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,20,20
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,35,35
TIPUANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,3,3
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,131,131
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,53,53
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,1,1
TOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,41,41
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,6,6
TOLATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,21,21
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,38,38
TOMAVE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,2,2
TOMINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,36,36
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,74,74
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,7,7
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,58,58
TRIGAL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,7,7
TRINIDAD,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,426,426
TUPIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,59,59
TURCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,93,93
UMALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,114,114
UNCIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,72,72
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,86,86
URUBICHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,9,9
UYUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,98,98
VACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,43,43
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,59,59
VIACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,220,220
VILA VILA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,136,136
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,29,29
VILLA MONTES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,19,19
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,2,2
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,14,14
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,41,41
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,224,224
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,78,78
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,128,128
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,148,148
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,21,21
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,10,10
WARNES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,242,242
YACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,26,26
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,155,155
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,50,50
YANACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,20,20
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,337,337
YOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,6,6
YOTALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,28,28
YUNCHARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,38,38
YUNGUYO DE LITORAL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,1,1
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-10-01,42,42
ACACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,10,10
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,66,66
ACHOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,150,150
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,26,26
ALALAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,11,11
ALCALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,21,21
ALTO BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,40,40
ANCORAIMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,72,72
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,35,35
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,12,12
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,24,24
APOLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,2,2
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,20,20
ARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,10,10
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,18,18
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,7,7
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,47,47
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,44,44
AUCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,4,4
AYATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,7,7
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,44,44
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,18,18
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,40,40
BATALLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,21,21
BAURES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,49,49
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,16,16
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,4,4
BELLA FLOR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,8,8
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,58,58
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,118,118
BOLIVAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,27,27
BOLPEBRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,11,11
BOYUIBE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,7,7
BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,6,6
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,4,4
CAIROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,18,18
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,85,85
CAJUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,26,26
CALACOTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,16,16
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,33,33
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,62,62
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,23,23
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,48,48
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,16,16
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,67,67
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,56,56
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,41,41
CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,8,8
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,14,14
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,39,39
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,1,1
CATACORA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,27,27
CHACARILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,21,21
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,169,169
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,27,27
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,22,22
CHARAÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,22,22
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,31,31
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,74,74
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,23,23
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,1,1
CHUA COCANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,3,3
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,27,27
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,21,21
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,39,39
CLIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,26,26
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,31,31
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,6,6
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,165,165
COIPASA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,2,2
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,89,89
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,30,30
COLLANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,16,16
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,38,38
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,5,5
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,113,113
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,26,26
COLQUIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,33,33
COMANCHE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,27,27
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,97,97
COMBAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,49,49
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,36,36
COPACABANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,12,12
CORIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,3,3
CORO CORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,46,46
COROICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,8,8
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,86,86
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,91,91
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,16,16
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,5,5
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,27,27
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,11,11
CUEVO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,23,23
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,53,53
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,36,36
CURVA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,7,7
DESAGUADERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,1539,1539
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,37,37
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,17,17
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,303,303
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2023-11-01,76,76
