municipality,group,variable,month,Otras actividades,TOTAL
PAMPA AULLAGAS,otras actividades de enfermeria,otras actividades,2021-10-01,164,164
PAMPA GRANDE,otras actividades de enfermeria,otras actividades,2021-10-01,9,9
PAPEL PAMPA,otras actividades de enfermeria,otras actividades,2021-10-01,106,106
PASORAPA,otras actividades de enfermeria,otras actividades,2021-10-01,9,9
PATACAMAYA,otras actividades de enfermeria,otras actividades,2021-10-01,34,34
PAZÑA,otras actividades de enfermeria,otras actividades,2021-10-01,14,14
PELECHUCO,otras actividades de enfermeria,otras actividades,2021-10-01,131,131
POCOATA,otras actividades de enfermeria,otras actividades,2021-10-01,4,4
POCONA,otras actividades de enfermeria,otras actividades,2021-10-01,212,212
POJO (CBBA),otras actividades de enfermeria,otras actividades,2021-10-01,3,3
POOPO,otras actividades de enfermeria,otras actividades,2021-10-01,33,33
PORCO,otras actividades de enfermeria,otras actividades,2021-10-01,2,2
POROMA,otras actividades de enfermeria,otras actividades,2021-10-01,145,145
PORONGO,otras actividades de enfermeria,otras actividades,2021-10-01,136,136
PORTACHUELO,otras actividades de enfermeria,otras actividades,2021-10-01,162,162
PORVENIR,otras actividades de enfermeria,otras actividades,2021-10-01,29,29
POSTRER VALLE,otras actividades de enfermeria,otras actividades,2021-10-01,8,8
POTOSI,otras actividades de enfermeria,otras actividades,2021-10-01,123050,123050
PRESTO,otras actividades de enfermeria,otras actividades,2021-10-01,1565,1565
PUCARA,otras actividades de enfermeria,otras actividades,2021-10-01,8,8
PUCARANI,otras actividades de enfermeria,otras actividades,2021-10-01,12,12
PUERTO ACOSTA,otras actividades de enfermeria,otras actividades,2021-10-01,50,50
PUERTO CARABUCO,otras actividades de enfermeria,otras actividades,2021-10-01,81,81
PUERTO GONZALO MORENO,otras actividades de enfermeria,otras actividades,2021-10-01,59,59
PUERTO PEREZ,otras actividades de enfermeria,otras actividades,2021-10-01,29,29
PUERTO QUIJARRO,otras actividades de enfermeria,otras actividades,2021-10-01,112,112
PUERTO RICO,otras actividades de enfermeria,otras actividades,2021-10-01,1208,1208
PUERTO SUAREZ,otras actividades de enfermeria,otras actividades,2021-10-01,142,142
PUERTO VILLARROEL,otras actividades de enfermeria,otras actividades,2021-10-01,853,853
PUNA,otras actividades de enfermeria,otras actividades,2021-10-01,303,303
PUNATA,otras actividades de enfermeria,otras actividades,2021-10-01,1048,1048
QUILLACOLLO,otras actividades de enfermeria,otras actividades,2021-10-01,7906,7906
QUIME,otras actividades de enfermeria,otras actividades,2021-10-01,624,624
QUIRUSILLAS,otras actividades de enfermeria,otras actividades,2021-10-01,89,89
RAVELO,otras actividades de enfermeria,otras actividades,2021-10-01,6,6
REYES,otras actividades de enfermeria,otras actividades,2021-10-01,1061,1061
RIBERALTA,otras actividades de enfermeria,otras actividades,2021-10-01,198090,198090
ROBORE,otras actividades de enfermeria,otras actividades,2021-10-01,11369,11369
RURRENABAQUE,otras actividades de enfermeria,otras actividades,2021-10-01,405,405
SABAYA,otras actividades de enfermeria,otras actividades,2021-10-01,113,113
SACABA,otras actividades de enfermeria,otras actividades,2021-10-01,11219,11219
SACACA,otras actividades de enfermeria,otras actividades,2021-10-01,18,18
SAIPINA,otras actividades de enfermeria,otras actividades,2021-10-01,16,16
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,otras actividades,2021-10-01,1480,1480
SAMAIPATA,otras actividades de enfermeria,otras actividades,2021-10-01,42,42
SAN AGUSTIN,otras actividades de enfermeria,otras actividades,2021-10-01,1,1
SAN ANDRES,otras actividades de enfermeria,otras actividades,2021-10-01,71,71
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,otras actividades,2021-10-01,4,4
SAN BORJA,otras actividades de enfermeria,otras actividades,2021-10-01,2931,2931
SAN BUENA VENTURA,otras actividades de enfermeria,otras actividades,2021-10-01,1101,1101
SAN CARLOS,otras actividades de enfermeria,otras actividades,2021-10-01,12049,12049
SAN IGNACIO,otras actividades de enfermeria,otras actividades,2021-10-01,6150,6150
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,otras actividades,2021-10-01,36925,36925
SAN JAVIER(BNI),otras actividades de enfermeria,otras actividades,2021-10-01,10,10
SAN JAVIER(STC),otras actividades de enfermeria,otras actividades,2021-10-01,108,108
SAN JOAQUIN,otras actividades de enfermeria,otras actividades,2021-10-01,236,236
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,otras actividades,2021-10-01,5409,5409
SAN JUAN DE YAPACANI,otras actividades de enfermeria,otras actividades,2021-10-01,44,44
SAN JULIAN,otras actividades de enfermeria,otras actividades,2021-10-01,751,751
SAN LORENZO(PND),otras actividades de enfermeria,otras actividades,2021-10-01,3,3
SAN LORENZO(TJA),otras actividades de enfermeria,otras actividades,2021-10-01,52,52
SAN LUCAS,otras actividades de enfermeria,otras actividades,2021-10-01,4051,4051
SAN MATIAS,otras actividades de enfermeria,otras actividades,2021-10-01,297,297
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,otras actividades,2021-10-01,63,63
SAN PABLO DE LIPEZ,otras actividades de enfermeria,otras actividades,2021-10-01,13,13
SAN PEDRO,otras actividades de enfermeria,otras actividades,2021-10-01,520,520
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,otras actividades,2021-10-01,70,70
SAN PEDRO DE MACHA,otras actividades de enfermeria,otras actividades,2021-10-01,13,13
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,otras actividades,2021-10-01,7,7
SAN PEDRO(PND),otras actividades de enfermeria,otras actividades,2021-10-01,65,65
SAN RAFAEL,otras actividades de enfermeria,otras actividades,2021-10-01,13,13
SAN RAMON BENI,otras actividades de enfermeria,otras actividades,2021-10-01,178,178
SAN RAMON SCZ,otras actividades de enfermeria,otras actividades,2021-10-01,98,98
SANTA ANA,otras actividades de enfermeria,otras actividades,2021-10-01,9035,9035
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,otras actividades,2021-10-01,1740401,1740401
SANTA ROSA,otras actividades de enfermeria,otras actividades,2021-10-01,136,136
SANTA ROSA DEL SARA,otras actividades de enfermeria,otras actividades,2021-10-01,156,156
SANTIAGO DE CALLAPA,otras actividades de enfermeria,otras actividades,2021-10-01,7,7
SANTIAGO DE HUARI,otras actividades de enfermeria,otras actividades,2021-10-01,11,11
SANTIAGO DE HUATA,otras actividades de enfermeria,otras actividades,2021-10-01,10,10
SANTIVAÑES,otras actividades de enfermeria,otras actividades,2021-10-01,1,1
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,otras actividades,2021-10-01,3,3
SAPAHAQUI,otras actividades de enfermeria,otras actividades,2021-10-01,10,10
SENA,otras actividades de enfermeria,otras actividades,2021-10-01,274,274
SHINAOTA,otras actividades de enfermeria,otras actividades,2021-10-01,384,384
SICA SICA (VILLA AROMA),otras actividades de enfermeria,otras actividades,2021-10-01,46,46
SIPE SIPE,otras actividades de enfermeria,otras actividades,2021-10-01,353,353
SOPACHUY,otras actividades de enfermeria,otras actividades,2021-10-01,184,184
SORACACHI,otras actividades de enfermeria,otras actividades,2021-10-01,124,124
SORATA,otras actividades de enfermeria,otras actividades,2021-10-01,1046,1046
SUCRE,otras actividades de enfermeria,otras actividades,2021-10-01,261597,261597
TACACOMA,otras actividades de enfermeria,otras actividades,2021-10-01,6,6
TACOBAMBA,otras actividades de enfermeria,otras actividades,2021-10-01,5,5
TACOPAYA,otras actividades de enfermeria,otras actividades,2021-10-01,15,15
TAHUA,otras actividades de enfermeria,otras actividades,2021-10-01,2,2
TAPACARI,otras actividades de enfermeria,otras actividades,2021-10-01,113,113
TARABUCO,otras actividades de enfermeria,otras actividades,2021-10-01,1069,1069
TARATA,otras actividades de enfermeria,otras actividades,2021-10-01,320,320
TARIJA,otras actividades de enfermeria,otras actividades,2021-10-01,405537,405537
TARVITA,otras actividades de enfermeria,otras actividades,2021-10-01,1521,1521
TEOPONTE,otras actividades de enfermeria,otras actividades,2021-10-01,98,98
TIAHUANACU,otras actividades de enfermeria,otras actividades,2021-10-01,40,40
TINGUIPAYA,otras actividades de enfermeria,otras actividades,2021-10-01,4,4
TIPUANI,otras actividades de enfermeria,otras actividades,2021-10-01,16,16
TIQUIPAYA,otras actividades de enfermeria,otras actividades,2021-10-01,222,222
TIRAQUE (CBBA),otras actividades de enfermeria,otras actividades,2021-10-01,58,58
TOCO,otras actividades de enfermeria,otras actividades,2021-10-01,31,31
TOLATA,otras actividades de enfermeria,otras actividades,2021-10-01,4,4
TOLEDO,otras actividades de enfermeria,otras actividades,2021-10-01,172,172
TOMAVE,otras actividades de enfermeria,otras actividades,2021-10-01,122,122
TOMINA,otras actividades de enfermeria,otras actividades,2021-10-01,1820,1820
TORO TORO,otras actividades de enfermeria,otras actividades,2021-10-01,53,53
TOTORA(CBBA),otras actividades de enfermeria,otras actividades,2021-10-01,2591,2591
TOTORA(ORR),otras actividades de enfermeria,otras actividades,2021-10-01,8,8
TRIGAL,otras actividades de enfermeria,otras actividades,2021-10-01,3,3
TRINIDAD,otras actividades de enfermeria,otras actividades,2021-10-01,1006803,1006803
TUPIZA,otras actividades de enfermeria,otras actividades,2021-10-01,14218,14218
TURCO,otras actividades de enfermeria,otras actividades,2021-10-01,338,338
UMALA,otras actividades de enfermeria,otras actividades,2021-10-01,28,28
UNCIA,otras actividades de enfermeria,otras actividades,2021-10-01,7,7
URIONDO (A. CONCEPCION),otras actividades de enfermeria,otras actividades,2021-10-01,9,9
URUBICHA,otras actividades de enfermeria,otras actividades,2021-10-01,150,150
UYUNI,otras actividades de enfermeria,otras actividades,2021-10-01,4458,4458
VACAS,otras actividades de enfermeria,otras actividades,2021-10-01,11,11
VALLEGRANDE,otras actividades de enfermeria,otras actividades,2021-10-01,4697,4697
VIACHA,otras actividades de enfermeria,otras actividades,2021-10-01,457,457
VILA VILA,otras actividades de enfermeria,otras actividades,2021-10-01,28,28
VILLA CHARCAS,otras actividades de enfermeria,otras actividades,2021-10-01,4,4
VILLA MONTES,otras actividades de enfermeria,otras actividades,2021-10-01,27687,27687
VILLA RIVERO,otras actividades de enfermeria,otras actividades,2021-10-01,19,19
VILLA SERRANO,otras actividades de enfermeria,otras actividades,2021-10-01,11,11
VILLA TUNARI,otras actividades de enfermeria,otras actividades,2021-10-01,2007,2007
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,otras actividades,2021-10-01,158,158
VILLAZON,otras actividades de enfermeria,otras actividades,2021-10-01,46703,46703
VINTO,otras actividades de enfermeria,otras actividades,2021-10-01,4679,4679
VITICHI,otras actividades de enfermeria,otras actividades,2021-10-01,9,9
WARNES,otras actividades de enfermeria,otras actividades,2021-10-01,13067,13067
YACO,otras actividades de enfermeria,otras actividades,2021-10-01,1,1
YACUIBA,otras actividades de enfermeria,otras actividades,2021-10-01,15041,15041
YAMPARAEZ,otras actividades de enfermeria,otras actividades,2021-10-01,4,4
YANACACHI,otras actividades de enfermeria,otras actividades,2021-10-01,11,11
YAPACANI,otras actividades de enfermeria,otras actividades,2021-10-01,1337,1337
YOCALLA,otras actividades de enfermeria,otras actividades,2021-10-01,31,31
YOTALA,otras actividades de enfermeria,otras actividades,2021-10-01,7,7
YUNCHARA,otras actividades de enfermeria,otras actividades,2021-10-01,4,4
ZUDAÑEZ,otras actividades de enfermeria,otras actividades,2021-10-01,547,547
ACACIO,otras actividades de enfermeria,otras actividades,2021-11-01,1,1
ACHACACHI,otras actividades de enfermeria,otras actividades,2021-11-01,147,147
ACHOCALLA,otras actividades de enfermeria,otras actividades,2021-11-01,18,18
AIQUILE,otras actividades de enfermeria,otras actividades,2021-11-01,1189,1189
ALCALA,otras actividades de enfermeria,otras actividades,2021-11-01,11,11
ALTO BENI,otras actividades de enfermeria,otras actividades,2021-11-01,8,8
ANCORAIMES,otras actividades de enfermeria,otras actividades,2021-11-01,4,4
ANDAMARCA,otras actividades de enfermeria,otras actividades,2021-11-01,112,112
ANTEQUERA,otras actividades de enfermeria,otras actividades,2021-11-01,9,9
ANZALDO,otras actividades de enfermeria,otras actividades,2021-11-01,15,15
APOLO,otras actividades de enfermeria,otras actividades,2021-11-01,1969,1969
ARAMPAMPA,otras actividades de enfermeria,otras actividades,2021-11-01,13,13
ARANI,otras actividades de enfermeria,otras actividades,2021-11-01,25,25
ARBIETO,otras actividades de enfermeria,otras actividades,2021-11-01,3,3
ARQUE,otras actividades de enfermeria,otras actividades,2021-11-01,4,4
ASCENCION DE GUARAYOS,otras actividades de enfermeria,otras actividades,2021-11-01,397,397
ATOCHA,otras actividades de enfermeria,otras actividades,2021-11-01,8201,8201
AUCAPATA,otras actividades de enfermeria,otras actividades,2021-11-01,62,62
AYATA,otras actividades de enfermeria,otras actividades,2021-11-01,7,7
AYO AYO,otras actividades de enfermeria,otras actividades,2021-11-01,11,11
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,otras actividades,2021-11-01,255,255
AZURDUY,otras actividades de enfermeria,otras actividades,2021-11-01,273,273
BATALLAS,otras actividades de enfermeria,otras actividades,2021-11-01,5,5
BAURES,otras actividades de enfermeria,otras actividades,2021-11-01,146,146
BELLA FLOR,otras actividades de enfermeria,otras actividades,2021-11-01,71,71
BERMEJO,otras actividades de enfermeria,otras actividades,2021-11-01,2985,2985
BETANZOS,otras actividades de enfermeria,otras actividades,2021-11-01,670,670
BOLPEBRA,otras actividades de enfermeria,otras actividades,2021-11-01,4,4
BUENA VISTA,otras actividades de enfermeria,otras actividades,2021-11-01,48,48
CABEZAS,otras actividades de enfermeria,otras actividades,2021-11-01,260,260
CAIROMA,otras actividades de enfermeria,otras actividades,2021-11-01,67,67
"CAIZA ""D""",otras actividades de enfermeria,otras actividades,2021-11-01,1013,1013
CAJUATA,otras actividades de enfermeria,otras actividades,2021-11-01,155,155
CALAMARCA,otras actividades de enfermeria,otras actividades,2021-11-01,4,4
CAMARGO,otras actividades de enfermeria,otras actividades,2021-11-01,7094,7094
CAMIRI,otras actividades de enfermeria,otras actividades,2021-11-01,56,56
CAPINOTA,otras actividades de enfermeria,otras actividades,2021-11-01,124,124
CAQUIAVIRI,otras actividades de enfermeria,otras actividades,2021-11-01,52,52
CARACOLLO,otras actividades de enfermeria,otras actividades,2021-11-01,94,94
CARANAVI,otras actividades de enfermeria,otras actividades,2021-11-01,26595,26595
CARAPARI,otras actividades de enfermeria,otras actividades,2021-11-01,56,56
CARIPUYO,otras actividades de enfermeria,otras actividades,2021-11-01,31,31
CARMEN RIVERO TORREZ,otras actividades de enfermeria,otras actividades,2021-11-01,111,111
CATACORA,otras actividades de enfermeria,otras actividades,2021-11-01,4,4
CHALLAPATA,otras actividades de enfermeria,otras actividades,2021-11-01,9977,9977
CHAQUI,otras actividades de enfermeria,otras actividades,2021-11-01,15,15
CHARAGUA,otras actividades de enfermeria,otras actividades,2021-11-01,2016,2016
CHAYANTA,otras actividades de enfermeria,otras actividades,2021-11-01,148,148
CHIMORE,otras actividades de enfermeria,otras actividades,2021-11-01,1267,1267
CHIPAYA,otras actividades de enfermeria,otras actividades,2021-11-01,2,2
CHOQUE COTA,otras actividades de enfermeria,otras actividades,2021-11-01,3,3
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,otras actividades,2021-11-01,754,754
CHUMA,otras actividades de enfermeria,otras actividades,2021-11-01,247,247
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,otras actividades,2021-11-01,20,20
CKOCHAS,otras actividades de enfermeria,otras actividades,2021-11-01,18,18
CLIZA,otras actividades de enfermeria,otras actividades,2021-11-01,410,410
COBIJA,otras actividades de enfermeria,otras actividades,2021-11-01,43932,43932
COCAPATA,otras actividades de enfermeria,otras actividades,2021-11-01,82,82
COCHABAMBA,otras actividades de enfermeria,otras actividades,2021-11-01,429115,429115
COIPASA,otras actividades de enfermeria,otras actividades,2021-11-01,1,1
COLCAPIRHUA,otras actividades de enfermeria,otras actividades,2021-11-01,3580,3580
"COLCHA ""K""",otras actividades de enfermeria,otras actividades,2021-11-01,28,28
COLLANA,otras actividades de enfermeria,otras actividades,2021-11-01,3,3
COLOMI,otras actividades de enfermeria,otras actividades,2021-11-01,117,117
COLPA BELGICA,otras actividades de enfermeria,otras actividades,2021-11-01,270,270
COLQUECHACA,otras actividades de enfermeria,otras actividades,2021-11-01,5,5
COLQUENCHA,otras actividades de enfermeria,otras actividades,2021-11-01,14,14
COLQUIRI,otras actividades de enfermeria,otras actividades,2021-11-01,27,27
COMANCHE,otras actividades de enfermeria,otras actividades,2021-11-01,1,1
COMARAPA,otras actividades de enfermeria,otras actividades,2021-11-01,20,20
CONCEPCION,otras actividades de enfermeria,otras actividades,2021-11-01,781,781
COPACABANA,otras actividades de enfermeria,otras actividades,2021-11-01,83,83
CORIPATA,otras actividades de enfermeria,otras actividades,2021-11-01,12,12
CORO CORO,otras actividades de enfermeria,otras actividades,2021-11-01,4,4
COROICO,otras actividades de enfermeria,otras actividades,2021-11-01,26568,26568
CORQUE,otras actividades de enfermeria,otras actividades,2021-11-01,405,405
COTAGAITA,otras actividades de enfermeria,otras actividades,2021-11-01,3558,3558
COTOCA,otras actividades de enfermeria,otras actividades,2021-11-01,4535,4535
CUATRO CAÑADAS,otras actividades de enfermeria,otras actividades,2021-11-01,80,80
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,otras actividades,2021-11-01,34,34
CUEVO,otras actividades de enfermeria,otras actividades,2021-11-01,3,3
CULPINA,otras actividades de enfermeria,otras actividades,2021-11-01,492,492
CURAHUARA DE CARANGAS,otras actividades de enfermeria,otras actividades,2021-11-01,51,51
CURVA,otras actividades de enfermeria,otras actividades,2021-11-01,33,33
EL ALTO,otras actividades de enfermeria,otras actividades,2021-11-01,379358,379358
EL CHORO,otras actividades de enfermeria,otras actividades,2021-11-01,8,8
EL PUENTE(STC),otras actividades de enfermeria,otras actividades,2021-11-01,237,237
EL PUENTE(TJA),otras actividades de enfermeria,otras actividades,2021-11-01,2,2
EL TORNO,otras actividades de enfermeria,otras actividades,2021-11-01,11429,11429
EL VILLAR,otras actividades de enfermeria,otras actividades,2021-11-01,162,162
ENTRE RIOS TRJ,otras actividades de enfermeria,otras actividades,2021-11-01,9619,9619
ENTRE RIOS CBBA,otras actividades de enfermeria,otras actividades,2021-11-01,514,514
ESCOMA,otras actividades de enfermeria,otras actividades,2021-11-01,40,40
EUCALIPTUS,otras actividades de enfermeria,otras actividades,2021-11-01,4,4
EXALTACION,otras actividades de enfermeria,otras actividades,2021-11-01,45,45
FERNANDEZ ALONSO,otras actividades de enfermeria,otras actividades,2021-11-01,346,346
FILADELFIA,otras actividades de enfermeria,otras actividades,2021-11-01,149,149
GENERAL SAAVEDRA,otras actividades de enfermeria,otras actividades,2021-11-01,43,43
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,otras actividades,2021-11-01,110,110
GUANAY,otras actividades de enfermeria,otras actividades,2021-11-01,232,232
GUAQUI,otras actividades de enfermeria,otras actividades,2021-11-01,3,3
GUAYARAMERIN,otras actividades de enfermeria,otras actividades,2021-11-01,106479,106479
GUTIERREZ,otras actividades de enfermeria,otras actividades,2021-11-01,298,298
HUACARETA,otras actividades de enfermeria,otras actividades,2021-11-01,463,463
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,otras actividades,2021-11-01,40,40
HUACHACALLA,otras actividades de enfermeria,otras actividades,2021-11-01,2,2
HUANUNI,otras actividades de enfermeria,otras actividades,2021-11-01,129921,129921
HUARACAJE,otras actividades de enfermeria,otras actividades,2021-11-01,355,355
HUARINA,otras actividades de enfermeria,otras actividades,2021-11-01,3,3
HUATAJATA,otras actividades de enfermeria,otras actividades,2021-11-01,1,1
HUAYLLAMARCA,otras actividades de enfermeria,otras actividades,2021-11-01,67,67
HUMANATA,otras actividades de enfermeria,otras actividades,2021-11-01,7,7
ICHOCA,otras actividades de enfermeria,otras actividades,2021-11-01,24,24
ICLA,otras actividades de enfermeria,otras actividades,2021-11-01,1123,1123
INCAHUASI,otras actividades de enfermeria,otras actividades,2021-11-01,1,1
INGAVI (HUMAITA),otras actividades de enfermeria,otras actividades,2021-11-01,13,13
INQUISIVI,otras actividades de enfermeria,otras actividades,2021-11-01,9,9
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,otras actividades,2021-11-01,82,82
IXIAMAS,otras actividades de enfermeria,otras actividades,2021-11-01,120,120
JESUS DE MACHACA,otras actividades de enfermeria,otras actividades,2021-11-01,19,19
LA ASUNTA,otras actividades de enfermeria,otras actividades,2021-11-01,113,113
LA GUARDIA,otras actividades de enfermeria,otras actividades,2021-11-01,1879,1879
LA PAZ,otras actividades de enfermeria,otras actividades,2021-11-01,76050,76050
LAGUNILLAS,otras actividades de enfermeria,otras actividades,2021-11-01,67,67
LAJA,otras actividades de enfermeria,otras actividades,2021-11-01,5,5
LAS CARRERAS,otras actividades de enfermeria,otras actividades,2021-11-01,19,19
LICOMA PAMPA,otras actividades de enfermeria,otras actividades,2021-11-01,3,3
LLALLAGUA,otras actividades de enfermeria,otras actividades,2021-11-01,12918,12918
LLICA,otras actividades de enfermeria,otras actividades,2021-11-01,220,220
LORETO,otras actividades de enfermeria,otras actividades,2021-11-01,43,43
LURIBAY,otras actividades de enfermeria,otras actividades,2021-11-01,21,21
MACHACAMARCA,otras actividades de enfermeria,otras actividades,2021-11-01,218,218
MACHARETI,otras actividades de enfermeria,otras actividades,2021-11-01,229,229
MAGDALENA,otras actividades de enfermeria,otras actividades,2021-11-01,90,90
MAIRANA,otras actividades de enfermeria,otras actividades,2021-11-01,1216,1216
MALLA,otras actividades de enfermeria,otras actividades,2021-11-01,5,5
MAPIRI,otras actividades de enfermeria,otras actividades,2021-11-01,70,70
MECAPACA,otras actividades de enfermeria,otras actividades,2021-11-01,7,7
MINEROS,otras actividades de enfermeria,otras actividades,2021-11-01,509,509
MIZQUE,otras actividades de enfermeria,otras actividades,2021-11-01,11681,11681
MOCOMOCO,otras actividades de enfermeria,otras actividades,2021-11-01,121,121
MOJOCOYA,otras actividades de enfermeria,otras actividades,2021-11-01,165,165
MONTEAGUDO,otras actividades de enfermeria,otras actividades,2021-11-01,39430,39430
MONTERO,otras actividades de enfermeria,otras actividades,2021-11-01,163181,163181
MORO MORO,otras actividades de enfermeria,otras actividades,2021-11-01,8,8
MOROCHATA,otras actividades de enfermeria,otras actividades,2021-11-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,otras actividades,2021-11-01,16,16
OCURI,otras actividades de enfermeria,otras actividades,2021-11-01,2,2
OMEREQUE,otras actividades de enfermeria,otras actividades,2021-11-01,29,29
ORURO,otras actividades de enfermeria,otras actividades,2021-11-01,102311,102311
PADCAYA,otras actividades de enfermeria,otras actividades,2021-11-01,146,146
PADILLA,otras actividades de enfermeria,otras actividades,2021-11-01,1799,1799
PAILON,otras actividades de enfermeria,otras actividades,2021-11-01,3217,3217
PALCA,otras actividades de enfermeria,otras actividades,2021-11-01,38,38
PALOS BLANCOS,otras actividades de enfermeria,otras actividades,2021-11-01,1269,1269
PAMPA AULLAGAS,otras actividades de enfermeria,otras actividades,2021-11-01,170,170
PAMPA GRANDE,otras actividades de enfermeria,otras actividades,2021-11-01,29,29
PAPEL PAMPA,otras actividades de enfermeria,otras actividades,2021-11-01,126,126
PASORAPA,otras actividades de enfermeria,otras actividades,2021-11-01,18,18
PATACAMAYA,otras actividades de enfermeria,otras actividades,2021-11-01,75,75
PAZÑA,otras actividades de enfermeria,otras actividades,2021-11-01,4,4
PELECHUCO,otras actividades de enfermeria,otras actividades,2021-11-01,125,125
POCOATA,otras actividades de enfermeria,otras actividades,2021-11-01,1,1
POCONA,otras actividades de enfermeria,otras actividades,2021-11-01,183,183
POJO (CBBA),otras actividades de enfermeria,otras actividades,2021-11-01,2,2
POOPO,otras actividades de enfermeria,otras actividades,2021-11-01,13,13
PORCO,otras actividades de enfermeria,otras actividades,2021-11-01,3,3
POROMA,otras actividades de enfermeria,otras actividades,2021-11-01,519,519
PORONGO,otras actividades de enfermeria,otras actividades,2021-11-01,89,89
PORTACHUELO,otras actividades de enfermeria,otras actividades,2021-11-01,120,120
PORVENIR,otras actividades de enfermeria,otras actividades,2021-11-01,32,32
POSTRER VALLE,otras actividades de enfermeria,otras actividades,2021-11-01,2,2
POTOSI,otras actividades de enfermeria,otras actividades,2021-11-01,122624,122624
PRESTO,otras actividades de enfermeria,otras actividades,2021-11-01,1015,1015
PUCARA,otras actividades de enfermeria,otras actividades,2021-11-01,20,20
PUCARANI,otras actividades de enfermeria,otras actividades,2021-11-01,16,16
PUERTO ACOSTA,otras actividades de enfermeria,otras actividades,2021-11-01,76,76
PUERTO CARABUCO,otras actividades de enfermeria,otras actividades,2021-11-01,52,52
PUERTO GONZALO MORENO,otras actividades de enfermeria,otras actividades,2021-11-01,62,62
PUERTO PEREZ,otras actividades de enfermeria,otras actividades,2021-11-01,23,23
PUERTO QUIJARRO,otras actividades de enfermeria,otras actividades,2021-11-01,78,78
PUERTO RICO,otras actividades de enfermeria,otras actividades,2021-11-01,1292,1292
PUERTO SUAREZ,otras actividades de enfermeria,otras actividades,2021-11-01,161,161
PUERTO VILLARROEL,otras actividades de enfermeria,otras actividades,2021-11-01,2022,2022
PUNA,otras actividades de enfermeria,otras actividades,2021-11-01,216,216
PUNATA,otras actividades de enfermeria,otras actividades,2021-11-01,1269,1269
QUIABAYA,otras actividades de enfermeria,otras actividades,2021-11-01,3,3
QUILLACOLLO,otras actividades de enfermeria,otras actividades,2021-11-01,14084,14084
QUIME,otras actividades de enfermeria,otras actividades,2021-11-01,1,1
QUIRUSILLAS,otras actividades de enfermeria,otras actividades,2021-11-01,26,26
RAQAYPAMPA(ETA),otras actividades de enfermeria,otras actividades,2021-11-01,3,3
RAVELO,otras actividades de enfermeria,otras actividades,2021-11-01,6,6
REYES,otras actividades de enfermeria,otras actividades,2021-11-01,647,647
RIBERALTA,otras actividades de enfermeria,otras actividades,2021-11-01,3821,3821
ROBORE,otras actividades de enfermeria,otras actividades,2021-11-01,10908,10908
RURRENABAQUE,otras actividades de enfermeria,otras actividades,2021-11-01,407,407
SABAYA,otras actividades de enfermeria,otras actividades,2021-11-01,60,60
SACABA,otras actividades de enfermeria,otras actividades,2021-11-01,11431,11431
SACACA,otras actividades de enfermeria,otras actividades,2021-11-01,23,23
SAIPINA,otras actividades de enfermeria,otras actividades,2021-11-01,116,116
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,otras actividades,2021-11-01,1618,1618
SAMAIPATA,otras actividades de enfermeria,otras actividades,2021-11-01,44,44
SAN ANDRES,otras actividades de enfermeria,otras actividades,2021-11-01,111,111
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,otras actividades,2021-11-01,1,1
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,otras actividades,2021-11-01,40,40
SAN BORJA,otras actividades de enfermeria,otras actividades,2021-11-01,2743,2743
SAN BUENA VENTURA,otras actividades de enfermeria,otras actividades,2021-11-01,1161,1161
SAN CARLOS,otras actividades de enfermeria,otras actividades,2021-11-01,1916,1916
SAN IGNACIO,otras actividades de enfermeria,otras actividades,2021-11-01,5343,5343
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,otras actividades,2021-11-01,40197,40197
SAN JAVIER(BNI),otras actividades de enfermeria,otras actividades,2021-11-01,132,132
SAN JAVIER(STC),otras actividades de enfermeria,otras actividades,2021-11-01,91,91
SAN JOAQUIN,otras actividades de enfermeria,otras actividades,2021-11-01,349,349
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,otras actividades,2021-11-01,4248,4248
SAN JUAN DE YAPACANI,otras actividades de enfermeria,otras actividades,2021-11-01,34,34
SAN JULIAN,otras actividades de enfermeria,otras actividades,2021-11-01,752,752
