,group,variable,month,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,ANTIPOLIOMIELÍTICA 5TA. DOSIS FUERA,TOTALES
SAN CARLOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,8,7,0,2,17
SAN IGNACIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,25,20,6,7,58
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,15,20,6,4,45
SAN JAVIER(BNI),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,1,1,2,2,6
SAN JAVIER(STC),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,3,5,1,1,10
SAN JOAQUIN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,1,1,0,0,2
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,5,8,18,17,48
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,3,3,4,4,14
SAN JULIAN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,21,15,10,11,57
SAN LORENZO(PND),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,2,2,4,4,12
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,15,11,1,3,30
SAN LUCAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,10,7,8,7,32
SAN MATIAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,2,1,3,4,10
SAN MIGUEL DE VELASCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,3,7,1,2,13
SAN PABLO DE LIPEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,3,0,0,0,3
SAN PEDRO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,7,7,4,5,23
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,9,2,12,10,33
SAN PEDRO DE CURAHUARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,3,2,1,0,6
SAN PEDRO DE QUEMES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,0,0,0,1,1
SAN PEDRO DE TIQUINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,2,0,0,1,3
SAN PEDRO(PND),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,0,0,3,3,6
SAN RAFAEL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,3,4,0,2,9
SAN RAMON BENI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,1,0,1,1,3
SAN RAMON SCZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,5,8,0,0,13
SANTA ANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,6,3,0,0,9
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,467,441,236,224,1368
SANTA ROSA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,2,6,0,0,8
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,8,6,2,5,21
SANTIAGO DE CALLAPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,1,1,0,0,2
SANTIAGO DE HUARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,2,3,1,3,9
SANTIAGO DE HUATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,1,1,0,0,2
SANTIAGO DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,1,4,0,1,6
SANTIVAÑES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,0,2,2,4,8
SANTUARIO DE QUILLACAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,0,1,2,2,5
SAPAHAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,5,3,5,1,14
SENA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,1,3,5,4,13
SHINAOTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,7,2,1,2,12
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,5,2,7,2,16
SICAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,1,0,0,0,1
SIPE SIPE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,11,8,5,4,28
SOPACHUY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,2,1,0,1,4
SORACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,0,0,1,0,1
SORATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,0,7,8,6,21
SUCRE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,132,130,71,86,419
TACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,1,1,0,0,2
TACACOMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,2,4,0,1,7
TACOBAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,1,1,0,1,3
TACOPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,0,0,1,2,3
TAHUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,0,1,1,0,2
TAPACARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,1,8,10,4,23
TARABUCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,3,2,1,4,10
TARACO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,0,0,1,0,1
TARATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,2,2,2,2,8
TARIJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,84,75,44,25,228
TARVITA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,2,3,6,14,25
TEOPONTE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,6,4,2,1,13
TIAWANACU,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,5,3,1,0,9
TINGUIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,5,1,19,12,37
TIPUANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,2,5,4,7,18
TIQUIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,12,24,23,20,79
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,4,0,9,12,25
TOCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,6,1,1,2,10
TOLATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,4,0,1,4,9
TOLEDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,0,2,0,1,3
TOMAVE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,3,2,6,3,14
TOMINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,3,0,2,1,6
TORO TORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,2,1,4,6,13
TOTORA(CBBA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,5,2,4,4,15
TOTORA(ORR),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,4,2,1,1,8
TRIGAL,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,0,0,1,0,1
TRINIDAD,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,35,33,24,13,105
TUPIZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,16,15,7,10,48
TURCO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,4,1,0,0,5
UMALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,0,4,1,2,7
UNCIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,6,6,11,6,29
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,9,9,3,2,23
URUBICHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,2,3,1,1,7
UYUNI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,10,7,33,18,68
VACAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,3,0,5,4,12
VALLEGRANDE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,17,7,3,3,30
VIACHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,26,18,5,6,55
VILA VILA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,0,0,4,7,11
VILLA CHARCAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,11,5,8,12,36
VILLA MONTES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,16,19,13,12,60
VILLA NUEVA (LOMA ALTA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,0,0,1,1,2
VILLA RIVERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,8,5,0,0,13
VILLA SERRANO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,5,6,3,4,18
VILLA TUNARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,45,31,8,5,89
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,2,0,1,1,4
VILLAZON,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,19,13,5,0,37
VINTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,8,10,12,9,39
VITICHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,5,3,5,3,16
WALDO BALLIVIAN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,2,0,0,0,2
WARNES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,46,50,9,13,118
YACO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,1,0,0,0,1
YACUIBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,53,33,13,11,110
YAMPARAEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,0,2,3,1,6
YANACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,2,3,0,0,5
YAPACANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,10,9,18,14,51
YOCALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,6,7,1,0,14
YOTALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,1,2,1,3,7
YUNCHARA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,4,1,2,1,8
ZUDAÑEZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-09-01,4,1,4,3,12
ACACIO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,1,2,1,0,4
ACHACACHI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,5,3,3,4,15
ACHOCALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,9,10,0,0,19
AIQUILE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,4,8,9,20,41
ALCALA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,2,1,1,0,4
ALTO BENI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,2,8,1,0,11
ANCORAIMES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,5,7,1,2,15
ANDAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,1,0,3,0,4
ANZALDO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,0,1,0,4,5
APOLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,5,3,9,13,30
ARAMPAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,0,0,4,3,7
ARANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,3,1,1,0,5
ARBIETO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,8,10,8,7,33
ARQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,3,3,8,7,21
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,36,28,18,28,110
ATOCHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,3,2,4,4,13
AUCAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,1,0,1,0,2
AYATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,5,6,3,1,15
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,9,3,5,6,23
AZURDUY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,3,2,1,2,8
BATALLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,3,3,0,0,6
BAURES,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,4,1,2,1,8
BELEN DE ANDAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,0,2,0,0,2
BELEN DE URMIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,0,0,1,0,1
BELLA FLOR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,0,1,2,5,8
BERMEJO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,13,13,2,5,33
BETANZOS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,11,5,5,2,23
BOLIVAR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,0,1,4,4,9
BOLPEBRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,1,2,4,6,13
BOYUIBE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,2,0,0,1,3
BUENA VISTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,10,12,1,3,26
CABEZAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,23,17,10,7,57
CAIROMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,4,4,1,1,10
"CAIZA ""D""",vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,8,3,1,3,15
CAJUATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,6,8,1,5,20
CALACOTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,1,0,0,2,3
CALAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,4,1,0,2,7
CAMARGO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,4,3,4,7,18
CAMIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,20,11,2,1,34
CAPINOTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,9,8,7,8,32
CAQUIAVIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,4,2,0,0,6
CARACOLLO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,8,7,7,4,26
CARANAVI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,22,17,3,5,47
CARAPARI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,7,7,0,0,14
CARIPUYO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,1,1,2,2,6
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,3,1,3,3,10
CATACORA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,0,1,0,0,1
CHACARILLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,3,0,0,0,3
CHALLAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,20,18,15,16,69
CHAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,3,1,0,0,4
CHARAGUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,8,4,10,13,35
CHAYANTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,2,1,1,2,6
CHIMORE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,12,10,7,7,36
CHIPAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,1,2,0,0,3
CHUA COCANI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,9,6,0,0,15
CHUMA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,2,2,2,6,12
CKOCHAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,9,4,4,3,20
CLIZA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,4,8,3,3,18
COBIJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,24,25,50,43,142
COCAPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,8,6,5,10,29
COCHABAMBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,274,267,9,17,567
COIPASA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,0,2,0,0,2
COLCAPIRHUA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,24,26,8,18,76
"COLCHA ""K""",vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,5,6,1,1,13
COLLANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,0,1,0,0,1
COLOMI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,16,9,1,4,30
COLPA BELGICA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,5,5,4,4,18
COLQUECHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,7,7,11,18,43
COLQUENCHA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,5,2,0,0,7
COLQUIRI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,6,4,12,10,32
COMANCHE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,0,1,0,0,1
COMARAPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,5,6,0,1,12
COMBAYA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,0,1,1,0,2
CONCEPCION,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,11,12,4,7,34
COPACABANA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,5,3,3,2,13
CORIPATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,7,9,0,0,16
CORO CORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,1,2,3,1,7
COROICO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,5,7,1,2,15
CORQUE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,4,3,0,1,8
COTAGAITA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,9,6,12,10,37
COTOCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,45,30,3,1,79
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,13,16,8,7,44
CUCHUMUELA (V. G. VILLARROEL),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,1,0,0,0,1
CUEVO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,1,2,1,3,7
CULPINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,3,3,2,1,9
CURAHUARA DE CARANGAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,1,1,0,1,3
CURVA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,0,1,2,2,5
DESAGUADERO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,1,2,0,0,3
EL ALTO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,261,242,193,186,882
EL CHORO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,2,1,1,0,4
EL PUENTE(STC),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,9,4,2,0,15
EL PUENTE(TJA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,6,4,4,2,16
EL TORNO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,35,37,3,6,81
EL VILLAR,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,2,2,1,1,6
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,9,17,9,6,41
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,13,13,3,1,30
EUCALIPTUS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,3,1,3,0,7
EXALTACION,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,0,1,0,0,1
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,10,9,4,3,26
FILADELFIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,3,0,10,10,23
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,7,10,1,0,18
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,3,2,0,2,7
GUANAY,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,11,8,18,9,46
GUAQUI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,3,3,4,1,11
GUAYARAMERIN,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,20,26,15,28,89
GUTIERREZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,2,7,1,1,11
HUACARETA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,1,3,4,4,12
HUACAYA (VILLA DE HUACAYA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,0,1,1,1,3
HUACHACALLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,2,1,0,0,3
HUANUNI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,5,5,13,10,33
HUARACAJE,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,0,1,0,0,1
HUARINA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,3,1,1,0,5
HUATAJATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,0,1,0,0,1
HUAYLLAMARCA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,1,1,1,1,4
HUMANATA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,2,0,1,0,3
ICLA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,2,2,0,0,4
INCAHUASI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,1,2,5,0,8
INGAVI (HUMAITA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,0,1,1,0,2
INQUISIVI,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,0,1,1,1,3
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,5,1,1,1,8
IXIAMAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,2,3,0,2,7
JESUS DE MACHACA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,7,6,2,2,17
LA ASUNTA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,24,16,3,3,46
LA GUARDIA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,65,71,1,2,139
LA PAZ,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,270,306,76,63,715
LAGUNILLAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,2,1,0,0,3
LAJA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,4,6,1,1,12
LAS CARRERAS,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,3,4,0,2,9
LICOMA PAMPA,vacunacion en ninos de 4 anos,antipoliomielitica 5ta. dosis,2018-10-01,0,1,0,0,1
