municipality,group,variable,month,Mujeres con 4ta consulta prenatal,TOTAL
CHAYANTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,15,15
CHIMORE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,18,18
CHOQUE COTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,25,25
CHUMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,3,3
CLIZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,18,18
COBIJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,56,56
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,819,819
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,52,52
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,3,3
COLOMI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,33,33
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,8,8
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,47,47
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,1,1
COLQUIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,44,44
COMANCHE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,3,3
COMARAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,26,26
CONCEPCION,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,13,13
COPACABANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,9,9
CORIPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,13,13
CORO CORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,7,7
COROICO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,16,16
CORQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,13,13
COTAGAITA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,44,44
COTOCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,36,36
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,25,25
CUEVO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,2,2
CULPINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,32,32
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,6,6
CURVA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,1,1
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,11,11
EL ALTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,880,880
EL CHORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,4,4
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,19,19
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,12,12
EL TORNO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,52,52
EL VILLAR,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,13,13
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,14,14
ENTRE RIOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,18,18
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,8,8
EUREKA (SANTOS MERCADO),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,3,3
EXALTACION,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,2,2
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,22,22
FILADELFIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,7,7
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,27,27
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,9,9
GUANAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,15,15
GUAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,7,7
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,70,70
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,16,16
HUACARETA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,26,26
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,5,5
HUANUNI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,50,50
HUARACAJE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,1,1
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,2,2
ICHOCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,2,2
ICLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,20,20
INCAHUASI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,36,36
INQUISIVI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,7,7
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,14,14
IXIAMAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,14,14
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,4,4
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,43,43
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,52,52
LA PAZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,972,972
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,9,9
LAJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,7,7
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,10,10
LICOMA PAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,1,1
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,36,36
LLICA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,6,6
LORETO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,5,5
LURIBAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,8,8
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,6,6
MACHARETI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,28,28
MAGDALENA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,18,18
MAIRANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,12,12
MALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,3,3
MAPIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,18,18
MECAPACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,10,10
MINEROS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,35,35
MIZQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,29,29
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,5,5
MOJINETE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,2,2
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,15,15
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,38,38
MONTERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,204,204
MORO MORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,2,2
MOROCHATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,20,20
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,1,1
NAZACARA DE PACAJES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,5,5
OCURI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,30,30
OKINAWA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,22,22
OMEREQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,5,5
ORURO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,394,394
PADCAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,23,23
PADILLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,18,18
PAILON,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,23,23
PALCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,8,8
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,44,44
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,2,2
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,12,12
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,1,1
PASORAPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,2,2
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,30,30
PAZÑA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,9,9
PELECHUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,5,5
POCOATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,31,31
POCONA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,14,14
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,10,10
POOPO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,4,4
PORCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,7,7
POROMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,17,17
PORONGO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,11,11
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,69,69
PORVENIR,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,8,8
POSTRER VALLE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,3,3
POTOSI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,296,296
PRESTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,35,35
PUCARANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,17,17
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,25,25
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,13,13
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,10,10
PUERTO PEREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,2,2
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,20,20
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,13,13
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,43,43
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,52,52
PUNA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,52,52
PUNATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,60,60
QUIABAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,5,5
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,115,115
QUIME,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,9,9
QUIRUSILLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,3,3
RAVELO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,37,37
REYES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,15,15
RIBERALTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,220,220
ROBORE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,19,19
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,51,51
SABAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,5,5
SACABA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,210,210
SACABAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,4,4
SACACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,16,16
SAIPINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,8,8
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,9,9
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,14,14
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,10,10
SAN ANDRES DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,4,4
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,2,2
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,10,10
SAN BENITO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,25,25
SAN BORJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,32,32
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,12,12
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,35,35
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,20,20
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,67,67
SAN JAVIER(BNI),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,4,4
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,20,20
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,3,3
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,14,14
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,8,8
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,91,91
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,3,3
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,26,26
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,80,80
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,15,15
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,18,18
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,2,2
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,31,31
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,24,24
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,4,4
SAN PEDRO DE QUEMES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,1,1
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,3,3
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,8,8
SAN RAMON,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,24,24
SAN RAMON,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,8,8
SANTA ANA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,14,14
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,1545,1545
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,8,8
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,34,34
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,12,12
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,4,4
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,4,4
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,1,1
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,1,1
SENA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,8,8
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,17,17
SICAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,2,2
SIPE SIPE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,64,64
SOPACHUY,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,25,25
SORACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,8,8
SORATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,30,30
SUCRE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,511,511
TACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,2,2
TACACOMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,3,3
TACOBAMBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,1,1
TACOPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,18,18
TAHUA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,1,1
TAPACARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,19,19
TARABUCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,45,45
TARACO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,1,1
TARATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,8,8
TARIJA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,222,222
TARVITA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,28,28
TEOPONTE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,2,2
TIAWANACU,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,11,11
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,34,34
TIPUANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,19,19
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,13,13
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,54,54
TOCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,2,2
TODOS SANTOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,1,1
TOLATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,6,6
TOLEDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,7,7
TOMAVE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,14,14
TOMINA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,20,20
TORO TORO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,8,8
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,16,16
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,6,6
TRIGAL,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,1,1
TRINIDAD,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,141,141
TUPIZA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,69,69
TURCO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,6,6
UMALA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,1,1
UNCIA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,43,43
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,15,15
URUBICHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,15,15
UYUNI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,21,21
VACAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,28,28
VALLEGRANDE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,24,24
VIACHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,32,32
VILA VILA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,4,4
VILLA MONTES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,36,36
VILLA NUEVA (LOMA ALTA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,1,1
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,6,6
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,25,25
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,61,61
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,24,24
VILLAZON,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,48,48
VINTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,29,29
VITICHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,12,12
WALDO BALLIVIAN,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,4,4
WARNES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,75,75
YACO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,7,7
YACUIBA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,70,70
YAMPARAEZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,16,16
YANACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,2,2
YAPACANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,66,66
YOCALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,5,5
YOTALA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,12,12
YUNCHARA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,8,8
ZUDAÑEZ,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-11-01,15,15
ACACIO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,9,9
ACHACACHI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,29,29
ACHOCALLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,8,8
AIQUILE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,15,15
ALALAY,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,1,1
ALCALA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,8,8
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,13,13
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,4,4
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,5,5
ANZALDO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,8,8
APOLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,14,14
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,7,7
ARANI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,60,60
ARBIETO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,6,6
ARQUE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,8,8
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,34,34
ATOCHA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,26,26
AUCAPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,3,3
AYATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,8,8
AYO AYO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,24,24
AZURDUY,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,26,26
BATALLAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,12,12
BAURES,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,5,5
BELEN DE ANDAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,2,2
BELEN DE URMIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,2,2
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,8,8
BERMEJO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,41,41
BETANZOS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,27,27
BOLIVAR,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,2,2
BOYUIBE,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,5,5
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,12,12
CABEZAS,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,25,25
CAIROMA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,7,7
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,4,4
CAJUATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,9,9
CALACOTO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,4,4
CALAMARCA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,9,9
CAMARGO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,26,26
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,9,9
CAMIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,89,89
CAPINOTA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,19,19
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,9,9
CARACOLLO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,25,25
CARANAVI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,77,77
CARAPARI,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,16,16
CARIPUYO,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,12,12
CHACARILLA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,1,1
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta  prenatal,2005-12-01,27,27
