municipality,group,variable,month,Repetidas,TOTAL
CHACARILLA,consultas prenatales,repetidas,2005-10-01,7,7
CHALLAPATA,consultas prenatales,repetidas,2005-10-01,147,147
CHAQUI,consultas prenatales,repetidas,2005-10-01,40,40
CHARAGUA,consultas prenatales,repetidas,2005-10-01,143,143
CHARAÑA,consultas prenatales,repetidas,2005-10-01,2,2
CHAYANTA,consultas prenatales,repetidas,2005-10-01,91,91
CHIMORE,consultas prenatales,repetidas,2005-10-01,95,95
CHIPAYA,consultas prenatales,repetidas,2005-10-01,5,5
CHOQUE COTA,consultas prenatales,repetidas,2005-10-01,5,5
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2005-10-01,12,12
CHUMA,consultas prenatales,repetidas,2005-10-01,26,26
CLIZA,consultas prenatales,repetidas,2005-10-01,147,147
COBIJA,consultas prenatales,repetidas,2005-10-01,308,308
COCHABAMBA,consultas prenatales,repetidas,2005-10-01,5184,5184
COIPASA,consultas prenatales,repetidas,2005-10-01,2,2
COLCAPIRHUA,consultas prenatales,repetidas,2005-10-01,366,366
"COLCHA ""K""",consultas prenatales,repetidas,2005-10-01,28,28
COLLANA,consultas prenatales,repetidas,2005-10-01,4,4
COLOMI,consultas prenatales,repetidas,2005-10-01,111,111
COLPA BELGICA,consultas prenatales,repetidas,2005-10-01,40,40
COLQUECHACA,consultas prenatales,repetidas,2005-10-01,164,164
COLQUENCHA,consultas prenatales,repetidas,2005-10-01,10,10
COLQUIRI,consultas prenatales,repetidas,2005-10-01,59,59
COMANCHE,consultas prenatales,repetidas,2005-10-01,8,8
COMARAPA,consultas prenatales,repetidas,2005-10-01,95,95
COMBAYA,consultas prenatales,repetidas,2005-10-01,6,6
CONCEPCION,consultas prenatales,repetidas,2005-10-01,46,46
COPACABANA,consultas prenatales,repetidas,2005-10-01,57,57
CORIPATA,consultas prenatales,repetidas,2005-10-01,69,69
CORO CORO,consultas prenatales,repetidas,2005-10-01,30,30
COROICO,consultas prenatales,repetidas,2005-10-01,105,105
CORQUE,consultas prenatales,repetidas,2005-10-01,27,27
COTAGAITA,consultas prenatales,repetidas,2005-10-01,162,162
COTOCA,consultas prenatales,repetidas,2005-10-01,205,205
CUATRO CAÑADAS,consultas prenatales,repetidas,2005-10-01,94,94
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2005-10-01,8,8
CUEVO,consultas prenatales,repetidas,2005-10-01,16,16
CULPINA,consultas prenatales,repetidas,2005-10-01,103,103
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2005-10-01,25,25
CURVA,consultas prenatales,repetidas,2005-10-01,11,11
DESAGUADERO,consultas prenatales,repetidas,2005-10-01,28,28
EL ALTO,consultas prenatales,repetidas,2005-10-01,4439,4439
EL CHORO,consultas prenatales,repetidas,2005-10-01,9,9
EL PUENTE(STC),consultas prenatales,repetidas,2005-10-01,87,87
EL PUENTE(TJA),consultas prenatales,repetidas,2005-10-01,60,60
EL TORNO,consultas prenatales,repetidas,2005-10-01,190,190
EL VILLAR,consultas prenatales,repetidas,2005-10-01,39,39
ENTRE RIOS,consultas prenatales,repetidas,2005-10-01,99,99
ENTRE RIOS,consultas prenatales,repetidas,2005-10-01,89,89
EUCALIPTUS,consultas prenatales,repetidas,2005-10-01,29,29
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2005-10-01,7,7
EXALTACION,consultas prenatales,repetidas,2005-10-01,18,18
FERNANDEZ ALONSO,consultas prenatales,repetidas,2005-10-01,94,94
FILADELFIA,consultas prenatales,repetidas,2005-10-01,4,4
GENERAL SAAVEDRA,consultas prenatales,repetidas,2005-10-01,99,99
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2005-10-01,18,18
GUANAY,consultas prenatales,repetidas,2005-10-01,75,75
GUAQUI,consultas prenatales,repetidas,2005-10-01,26,26
GUAYARAMERIN,consultas prenatales,repetidas,2005-10-01,307,307
GUTIERREZ,consultas prenatales,repetidas,2005-10-01,58,58
HUACARETA,consultas prenatales,repetidas,2005-10-01,94,94
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2005-10-01,36,36
HUACHACALLA,consultas prenatales,repetidas,2005-10-01,7,7
HUANUNI,consultas prenatales,repetidas,2005-10-01,178,178
HUARACAJE,consultas prenatales,repetidas,2005-10-01,24,24
HUAYLLAMARCA,consultas prenatales,repetidas,2005-10-01,6,6
ICHOCA,consultas prenatales,repetidas,2005-10-01,10,10
ICLA,consultas prenatales,repetidas,2005-10-01,90,90
INCAHUASI,consultas prenatales,repetidas,2005-10-01,135,135
INGAVI (HUMAITA),consultas prenatales,repetidas,2005-10-01,6,6
INQUISIVI,consultas prenatales,repetidas,2005-10-01,32,32
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2005-10-01,74,74
IXIAMAS,consultas prenatales,repetidas,2005-10-01,65,65
JESUS DE MACHACA,consultas prenatales,repetidas,2005-10-01,39,39
LA ASUNTA,consultas prenatales,repetidas,2005-10-01,195,195
LA GUARDIA,consultas prenatales,repetidas,2005-10-01,305,305
LA PAZ,consultas prenatales,repetidas,2005-10-01,6712,6712
LAGUNILLAS,consultas prenatales,repetidas,2005-10-01,38,38
LAJA,consultas prenatales,repetidas,2005-10-01,36,36
LAS CARRERAS,consultas prenatales,repetidas,2005-10-01,32,32
LICOMA PAMPA,consultas prenatales,repetidas,2005-10-01,4,4
LLALLAGUA,consultas prenatales,repetidas,2005-10-01,366,366
LLICA,consultas prenatales,repetidas,2005-10-01,33,33
LORETO,consultas prenatales,repetidas,2005-10-01,12,12
LURIBAY,consultas prenatales,repetidas,2005-10-01,37,37
MACHACAMARCA,consultas prenatales,repetidas,2005-10-01,10,10
MACHARETI,consultas prenatales,repetidas,2005-10-01,65,65
MAGDALENA,consultas prenatales,repetidas,2005-10-01,82,82
MAIRANA,consultas prenatales,repetidas,2005-10-01,58,58
MALLA,consultas prenatales,repetidas,2005-10-01,15,15
MAPIRI,consultas prenatales,repetidas,2005-10-01,107,107
MECAPACA,consultas prenatales,repetidas,2005-10-01,30,30
MINEROS,consultas prenatales,repetidas,2005-10-01,125,125
MIZQUE,consultas prenatales,repetidas,2005-10-01,117,117
MOCOMOCO,consultas prenatales,repetidas,2005-10-01,44,44
MOJINETE,consultas prenatales,repetidas,2005-10-01,5,5
MOJOCOYA,consultas prenatales,repetidas,2005-10-01,57,57
MONTEAGUDO,consultas prenatales,repetidas,2005-10-01,288,288
MONTERO,consultas prenatales,repetidas,2005-10-01,790,790
MORO MORO,consultas prenatales,repetidas,2005-10-01,12,12
MOROCHATA,consultas prenatales,repetidas,2005-10-01,87,87
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2005-10-01,13,13
NAZACARA DE PACAJES,consultas prenatales,repetidas,2005-10-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2005-10-01,7,7
OCURI,consultas prenatales,repetidas,2005-10-01,112,112
OKINAWA,consultas prenatales,repetidas,2005-10-01,109,109
OMEREQUE,consultas prenatales,repetidas,2005-10-01,22,22
ORURO,consultas prenatales,repetidas,2005-10-01,1983,1983
PADCAYA,consultas prenatales,repetidas,2005-10-01,82,82
PADILLA,consultas prenatales,repetidas,2005-10-01,110,110
PAILON,consultas prenatales,repetidas,2005-10-01,100,100
PALCA,consultas prenatales,repetidas,2005-10-01,22,22
PALOS BLANCOS,consultas prenatales,repetidas,2005-10-01,149,149
PAMPA AULLAGAS,consultas prenatales,repetidas,2005-10-01,13,13
PAMPA GRANDE,consultas prenatales,repetidas,2005-10-01,52,52
PAPEL PAMPA,consultas prenatales,repetidas,2005-10-01,20,20
PASORAPA,consultas prenatales,repetidas,2005-10-01,21,21
PATACAMAYA,consultas prenatales,repetidas,2005-10-01,132,132
PAZÑA,consultas prenatales,repetidas,2005-10-01,19,19
PELECHUCO,consultas prenatales,repetidas,2005-10-01,5,5
POCOATA,consultas prenatales,repetidas,2005-10-01,123,123
POCONA,consultas prenatales,repetidas,2005-10-01,58,58
POJO (CBBA),consultas prenatales,repetidas,2005-10-01,46,46
POOPO,consultas prenatales,repetidas,2005-10-01,18,18
PORCO,consultas prenatales,repetidas,2005-10-01,43,43
POROMA,consultas prenatales,repetidas,2005-10-01,99,99
PORONGO,consultas prenatales,repetidas,2005-10-01,26,26
PORTACHUELO,consultas prenatales,repetidas,2005-10-01,157,157
PORVENIR,consultas prenatales,repetidas,2005-10-01,17,17
POSTRER VALLE,consultas prenatales,repetidas,2005-10-01,9,9
POTOSI,consultas prenatales,repetidas,2005-10-01,1406,1406
PRESTO,consultas prenatales,repetidas,2005-10-01,67,67
PUCARA,consultas prenatales,repetidas,2005-10-01,7,7
PUCARANI,consultas prenatales,repetidas,2005-10-01,90,90
PUERTO ACOSTA,consultas prenatales,repetidas,2005-10-01,69,69
PUERTO CARABUCO,consultas prenatales,repetidas,2005-10-01,29,29
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2005-10-01,28,28
PUERTO PEREZ,consultas prenatales,repetidas,2005-10-01,17,17
PUERTO QUIJARRO,consultas prenatales,repetidas,2005-10-01,40,40
PUERTO RICO,consultas prenatales,repetidas,2005-10-01,47,47
PUERTO SILES,consultas prenatales,repetidas,2005-10-01,1,1
PUERTO SUAREZ,consultas prenatales,repetidas,2005-10-01,114,114
PUERTO VILLARROEL,consultas prenatales,repetidas,2005-10-01,211,211
PUNA,consultas prenatales,repetidas,2005-10-01,179,179
PUNATA,consultas prenatales,repetidas,2005-10-01,142,142
QUIABAYA,consultas prenatales,repetidas,2005-10-01,8,8
QUILLACOLLO,consultas prenatales,repetidas,2005-10-01,667,667
QUIME,consultas prenatales,repetidas,2005-10-01,48,48
QUIRUSILLAS,consultas prenatales,repetidas,2005-10-01,8,8
RAVELO,consultas prenatales,repetidas,2005-10-01,143,143
REYES,consultas prenatales,repetidas,2005-10-01,59,59
RIBERALTA,consultas prenatales,repetidas,2005-10-01,775,775
ROBORE,consultas prenatales,repetidas,2005-10-01,53,53
RURRENABAQUE,consultas prenatales,repetidas,2005-10-01,104,104
SABAYA,consultas prenatales,repetidas,2005-10-01,7,7
SACABA,consultas prenatales,repetidas,2005-10-01,501,501
SACABAMBA,consultas prenatales,repetidas,2005-10-01,6,6
SACACA,consultas prenatales,repetidas,2005-10-01,154,154
SAIPINA,consultas prenatales,repetidas,2005-10-01,32,32
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2005-10-01,46,46
SAMAIPATA,consultas prenatales,repetidas,2005-10-01,44,44
SAN AGUSTIN,consultas prenatales,repetidas,2005-10-01,12,12
SAN ANDRES,consultas prenatales,repetidas,2005-10-01,43,43
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2005-10-01,9,9
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2005-10-01,6,6
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2005-10-01,32,32
SAN BENITO,consultas prenatales,repetidas,2005-10-01,55,55
SAN BORJA,consultas prenatales,repetidas,2005-10-01,235,235
SAN BUENA VENTURA,consultas prenatales,repetidas,2005-10-01,65,65
SAN CARLOS,consultas prenatales,repetidas,2005-10-01,172,172
SAN IGNACIO,consultas prenatales,repetidas,2005-10-01,155,155
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2005-10-01,317,317
SAN JAVIER(BNI),consultas prenatales,repetidas,2005-10-01,13,13
SAN JAVIER(STC),consultas prenatales,repetidas,2005-10-01,89,89
SAN JOAQUIN,consultas prenatales,repetidas,2005-10-01,14,14
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2005-10-01,79,79
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2005-10-01,69,69
SAN JULIAN,consultas prenatales,repetidas,2005-10-01,303,303
SAN LORENZO(PND),consultas prenatales,repetidas,2005-10-01,45,45
SAN LORENZO(TJA),consultas prenatales,repetidas,2005-10-01,106,106
SAN LUCAS,consultas prenatales,repetidas,2005-10-01,322,322
SAN MATIAS,consultas prenatales,repetidas,2005-10-01,57,57
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2005-10-01,75,75
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2005-10-01,8,8
SAN PEDRO,consultas prenatales,repetidas,2005-10-01,130,130
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2005-10-01,95,95
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2005-10-01,8,8
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2005-10-01,1,1
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2005-10-01,4,4
SAN PEDRO(PND),consultas prenatales,repetidas,2005-10-01,7,7
SAN RAFAEL,consultas prenatales,repetidas,2005-10-01,43,43
SAN RAMON,consultas prenatales,repetidas,2005-10-01,31,31
SAN RAMON,consultas prenatales,repetidas,2005-10-01,35,35
SANTA ANA,consultas prenatales,repetidas,2005-10-01,113,113
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2005-10-01,6801,6801
SANTA ROSA,consultas prenatales,repetidas,2005-10-01,63,63
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2005-10-01,119,119
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2005-10-01,2,2
SANTIAGO DE HUARI,consultas prenatales,repetidas,2005-10-01,36,36
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2005-10-01,5,5
SANTIVAÑES,consultas prenatales,repetidas,2005-10-01,21,21
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2005-10-01,2,2
SAPAHAQUI,consultas prenatales,repetidas,2005-10-01,16,16
SENA,consultas prenatales,repetidas,2005-10-01,16,16
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2005-10-01,55,55
SICAYA,consultas prenatales,repetidas,2005-10-01,4,4
SIPE SIPE,consultas prenatales,repetidas,2005-10-01,313,313
SOPACHUY,consultas prenatales,repetidas,2005-10-01,62,62
SORACACHI,consultas prenatales,repetidas,2005-10-01,19,19
SORATA,consultas prenatales,repetidas,2005-10-01,74,74
SUCRE,consultas prenatales,repetidas,2005-10-01,2318,2318
TACACHI,consultas prenatales,repetidas,2005-10-01,7,7
TACACOMA,consultas prenatales,repetidas,2005-10-01,27,27
TACOBAMBA,consultas prenatales,repetidas,2005-10-01,20,20
TACOPAYA,consultas prenatales,repetidas,2005-10-01,45,45
TAHUA,consultas prenatales,repetidas,2005-10-01,6,6
TAPACARI,consultas prenatales,repetidas,2005-10-01,84,84
TARABUCO,consultas prenatales,repetidas,2005-10-01,179,179
TARACO,consultas prenatales,repetidas,2005-10-01,7,7
TARATA,consultas prenatales,repetidas,2005-10-01,41,41
TARIJA,consultas prenatales,repetidas,2005-10-01,942,942
TARVITA,consultas prenatales,repetidas,2005-10-01,129,129
TEOPONTE,consultas prenatales,repetidas,2005-10-01,20,20
TIAWANACU,consultas prenatales,repetidas,2005-10-01,46,46
TINGUIPAYA,consultas prenatales,repetidas,2005-10-01,118,118
TIPUANI,consultas prenatales,repetidas,2005-10-01,63,63
TIQUIPAYA,consultas prenatales,repetidas,2005-10-01,353,353
TIRAQUE (CBBA),consultas prenatales,repetidas,2005-10-01,255,255
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2005-10-01,1,1
TOCO,consultas prenatales,repetidas,2005-10-01,8,8
TODOS SANTOS,consultas prenatales,repetidas,2005-10-01,1,1
TOLATA,consultas prenatales,repetidas,2005-10-01,12,12
TOLEDO,consultas prenatales,repetidas,2005-10-01,15,15
TOMAVE,consultas prenatales,repetidas,2005-10-01,39,39
TOMINA,consultas prenatales,repetidas,2005-10-01,70,70
TORO TORO,consultas prenatales,repetidas,2005-10-01,72,72
TOTORA(CBBA),consultas prenatales,repetidas,2005-10-01,73,73
TOTORA(ORR),consultas prenatales,repetidas,2005-10-01,12,12
TRIGAL,consultas prenatales,repetidas,2005-10-01,5,5
TRINIDAD,consultas prenatales,repetidas,2005-10-01,663,663
TUPIZA,consultas prenatales,repetidas,2005-10-01,296,296
TURCO,consultas prenatales,repetidas,2005-10-01,17,17
UMALA,consultas prenatales,repetidas,2005-10-01,11,11
UNCIA,consultas prenatales,repetidas,2005-10-01,155,155
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2005-10-01,73,73
URUBICHA,consultas prenatales,repetidas,2005-10-01,50,50
UYUNI,consultas prenatales,repetidas,2005-10-01,98,98
VACAS,consultas prenatales,repetidas,2005-10-01,84,84
VALLEGRANDE,consultas prenatales,repetidas,2005-10-01,105,105
VIACHA,consultas prenatales,repetidas,2005-10-01,211,211
VILA VILA,consultas prenatales,repetidas,2005-10-01,7,7
VILLA MONTES,consultas prenatales,repetidas,2005-10-01,188,188
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2005-10-01,2,2
VILLA RIVERO,consultas prenatales,repetidas,2005-10-01,26,26
VILLA SERRANO,consultas prenatales,repetidas,2005-10-01,77,77
VILLA TUNARI,consultas prenatales,repetidas,2005-10-01,374,374
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2005-10-01,90,90
VILLAZON,consultas prenatales,repetidas,2005-10-01,262,262
VINTO,consultas prenatales,repetidas,2005-10-01,164,164
VITICHI,consultas prenatales,repetidas,2005-10-01,61,61
WALDO BALLIVIAN,consultas prenatales,repetidas,2005-10-01,13,13
WARNES,consultas prenatales,repetidas,2005-10-01,331,331
YACO,consultas prenatales,repetidas,2005-10-01,21,21
YACUIBA,consultas prenatales,repetidas,2005-10-01,354,354
YAMPARAEZ,consultas prenatales,repetidas,2005-10-01,70,70
YANACACHI,consultas prenatales,repetidas,2005-10-01,11,11
YAPACANI,consultas prenatales,repetidas,2005-10-01,321,321
YOCALLA,consultas prenatales,repetidas,2005-10-01,17,17
YOTALA,consultas prenatales,repetidas,2005-10-01,59,59
YUNCHARA,consultas prenatales,repetidas,2005-10-01,34,34
ZUDAÑEZ,consultas prenatales,repetidas,2005-10-01,49,49
ACACIO,consultas prenatales,repetidas,2005-11-01,49,49
ACHACACHI,consultas prenatales,repetidas,2005-11-01,149,149
ACHOCALLA,consultas prenatales,repetidas,2005-11-01,31,31
AIQUILE,consultas prenatales,repetidas,2005-11-01,161,161
ALALAY,consultas prenatales,repetidas,2005-11-01,8,8
ALCALA,consultas prenatales,repetidas,2005-11-01,24,24
ANCORAIMES,consultas prenatales,repetidas,2005-11-01,55,55
ANDAMARCA,consultas prenatales,repetidas,2005-11-01,6,6
ANTEQUERA,consultas prenatales,repetidas,2005-11-01,4,4
ANZALDO,consultas prenatales,repetidas,2005-11-01,19,19
APOLO,consultas prenatales,repetidas,2005-11-01,78,78
ARAMPAMPA,consultas prenatales,repetidas,2005-11-01,38,38
ARANI,consultas prenatales,repetidas,2005-11-01,36,36
ARBIETO,consultas prenatales,repetidas,2005-11-01,19,19
ARQUE,consultas prenatales,repetidas,2005-11-01,45,45
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2005-11-01,174,174
ATOCHA,consultas prenatales,repetidas,2005-11-01,83,83
AUCAPATA,consultas prenatales,repetidas,2005-11-01,10,10
AYATA,consultas prenatales,repetidas,2005-11-01,23,23
AYO AYO,consultas prenatales,repetidas,2005-11-01,14,14
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2005-11-01,122,122
AZURDUY,consultas prenatales,repetidas,2005-11-01,99,99
BATALLAS,consultas prenatales,repetidas,2005-11-01,45,45
BAURES,consultas prenatales,repetidas,2005-11-01,31,31
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2005-11-01,7,7
BELEN DE URMIRI,consultas prenatales,repetidas,2005-11-01,10,10
BELLA FLOR,consultas prenatales,repetidas,2005-11-01,13,13
BERMEJO,consultas prenatales,repetidas,2005-11-01,191,191
BETANZOS,consultas prenatales,repetidas,2005-11-01,170,170
BOLIVAR,consultas prenatales,repetidas,2005-11-01,20,20
BOLPEBRA,consultas prenatales,repetidas,2005-11-01,9,9
BOYUIBE,consultas prenatales,repetidas,2005-11-01,20,20
BUENA VISTA,consultas prenatales,repetidas,2005-11-01,81,81
CABEZAS,consultas prenatales,repetidas,2005-11-01,67,67
CAIROMA,consultas prenatales,repetidas,2005-11-01,45,45
"CAIZA ""D""",consultas prenatales,repetidas,2005-11-01,44,44
CAJUATA,consultas prenatales,repetidas,2005-11-01,58,58
CALACOTO,consultas prenatales,repetidas,2005-11-01,2,2
CALAMARCA,consultas prenatales,repetidas,2005-11-01,37,37
CAMARGO,consultas prenatales,repetidas,2005-11-01,154,154
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2005-11-01,33,33
CAMIRI,consultas prenatales,repetidas,2005-11-01,216,216
CAPINOTA,consultas prenatales,repetidas,2005-11-01,134,134
CAQUIAVIRI,consultas prenatales,repetidas,2005-11-01,32,32
CARACOLLO,consultas prenatales,repetidas,2005-11-01,78,78
CARANAVI,consultas prenatales,repetidas,2005-11-01,375,375
CARAPARI,consultas prenatales,repetidas,2005-11-01,46,46
CARIPUYO,consultas prenatales,repetidas,2005-11-01,51,51
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2005-11-01,11,11
CATACORA,consultas prenatales,repetidas,2005-11-01,1,1
CHACARILLA,consultas prenatales,repetidas,2005-11-01,3,3
CHALLAPATA,consultas prenatales,repetidas,2005-11-01,144,144
CHAQUI,consultas prenatales,repetidas,2005-11-01,34,34
CHARAGUA,consultas prenatales,repetidas,2005-11-01,174,174
CHARAÑA,consultas prenatales,repetidas,2005-11-01,13,13
CHAYANTA,consultas prenatales,repetidas,2005-11-01,99,99
CHIMORE,consultas prenatales,repetidas,2005-11-01,92,92
CHIPAYA,consultas prenatales,repetidas,2005-11-01,7,7
CHOQUE COTA,consultas prenatales,repetidas,2005-11-01,5,5
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2005-11-01,128,128
CHUMA,consultas prenatales,repetidas,2005-11-01,18,18
CLIZA,consultas prenatales,repetidas,2005-11-01,130,130
COBIJA,consultas prenatales,repetidas,2005-11-01,301,301
COCHABAMBA,consultas prenatales,repetidas,2005-11-01,4980,4980
COIPASA,consultas prenatales,repetidas,2005-11-01,2,2
COLCAPIRHUA,consultas prenatales,repetidas,2005-11-01,359,359
"COLCHA ""K""",consultas prenatales,repetidas,2005-11-01,17,17
COLLANA,consultas prenatales,repetidas,2005-11-01,4,4
COLOMI,consultas prenatales,repetidas,2005-11-01,115,115
COLPA BELGICA,consultas prenatales,repetidas,2005-11-01,38,38
COLQUECHACA,consultas prenatales,repetidas,2005-11-01,168,168
COLQUENCHA,consultas prenatales,repetidas,2005-11-01,8,8
COLQUIRI,consultas prenatales,repetidas,2005-11-01,80,80
COMANCHE,consultas prenatales,repetidas,2005-11-01,7,7
COMARAPA,consultas prenatales,repetidas,2005-11-01,116,116
COMBAYA,consultas prenatales,repetidas,2005-11-01,4,4
CONCEPCION,consultas prenatales,repetidas,2005-11-01,75,75
COPACABANA,consultas prenatales,repetidas,2005-11-01,54,54
CORIPATA,consultas prenatales,repetidas,2005-11-01,56,56
CORO CORO,consultas prenatales,repetidas,2005-11-01,40,40
COROICO,consultas prenatales,repetidas,2005-11-01,93,93
CORQUE,consultas prenatales,repetidas,2005-11-01,28,28
COTAGAITA,consultas prenatales,repetidas,2005-11-01,139,139
COTOCA,consultas prenatales,repetidas,2005-11-01,171,171
CUATRO CAÑADAS,consultas prenatales,repetidas,2005-11-01,108,108
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2005-11-01,5,5
CUEVO,consultas prenatales,repetidas,2005-11-01,19,19
CULPINA,consultas prenatales,repetidas,2005-11-01,121,121
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2005-11-01,22,22
CURVA,consultas prenatales,repetidas,2005-11-01,3,3
DESAGUADERO,consultas prenatales,repetidas,2005-11-01,30,30
EL ALTO,consultas prenatales,repetidas,2005-11-01,3910,3910
EL CHORO,consultas prenatales,repetidas,2005-11-01,9,9
EL PUENTE(STC),consultas prenatales,repetidas,2005-11-01,92,92
EL PUENTE(TJA),consultas prenatales,repetidas,2005-11-01,58,58
EL TORNO,consultas prenatales,repetidas,2005-11-01,232,232
EL VILLAR,consultas prenatales,repetidas,2005-11-01,46,46
ENTRE RIOS,consultas prenatales,repetidas,2005-11-01,96,96
ENTRE RIOS,consultas prenatales,repetidas,2005-11-01,119,119
EUCALIPTUS,consultas prenatales,repetidas,2005-11-01,25,25
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2005-11-01,9,9
EXALTACION,consultas prenatales,repetidas,2005-11-01,19,19
FERNANDEZ ALONSO,consultas prenatales,repetidas,2005-11-01,87,87
FILADELFIA,consultas prenatales,repetidas,2005-11-01,17,17
GENERAL SAAVEDRA,consultas prenatales,repetidas,2005-11-01,81,81
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2005-11-01,36,36
GUANAY,consultas prenatales,repetidas,2005-11-01,74,74
GUAQUI,consultas prenatales,repetidas,2005-11-01,27,27
GUAYARAMERIN,consultas prenatales,repetidas,2005-11-01,357,357
GUTIERREZ,consultas prenatales,repetidas,2005-11-01,65,65
HUACARETA,consultas prenatales,repetidas,2005-11-01,91,91
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2005-11-01,30,30
HUACHACALLA,consultas prenatales,repetidas,2005-11-01,3,3
HUANUNI,consultas prenatales,repetidas,2005-11-01,136,136
HUARACAJE,consultas prenatales,repetidas,2005-11-01,25,25
HUAYLLAMARCA,consultas prenatales,repetidas,2005-11-01,12,12
ICHOCA,consultas prenatales,repetidas,2005-11-01,16,16
ICLA,consultas prenatales,repetidas,2005-11-01,70,70
INCAHUASI,consultas prenatales,repetidas,2005-11-01,120,120
INQUISIVI,consultas prenatales,repetidas,2005-11-01,18,18
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2005-11-01,73,73
IXIAMAS,consultas prenatales,repetidas,2005-11-01,67,67
JESUS DE MACHACA,consultas prenatales,repetidas,2005-11-01,29,29
LA ASUNTA,consultas prenatales,repetidas,2005-11-01,205,205
LA GUARDIA,consultas prenatales,repetidas,2005-11-01,321,321
LA PAZ,consultas prenatales,repetidas,2005-11-01,6350,6350
LA RIVERA,consultas prenatales,repetidas,2005-11-01,1,1
LAGUNILLAS,consultas prenatales,repetidas,2005-11-01,37,37
LAJA,consultas prenatales,repetidas,2005-11-01,29,29
LAS CARRERAS,consultas prenatales,repetidas,2005-11-01,29,29
LICOMA PAMPA,consultas prenatales,repetidas,2005-11-01,7,7
LLALLAGUA,consultas prenatales,repetidas,2005-11-01,340,340
LLICA,consultas prenatales,repetidas,2005-11-01,29,29
LORETO,consultas prenatales,repetidas,2005-11-01,7,7
LURIBAY,consultas prenatales,repetidas,2005-11-01,36,36
MACHACAMARCA,consultas prenatales,repetidas,2005-11-01,16,16
MACHARETI,consultas prenatales,repetidas,2005-11-01,75,75
MAGDALENA,consultas prenatales,repetidas,2005-11-01,76,76
MAIRANA,consultas prenatales,repetidas,2005-11-01,66,66
MALLA,consultas prenatales,repetidas,2005-11-01,11,11
MAPIRI,consultas prenatales,repetidas,2005-11-01,105,105
MECAPACA,consultas prenatales,repetidas,2005-11-01,35,35
MINEROS,consultas prenatales,repetidas,2005-11-01,131,131
MIZQUE,consultas prenatales,repetidas,2005-11-01,125,125
MOCOMOCO,consultas prenatales,repetidas,2005-11-01,40,40
MOJINETE,consultas prenatales,repetidas,2005-11-01,5,5
MOJOCOYA,consultas prenatales,repetidas,2005-11-01,52,52
MONTEAGUDO,consultas prenatales,repetidas,2005-11-01,257,257
MONTERO,consultas prenatales,repetidas,2005-11-01,850,850
MORO MORO,consultas prenatales,repetidas,2005-11-01,8,8
