municipality,group,variable,month,Nuevas a partir del 5to mes de embarazo,TOTAL
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,4,4
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,4,4
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,11,11
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,12,12
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,68,68
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,17,17
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,9,9
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,44,44
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,46,46
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,5,5
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,16,16
CHACARILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,1,1
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,25,25
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,3,3
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,29,29
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,4,4
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,23,23
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,18,18
CHIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,1,1
CHOQUE COTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,3,3
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,17,17
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,9,9
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,21,21
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,93,93
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,1714,1714
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,48,48
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,20,20
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,33,33
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,12,12
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,44,44
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,6,6
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,19,19
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,3,3
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,16,16
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,2,2
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,18,18
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,9,9
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,12,12
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,4,4
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,24,24
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,4,4
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,12,12
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,44,44
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,26,26
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,4,4
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,3,3
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,5,5
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,7,7
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,3,3
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,1235,1235
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,3,3
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,18,18
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,4,4
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,22,22
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,1,1
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,34,34
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,7,7
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,4,4
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,1,1
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,2,2
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,14,14
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,7,7
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,29,29
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,12,12
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,3,3
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,4,4
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,31,31
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,16,16
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,6,6
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,3,3
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,26,26
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,1,1
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,1,1
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,8,8
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,10,10
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,39,39
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,17,17
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,11,11
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,8,8
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,5,5
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,57,57
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,52,52
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,1216,1216
LA RIVERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,1,1
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,6,6
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,13,13
LAS CARRERAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,4,4
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,2,2
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,54,54
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,2,2
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,3,3
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,6,6
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,2,2
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,1,1
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,6,6
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,2,2
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,3,3
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,9,9
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,4,4
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,25,25
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,27,27
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,14,14
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,3,3
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,6,6
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,236,236
MORO MORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,2,2
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,35,35
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,2,2
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,29,29
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,7,7
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,3,3
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,867,867
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,14,14
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,4,4
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,24,24
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,20,20
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,32,32
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,4,4
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,8,8
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,4,4
PASORAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,1,1
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,31,31
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,6,6
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,6,6
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,24,24
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,14,14
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,17,17
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,2,2
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,6,6
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,6,6
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,15,15
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,11,11
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,5,5
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,808,808
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,4,4
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,24,24
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,18,18
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,8,8
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,3,3
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,4,4
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,11,11
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,8,8
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,12,12
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,127,127
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,37,37
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,37,37
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,146,146
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,8,8
QUIRUSILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,2,2
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,30,30
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,7,7
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,106,106
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,4,4
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,20,20
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,4,4
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,329,329
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,8,8
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,31,31
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,5,5
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,9,9
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,6,6
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,13,13
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,4,4
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,5,5
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,13,13
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,52,52
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,4,4
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,12,12
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,31,31
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,61,61
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,5,5
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,13,13
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,2,2
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,9,9
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,8,8
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,55,55
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,4,4
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,14,14
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,38,38
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,28,28
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,3,3
SAN PABLO DE LIPEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,1,1
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,22,22
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,46,46
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,1,1
SAN PEDRO DE QUEMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,2,2
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,5,5
SAN PEDRO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,1,1
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,2,2
SAN RAMON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,10,10
SAN RAMON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,4,4
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,13,13
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,2378,2378
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,7,7
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,18,18
SANTIAGO DE CALLAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,3,3
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,6,6
SANTIAGO DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,1,1
SANTIVAÑES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,3,3
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,5,5
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,9,9
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,2,2
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,27,27
SICAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,4,4
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,53,53
SOPACHUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,5,5
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,9,9
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,32,32
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,305,305
TACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,1,1
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,9,9
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,13,13
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,18,18
TAHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,1,1
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,35,35
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,16,16
TARACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,2,2
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,7,7
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,192,192
TARVITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,11,11
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,7,7
TIAWANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,9,9
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,33,33
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,3,3
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,65,65
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,95,95
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,1,1
TOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,3,3
TODOS SANTOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,1,1
TOLATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,2,2
TOLEDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,17,17
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,8,8
TOMINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,10,10
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,24,24
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,23,23
TOTORA(ORR),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,5,5
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,129,129
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,34,34
TURCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,3,3
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,3,3
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,39,39
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,8,8
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,4,4
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,27,27
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,15,15
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,4,4
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,43,43
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,9,9
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,24,24
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,8,8
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,8,8
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,89,89
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,6,6
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,27,27
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,27,27
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,7,7
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,52,52
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,7,7
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,124,124
YAMPARAEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,1,1
YANACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,3,3
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,59,59
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,1,1
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,13,13
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,3,3
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-11-01,7,7
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,8,8
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,37,37
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,9,9
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,68,68
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,8,8
ALCALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,2,2
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,7,7
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,2,2
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,3,3
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,9,9
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,13,13
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,9,9
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,12,12
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,4,4
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,12,12
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,34,34
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,8,8
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,3,3
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,6,6
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,25,25
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,13,13
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,20,20
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,3,3
BELEN DE ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,1,1
BELEN DE URMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,3,3
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,3,3
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,12,12
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,42,42
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2005-12-01,11,11
