municipality,group,variable,month,Nuevas antes del 5to mes de embarazo,TOTAL
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,16,16
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,21,21
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,4,4
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,226,226
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,62,62
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,10,10
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,5,5
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,34,34
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,19,19
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,8,8
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,31,31
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,16,16
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,15,15
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,52,52
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,3,3
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,60,60
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,5,5
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,4,4
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,21,21
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,196,196
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,20,20
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,39,39
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,60,60
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,12,12
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,3,3
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,109,109
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,6,6
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,135,135
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,11,11
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,4,4
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,77,77
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,5,5
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,9,9
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,6,6
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-10-01,13,13
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,11,11
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,32,32
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,10,10
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,58,58
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,5,5
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,7,7
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,12,12
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,3,3
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,4,4
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,8,8
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,24,24
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,7,7
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,12,12
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,2,2
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,11,11
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,49,49
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,18,18
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,2,2
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,7,7
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,31,31
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,25,25
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,7,7
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,8,8
BELEN DE ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,1,1
BELEN DE URMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,1,1
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,11,11
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,53,53
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,43,43
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,11,11
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,1,1
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,9,9
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,27,27
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,29,29
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,16,16
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,8,8
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,9,9
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,2,2
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,7,7
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,18,18
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,7,7
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,107,107
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,34,34
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,10,10
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,35,35
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,115,115
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,10,10
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,11,11
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,2,2
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,31,31
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,5,5
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,45,45
CHARAÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,3,3
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,28,28
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,29,29
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,1,1
CHOQUE COTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,25,25
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,9,9
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,29,29
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,85,85
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,1453,1453
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,76,76
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,18,18
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,2,2
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,33,33
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,6,6
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,31,31
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,4,4
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,29,29
COMANCHE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,2,2
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,32,32
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,18,18
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,9,9
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,14,14
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,5,5
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,10,10
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,8,8
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,33,33
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,44,44
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,37,37
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,1,1
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,4,4
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,33,33
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,10,10
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,2,2
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,7,7
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,1261,1261
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,3,3
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,27,27
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,18,18
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,63,63
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,4,4
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,19,19
ENTRE RIOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,48,48
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,10,10
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,1,1
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,6,6
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,27,27
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,5,5
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,43,43
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,11,11
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,37,37
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,3,3
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,92,92
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,18,18
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,14,14
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,4,4
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,2,2
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,43,43
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,4,4
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,6,6
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,5,5
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,15,15
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,41,41
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,10,10
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,11,11
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,8,8
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,11,11
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,41,41
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,94,94
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,1346,1346
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,7,7
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,5,5
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,4,4
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,6,6
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,74,74
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,9,9
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,3,3
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,4,4
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,2,2
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,20,20
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,10,10
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,2,2
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,20,20
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,11,11
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,42,42
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,45,45
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,14,14
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,5,5
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,32,32
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,276,276
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,2,2
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,30,30
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,1,1
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,30,30
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,28,28
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,8,8
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,514,514
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,28,28
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,19,19
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,26,26
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,8,8
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,47,47
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,6,6
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,7,7
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,5,5
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,2,2
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,24,24
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,14,14
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,5,5
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,23,23
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,8,8
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,25,25
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,5,5
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,10,10
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,7,7
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,18,18
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,41,41
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,14,14
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,439,439
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,6,6
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,1,1
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,22,22
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,22,22
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,8,8
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,5,5
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,4,4
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,52,52
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,22,22
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,1,1
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,19,19
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,108,108
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,40,40
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,30,30
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,2,2
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,153,153
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,11,11
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,2,2
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,35,35
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,23,23
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,244,244
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,37,37
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,30,30
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,3,3
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,252,252
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,4,4
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,27,27
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,9,9
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,14,14
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,20,20
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,1,1
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,19,19
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,7,7
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,1,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,3,3
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,14,14
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,71,71
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,12,12
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,26,26
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,32,32
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,98,98
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,6,6
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,16,16
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,3,3
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,36,36
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,21,21
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,108,108
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,8,8
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,24,24
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,52,52
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,24,24
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,18,18
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,7,7
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,41,41
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,35,35
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,8,8
SAN PEDRO DE QUEMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,1,1
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,3,3
SAN PEDRO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,4,4
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,5,5
SAN RAMON,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,4,4
SAN RAMON,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,16,16
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,14,14
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,2987,2987
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,8,8
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,30,30
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,2,2
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,5,5
SANTIAGO DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,2,2
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,4,4
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,4,4
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,5,5
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,8,8
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,19,19
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,4,4
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,63,63
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,9,9
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,3,3
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,21,21
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,489,489
TACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,2,2
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,6,6
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,14,14
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,15,15
TAHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,1,1
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,37,37
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,27,27
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,2,2
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,11,11
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,353,353
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,39,39
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,8,8
TIAWANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,18,18
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,36,36
TIPUANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2005-11-01,19,19
