municipality,group,variable,month,Mujeres con muestra de PAP,TOTAL
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,143,143
GUTIERREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,5,5
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,114,114
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,15,15
HUACHACALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,2,2
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,32,32
HUARINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,1,1
HUATAJATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,6,6
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,16,16
HUMANATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,1,1
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,63,63
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,108,108
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,46,46
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,9,9
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,21,21
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,1,1
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,174,174
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,4465,4465
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,14,14
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,16,16
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,4,4
LICOMA PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,31,31
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,15,15
LLICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,7,7
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,95,95
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,1,1
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,51,51
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,22,22
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,13,13
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,1,1
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,49,49
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,68,68
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,8,8
MOJINETE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,6,6
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,9,9
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,171,171
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,227,227
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,6,6
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,13,13
NAZACARA DE PACAJES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,2,2
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,6,6
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,37,37
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,3,3
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,1157,1157
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,24,24
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,52,52
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,34,34
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,28,28
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,54,54
PAMPA AULLAGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,6,6
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,11,11
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,2,2
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,7,7
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,21,21
PELECHUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,7,7
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,38,38
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,19,19
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,49,49
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,2,2
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,81,81
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,78,78
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,16,16
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,9,9
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,8,8
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,498,498
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,38,38
PUCARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,3,3
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,48,48
PUERTO ACOSTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,3,3
PUERTO CARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,1,1
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,23,23
PUERTO PEREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,2,2
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,27,27
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,4,4
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,21,21
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,151,151
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,33,33
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,86,86
QUIABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,5,5
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,479,479
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,36,36
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,2,2
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,97,97
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,3,3
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,340,340
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,8,8
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,17,17
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,427,427
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,5,5
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,12,12
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,13,13
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,99,99
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,8,8
SAN AGUSTIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,3,3
SAN ANDRES DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,7,7
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,4,4
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,8,8
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,30,30
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,31,31
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,14,14
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,141,141
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,22,22
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,49,49
SAN JAVIER(BNI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,16,16
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,19,19
SAN JOAQUIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,1,1
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,25,25
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,35,35
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,60,60
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,58,58
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,207,207
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,3,3
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,28,28
SAN PABLO DE LIPEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,7,7
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,39,39
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,39,39
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,2,2
SAN PEDRO DE QUEMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,3,3
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,22,22
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,2,2
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,25,25
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,13,13
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,1,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,4873,4873
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,26,26
SANTIAGO DE CALLAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,1,1
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,1,1
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,9,9
SANTIAGO DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,2,2
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,10,10
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,9,9
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,1,1
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,13,13
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,42,42
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,10,10
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,73,73
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,15,15
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,125,125
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,5,5
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,2713,2713
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,2,2
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,24,24
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,22,22
TAHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,3,3
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,50,50
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,116,116
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,12,12
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,16,16
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,1184,1184
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,77,77
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,23,23
TIAWANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,18,18
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,1,1
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,11,11
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,134,134
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,42,42
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,9,9
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,11,11
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,10,10
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,23,23
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,38,38
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,39,39
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,72,72
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,26,26
TRIGAL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,2,2
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,543,543
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,105,105
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,6,6
UMALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,12,12
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,5,5
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,72,72
URUBICHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,30,30
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,48,48
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,8,8
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,98,98
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,175,175
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,1,1
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,29,29
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,91,91
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,10,10
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,31,31
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,12,12
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,231,231
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,77,77
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,319,319
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,82,82
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,14,14
WALDO BALLIVIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,11,11
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,148,148
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,542,542
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,58,58
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,75,75
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,8,8
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,92,92
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,3,3
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-11-01,34,34
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,22,22
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,32,32
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,27,27
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,53,53
ALALAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,1,1
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,8,8
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,3,3
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,6,6
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,2,2
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,11,11
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,1,1
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,1,1
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,8,8
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,38,38
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,17,17
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,3,3
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,102,102
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,43,43
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,4,4
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,14,14
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,13,13
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,28,28
BELEN DE ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,8,8
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,1,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,18,18
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,49,49
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,9,9
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,20,20
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,17,17
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,6,6
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,11,11
CALACOTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,1,1
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,12,12
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2013-12-01,32,32
