municipality,group,variable,month,Condón: Usuarias (os) Continuas(os),TOTAL
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,3,3
BELEN DE ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,3,3
BELEN DE URMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,3,3
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,8,8
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,87,87
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,6,6
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,16,16
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,10,10
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,13,13
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,3,3
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,10,10
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
CALACOTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,8,8
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,10,10
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,3,3
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,6,6
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,6,6
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,8,8
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,9,9
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,7,7
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,5,5
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,7,7
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,65,65
CHOQUE COTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,3,3
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,5,5
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,5,5
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,10,10
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,551,551
COIPASA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,5,5
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,21,21
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,12,12
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,3,3
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,18,18
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,4,4
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,7,7
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,9,9
CORO CORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,3,3
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,4,4
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,6,6
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,35,35
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,29,29
CRUZ DE MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,11,11
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
DESAGUADERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,240,240
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,4,4
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,31,31
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,24,24
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,9,9
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,10,10
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,28,28
EUCALIPTUS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,4,4
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,3,3
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,3,3
GUAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,8,8
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,6,6
GUTIERREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
HUARACAJE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
HUARINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,3,3
HUMANATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
ICHOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,4,4
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,4,4
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,5,5
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,3,3
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,20,20
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,11,11
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,226,226
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,6,6
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,9,9
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,5,5
LLICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
LORETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,7,7
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,11,11
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,8,8
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,20,20
MALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,13,13
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,15,15
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,9,9
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,4,4
MOJINETE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,4,4
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,28,28
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,38,38
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,5,5
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,3,3
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,3,3
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,7,7
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,127,127
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,47,47
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,13,13
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,22,22
PAMPA AULLAGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,4,4
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,5,5
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,3,3
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
PAZÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,6,6
PELECHUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,10,10
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,10,10
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,6,6
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,10,10
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,8,8
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,6,6
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,13,13
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,8,8
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,6,6
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,272,272
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
PUCARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,4,4
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,5,5
PUERTO ACOSTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
PUERTO CARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,15,15
PUERTO PEREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,6,6
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,31,31
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,22,22
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,4,4
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,3,3
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,6,6
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,16,16
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,3,3
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,8,8
SABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,18,18
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,4,4
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,21,21
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,6,6
SAN AGUSTIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,3,3
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,4,4
SAN ANDRES DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,3,3
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,3,3
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,12,12
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,12,12
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,32,32
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
SAN JAVIER(BNI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,3,3
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,8,8
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,52,52
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,5,5
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,6,6
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,11,11
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,8,8
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,17,17
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,4,4
SAN PEDRO DE QUEMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
SAN PEDRO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,7,7
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,3,3
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,6,6
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,117,117
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,12,12
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,9,9
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
SANTIAGO DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,5,5
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,13,13
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,3,3
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,8,8
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,9,9
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,3,3
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,430,430
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,5,5
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,3,3
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,6,6
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,3,3
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,249,249
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,7,7
TIAWANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,23,23
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,7,7
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,5,5
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,2,2
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,1,1
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",condon: usuarias (os) continuas(os),2013-10-01,6,6
