,group,variable,month,NÚMERO DE CONDONES ENTREGADOS < 15,NÚMERO DE CONDONES ENTREGADOS 15 - 19,NÚMERO DE CONDONES ENTREGADOS 20 - 34,NÚMERO DE CONDONES ENTREGADOS 35 - 49,NÚMERO DE CONDONES ENTREGADOS 50 Y +,TOTALES
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,0,12,12,0,24
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,12,12,36,12,0,72
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,12,12,216,36,0,276
SAN JAVIER(BNI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,0,13,0,0,13
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,0,12,0,0,12
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,0,3,3,0,6
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,36,97,1,0,134
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,168,252,96,0,516
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,24,144,12,0,0,180
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,12,24,226,192,1,455
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,12,408,300,120,36,876
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,132,24,0,0,156
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,12,132,48,0,192
SAN PABLO DE LIPEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,12,72,12,0,96
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,12,36,24,0,72
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,48,96,12,0,156
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,48,36,24,24,132
SAN PEDRO DE MACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,60,108,24,0,192
SAN PEDRO DE QUEMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,12,48,48,0,108
SAN PEDRO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,24,156,96,0,276
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,0,36,12,0,48
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,0,24,12,0,36
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,678,4924,1354,302,7258
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,0,72,0,0,72
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,0,60,12,0,72
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,12,60,24,0,96
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,0,0,12,0,12
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,0,36,0,0,36
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,216,24,12,0,252
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,0,24,0,0,24
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,12,12,36,0,0,60
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,0,24,0,0,24
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,0,60,12,0,72
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,0,12,0,0,12
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,12,132,48,3,195
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,48,36,72,0,0,156
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,0,48,0,0,48
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,48,96,24,12,180
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,60,3288,10812,2448,120,16728
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,12,24,12,0,48
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,36,36,12,0,84
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,12,60,48,60,0,180
TAHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,0,36,24,0,60
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,12,0,0,0,12
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,12,84,60,12,0,168
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,0,12,0,0,12
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,12,24,12,0,48
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,1,117,7249,140,12,7519
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,24,252,168,72,0,516
TIAHUANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,24,36,24,0,84
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,12,60,48,0,120
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,24,12,0,0,36
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,24,192,36,0,252
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,12,108,48,0,168
TITO YUPANQUI (PARQUIPUJIO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,0,24,12,12,48
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,12,0,0,0,12
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,0,48,0,0,48
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,12,24,12,0,48
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,12,72,0,0,84
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,156,132,24,0,312
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,72,108,24,0,204
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,0,120,30,24,174
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,0,12,32,0,44
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,863,1419,1185,300,3767
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,71,120,78,12,281
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,0,24,12,0,36
UMALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,24,12,0,0,36
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,72,214,36,0,322
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,0,48,111,0,159
URUBICHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,0,12,0,0,12
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,12,248,116,0,376
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,12,12,12,0,36
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,0,168,49,12,229
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,12,252,96,0,360
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,24,36,0,0,60
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,84,192,72,0,348
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,12,12,44,0,68
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,12,36,24,0,0,72
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,0,12,12,0,24
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,24,24,60,36,0,144
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,24,180,712,252,0,1168
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,168,48,96,0,312
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,108,276,144,24,552
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,12,144,24,0,180
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,72,156,36,0,264
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,12,279,169,24,484
YACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,24,36,36,0,96
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,12,168,114,27,321
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,156,108,24,0,288
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,0,24,12,0,36
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,48,204,36,0,288
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,12,12,0,0,24
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,36,132,60,0,228
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,60,108,48,0,216
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-11-01,0,120,84,12,0,216
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,24,0,0,24
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,48,12,27,0,87
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,12,156,72,0,240
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,24,24,60,0,108
ALALAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,0,36,0,36
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,168,312,36,0,516
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,60,48,0,108
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,12,36,0,0,48
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,24,0,0,24
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,12,0,0,12
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,24,12,0,36
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,12,0,0,12
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,24,60,24,12,120
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,192,36,36,264
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,60,72,0,132
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,12,12,24,0,48
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,108,0,0,108
AUCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,12,12,12,0,36
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,84,24,0,108
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,24,12,0,36
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,24,108,72,0,204
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,12,24,60,12,0,108
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,30,42,24,0,96
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,12,0,0,12
BELEN DE URMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,0,12,0,12
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,12,0,0,12
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,104,271,46,0,421
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,96,180,24,12,312
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,36,36,24,0,96
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,12,72,0,0,84
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,108,12,0,120
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,12,0,36,12,12,72
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,103,72,0,175
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,48,288,24,0,360
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,24,0,0,24
CALACOTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,12,0,0,12
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,96,48,0,144
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,108,180,60,0,348
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,24,108,12,0,144
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,36,0,0,36
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,48,24,0,72
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,24,0,0,24
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,36,60,24,12,132
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,12,408,72,0,492
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,1,83,28,0,112
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,24,0,0,24
CARMEN RIVERO TORREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,12,12,12,0,36
CATACORA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,12,0,0,12
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,108,84,24,216
CHARAÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,12,0,0,12
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,36,240,24,12,312
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,1,132,36,24,193
CHIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,12,24,0,0,36
CHOQUE COTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,29,0,0,29
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,24,24,60,0,108
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,48,48,0,96
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,48,24,0,72
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,24,24,0,48
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,36,0,0,36
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,74,158,3331,599,237,4399
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,12,178,16,0,206
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,24,159,1407,452,24,2066
COIPASA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,12,36,12,0,0,60
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,60,24,0,84
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,24,84,48,12,168
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,48,0,0,48
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,48,204,36,0,288
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,252,396,132,12,792
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,12,0,0,12
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,36,24,0,60
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,120,36,12,168
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,12,0,0,12
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,36,0,0,0,36
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,12,60,24,0,96
CORO CORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,24,0,12,36
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,12,24,0,36
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,12,84,12,0,108
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,144,276,144,0,564
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,36,264,168,0,468
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,36,12,0,48
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,24,0,0,24
CUEVO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,24,0,0,24
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,36,252,96,72,0,456
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,12,36,12,0,60
DESAGUADERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,12,0,0,12
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,24,276,2153,672,12,3137
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,1,0,0,1
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,24,24,72,12,0,132
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,12,96,48,0,156
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,12,60,528,181,48,829
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,175,31,12,0,218
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,68,120,88,0,276
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,12,108,36,0,156
ESCARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,24,12,0,36
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,24,16,12,0,52
ESMERALDA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,24,0,0,24
EUCALIPTUS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,12,0,0,12
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,12,0,0,12
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,96,24,0,120
GAIOC JATUN AYLLU YURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,12,36,0,0,48
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,48,12,0,60
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,24,12,0,36
GUAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,24,24,0,48
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,1794,232,172,2198
HUACARAJE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,12,0,0,12
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,72,48,0,120
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,120,96,48,0,264
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,36,96,36,12,180
HUARINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,96,12,0,108
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,24,12,0,36
ICHOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,12,24,24,0,60
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,60,12,36,0,108
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,12,72,192,96,0,372
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,144,48,0,192
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,12,132,48,0,192
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de condones entregados,2023-12-01,0,0,12,12,0,24
