,group,variable,month,PÍLDORA: USUARIAS NUEVAS < 15,PÍLDORA: USUARIAS NUEVAS 15 - 19,PÍLDORA: USUARIAS NUEVAS 20 - 34,PÍLDORA: USUARIAS NUEVAS 35 - 49,PÍLDORA: USUARIAS NUEVAS 50 Y +,TOTALES
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,15,24,7,0,46
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,3,1,0,4
CUEVO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,2,1,0,3
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,1,1,2,0,0,4
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,0,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,19,77,41,0,137
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,3,0,0,4
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,2,0,0,3
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,12,1,0,14
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,1,1,2,0,0,4
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,11,2,0,13
EXALTACION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,6,0,0,6
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,2,0,0,2
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,1,0,4,0,0,5
GAIOC JATUN AYLLU YURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,0,0,1
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,3,11,4,0,18
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,1,2,0,4
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,3,1,0,5
GUAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,0,1,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,3,8,0,0,11
GUTIERREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,2,0,3
HUACARAJE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,6,1,0,7
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,0,2,0,3
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,3,1,0,4
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,2,0,0,0,2
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,2,0,0,0,2
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,2,0,0,2
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,3,0,0,3
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,0,0,1
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,1,0,0,1,0,2
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,2,10,2,1,15
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,1,4,22,1,0,28
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,2,162,16,0,180
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,0,0,1
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,1,0,2
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,2,0,0,3
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,6,33,6,0,45
LORETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,0,0,1
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,2,2,0,4
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,0,13,0,13
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,3,4,0,7
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,2,3,0,0,5
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,2,0,0,3
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,0,0,1
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,2,1,0,4
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,5,11,3,0,19
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,3,0,0,3
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,4,8,1,0,13
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,5,30,6,0,41
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,1,0,2
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,1,0,2
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,0,1,0,1
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,0,0,0,1
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,0,0,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,11,45,13,1,70
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,2,2,0,4
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,8,1,0,9
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,4,1,1,7
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,1,0,2
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,2,4,1,0,7
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,0,0,1
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,4,1,0,5
PELECHUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,2,0,0,2
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,3,2,1,0,6
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,3,0,0,3
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,2,0,0,2
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,6,0,0,7
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,4,1,0,5
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,6,19,13,0,38
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,0,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,50,19,0,70
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,8,0,0,9
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,3,0,0,4
PUERTO CARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,0,0,1
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,2,0,0,3
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,3,14,2,0,19
PUERTO SILES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,1,0,0,2
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,0,0,1
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,11,4,0,15
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,2,2,0,4
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,1,4,10,1,0,16
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,6,29,6,0,41
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,3,1,0,4
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,0,0,1
RAQAYPAMPA(ETA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,0,1,0,2
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,2,0,3
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,1,8,18,10,0,37
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,7,0,0,8
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,2,2,0,5
SABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,0,0,1
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,36,20,0,57
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,0,0,1
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,14,4,0,19
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,2,1,0,0,3
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,0,0,0,1
SAN AGUSTIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,0,0,1
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,4,3,0,8
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,2,4,0,0,6
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,2,2,0,5
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,3,10,18,6,0,37
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,1,0,1,0,0,2
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,3,2,0,0,5
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,2,4,3,0,9
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,5,7,9,0,21
SAN JAVIER(BNI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,0,0,1
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,1,2,6,2,0,11
SAN JOAQUIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,5,0,0,5
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,1,3,0,5
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,1,1,0,3
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,19,6,0,25
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,2,10,8,0,20
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,3,4,1,0,8
SAN PABLO DE LIPEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,2,0,0,2
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,5,4,0,10
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,2,2,0,0,4
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,3,0,4
SAN PEDRO DE MACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,3,0,0,3
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,0,0,1
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,4,3,1,8
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,0,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,5,2,0,7
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,3,51,267,59,0,380
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,3,4,1,0,8
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,1,5,15,4,1,26
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,1,5,9,3,0,18
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,9,4,0,13
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,5,1,1,8
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,0,0,1
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,4,29,14,0,47
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,2,0,1,0,3
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,6,3,0,10
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,1,15,80,28,2,126
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,3,0,0,3
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,0,0,1
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,0,1,0,1
TAHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,0,1,0,1
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,4,1,0,5
TARACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,0,0,1
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,5,1,0,6
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,10,35,12,0,57
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,0,0,1
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,2,0,0,2
TIAHUANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,2,0,0,2
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,0,0,1
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,1,0,2
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,19,2,1,22
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,5,1,0,7
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,2,0,0,2
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,1,0,2
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,0,1,0,1
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,2,2,1,0,5
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,3,3,1,0,7
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,7,2,0,9
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,25,4,0,30
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,2,9,2,0,13
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,4,2,0,6
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,0,0,1
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,4,2,0,6
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,0,1,0,1
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,5,0,0,5
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,6,7,0,14
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,2,3,2,0,7
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,9,0,0,10
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,3,4,3,0,10
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,2,10,25,3,0,40
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,2,0,0,2
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,2,6,5,0,13
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,4,12,2,0,18
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,1,2,17,4,1,25
YACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,3,4,0,7
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,1,1,10,2,0,14
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,3,5,0,8
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,8,4,1,13
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,0,1,2,0,3
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-10-01,0,1,0,1,0,2
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-11-01,0,1,1,0,0,2
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-11-01,1,1,3,2,0,7
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-11-01,0,2,3,0,0,5
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-11-01,0,0,1,0,0,1
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-11-01,0,0,3,0,0,3
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-11-01,0,1,3,1,0,5
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-11-01,0,1,6,0,0,7
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-11-01,0,1,1,0,0,2
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-11-01,0,5,9,10,0,24
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-11-01,0,0,2,2,0,4
AUCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-11-01,0,1,0,0,0,1
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-11-01,0,1,1,1,0,3
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-11-01,0,1,2,1,0,4
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-11-01,0,1,2,0,0,3
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-11-01,0,0,1,1,0,2
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-11-01,0,0,14,4,0,18
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-11-01,1,9,24,7,0,41
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-11-01,0,1,1,0,1,3
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-11-01,0,0,3,1,0,4
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-11-01,0,0,3,0,0,3
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-11-01,0,0,2,2,0,4
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-11-01,0,0,1,0,0,1
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-11-01,0,2,1,1,0,4
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",pildora: usuarias nuevas,2023-11-01,0,0,0,1,0,1
