,group,variable,month,N° DE TBP BAAR (+) NUEVOS CANTIDAD,N° DE TBP BAAR (+) NUEVOS CANTIDAD,TOTALES
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,46,17,63
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,2,0,2
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,2,1,3
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,0,1,1
MONTEAGUDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,3,1,4
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,8,2,10
MOROCHATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,0,1,1
OMEREQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,0,1,1
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,4,1,5
PADCAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,3,0,3
PATACAMAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
POROMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,11,1,12
PRESTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
PUCARANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,0,1,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,3,4,7
PUNA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,0,1,1
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,4,1,5
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,4,2,6
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,11,1,12
SAN ANDRES,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,2,0,2
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,2,0,2
SAN BUENA VENTURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,1,2
SAN JAVIER(BNI),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
SAN JAVIER(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,0,1,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,0,1,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,2,3
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
SAN MATIAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,1,2
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
SANTA ANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,82,42,124
SANTIAGO DE HUATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
SAPAHAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,0,1,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,7,1,8
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
SORACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,8,5,13
TAPACARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,1,2
TARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,0,1,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,5,5,10
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,2,0,2
TIAWANACU,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,0,1,1
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,1,2
TOMAVE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
TOTORA(CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,1,2
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,3,2,5
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,0,2,2
URUBICHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,0,3,3
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,2,0,2
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
VILLA SERRANO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,8,1,9
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,1,2
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,4,7,11
YAMPARAEZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,85,56,141
YOCALLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,2,0,2
ZUDAÑEZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-09-01,1,0,1
ACACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,1,1
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,3,0,3
AIQUILE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,1,1
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,2,1,3
ANCORAIMES,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
ARAMPAMPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
ARANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,2,0,2
BATALLAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,6,0,6
BOYUIBE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,2,2,4
CAMARGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,3,0,3
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,3,2,5
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,1,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,2,2
CHUMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
CLIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,5,1,6
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,22,9,31
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
COMARAPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,1,1
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,1,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,3,0,3
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,1,2
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,2,2,4
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
CUEVO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,2,3
CULPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,1,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,21,12,33
EL PUENTE(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,2,0,2
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,2,1,3
ENTRE RIOS TRJ,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,2,4,6
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,1,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,2,3
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,2,1,3
HUACARETA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,1,1
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,1,1
IXIAMAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,1,1
JESUS DE MACHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,2,2,4
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,2,3,5
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,35,27,62
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,2,1,3
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,3,0,3
MINEROS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,1,2
MIZQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,1,1
MONTEAGUDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,1,2
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,4,4,8
OCURI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,1,1
OKINAWA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,4,1,5
PADCAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,1,1
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,2,0,2
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
PAMPA GRANDE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,1,1
PELECHUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
POJO (CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
PORCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
PORTACHUELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,5,5,10
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,2,1,3
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,7,3,10
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,2,2
QUIABAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,5,6,11
REYES,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,1,1
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,6,0,6
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
RURRENABAQUE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
SAMAIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
SAN ANDRES,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,1,1
SAN BENITO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,2,1,3
SAN IGNACIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,3,0,3
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,1,1
SAN JAVIER(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,2,0,2
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,1,2
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,2,0,2
SAN LORENZO(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,1,1
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,84,61,145
SAPAHAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,1,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,4,5
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,2,1,3
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,1,1
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,8,2,10
TARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
TARACO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,6,3,9
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
TIAWANACU,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
TOLATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,1,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,5,4,9
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,1,2
UNCIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,1,1
URUBICHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,1,2
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,2,1,3
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,2,2,4
VILLA RIVERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,6,2,8
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,1,0,1
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,5,1,6
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,9,9,18
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,8,4,12
YOTALA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-10-01,0,1,1
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,2,0,2
ACHOCALLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,1,2
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
ARANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,1,2
ARBIETO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,0,1,1
AYATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
AZURDUY,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,0,1,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,3,2,5
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,0,1,1
"CAIZA ""D""",tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
CAJUATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
CAMARGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,0,1,1
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,0,1,1
CARACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,2,0,2
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,4,2,6
CHALLAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,1,2
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,4,5
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,17,1,18
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,0,2,2
COLOMI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
COLPA BELGICA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,0,1,1
COLQUECHACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,1,2
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,4,1,5
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,2,0,2
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
CULPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,18,16,34
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,4,1,5
ENTRE RIOS TRJ,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,1,2
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,1,2
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,0,1,1
GENERAL SAAVEDRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,0,2,2
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,0,2,2
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,1,2
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,3,2,5
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,2,3
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,34,26,60
LICOMA PAMPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,0,1,1
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,5,0,5
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,2,0,2
MONTEAGUDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,10,5,15
NUEVO MANOA (NUEVA ESPERANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,4,1,5
PADCAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,4,0,4
POCONA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,0,1,1
POJO (CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
POROMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,0,1,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,4,1,5
PUCARANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,7,1,8
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,4,0,4
REYES,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,2,3,5
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,5,1,6
SAMAIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,1,2
SAN ANDRES,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,1,2
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,2,1,3
SAN JAVIER(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,2,0,2
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,3,1,4
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,83,52,135
SANTA ROSA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,0,1,1
SAPAHAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,0,1,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,2,1,3
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,2,1,3
SOPACHUY,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,3,1,4
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,7,4,11
TAPACARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
TARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,0,1,1
TARATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,5,2,7
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,0,1,1
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,2,2,4
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,0,1,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,2,0,2
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,13,14
UNCIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
URUBICHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,0,1,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
VILLA CHARCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,2,0,2
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,8,3,11
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,2,0,2
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,6,4,10
YANACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,4,3,7
YOTALA,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,0,2,2
ZUDAÑEZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-11-01,1,0,1
ACHACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
APOLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2011-12-01,1,0,1
