municipality,group,variable,month,Niños de 6 a 11 meses con dosis única de vitam,TOTAL
LAGUNILLAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,10,10
LAJA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,33,33
LAS CARRERAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,6,6
LICOMA PAMPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,1,1
LLALLAGUA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,19,19
LLICA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,13,13
LORETO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,26,26
LURIBAY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,11,11
MACHACAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,7,7
MACHARETI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,16,16
MAGDALENA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,20,20
MAIRANA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,18,18
MALLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,6,6
MAPIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,33,33
MECAPACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,42,42
MINEROS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,44,44
MIZQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,49,49
MOCOMOCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,22,22
MOJOCOYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,10,10
MONTEAGUDO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,64,64
MONTERO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,214,214
MORO MORO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,4,4
MOROCHATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,42,42
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,7,7
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,3,3
OCURI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,47,47
OKINAWA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,27,27
OMEREQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,16,16
ORURO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,331,331
PADCAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,21,21
PADILLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,13,13
PAILON,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,35,35
PALCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,23,23
PALOS BLANCOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,26,26
PAMPA AULLAGAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,3,3
PAMPA GRANDE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,17,17
PAPEL PAMPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,8,8
PASORAPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,6,6
PATACAMAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,41,41
PAZÑA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,8,8
PELECHUCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,8,8
POCOATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,12,12
POCONA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,32,32
POJO (CBBA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,18,18
POOPO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,4,4
PORCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,9,9
POROMA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,34,34
PORONGO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,11,11
PORTACHUELO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,39,39
PORVENIR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,18,18
POSTRER VALLE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,1,1
POTOSI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,276,276
PRESTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,19,19
PUCARA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,3,3
PUCARANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,57,57
PUERTO ACOSTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,43,43
PUERTO CARABUCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,33,33
PUERTO GONZALO MORENO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,19,19
PUERTO PEREZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,12,12
PUERTO QUIJARRO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,16,16
PUERTO RICO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,12,12
PUERTO SILES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,2,2
PUERTO SUAREZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,32,32
PUERTO VILLARROEL,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,67,67
PUNA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,69,69
PUNATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,70,70
QUIABAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,2,2
QUILLACOLLO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,141,141
QUIME,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,8,8
QUIRUSILLAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,1,1
RAVELO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,37,37
REYES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,45,45
RIBERALTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,187,187
ROBORE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,15,15
RURRENABAQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,30,30
SABAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,6,6
SACABA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,199,199
SACABAMBA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,1,1
SACACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,43,43
SAIPINA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,21,21
SALINAS DE GARCI MENDOZA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,13,13
SAMAIPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,18,18
SAN AGUSTIN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,2,2
SAN ANDRES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,34,34
SAN ANDRES DE MACHACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,5,5
SAN ANTONIO DE LOMERIO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,13,13
SAN BENITO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,23,23
SAN BORJA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,143,143
SAN BUENA VENTURA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,9,9
SAN CARLOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,42,42
SAN IGNACIO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,44,44
SAN IGNACIO DE VELASCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,169,169
SAN JAVIER(BNI),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,11,11
SAN JAVIER(STC),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,30,30
SAN JOAQUIN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,6,6
SAN JOSE DE CHIQUITOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,56,56
SAN JUAN DE YAPACANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,19,19
SAN JULIAN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,94,94
SAN LORENZO(PND),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,43,43
SAN LORENZO(TJA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,26,26
SAN LUCAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,85,85
SAN MIGUEL DE VELASCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,35,35
SAN PABLO DE LIPEZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,2,2
SAN PEDRO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,40,40
SAN PEDRO DE BUENA VISTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,67,67
SAN PEDRO DE CURAHUARA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,8,8
SAN PEDRO DE QUEMES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,2,2
SAN PEDRO DE TIQUINA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,10,10
SAN PEDRO(PND),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,8,8
SAN RAFAEL,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,14,14
SAN RAMON,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,11,11
SAN RAMON,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,9,9
SANTA ANA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,99,99
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,2291,2291
SANTA ROSA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,62,62
SANTA ROSA DEL SARA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,40,40
SANTIAGO DE CALLAPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,3,3
SANTIAGO DE HUARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,9,9
SANTIAGO DE MACHACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,3,3
SANTIVAÑES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,7,7
SANTUARIO DE QUILLACAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,6,6
SAPAHAQUI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,16,16
SENA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,5,5
SICA SICA (VILLA AROMA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,17,17
SICAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,2,2
SIPE SIPE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,64,64
SOPACHUY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,28,28
SORACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,26,26
SORATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,43,43
SUCRE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,396,396
TACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,3,3
TACACOMA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,14,14
TACOBAMBA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,33,33
TACOPAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,29,29
TAHUA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,1,1
TAPACARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,56,56
TARABUCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,39,39
TARACO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,6,6
TARATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,13,13
TARIJA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,302,302
TARVITA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,24,24
TEOPONTE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,12,12
TIAWANACU,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,14,14
TINGUIPAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,59,59
TIPUANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,18,18
TIQUIPAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,81,81
TIRAQUE (CBBA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,74,74
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,2,2
TOCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,1,1
TOLATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,3,3
TOLEDO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,16,16
TOMAVE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,10,10
TOMINA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,16,16
TORO TORO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,16,16
TOTORA(CBBA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,32,32
TOTORA(ORR),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,8,8
TRIGAL,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,3,3
TRINIDAD,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,133,133
TUPIZA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,55,55
TURCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,3,3
UMALA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,15,15
UNCIA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,30,30
URIONDO (A. CONCEPCION),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,21,21
URUBICHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,34,34
UYUNI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,57,57
VACAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,35,35
VALLEGRANDE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,21,21
VIACHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,38,38
VILA VILA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,16,16
VILLA MONTES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,71,71
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,1,1
VILLA RIVERO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,6,6
VILLA SERRANO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,18,18
VILLA TUNARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,117,117
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,24,24
VILLAZON,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,55,55
VINTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,24,24
VITICHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,2,2
WALDO BALLIVIAN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,7,7
WARNES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,142,142
YACO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,6,6
YACUIBA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,100,100
YAMPARAEZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,16,16
YANACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,17,17
YAPACANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,91,91
YOCALLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,7,7
YOTALA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,6,6
YUNCHARA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,10,10
ZUDAÑEZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-10-01,15,15
ACACIO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,9,9
ACHACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,65,65
ACHOCALLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,3,3
AIQUILE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,29,29
ALALAY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,8,8
ALCALA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,6,6
ANCORAIMES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,13,13
ANDAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,2,2
ANTEQUERA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,4,4
ANZALDO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,3,3
APOLO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,47,47
ARAMPAMPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,7,7
ARANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,11,11
ARBIETO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,9,9
ARQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,23,23
ASCENCION DE GUARAYOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,4,4
ATOCHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,15,15
AUCAPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,5,5
AYATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,24,24
AYO AYO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,25,25
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,44,44
AZURDUY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,11,11
BATALLAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,7,7
BAURES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,12,12
BELEN DE ANDAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,2,2
BELEN DE URMIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,5,5
BELLA FLOR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,12,12
BERMEJO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,58,58
BETANZOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,67,67
BOLIVAR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,23,23
BOLPEBRA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,7,7
BOYUIBE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,8,8
BUENA VISTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,48,48
CABEZAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,33,33
CAIROMA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,15,15
"CAIZA ""D""",micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,19,19
CAJUATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,15,15
CALACOTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,9,9
CALAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,8,8
CAMARGO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,31,31
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,2,2
CAMIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,76,76
CAPINOTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,35,35
CAQUIAVIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,17,17
CARACOLLO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,31,31
CARANAVI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,88,88
CARAPARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,11,11
CARIPUYO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,14,14
CARMEN RIVERO TORREZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,19,19
CHACARILLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,3,3
CHALLAPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,61,61
CHAQUI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,6,6
CHARAGUA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,68,68
CHARAÑA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,4,4
CHAYANTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,10,10
CHIMORE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,21,21
CHIPAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,3,3
CHOQUE COTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,38,38
CHUMA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,11,11
CLIZA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,20,20
COBIJA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,79,79
COCHABAMBA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,634,634
COLCAPIRHUA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,24,24
"COLCHA ""K""",micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,38,38
COLOMI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,34,34
COLPA BELGICA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,11,11
COLQUECHACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,55,55
COLQUENCHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,11,11
COLQUIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,54,54
COMANCHE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,4,4
COMARAPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,35,35
COMBAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,3,3
CONCEPCION,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,37,37
COPACABANA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,18,18
CORIPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,42,42
CORO CORO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,16,16
COROICO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,13,13
CORQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,9,9
COTAGAITA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,29,29
COTOCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,92,92
CUATRO CAÑADAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,32,32
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,2,2
CUEVO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2005-11-01,5,5
