municipality,group,variable,month,Niños menores de 5 años con 1ra dosis de hier,TOTAL
INCAHUASI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,103,103
LA GUARDIA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,254,254
LAGUNILLAS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,69,69
LAS CARRERAS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,25,25
LLICA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,13,13
LORETO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,4,4
MACHARETI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,137,137
MAGDALENA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,28,28
MINEROS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,156,156
MONTEAGUDO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,144,144
MONTERO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,61,61
MOROCHATA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,8,8
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,12,12
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,7,7
OCURI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,63,63
OKINAWA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,84,84
OMEREQUE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,6,6
ORURO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,539,539
PADCAYA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,19,19
PADILLA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,129,129
PAILON,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,55,55
PAMPA AULLAGAS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,18,18
PASORAPA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,12,12
POCOATA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,12,12
POCONA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,4,4
POROMA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,67,67
PORONGO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,20,20
PORTACHUELO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,2,2
PORVENIR,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,5,5
PUERTO GONZALO MORENO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,16,16
PUERTO RICO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,62,62
PUERTO SILES,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,3,3
PUERTO SUAREZ,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,4,4
PUNA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,36,36
QUILLACOLLO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,232,232
RAVELO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,116,116
RIBERALTA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,118,118
RURRENABAQUE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,145,145
SABAYA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,2,2
SACACA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,7,7
SAIPINA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,32,32
SALINAS DE GARCI MENDOZA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,9,9
SAN ANDRES,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,48,48
SAN BORJA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,126,126
SAN IGNACIO DE VELASCO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,268,268
SAN JAVIER(BNI),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,14,14
SAN JOAQUIN,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,14,14
SAN JOSE DE CHIQUITOS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,72,72
SAN JUAN DE YAPACANI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,30,30
SAN JULIAN,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,10,10
SAN LORENZO(PND),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,5,5
SAN LORENZO(TJA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,55,55
SAN LUCAS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,473,473
SAN MATIAS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,66,66
SAN MIGUEL DE VELASCO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,19,19
SAN PABLO DE LIPEZ,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,2,2
SAN PEDRO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,29,29
SAN PEDRO DE QUEMES,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,1,1
SAN PEDRO(PND),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,7,7
SAN RAFAEL,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,106,106
SAN RAMON,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,88,88
SANTA ANA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,20,20
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,883,883
SANTA ROSA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,11,11
SANTA ROSA DEL SARA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,3,3
SANTIAGO DE HUARI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,38,38
SANTIVAÑES,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,14,14
SENA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,16,16
SICAYA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,2,2
SIPE SIPE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,62,62
SORACACHI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,12,12
SUCRE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,837,837
TACOPAYA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,44,44
TAPACARI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,70,70
TARATA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,4,4
TARIJA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,139,139
TINGUIPAYA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,36,36
TIQUIPAYA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,19,19
TOCO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,10,10
TOMINA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,3,3
TORO TORO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,5,5
TRIGAL,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,7,7
TRINIDAD,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,254,254
TUPIZA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,47,47
TURCO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,4,4
UNCIA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,20,20
URIONDO (A. CONCEPCION),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,38,38
UYUNI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,20,20
VALLEGRANDE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,5,5
VILA VILA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,3,3
VILLA MONTES,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,82,82
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,22,22
VILLA SERRANO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,26,26
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,166,166
VILLAZON,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,288,288
VINTO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,6,6
VITICHI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,8,8
WARNES,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,36,36
YACUIBA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,188,188
YAPACANI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,18,18
YOCALLA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,1,1
YUNCHARA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-09-01,12,12
AIQUILE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,9,9
ALCALA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,37,37
ANTEQUERA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,10,10
ANZALDO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,26,26
ARAMPAMPA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,14,14
ARBIETO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,3,3
ARQUE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,10,10
ASCENCION DE GUARAYOS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,16,16
ATOCHA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,53,53
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,46,46
BAURES,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,19,19
BELLA FLOR,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,18,18
BERMEJO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,94,94
BETANZOS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,178,178
BOLPEBRA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,17,17
BOYUIBE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,5,5
BUENA VISTA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,42,42
CABEZAS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,28,28
"CAIZA ""D""",micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,16,16
CAMARGO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,3,3
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,29,29
CAMIRI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,100,100
CAPINOTA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,253,253
CARAPARI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,24,24
CARIPUYO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,29,29
CARMEN RIVERO TORREZ,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,36,36
CHALLAPATA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,30,30
CHAQUI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,11,11
CHARAGUA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,188,188
CHAYANTA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,3,3
CHIMORE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,3,3
COBIJA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,168,168
COCHABAMBA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,306,306
COLCAPIRHUA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,67,67
"COLCHA ""K""",micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,11,11
COLPA BELGICA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,6,6
COLQUECHACA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,121,121
COMARAPA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,76,76
CORQUE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,44,44
COTAGAITA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,36,36
COTOCA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,245,245
CUATRO CAÑADAS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,2,2
CUEVO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,3,3
CULPINA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,112,112
CURAHUARA DE CARANGAS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,1,1
EL CHORO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,7,7
EL PUENTE(STC),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,35,35
EL PUENTE(TJA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,51,51
EL TORNO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,267,267
ENTRE RIOS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,12,12
ENTRE RIOS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,2,2
EXALTACION,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,5,5
FERNANDEZ ALONSO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,218,218
FILADELFIA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,17,17
GENERAL SAAVEDRA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,26,26
GUAYARAMERIN,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,141,141
GUTIERREZ,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,49,49
HUACARETA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,144,144
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,9,9
HUANUNI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,18,18
HUARACAJE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,22,22
HUAYLLAMARCA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,14,14
INCAHUASI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,60,60
INGAVI (HUMAITA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,28,28
LA GUARDIA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,278,278
LAGUNILLAS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,33,33
LAS CARRERAS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,7,7
LLICA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,60,60
LORETO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,19,19
MACHARETI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,69,69
MAGDALENA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,68,68
MAIRANA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,94,94
MINEROS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,96,96
MONTEAGUDO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,129,129
MONTERO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,203,203
MOROCHATA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,44,44
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,2,2
OCURI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,88,88
OKINAWA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,103,103
OMEREQUE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,3,3
ORURO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,761,761
PADCAYA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,47,47
PADILLA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,174,174
PAMPA AULLAGAS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,29,29
PAMPA GRANDE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,66,66
PAZÑA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,2,2
POCOATA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,12,12
POCONA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,1,1
POOPO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,22,22
POROMA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,69,69
PORONGO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,57,57
PORTACHUELO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,2,2
PORVENIR,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,12,12
POTOSI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,468,468
PUCARA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,24,24
PUERTO GONZALO MORENO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,48,48
PUERTO QUIJARRO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,11,11
PUERTO SUAREZ,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,20,20
PUNA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,54,54
QUILLACOLLO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,98,98
RAVELO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,51,51
REYES,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,59,59
RIBERALTA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,454,454
RURRENABAQUE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,65,65
SABAYA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,3,3
SACACA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,79,79
SAIPINA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,63,63
SALINAS DE GARCI MENDOZA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,20,20
SAMAIPATA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,67,67
SAN AGUSTIN,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,9,9
SAN ANDRES,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,33,33
SAN BORJA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,216,216
SAN CARLOS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,25,25
SAN IGNACIO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,14,14
SAN IGNACIO DE VELASCO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,259,259
SAN JAVIER(BNI),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,9,9
SAN JOAQUIN,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,7,7
SAN JUAN DE YAPACANI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,6,6
SAN LORENZO(PND),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,10,10
SAN LORENZO(TJA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,62,62
SAN LUCAS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,520,520
SAN MATIAS,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,33,33
SAN MIGUEL DE VELASCO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,87,87
SAN PABLO DE LIPEZ,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,7,7
SAN PEDRO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,30,30
SAN PEDRO DE QUEMES,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,4,4
SAN PEDRO(PND),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,49,49
SAN RAFAEL,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,116,116
SAN RAMON,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,49,49
SANTA ANA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,19,19
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,920,920
SANTA ROSA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,195,195
SANTA ROSA DEL SARA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,61,61
SANTIAGO DE HUARI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,65,65
SIPE SIPE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,58,58
SORACACHI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,3,3
SUCRE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,1177,1177
TACOBAMBA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,43,43
TACOPAYA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,28,28
TAPACARI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,33,33
TARATA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,20,20
TARIJA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,149,149
TINGUIPAYA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,62,62
TIQUIPAYA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,45,45
TOCO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,1,1
TOLATA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,5,5
TOLEDO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,9,9
TOMINA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,28,28
TOTORA(ORR),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,4,4
TRIGAL,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,7,7
TRINIDAD,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,190,190
TUPIZA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,55,55
UNCIA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,58,58
URIONDO (A. CONCEPCION),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,9,9
URUBICHA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,88,88
UYUNI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,24,24
VILA VILA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,2,2
VILLA MONTES,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,56,56
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,19,19
VILLA SERRANO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,51,51
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,120,120
VILLAZON,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,175,175
VITICHI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,20,20
WARNES,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,141,141
YACUIBA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,199,199
YAPACANI,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,35,35
YOCALLA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,1,1
YUNCHARA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-10-01,52,52
AIQUILE,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,9,9
ALCALA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,23,23
ANDAMARCA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,3,3
ANTEQUERA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,25,25
ANZALDO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,14,14
ARAMPAMPA,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,1,1
ARBIETO,micronutrientes,ninos menores de  5 anos con 1ra dosis de hier,2005-11-01,9,9
