municipality,group,variable,month,Niños (as) de 1 año a menores de 5 años con 2da dosis vitamina A,TOTAL
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,1877,1877
SANTA ROSA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,16,16
SANTA ROSA DEL SARA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,77,77
SANTIAGO DE CALLAPA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,24,24
SANTIAGO DE HUARI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,35,35
SANTIAGO DE HUATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,35,35
SANTIAGO DE MACHACA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,15,15
SANTIVAÑES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,8,8
SANTUARIO DE QUILLACAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,7,7
SAPAHAQUI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,44,44
SENA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,18,18
SHINAOTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,41,41
SICA SICA (VILLA AROMA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,55,55
SICAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,11,11
SIPE SIPE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,311,311
SOPACHUY,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,71,71
SORACACHI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,75,75
SORATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,167,167
SUCRE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,2652,2652
TACACHI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,25,25
TACACOMA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,35,35
TACOBAMBA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,41,41
TACOPAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,46,46
TAHUA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,20,20
TAPACARI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,142,142
TARABUCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,68,68
TARACO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,19,19
TARATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,35,35
TARIJA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,301,301
TARVITA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,125,125
TEOPONTE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,36,36
TIAWANACU,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,86,86
TINGUIPAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,96,96
TIPUANI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,23,23
TIQUIPAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,371,371
TIRAQUE (CBBA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,97,97
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,2,2
TOCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,23,23
TODOS SANTOS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,11,11
TOLATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,16,16
TOLEDO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,33,33
TOMAVE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,70,70
TOMINA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,43,43
TORO TORO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,67,67
TOTORA(CBBA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,49,49
TOTORA(ORR),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,48,48
TRIGAL,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,6,6
TRINIDAD,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,251,251
TUPIZA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,219,219
TURCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,6,6
UMALA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,60,60
UNCIA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,105,105
URIONDO (A. CONCEPCION),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,102,102
URUBICHA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,167,167
UYUNI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,321,321
VACAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,32,32
VALLEGRANDE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,49,49
VIACHA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,183,183
VILA VILA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,47,47
VILLA CHARCAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,157,157
VILLA MONTES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,168,168
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,33,33
VILLA RIVERO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,56,56
VILLA SERRANO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,47,47
VILLA TUNARI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,230,230
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,80,80
VILLAZON,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,159,159
VINTO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,139,139
VITICHI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,39,39
WALDO BALLIVIAN,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,19,19
WARNES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,334,334
YACO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,61,61
YACUIBA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,307,307
YAMPARAEZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,59,59
YANACACHI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,8,8
YAPACANI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,247,247
YOCALLA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,38,38
YOTALA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,54,54
YUNCHARA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,37,37
ZUDAÑEZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-10-01,25,25
ACACIO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,23,23
ACHACACHI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,216,216
ACHOCALLA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,12,12
AIQUILE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,126,126
ALALAY,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,46,46
ALCALA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,32,32
ALTO BENI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,79,79
ANCORAIMES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,54,54
ANDAMARCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,13,13
ANTEQUERA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,2,2
ANZALDO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,53,53
APOLO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,86,86
ARAMPAMPA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,45,45
ARANI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,40,40
ARBIETO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,110,110
ARQUE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,118,118
ASCENCION DE GUARAYOS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,14,14
ATOCHA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,78,78
AUCAPATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,14,14
AYATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,28,28
AYO AYO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,14,14
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,184,184
AZURDUY,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,69,69
BATALLAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,50,50
BAURES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,19,19
BELEN DE ANDAMARCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,2,2
BELEN DE URMIRI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,4,4
BELLA FLOR,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,21,21
BERMEJO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,82,82
BETANZOS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,187,187
BOLIVAR,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,47,47
BOLPEBRA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,7,7
BOYUIBE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,46,46
BUENA VISTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,97,97
CABEZAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,83,83
CAIROMA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,116,116
"CAIZA ""D""",micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,43,43
CAJUATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,29,29
CALACOTO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,25,25
CALAMARCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,32,32
CAMARGO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,121,121
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,14,14
CAMIRI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,96,96
CAPINOTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,140,140
CAQUIAVIRI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,39,39
CARACOLLO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,69,69
CARANAVI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,314,314
CARANGAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,1,1
CARAPARI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,97,97
CARIPUYO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,49,49
CARMEN RIVERO TORREZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,22,22
CATACORA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,5,5
CHACARILLA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,6,6
CHALLAPATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,182,182
CHAQUI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,39,39
CHARAGUA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,190,190
CHARAÑA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,10,10
CHAYANTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,37,37
CHIMORE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,157,157
CHIPAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,13,13
CHOQUE COTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,12,12
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,42,42
CHUMA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,11,11
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,46,46
CKOCHAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,100,100
CLIZA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,32,32
COBIJA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,242,242
COCAPATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,78,78
COCHABAMBA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,893,893
COIPASA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,2,2
COLCAPIRHUA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,283,283
"COLCHA ""K""",micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,64,64
COLLANA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,3,3
COLOMI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,98,98
COLPA BELGICA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,36,36
COLQUECHACA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,212,212
COLQUENCHA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,29,29
COLQUIRI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,55,55
COMANCHE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,10,10
COMARAPA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,149,149
COMBAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,17,17
CONCEPCION,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,56,56
COPACABANA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,28,28
CORIPATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,21,21
CORO CORO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,29,29
COROICO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,46,46
CORQUE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,26,26
COTAGAITA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,150,150
COTOCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,497,497
CRUZ DE MACHACAMARCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,3,3
CUATRO CAÑADAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,100,100
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,29,29
CUEVO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,24,24
CULPINA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,170,170
CURAHUARA DE CARANGAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,25,25
CURVA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,5,5
DESAGUADERO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,23,23
EL ALTO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,2852,2852
EL CHORO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,21,21
EL PUENTE(STC),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,111,111
EL PUENTE(TJA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,47,47
EL TORNO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,415,415
EL VILLAR,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,47,47
ENTRE RIOS TRJ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,81,81
ENTRE RIOS CBBA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,44,44
ESCOMA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,18,18
EUCALIPTUS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,32,32
EUREKA (SANTOS MERCADO),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,7,7
EXALTACION,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,11,11
FERNANDEZ ALONSO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,111,111
FILADELFIA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,37,37
GENERAL SAAVEDRA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,86,86
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,32,32
GUANAY,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,44,44
GUAQUI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,32,32
GUAYARAMERIN,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,86,86
GUTIERREZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,42,42
HUACARETA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,62,62
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,21,21
HUACHACALLA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,3,3
HUANUNI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,149,149
HUARACAJE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,20,20
HUARINA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,31,31
HUAYLLAMARCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,7,7
HUMANATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,9,9
ICHOCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,37,37
ICLA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,16,16
INCAHUASI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,73,73
INGAVI (HUMAITA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,1,1
INQUISIVI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,53,53
IRUPANA (VILLA DE LANZA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,110,110
IXIAMAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,32,32
JESUS DE MACHACA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,44,44
LA ASUNTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,85,85
LA GUARDIA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,1886,1886
LA PAZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,2938,2938
LA RIVERA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,1,1
LAGUNILLAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,32,32
LAJA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,37,37
LAS CARRERAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,47,47
LICOMA PAMPA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,10,10
LLALLAGUA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,461,461
LLICA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,57,57
LORETO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,71,71
LURIBAY,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,30,30
MACHACAMARCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,12,12
MACHARETI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,100,100
MAGDALENA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2010-11-01,33,33
