,group,variable,month,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA MENORES DE 5 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 5 A 13 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 14 A 19 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 20 A 59 AÑOS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA 60 AÑOS Y MAS,CONSULTA NUEVA EMB,CONSULTA NUEVA EMB,CONSULTA NUEVA POST,CONSULTA NUEVA POST,TOTALES
LA RIVERA,atencion odontologica,consulta nueva,2023-10-01,0,6,10,6,3,3,13,9,4,8,0,0,0,0,62
LAGUNILLAS,atencion odontologica,consulta nueva,2023-10-01,4,4,21,30,8,26,21,123,7,4,0,10,0,3,261
LAJA,atencion odontologica,consulta nueva,2023-10-01,46,78,62,69,12,62,68,172,7,12,0,30,0,2,620
LAS CARRERAS,atencion odontologica,consulta nueva,2023-10-01,8,1,24,53,9,21,22,50,7,11,0,4,0,0,210
LICOMA PAMPA,atencion odontologica,consulta nueva,2023-10-01,15,9,68,38,9,11,2,22,2,2,0,0,0,0,178
LLALLAGUA,atencion odontologica,consulta nueva,2023-10-01,100,95,148,165,40,74,101,447,15,33,0,27,0,5,1250
LLICA,atencion odontologica,consulta nueva,2023-10-01,6,5,10,21,35,17,15,36,4,12,0,5,0,0,166
LORETO,atencion odontologica,consulta nueva,2023-10-01,0,0,7,5,0,0,2,5,0,0,0,0,0,0,19
LURIBAY,atencion odontologica,consulta nueva,2023-10-01,6,7,79,48,20,19,39,68,9,16,0,0,0,1,312
MACHACAMARCA,atencion odontologica,consulta nueva,2023-10-01,4,9,48,42,12,20,42,84,19,12,0,11,0,1,304
MACHARETI,atencion odontologica,consulta nueva,2023-10-01,18,28,58,38,6,21,18,69,13,0,0,3,0,4,276
MAGDALENA,atencion odontologica,consulta nueva,2023-10-01,4,3,22,23,18,21,5,23,1,0,0,2,0,0,122
MAIRANA,atencion odontologica,consulta nueva,2023-10-01,42,43,108,120,26,27,36,119,35,14,0,0,0,0,570
MALLA,atencion odontologica,consulta nueva,2023-10-01,6,14,86,58,12,12,38,60,5,5,0,0,0,0,296
MAPIRI,atencion odontologica,consulta nueva,2023-10-01,9,11,51,29,12,9,23,62,2,2,0,6,0,0,216
MECAPACA,atencion odontologica,consulta nueva,2023-10-01,39,35,103,169,55,74,58,181,10,18,0,5,0,5,752
MINEROS,atencion odontologica,consulta nueva,2023-10-01,27,30,71,69,32,40,31,182,12,13,0,13,0,0,520
MIZQUE,atencion odontologica,consulta nueva,2023-10-01,52,38,132,223,29,99,135,324,48,25,0,1,0,1,1107
MOCOMOCO,atencion odontologica,consulta nueva,2023-10-01,18,17,60,53,32,110,80,115,27,60,0,7,0,0,579
MOJINETE,atencion odontologica,consulta nueva,2023-10-01,8,3,3,5,2,8,5,12,1,0,0,4,0,0,51
MOJOCOYA,atencion odontologica,consulta nueva,2023-10-01,22,26,56,76,9,28,18,116,16,26,0,0,0,0,393
MONTEAGUDO,atencion odontologica,consulta nueva,2023-10-01,62,79,253,321,63,119,152,413,22,18,0,21,0,0,1523
MONTERO,atencion odontologica,consulta nueva,2023-10-01,170,146,599,630,131,233,305,873,86,70,0,124,0,5,3372
MORO MORO,atencion odontologica,consulta nueva,2023-10-01,1,9,15,11,3,10,13,31,0,1,0,1,0,1,96
MOROCHATA,atencion odontologica,consulta nueva,2023-10-01,18,14,117,128,44,74,56,216,39,25,0,9,0,2,742
OCURI,atencion odontologica,consulta nueva,2023-10-01,24,21,166,154,224,147,94,155,45,41,0,26,0,1,1098
OKINAWA,atencion odontologica,consulta nueva,2023-10-01,3,9,7,16,11,9,20,57,5,5,0,4,0,0,146
OMEREQUE,atencion odontologica,consulta nueva,2023-10-01,2,25,42,35,8,13,9,31,8,13,0,6,0,1,193
ORURO,atencion odontologica,consulta nueva,2023-10-01,711,866,1601,1717,563,928,1971,4151,535,371,0,554,0,78,14046
PADCAYA,atencion odontologica,consulta nueva,2023-10-01,26,21,105,86,21,44,101,205,22,16,0,8,0,0,655
PADILLA,atencion odontologica,consulta nueva,2023-10-01,11,36,54,104,13,29,134,203,21,12,0,3,0,1,621
PAILON,atencion odontologica,consulta nueva,2023-10-01,46,36,93,151,28,62,37,212,17,19,0,13,0,27,741
PALCA,atencion odontologica,consulta nueva,2023-10-01,68,66,134,131,72,102,102,198,20,36,0,18,0,7,954
PALOS BLANCOS,atencion odontologica,consulta nueva,2023-10-01,55,82,228,213,47,86,108,318,18,12,0,31,0,3,1201
PAMPA AULLAGAS,atencion odontologica,consulta nueva,2023-10-01,5,2,5,4,1,1,18,43,7,12,0,5,0,2,105
PAMPA GRANDE,atencion odontologica,consulta nueva,2023-10-01,23,19,41,70,11,37,39,134,9,5,0,11,0,5,404
PAPEL PAMPA,atencion odontologica,consulta nueva,2023-10-01,17,1,19,19,7,13,13,32,20,27,0,1,0,0,169
PASORAPA,atencion odontologica,consulta nueva,2023-10-01,17,11,30,28,23,22,46,161,27,17,0,0,0,3,385
PATACAMAYA,atencion odontologica,consulta nueva,2023-10-01,84,65,123,211,42,65,61,213,12,7,0,17,0,9,909
PAZÑA,atencion odontologica,consulta nueva,2023-10-01,15,15,59,42,16,36,62,84,25,31,0,8,0,0,393
PELECHUCO,atencion odontologica,consulta nueva,2023-10-01,41,44,85,130,36,61,52,104,3,1,0,2,0,0,559
POCOATA,atencion odontologica,consulta nueva,2023-10-01,57,90,151,199,74,124,100,284,41,56,0,15,0,15,1206
POCONA,atencion odontologica,consulta nueva,2023-10-01,80,19,95,89,41,74,140,206,13,15,0,23,0,7,802
POJO (CBBA),atencion odontologica,consulta nueva,2023-10-01,47,41,117,102,43,98,81,161,12,10,0,2,0,0,714
POOPO,atencion odontologica,consulta nueva,2023-10-01,35,48,79,65,14,33,70,149,19,23,0,30,0,2,567
PORCO,atencion odontologica,consulta nueva,2023-10-01,17,11,33,11,3,33,7,60,0,1,0,38,0,5,219
POROMA,atencion odontologica,consulta nueva,2023-10-01,24,26,173,333,77,133,90,207,26,20,0,5,0,0,1114
PORONGO,atencion odontologica,consulta nueva,2023-10-01,35,27,69,61,47,57,36,111,24,7,0,12,0,0,486
PORTACHUELO,atencion odontologica,consulta nueva,2023-10-01,0,0,24,16,11,18,13,52,5,1,0,0,0,0,140
PORVENIR,atencion odontologica,consulta nueva,2023-10-01,11,13,67,70,16,17,28,87,3,3,0,5,0,3,323
POSTRER VALLE,atencion odontologica,consulta nueva,2023-10-01,15,13,52,31,7,6,8,28,3,13,0,1,0,2,179
POTOSI,atencion odontologica,consulta nueva,2023-10-01,457,472,891,1036,288,593,813,2485,184,123,0,241,0,38,7621
PRESTO,atencion odontologica,consulta nueva,2023-10-01,0,5,18,60,34,100,101,211,22,12,0,2,0,0,565
PUCARA,atencion odontologica,consulta nueva,2023-10-01,6,0,2,9,2,0,5,17,0,0,0,0,0,0,41
PUCARANI,atencion odontologica,consulta nueva,2023-10-01,45,51,108,135,47,114,81,263,29,40,0,14,0,3,930
PUERTO ACOSTA,atencion odontologica,consulta nueva,2023-10-01,15,10,69,68,24,63,45,87,29,14,0,1,0,0,425
PUERTO CARABUCO,atencion odontologica,consulta nueva,2023-10-01,9,15,19,50,37,41,58,122,16,13,0,4,0,0,384
PUERTO GONZALO MORENO,atencion odontologica,consulta nueva,2023-10-01,14,21,13,26,12,36,41,116,3,4,0,16,0,5,307
PUERTO PEREZ,atencion odontologica,consulta nueva,2023-10-01,2,1,2,5,6,6,5,15,4,13,0,0,0,0,59
PUERTO QUIJARRO,atencion odontologica,consulta nueva,2023-10-01,25,26,86,70,17,45,61,178,20,20,0,4,0,0,552
PUERTO RICO,atencion odontologica,consulta nueva,2023-10-01,27,31,40,55,10,27,42,71,3,2,0,2,0,0,310
PUERTO SUAREZ,atencion odontologica,consulta nueva,2023-10-01,8,5,17,15,12,22,28,97,2,9,0,159,0,24,398
PUERTO VILLARROEL,atencion odontologica,consulta nueva,2023-10-01,154,95,268,327,98,142,223,617,26,36,0,44,0,33,2063
PUNA,atencion odontologica,consulta nueva,2023-10-01,11,10,41,49,32,53,18,129,31,8,0,9,0,0,391
PUNATA,atencion odontologica,consulta nueva,2023-10-01,76,87,179,127,42,59,140,350,41,43,0,13,0,0,1157
QUIABAYA,atencion odontologica,consulta nueva,2023-10-01,7,9,17,19,16,13,42,40,4,2,0,0,0,0,169
QUILLACOLLO,atencion odontologica,consulta nueva,2023-10-01,371,344,654,641,203,304,678,1463,187,170,0,39,0,21,5075
QUIME,atencion odontologica,consulta nueva,2023-10-01,21,25,61,60,22,20,95,93,13,13,0,7,0,1,431
QUIRUSILLAS,atencion odontologica,consulta nueva,2023-10-01,13,9,22,35,12,3,17,58,12,11,0,7,0,2,201
RAVELO,atencion odontologica,consulta nueva,2023-10-01,57,34,143,152,27,55,72,115,49,57,0,12,0,2,775
REYES,atencion odontologica,consulta nueva,2023-10-01,2,4,9,17,4,0,1,3,2,1,0,0,0,0,43
RIBERALTA,atencion odontologica,consulta nueva,2023-10-01,279,274,332,312,115,251,278,851,78,47,0,320,0,33,3170
ROBORE,atencion odontologica,consulta nueva,2023-10-01,8,2,15,29,10,23,53,61,12,4,0,10,0,0,227
RURRENABAQUE,atencion odontologica,consulta nueva,2023-10-01,15,22,46,56,22,25,48,131,24,25,0,12,0,2,428
SABAYA,atencion odontologica,consulta nueva,2023-10-01,19,5,31,36,8,20,38,58,13,8,0,8,0,0,244
SACABA,atencion odontologica,consulta nueva,2023-10-01,442,433,1247,1192,371,604,789,2233,254,212,0,70,0,30,7877
SACABAMBA,atencion odontologica,consulta nueva,2023-10-01,0,16,40,24,27,31,25,48,6,10,0,0,0,0,227
SACACA,atencion odontologica,consulta nueva,2023-10-01,11,4,76,96,25,40,47,110,7,16,0,4,0,0,436
SAIPINA,atencion odontologica,consulta nueva,2023-10-01,35,20,29,32,6,29,26,76,8,3,0,25,0,2,291
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta nueva,2023-10-01,38,53,123,129,64,66,76,190,38,49,0,17,0,9,852
SAMAIPATA,atencion odontologica,consulta nueva,2023-10-01,54,42,76,85,20,46,41,133,13,10,0,15,0,13,548
SAN AGUSTIN,atencion odontologica,consulta nueva,2023-10-01,0,0,5,6,5,1,4,20,1,6,0,0,0,0,48
SAN ANDRES,atencion odontologica,consulta nueva,2023-10-01,17,19,15,16,9,30,21,53,15,5,0,5,0,0,205
SAN ANDRES DE MACHACA,atencion odontologica,consulta nueva,2023-10-01,10,13,7,17,7,13,15,38,19,9,0,3,0,0,151
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta nueva,2023-10-01,2,4,74,68,18,23,15,41,3,1,0,2,0,1,252
SAN ANTONIO DE LOMERIO,atencion odontologica,consulta nueva,2023-10-01,52,65,16,12,5,12,12,52,1,11,0,14,0,12,264
SAN BENITO,atencion odontologica,consulta nueva,2023-10-01,17,16,41,67,13,31,52,199,28,27,0,1,0,0,492
SAN BORJA,atencion odontologica,consulta nueva,2023-10-01,26,29,81,68,43,80,104,205,14,15,0,13,0,13,691
SAN BUENA VENTURA,atencion odontologica,consulta nueva,2023-10-01,14,19,33,23,13,20,24,82,9,8,0,10,0,1,256
SAN CARLOS,atencion odontologica,consulta nueva,2023-10-01,17,20,49,76,23,28,35,111,12,11,0,0,0,1,383
SAN IGNACIO,atencion odontologica,consulta nueva,2023-10-01,6,12,108,121,48,43,74,185,23,14,0,2,0,0,636
SAN IGNACIO DE VELASCO,atencion odontologica,consulta nueva,2023-10-01,121,102,63,72,8,19,55,168,22,29,0,26,0,2,687
SAN JAVIER(BNI),atencion odontologica,consulta nueva,2023-10-01,5,3,20,17,1,4,0,3,1,1,0,0,0,0,55
SAN JAVIER(STC),atencion odontologica,consulta nueva,2023-10-01,22,10,28,28,1,12,16,46,1,6,0,23,0,4,197
SAN JOAQUIN,atencion odontologica,consulta nueva,2023-10-01,0,5,50,20,9,19,11,32,0,0,0,10,0,0,156
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta nueva,2023-10-01,0,1,15,17,9,8,19,49,6,7,0,3,0,0,134
SAN JUAN DE YAPACANI,atencion odontologica,consulta nueva,2023-10-01,12,16,21,25,16,12,6,40,6,3,0,3,0,3,163
SAN JULIAN,atencion odontologica,consulta nueva,2023-10-01,128,175,222,268,166,327,294,535,54,78,0,51,0,18,2316
SAN LORENZO(PND),atencion odontologica,consulta nueva,2023-10-01,8,4,49,53,3,7,2,13,0,0,0,4,0,0,143
SAN LORENZO(TJA),atencion odontologica,consulta nueva,2023-10-01,24,52,198,226,84,95,115,408,40,61,0,2,0,3,1308
SAN LUCAS,atencion odontologica,consulta nueva,2023-10-01,63,44,145,180,58,196,93,315,20,27,0,18,0,0,1159
SAN MATIAS,atencion odontologica,consulta nueva,2023-10-01,14,24,81,111,8,26,21,57,16,4,0,20,0,1,383
SAN MIGUEL DE VELASCO,atencion odontologica,consulta nueva,2023-10-01,13,14,33,71,31,42,45,172,17,10,0,19,0,0,467
SAN PABLO DE LIPEZ,atencion odontologica,consulta nueva,2023-10-01,6,0,26,26,8,2,4,17,0,1,0,4,0,0,94
SAN PEDRO,atencion odontologica,consulta nueva,2023-10-01,29,38,92,83,68,103,107,252,46,15,0,25,0,12,870
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta nueva,2023-10-01,29,48,379,512,58,121,130,346,42,19,0,37,0,12,1733
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta nueva,2023-10-01,22,20,49,53,6,15,5,59,14,8,0,9,0,1,261
SAN PEDRO DE MACHA,atencion odontologica,consulta nueva,2023-10-01,18,27,56,100,51,125,94,226,26,38,0,5,0,12,778
SAN PEDRO DE QUEMES,atencion odontologica,consulta nueva,2023-10-01,3,5,43,35,0,3,8,7,0,0,0,1,0,0,105
SAN PEDRO DE TIQUINA,atencion odontologica,consulta nueva,2023-10-01,6,12,43,43,14,38,32,39,3,3,0,2,0,0,235
SAN RAFAEL,atencion odontologica,consulta nueva,2023-10-01,2,6,119,119,13,3,14,17,4,0,0,0,0,0,297
SAN RAMON BENI,atencion odontologica,consulta nueva,2023-10-01,1,1,0,1,0,4,5,11,0,0,0,0,0,0,23
SAN RAMON SCZ,atencion odontologica,consulta nueva,2023-10-01,31,32,114,129,18,21,29,38,3,2,0,6,0,0,423
SANTA ANA,atencion odontologica,consulta nueva,2023-10-01,23,23,39,47,7,6,58,60,11,4,0,5,0,0,283
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta nueva,2023-10-01,1737,1812,3513,4139,996,1732,4393,10447,1707,1490,0,1128,0,123,33217
SANTA ROSA,atencion odontologica,consulta nueva,2023-10-01,2,2,8,17,36,28,5,19,3,1,0,3,0,0,124
SANTA ROSA DEL SARA,atencion odontologica,consulta nueva,2023-10-01,24,47,45,59,24,59,56,176,10,12,0,0,0,0,512
SANTIAGO DE CALLAPA,atencion odontologica,consulta nueva,2023-10-01,5,19,47,35,6,1,17,31,11,26,0,0,0,2,200
SANTIAGO DE HUARI,atencion odontologica,consulta nueva,2023-10-01,38,36,118,94,32,55,82,135,32,24,0,10,0,0,656
SANTIAGO DE HUATA,atencion odontologica,consulta nueva,2023-10-01,10,3,17,19,26,56,46,97,38,26,0,2,0,4,344
SANTIAGO DE MACHACA,atencion odontologica,consulta nueva,2023-10-01,0,7,14,2,7,18,30,31,9,17,0,0,0,0,135
SANTIVAÑES,atencion odontologica,consulta nueva,2023-10-01,28,36,110,101,30,48,76,158,47,33,0,4,0,15,686
SANTUARIO DE QUILLACAS,atencion odontologica,consulta nueva,2023-10-01,16,12,80,109,9,14,21,58,9,15,0,5,0,0,348
SAPAHAQUI,atencion odontologica,consulta nueva,2023-10-01,21,26,116,119,8,21,57,77,21,8,0,7,0,1,482
SENA,atencion odontologica,consulta nueva,2023-10-01,0,0,18,27,11,18,7,51,14,3,0,19,0,0,168
SHINAOTA,atencion odontologica,consulta nueva,2023-10-01,11,9,48,70,35,30,43,106,7,4,0,5,0,2,370
SICA SICA (VILLA AROMA),atencion odontologica,consulta nueva,2023-10-01,31,13,67,74,36,36,59,91,22,15,0,2,0,0,446
SICAYA,atencion odontologica,consulta nueva,2023-10-01,0,1,7,9,8,12,10,32,0,2,0,1,0,0,82
SIPE SIPE,atencion odontologica,consulta nueva,2023-10-01,134,154,214,267,81,179,173,656,53,60,0,0,0,0,1971
SOPACHUY,atencion odontologica,consulta nueva,2023-10-01,7,12,40,74,14,29,25,50,1,4,0,1,0,0,257
SORACACHI,atencion odontologica,consulta nueva,2023-10-01,37,42,106,190,105,127,79,197,19,17,0,19,0,2,940
SORATA,atencion odontologica,consulta nueva,2023-10-01,41,69,93,138,28,62,40,125,8,4,0,12,0,1,621
SUCRE,atencion odontologica,consulta nueva,2023-10-01,890,739,1593,1611,615,913,1753,3894,327,267,0,139,0,15,12756
TACACHI,atencion odontologica,consulta nueva,2023-10-01,4,0,28,28,9,2,12,10,1,2,0,0,0,0,96
TACACOMA,atencion odontologica,consulta nueva,2023-10-01,1,0,4,7,4,5,14,26,1,4,0,2,0,1,69
TACOBAMBA,atencion odontologica,consulta nueva,2023-10-01,5,6,37,35,31,31,5,47,5,6,0,8,0,0,216
TACOPAYA,atencion odontologica,consulta nueva,2023-10-01,2,0,4,13,15,27,21,40,23,12,0,9,0,1,167
TAHUA,atencion odontologica,consulta nueva,2023-10-01,4,4,23,18,4,0,4,13,4,3,0,0,0,2,79
TAPACARI,atencion odontologica,consulta nueva,2023-10-01,33,52,79,108,89,155,127,274,40,29,0,0,0,1,987
TARABUCO,atencion odontologica,consulta nueva,2023-10-01,32,38,33,41,29,73,45,186,13,37,0,2,0,0,529
TARACO,atencion odontologica,consulta nueva,2023-10-01,21,20,21,35,20,37,35,56,18,6,0,4,0,0,273
TARATA,atencion odontologica,consulta nueva,2023-10-01,3,14,42,45,3,22,47,92,17,23,0,0,0,0,308
TARIJA,atencion odontologica,consulta nueva,2023-10-01,260,239,964,1062,450,553,1296,3028,343,310,0,151,0,2,8658
TARVITA,atencion odontologica,consulta nueva,2023-10-01,16,21,69,71,57,73,96,173,21,13,0,16,0,0,626
TEOPONTE,atencion odontologica,consulta nueva,2023-10-01,34,40,45,69,10,41,25,83,8,4,0,14,0,0,373
TIAHUANACU,atencion odontologica,consulta nueva,2023-10-01,26,21,92,84,41,44,66,147,32,28,0,7,0,3,591
TINGUIPAYA,atencion odontologica,consulta nueva,2023-10-01,12,22,54,97,24,78,36,151,33,54,0,30,0,1,592
TIPUANI,atencion odontologica,consulta nueva,2023-10-01,3,13,24,24,0,0,6,12,2,9,0,0,0,0,93
TIQUIPAYA,atencion odontologica,consulta nueva,2023-10-01,267,267,656,664,103,252,209,689,50,65,0,17,0,12,3251
TIRAQUE (CBBA),atencion odontologica,consulta nueva,2023-10-01,19,31,133,133,42,59,73,192,32,20,0,10,0,6,750
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta nueva,2023-10-01,2,6,99,98,66,48,27,30,5,12,0,1,0,0,394
TOCO,atencion odontologica,consulta nueva,2023-10-01,5,14,99,99,12,3,22,48,7,5,0,5,0,0,319
TODOS SANTOS,atencion odontologica,consulta nueva,2023-10-01,1,2,10,12,4,4,1,10,0,0,0,1,0,0,45
TOLATA,atencion odontologica,consulta nueva,2023-10-01,11,11,21,15,5,15,70,94,7,6,0,0,0,0,255
TOLEDO,atencion odontologica,consulta nueva,2023-10-01,5,2,23,65,18,19,21,70,19,36,0,1,0,0,279
TOMAVE,atencion odontologica,consulta nueva,2023-10-01,25,24,8,31,10,22,15,55,17,5,0,4,0,4,220
TOMINA,atencion odontologica,consulta nueva,2023-10-01,6,54,66,76,19,23,74,199,9,6,0,0,0,0,532
TORO TORO,atencion odontologica,consulta nueva,2023-10-01,13,3,80,119,26,73,97,168,26,7,0,11,0,6,629
TOTORA(CBBA),atencion odontologica,consulta nueva,2023-10-01,56,42,185,224,53,121,69,235,8,23,0,11,0,1,1028
TOTORA(ORR),atencion odontologica,consulta nueva,2023-10-01,10,4,15,26,7,14,10,49,3,5,0,10,0,3,156
TRIGAL,atencion odontologica,consulta nueva,2023-10-01,6,0,7,35,1,6,10,49,9,11,0,11,0,0,145
TRINIDAD,atencion odontologica,consulta nueva,2023-10-01,125,153,429,487,135,257,308,1029,115,71,0,58,0,6,3173
TUPIZA,atencion odontologica,consulta nueva,2023-10-01,95,76,215,246,61,109,210,408,79,94,0,25,0,4,1622
TURCO,atencion odontologica,consulta nueva,2023-10-01,14,8,44,62,2,9,51,108,26,34,0,6,0,2,366
UMALA,atencion odontologica,consulta nueva,2023-10-01,20,15,49,79,4,21,21,51,14,10,0,1,0,0,285
UNCIA,atencion odontologica,consulta nueva,2023-10-01,21,39,119,114,95,106,102,253,28,23,0,20,0,2,922
URIONDO (A. CONCEPCION),atencion odontologica,consulta nueva,2023-10-01,36,36,136,175,68,102,132,408,25,23,0,8,0,1,1150
URUBICHA,atencion odontologica,consulta nueva,2023-10-01,3,1,1,9,7,3,7,26,4,0,0,0,0,0,61
UYUNI,atencion odontologica,consulta nueva,2023-10-01,47,71,176,193,33,55,128,284,20,30,0,14,0,1,1052
VACAS,atencion odontologica,consulta nueva,2023-10-01,6,14,73,138,38,30,34,87,13,15,0,1,0,1,450
VALLEGRANDE,atencion odontologica,consulta nueva,2023-10-01,17,20,179,167,17,41,66,221,31,24,0,10,0,0,793
VIACHA,atencion odontologica,consulta nueva,2023-10-01,99,146,268,252,94,134,139,397,12,33,0,24,0,2,1600
VILA VILA,atencion odontologica,consulta nueva,2023-10-01,5,0,92,115,20,27,24,67,40,3,0,0,0,4,397
VILLA CHARCAS,atencion odontologica,consulta nueva,2023-10-01,58,57,89,159,30,48,33,191,4,17,0,20,0,0,706
VILLA MONTES,atencion odontologica,consulta nueva,2023-10-01,31,42,133,216,66,111,208,521,40,32,0,46,0,0,1446
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta nueva,2023-10-01,0,0,7,4,0,9,11,27,0,0,0,9,0,0,67
VILLA RIVERO,atencion odontologica,consulta nueva,2023-10-01,2,11,18,21,6,21,26,67,4,11,0,0,0,0,187
VILLA SERRANO,atencion odontologica,consulta nueva,2023-10-01,40,29,124,159,51,39,77,184,9,1,0,1,0,0,714
VILLA TUNARI,atencion odontologica,consulta nueva,2023-10-01,101,90,261,358,121,177,277,684,51,26,0,10,0,5,2161
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta nueva,2023-10-01,20,18,71,58,15,57,51,165,7,7,0,6,0,10,485
VILLAZON,atencion odontologica,consulta nueva,2023-10-01,224,184,154,206,49,159,81,438,28,69,0,131,0,6,1729
VINTO,atencion odontologica,consulta nueva,2023-10-01,136,112,313,270,92,176,176,657,41,61,0,0,0,0,2034
VITICHI,atencion odontologica,consulta nueva,2023-10-01,7,5,111,80,11,20,40,88,24,22,0,2,0,2,412
WALDO BALLIVIAN,atencion odontologica,consulta nueva,2023-10-01,4,8,21,13,7,22,13,41,4,4,0,5,0,0,142
WARNES,atencion odontologica,consulta nueva,2023-10-01,105,68,204,245,62,61,167,401,50,29,0,9,0,0,1401
YACO,atencion odontologica,consulta nueva,2023-10-01,12,17,25,65,13,25,24,51,4,8,0,2,0,0,246
YACUIBA,atencion odontologica,consulta nueva,2023-10-01,48,57,331,341,95,148,448,1059,115,108,0,34,0,0,2784
YAMPARAEZ,atencion odontologica,consulta nueva,2023-10-01,23,16,36,23,12,9,18,42,3,17,0,4,0,0,203
YANACACHI,atencion odontologica,consulta nueva,2023-10-01,8,13,0,22,3,5,4,30,4,0,0,7,0,2,98
YAPACANI,atencion odontologica,consulta nueva,2023-10-01,111,216,24,46,27,34,20,122,33,16,0,74,0,6,729
YOCALLA,atencion odontologica,consulta nueva,2023-10-01,20,23,34,40,11,43,14,82,4,15,0,1,0,6,293
YOTALA,atencion odontologica,consulta nueva,2023-10-01,8,12,92,79,22,67,24,80,2,3,0,3,0,0,392
YUNCHARA,atencion odontologica,consulta nueva,2023-10-01,19,16,104,94,29,28,28,81,19,17,0,0,0,0,435
YUNGUYO DE LITORAL,atencion odontologica,consulta nueva,2023-10-01,0,0,0,0,0,0,0,4,4,4,0,0,0,0,12
ZUDAÑEZ,atencion odontologica,consulta nueva,2023-10-01,17,13,59,48,33,35,22,42,5,6,0,0,0,0,280
ACACIO,atencion odontologica,consulta nueva,2023-11-01,10,12,77,75,49,83,51,84,8,7,0,1,0,1,458
ACHACACHI,atencion odontologica,consulta nueva,2023-11-01,92,98,305,290,68,98,200,460,93,74,0,20,0,3,1801
ACHOCALLA,atencion odontologica,consulta nueva,2023-11-01,102,94,233,177,35,108,101,285,24,33,0,43,0,10,1245
AIQUILE,atencion odontologica,consulta nueva,2023-11-01,21,20,150,135,10,33,53,102,22,31,0,15,0,3,595
ALALAY,atencion odontologica,consulta nueva,2023-11-01,0,2,78,50,5,6,1,8,2,3,0,0,0,0,155
ALCALA,atencion odontologica,consulta nueva,2023-11-01,25,23,106,89,26,20,60,79,4,4,0,1,0,0,437
ALTO BENI,atencion odontologica,consulta nueva,2023-11-01,76,62,163,138,43,75,89,221,9,7,0,5,0,0,888
ANCORAIMES,atencion odontologica,consulta nueva,2023-11-01,16,12,156,186,57,64,43,103,43,33,0,23,0,0,736
ANDAMARCA,atencion odontologica,consulta nueva,2023-11-01,31,22,42,60,12,33,45,96,26,28,0,2,0,0,397
ANTEQUERA,atencion odontologica,consulta nueva,2023-11-01,14,39,33,51,11,15,38,76,13,26,0,6,0,1,323
ANZALDO,atencion odontologica,consulta nueva,2023-11-01,4,12,50,47,4,19,15,59,3,11,0,0,0,0,224
APOLO,atencion odontologica,consulta nueva,2023-11-01,19,19,21,35,9,27,22,73,7,2,0,3,0,4,241
ARAMPAMPA,atencion odontologica,consulta nueva,2023-11-01,0,2,14,9,0,0,1,6,0,0,0,0,0,0,32
ARANI,atencion odontologica,consulta nueva,2023-11-01,10,18,56,32,13,23,36,105,9,21,0,1,0,0,324
ARBIETO,atencion odontologica,consulta nueva,2023-11-01,70,92,155,192,62,84,78,264,11,27,0,11,0,10,1056
ARQUE,atencion odontologica,consulta nueva,2023-11-01,51,55,33,50,60,60,44,103,24,17,0,11,0,2,510
ASCENCION DE GUARAYOS,atencion odontologica,consulta nueva,2023-11-01,63,84,174,260,50,86,75,480,72,48,0,10,0,2,1404
ATOCHA,atencion odontologica,consulta nueva,2023-11-01,18,18,72,103,30,48,192,186,26,17,0,6,0,0,716
AUCAPATA,atencion odontologica,consulta nueva,2023-11-01,5,10,9,40,3,36,46,88,3,9,0,1,0,2,252
AYATA,atencion odontologica,consulta nueva,2023-11-01,27,26,32,54,11,44,46,126,11,12,0,6,0,2,397
AYO AYO,atencion odontologica,consulta nueva,2023-11-01,17,8,28,70,9,23,31,102,13,9,0,1,0,0,311
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta nueva,2023-11-01,46,44,133,129,86,118,246,310,28,34,0,14,0,1,1189
AZURDUY,atencion odontologica,consulta nueva,2023-11-01,81,13,43,88,38,65,46,149,15,0,0,1,0,0,539
BATALLAS,atencion odontologica,consulta nueva,2023-11-01,18,19,81,86,13,33,39,94,18,14,0,7,0,0,422
BAURES,atencion odontologica,consulta nueva,2023-11-01,5,1,17,0,1,6,12,47,7,3,0,0,0,0,99
BELEN DE ANDAMARCA,atencion odontologica,consulta nueva,2023-11-01,0,0,0,2,1,0,16,25,14,10,0,2,0,0,70
BELEN DE URMIRI,atencion odontologica,consulta nueva,2023-11-01,11,4,11,8,2,3,8,14,7,15,0,2,0,0,85
