,group,variable,month,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES EMB,RESTAURACIONES EMB,RESTAURACIONES POST,RESTAURACIONES POST,TOTALES
PADCAYA,atencion odontologica,restauraciones,2023-11-01,0,4,24,27,22,25,45,141,4,1,0,0,0,0,293
PADILLA,atencion odontologica,restauraciones,2023-11-01,5,18,30,28,3,16,85,136,6,9,0,0,0,0,336
PAILON,atencion odontologica,restauraciones,2023-11-01,12,13,22,8,5,27,10,39,1,4,0,0,0,0,141
PALCA,atencion odontologica,restauraciones,2023-11-01,24,17,40,44,15,40,28,63,3,2,0,0,0,0,276
PALOS BLANCOS,atencion odontologica,restauraciones,2023-11-01,22,44,60,104,61,56,79,215,10,6,0,0,0,0,657
PAMPA AULLAGAS,atencion odontologica,restauraciones,2023-11-01,6,3,7,12,0,3,2,13,1,3,0,0,0,0,50
PAMPA GRANDE,atencion odontologica,restauraciones,2023-11-01,6,2,11,19,11,12,14,53,1,15,0,0,0,0,144
PAPEL PAMPA,atencion odontologica,restauraciones,2023-11-01,0,0,0,1,0,0,10,12,3,11,0,0,0,0,37
PASORAPA,atencion odontologica,restauraciones,2023-11-01,3,1,2,7,12,12,19,69,7,4,0,0,0,0,136
PATACAMAYA,atencion odontologica,restauraciones,2023-11-01,32,13,62,128,44,68,24,86,1,0,0,0,0,0,458
PAZÑA,atencion odontologica,restauraciones,2023-11-01,6,3,55,41,28,59,33,58,22,5,0,0,0,0,310
PELECHUCO,atencion odontologica,restauraciones,2023-11-01,9,11,11,30,3,9,18,42,0,3,0,0,0,0,136
POCOATA,atencion odontologica,restauraciones,2023-11-01,11,12,32,46,46,54,48,146,9,12,0,0,0,0,416
POCONA,atencion odontologica,restauraciones,2023-11-01,5,9,29,71,11,39,53,99,1,1,0,0,0,0,318
POJO (CBBA),atencion odontologica,restauraciones,2023-11-01,13,22,28,41,34,65,36,87,6,6,0,0,0,0,338
POOPO,atencion odontologica,restauraciones,2023-11-01,16,20,29,36,2,14,48,86,1,9,0,0,0,0,261
PORCO,atencion odontologica,restauraciones,2023-11-01,5,2,12,31,0,2,1,43,2,0,0,0,0,0,98
POROMA,atencion odontologica,restauraciones,2023-11-01,8,14,75,115,40,79,57,142,0,12,0,0,0,0,542
PORONGO,atencion odontologica,restauraciones,2023-11-01,14,17,36,38,62,23,38,128,1,4,0,0,0,0,361
PORTACHUELO,atencion odontologica,restauraciones,2023-11-01,1,0,2,21,2,16,2,18,1,0,0,0,0,0,63
PORVENIR,atencion odontologica,restauraciones,2023-11-01,8,15,8,6,5,17,27,63,6,0,0,0,0,0,155
POSTRER VALLE,atencion odontologica,restauraciones,2023-11-01,0,2,5,13,3,5,2,8,1,1,0,0,0,0,40
POTOSI,atencion odontologica,restauraciones,2023-11-01,213,205,421,456,203,354,741,1486,109,97,0,0,0,0,4285
PRESTO,atencion odontologica,restauraciones,2023-11-01,6,17,37,65,37,34,57,130,0,7,0,0,0,0,390
PUCARA,atencion odontologica,restauraciones,2023-11-01,0,0,0,0,6,0,0,7,1,0,0,0,0,0,14
PUCARANI,atencion odontologica,restauraciones,2023-11-01,30,31,50,53,25,45,58,124,12,13,0,0,0,0,441
PUERTO ACOSTA,atencion odontologica,restauraciones,2023-11-01,3,1,8,7,9,20,7,17,3,4,0,0,0,0,79
PUERTO CARABUCO,atencion odontologica,restauraciones,2023-11-01,11,5,17,22,12,27,32,43,10,4,0,0,0,0,183
PUERTO GONZALO MORENO,atencion odontologica,restauraciones,2023-11-01,0,3,4,11,0,12,16,29,0,0,0,0,0,0,75
PUERTO PEREZ,atencion odontologica,restauraciones,2023-11-01,0,1,5,3,3,2,3,5,0,3,0,0,0,0,25
PUERTO QUIJARRO,atencion odontologica,restauraciones,2023-11-01,4,3,26,16,8,10,13,30,13,3,0,0,0,0,126
PUERTO RICO,atencion odontologica,restauraciones,2023-11-01,2,0,3,6,15,0,23,42,4,3,0,0,0,0,98
PUERTO SUAREZ,atencion odontologica,restauraciones,2023-11-01,1,0,9,9,2,3,18,37,1,3,0,0,0,0,83
PUERTO VILLARROEL,atencion odontologica,restauraciones,2023-11-01,41,35,121,120,65,107,122,363,3,8,0,0,0,0,985
PUNA,atencion odontologica,restauraciones,2023-11-01,2,5,8,17,7,12,17,33,2,10,0,0,0,0,113
PUNATA,atencion odontologica,restauraciones,2023-11-01,45,19,99,73,26,16,56,202,23,24,0,0,0,0,583
QUIABAYA,atencion odontologica,restauraciones,2023-11-01,4,4,1,6,2,0,6,7,0,0,0,0,0,0,30
QUILLACOLLO,atencion odontologica,restauraciones,2023-11-01,219,167,247,316,125,163,356,1025,109,107,0,0,0,0,2834
QUIME,atencion odontologica,restauraciones,2023-11-01,11,13,46,64,16,23,152,95,12,4,0,0,0,0,436
QUIRUSILLAS,atencion odontologica,restauraciones,2023-11-01,0,0,6,3,4,2,7,24,1,0,0,0,0,0,47
RAVELO,atencion odontologica,restauraciones,2023-11-01,14,6,82,86,22,37,5,36,2,0,0,0,0,0,290
REYES,atencion odontologica,restauraciones,2023-11-01,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
RIBERALTA,atencion odontologica,restauraciones,2023-11-01,88,47,217,276,53,141,168,573,87,57,0,0,0,0,1707
ROBORE,atencion odontologica,restauraciones,2023-11-01,2,5,24,10,23,20,61,84,4,7,0,0,0,0,240
RURRENABAQUE,atencion odontologica,restauraciones,2023-11-01,3,2,10,9,7,5,15,32,5,15,0,0,0,0,103
SABAYA,atencion odontologica,restauraciones,2023-11-01,12,0,4,11,8,14,28,39,2,4,0,0,0,0,122
SACABA,atencion odontologica,restauraciones,2023-11-01,197,283,480,476,181,320,594,1416,125,92,0,0,0,0,4164
SACABAMBA,atencion odontologica,restauraciones,2023-11-01,4,6,32,41,10,21,6,18,0,3,0,0,0,0,141
SACACA,atencion odontologica,restauraciones,2023-11-01,5,0,12,12,2,17,5,40,1,1,0,0,0,0,95
SAIPINA,atencion odontologica,restauraciones,2023-11-01,4,6,17,13,27,25,25,30,0,2,0,0,0,0,149
SALINAS DE GARCI MENDOZA,atencion odontologica,restauraciones,2023-11-01,7,18,13,15,20,21,43,74,30,30,0,0,0,0,271
SAMAIPATA,atencion odontologica,restauraciones,2023-11-01,5,3,18,36,4,2,6,29,5,0,0,0,0,0,108
SAN AGUSTIN,atencion odontologica,restauraciones,2023-11-01,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4
SAN ANDRES,atencion odontologica,restauraciones,2023-11-01,6,4,4,3,3,5,18,33,8,2,0,0,0,0,86
SAN ANDRES DE MACHACA,atencion odontologica,restauraciones,2023-11-01,0,2,11,15,0,8,14,19,11,4,0,0,0,0,84
SAN ANTONIO DE ESMORUCO,atencion odontologica,restauraciones,2023-11-01,0,0,0,1,0,2,6,12,0,0,0,0,0,0,21
SAN ANTONIO DE LOMERIO,atencion odontologica,restauraciones,2023-11-01,1,2,3,0,2,5,4,6,2,1,0,0,0,0,26
SAN BENITO,atencion odontologica,restauraciones,2023-11-01,8,16,15,26,22,30,30,113,15,24,0,0,0,0,299
SAN BORJA,atencion odontologica,restauraciones,2023-11-01,11,22,57,74,6,39,17,85,4,6,0,0,0,0,321
SAN BUENA VENTURA,atencion odontologica,restauraciones,2023-11-01,7,2,11,10,9,18,7,38,0,10,0,0,0,0,112
SAN CARLOS,atencion odontologica,restauraciones,2023-11-01,10,8,27,32,11,24,17,69,13,6,0,0,0,0,217
SAN IGNACIO,atencion odontologica,restauraciones,2023-11-01,3,3,18,19,6,7,41,41,15,0,0,0,0,0,153
SAN IGNACIO DE VELASCO,atencion odontologica,restauraciones,2023-11-01,14,3,10,15,4,8,44,71,7,2,0,0,0,0,178
SAN JAVIER(STC),atencion odontologica,restauraciones,2023-11-01,6,4,22,25,1,11,20,41,1,7,0,0,0,0,138
SAN JOAQUIN,atencion odontologica,restauraciones,2023-11-01,1,0,24,20,21,6,10,80,0,0,0,0,0,0,162
SAN JOSE DE CHIQUITOS,atencion odontologica,restauraciones,2023-11-01,0,2,11,16,4,6,6,30,1,0,0,0,0,0,76
SAN JUAN DE YAPACANI,atencion odontologica,restauraciones,2023-11-01,4,1,16,29,6,12,7,17,1,1,0,0,0,0,94
SAN JULIAN,atencion odontologica,restauraciones,2023-11-01,33,20,55,43,30,47,80,262,12,20,0,0,0,0,602
SAN LORENZO(PND),atencion odontologica,restauraciones,2023-11-01,0,0,1,0,2,1,3,4,0,0,0,0,0,0,11
SAN LORENZO(TJA),atencion odontologica,restauraciones,2023-11-01,8,17,27,26,15,21,53,132,10,10,0,0,0,0,319
SAN LUCAS,atencion odontologica,restauraciones,2023-11-01,15,21,88,142,37,122,76,260,3,1,0,0,0,0,765
SAN MATIAS,atencion odontologica,restauraciones,2023-11-01,2,5,5,8,1,7,15,15,1,0,0,0,0,0,59
SAN MIGUEL DE VELASCO,atencion odontologica,restauraciones,2023-11-01,2,0,14,28,8,8,7,61,1,3,0,0,0,0,132
SAN PABLO DE LIPEZ,atencion odontologica,restauraciones,2023-11-01,4,0,22,12,0,2,5,12,0,0,0,0,0,0,57
SAN PEDRO,atencion odontologica,restauraciones,2023-11-01,3,5,23,18,18,46,50,178,7,4,0,0,0,0,352
SAN PEDRO DE BUENA VISTA,atencion odontologica,restauraciones,2023-11-01,5,13,40,36,24,39,65,136,7,6,0,0,0,0,371
SAN PEDRO DE CURAHUARA,atencion odontologica,restauraciones,2023-11-01,15,6,60,41,2,16,6,19,6,5,0,0,0,0,176
SAN PEDRO DE MACHA,atencion odontologica,restauraciones,2023-11-01,1,6,4,3,6,18,13,44,7,2,0,0,0,0,104
SAN PEDRO DE QUEMES,atencion odontologica,restauraciones,2023-11-01,0,0,1,1,0,0,2,1,0,0,0,0,0,0,5
SAN PEDRO DE TIQUINA,atencion odontologica,restauraciones,2023-11-01,0,0,3,7,2,12,9,12,0,0,0,0,0,0,45
SAN RAFAEL,atencion odontologica,restauraciones,2023-11-01,1,0,3,6,2,2,7,11,0,0,0,0,0,0,32
SAN RAMON BENI,atencion odontologica,restauraciones,2023-11-01,0,0,3,3,5,5,4,6,0,0,0,0,0,0,26
SAN RAMON SCZ,atencion odontologica,restauraciones,2023-11-01,5,6,12,19,17,23,25,29,0,0,0,0,0,0,136
SANTA ANA,atencion odontologica,restauraciones,2023-11-01,1,3,12,33,11,12,24,41,3,8,0,0,0,0,148
SANTA CRUZ DE LA SIERRA,atencion odontologica,restauraciones,2023-11-01,441,485,1191,1329,381,710,2219,5218,679,587,0,0,0,0,13240
SANTA ROSA,atencion odontologica,restauraciones,2023-11-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
SANTA ROSA DEL SARA,atencion odontologica,restauraciones,2023-11-01,12,9,6,15,10,11,32,66,2,0,0,0,0,0,163
SANTIAGO DE CALLAPA,atencion odontologica,restauraciones,2023-11-01,2,5,8,21,1,10,9,22,0,0,0,0,0,0,78
SANTIAGO DE HUARI,atencion odontologica,restauraciones,2023-11-01,12,13,17,38,26,37,40,73,26,22,0,0,0,0,304
SANTIAGO DE HUATA,atencion odontologica,restauraciones,2023-11-01,4,5,7,9,3,17,26,25,3,3,0,0,0,0,102
SANTIAGO DE MACHACA,atencion odontologica,restauraciones,2023-11-01,0,4,2,2,0,0,2,0,0,0,0,0,0,0,10
SANTIVAÑES,atencion odontologica,restauraciones,2023-11-01,6,28,21,35,20,25,53,94,3,25,0,0,0,0,310
SANTUARIO DE QUILLACAS,atencion odontologica,restauraciones,2023-11-01,5,3,7,7,7,16,9,25,5,2,0,0,0,0,86
SAPAHAQUI,atencion odontologica,restauraciones,2023-11-01,4,9,27,22,15,21,33,32,5,0,0,0,0,0,168
SENA,atencion odontologica,restauraciones,2023-11-01,2,5,7,11,0,0,6,14,0,0,0,0,0,0,45
SHINAOTA,atencion odontologica,restauraciones,2023-11-01,15,4,11,16,18,5,42,53,2,0,0,0,0,0,166
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2023-11-01,4,5,12,15,15,28,58,36,2,2,0,0,0,0,177
SICAYA,atencion odontologica,restauraciones,2023-11-01,0,0,1,3,0,2,2,8,0,1,0,0,0,0,17
SIPE SIPE,atencion odontologica,restauraciones,2023-11-01,58,104,114,99,34,85,69,287,18,19,0,0,0,0,887
SOPACHUY,atencion odontologica,restauraciones,2023-11-01,2,3,24,15,2,33,15,63,0,2,0,0,0,0,159
SORACACHI,atencion odontologica,restauraciones,2023-11-01,9,10,38,76,40,51,32,63,14,19,0,0,0,0,352
SORATA,atencion odontologica,restauraciones,2023-11-01,47,37,32,23,7,21,12,44,1,0,0,0,0,0,224
SUCRE,atencion odontologica,restauraciones,2023-11-01,355,352,1006,1038,532,845,1708,3793,325,634,0,0,0,0,10588
TACACHI,atencion odontologica,restauraciones,2023-11-01,1,2,10,11,0,0,3,10,0,4,0,0,0,0,41
TACACOMA,atencion odontologica,restauraciones,2023-11-01,1,1,1,4,0,3,3,10,0,0,0,0,0,0,23
TACOBAMBA,atencion odontologica,restauraciones,2023-11-01,0,3,1,9,9,19,9,21,0,1,0,0,0,0,72
TACOPAYA,atencion odontologica,restauraciones,2023-11-01,3,3,2,9,7,14,19,19,12,11,0,0,0,0,99
TAHUA,atencion odontologica,restauraciones,2023-11-01,0,0,2,0,0,0,0,2,1,1,0,0,0,0,6
TAPACARI,atencion odontologica,restauraciones,2023-11-01,11,21,52,34,29,83,63,161,12,19,0,0,0,0,485
TARABUCO,atencion odontologica,restauraciones,2023-11-01,15,14,57,54,43,49,82,118,1,8,0,0,0,0,441
TARACO,atencion odontologica,restauraciones,2023-11-01,2,7,16,11,35,15,11,28,13,2,0,0,0,0,140
TARATA,atencion odontologica,restauraciones,2023-11-01,1,8,9,5,0,7,10,52,15,6,0,0,0,0,113
TARIJA,atencion odontologica,restauraciones,2023-11-01,103,106,439,505,282,290,804,1787,224,103,0,0,0,0,4643
TARVITA,atencion odontologica,restauraciones,2023-11-01,12,14,61,92,59,92,45,125,0,9,0,0,0,0,509
TEOPONTE,atencion odontologica,restauraciones,2023-11-01,39,5,17,29,15,39,9,93,5,6,0,0,0,0,257
TIAHUANACU,atencion odontologica,restauraciones,2023-11-01,1,2,9,6,3,32,20,33,0,0,0,0,0,0,106
TINGUIPAYA,atencion odontologica,restauraciones,2023-11-01,0,3,35,57,25,48,28,75,6,6,0,0,0,0,283
TIPUANI,atencion odontologica,restauraciones,2023-11-01,1,0,0,4,0,1,1,4,0,0,0,0,0,0,11
TIQUIPAYA,atencion odontologica,restauraciones,2023-11-01,148,128,232,269,56,121,145,432,30,52,0,0,0,0,1613
TIRAQUE (CBBA),atencion odontologica,restauraciones,2023-11-01,10,18,34,28,16,14,19,53,2,1,0,0,0,0,195
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2023-11-01,5,3,25,17,1,2,8,30,1,6,0,0,0,0,98
TOCO,atencion odontologica,restauraciones,2023-11-01,4,8,46,37,7,14,9,26,15,0,0,0,0,0,166
TODOS SANTOS,atencion odontologica,restauraciones,2023-11-01,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4
TOLATA,atencion odontologica,restauraciones,2023-11-01,10,3,13,11,0,30,32,70,12,0,0,0,0,0,181
TOLEDO,atencion odontologica,restauraciones,2023-11-01,1,5,8,13,11,9,9,37,6,5,0,0,0,0,104
TOMAVE,atencion odontologica,restauraciones,2023-11-01,7,6,19,23,6,8,16,37,3,4,0,0,0,0,129
TOMINA,atencion odontologica,restauraciones,2023-11-01,4,17,18,20,26,43,68,110,6,7,0,0,0,0,319
TORO TORO,atencion odontologica,restauraciones,2023-11-01,5,8,18,21,11,34,35,80,5,9,0,0,0,0,226
TOTORA(CBBA),atencion odontologica,restauraciones,2023-11-01,29,21,50,53,29,53,57,159,3,8,0,0,0,0,462
TOTORA(ORR),atencion odontologica,restauraciones,2023-11-01,2,0,5,14,0,4,10,25,0,0,0,0,0,0,60
TRIGAL,atencion odontologica,restauraciones,2023-11-01,0,0,4,6,0,0,9,23,8,4,0,0,0,0,54
TRINIDAD,atencion odontologica,restauraciones,2023-11-01,31,61,141,165,47,82,253,554,66,54,0,0,0,0,1454
TUPIZA,atencion odontologica,restauraciones,2023-11-01,33,24,83,126,64,94,165,263,89,81,0,0,0,0,1022
TURCO,atencion odontologica,restauraciones,2023-11-01,3,1,4,25,4,11,34,48,22,21,0,0,0,0,173
UMALA,atencion odontologica,restauraciones,2023-11-01,10,9,22,21,0,18,20,32,6,2,0,0,0,0,140
UNCIA,atencion odontologica,restauraciones,2023-11-01,4,17,38,49,48,60,98,172,9,7,0,0,0,0,502
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2023-11-01,6,15,40,43,38,63,56,195,3,8,0,0,0,0,467
URUBICHA,atencion odontologica,restauraciones,2023-11-01,0,0,0,0,1,2,1,11,0,0,0,0,0,0,15
UYUNI,atencion odontologica,restauraciones,2023-11-01,21,16,67,120,50,81,90,244,18,39,0,0,0,0,746
VACAS,atencion odontologica,restauraciones,2023-11-01,4,7,54,69,17,15,34,49,5,14,0,0,0,0,268
VALLEGRANDE,atencion odontologica,restauraciones,2023-11-01,6,13,50,51,9,30,66,159,16,21,0,0,0,0,421
VIACHA,atencion odontologica,restauraciones,2023-11-01,35,55,62,38,4,16,46,75,2,5,0,0,0,0,338
VILA VILA,atencion odontologica,restauraciones,2023-11-01,0,4,22,11,12,11,28,13,0,0,0,0,0,0,101
VILLA CHARCAS,atencion odontologica,restauraciones,2023-11-01,14,6,16,6,5,20,16,76,2,1,0,0,0,0,162
VILLA MONTES,atencion odontologica,restauraciones,2023-11-01,12,8,91,165,84,71,185,397,21,20,0,0,0,0,1054
VILLA NUEVA (LOMA ALTA),atencion odontologica,restauraciones,2023-11-01,0,0,0,0,0,0,2,10,0,0,0,0,0,0,12
VILLA RIVERO,atencion odontologica,restauraciones,2023-11-01,1,1,5,9,8,9,11,18,3,2,0,0,0,0,67
VILLA SERRANO,atencion odontologica,restauraciones,2023-11-01,16,3,30,55,25,27,97,112,1,9,0,0,0,0,375
VILLA TUNARI,atencion odontologica,restauraciones,2023-11-01,80,83,118,147,59,102,162,369,20,17,0,0,0,0,1157
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2023-11-01,6,15,40,61,27,61,54,125,6,5,0,0,0,0,400
VILLAZON,atencion odontologica,restauraciones,2023-11-01,37,17,48,39,9,31,31,148,10,7,0,0,0,0,377
VINTO,atencion odontologica,restauraciones,2023-11-01,60,48,98,147,37,111,136,384,26,18,0,0,0,0,1065
VITICHI,atencion odontologica,restauraciones,2023-11-01,0,2,10,16,9,11,9,22,5,1,0,0,0,0,85
WALDO BALLIVIAN,atencion odontologica,restauraciones,2023-11-01,4,2,7,6,4,12,7,28,4,1,0,0,0,0,75
WARNES,atencion odontologica,restauraciones,2023-11-01,30,32,95,116,41,38,245,432,7,8,0,0,0,0,1044
YACO,atencion odontologica,restauraciones,2023-11-01,4,1,3,6,10,12,15,51,2,0,0,0,0,0,104
YACUIBA,atencion odontologica,restauraciones,2023-11-01,26,28,150,160,83,83,285,714,51,71,0,0,0,0,1651
YAMPARAEZ,atencion odontologica,restauraciones,2023-11-01,2,11,34,34,42,86,40,126,4,5,0,0,0,0,384
YANACACHI,atencion odontologica,restauraciones,2023-11-01,0,0,0,9,0,2,0,12,2,0,0,0,0,0,25
YAPACANI,atencion odontologica,restauraciones,2023-11-01,32,65,24,36,5,4,23,55,5,10,0,0,0,0,259
YOCALLA,atencion odontologica,restauraciones,2023-11-01,3,4,13,14,15,5,14,46,0,4,0,0,0,0,118
YOTALA,atencion odontologica,restauraciones,2023-11-01,20,19,73,72,53,54,16,108,5,6,0,0,0,0,426
YUNCHARA,atencion odontologica,restauraciones,2023-11-01,6,1,16,27,5,5,23,49,2,4,0,0,0,0,138
YUNGUYO DE LITORAL,atencion odontologica,restauraciones,2023-11-01,0,0,0,5,0,1,1,3,0,0,0,0,0,0,10
ZUDAÑEZ,atencion odontologica,restauraciones,2023-11-01,8,21,46,20,12,14,37,44,4,2,0,0,0,0,208
ACACIO,atencion odontologica,restauraciones,2023-12-01,0,5,7,4,1,10,13,18,0,0,0,0,0,0,58
ACHACACHI,atencion odontologica,restauraciones,2023-12-01,38,28,66,77,55,78,82,199,22,16,0,0,0,0,661
ACHOCALLA,atencion odontologica,restauraciones,2023-12-01,26,28,77,90,22,48,61,161,9,4,0,0,0,0,526
AIQUILE,atencion odontologica,restauraciones,2023-12-01,23,13,82,77,25,29,36,106,5,7,0,0,0,0,403
ALALAY,atencion odontologica,restauraciones,2023-12-01,0,0,0,2,0,9,0,0,0,0,0,0,0,0,11
ALCALA,atencion odontologica,restauraciones,2023-12-01,1,2,8,30,26,18,44,59,0,4,0,0,0,0,192
ALTO BENI,atencion odontologica,restauraciones,2023-12-01,3,2,33,41,31,49,40,57,2,0,0,0,0,0,258
ANCORAIMES,atencion odontologica,restauraciones,2023-12-01,9,1,10,10,13,13,12,29,8,20,0,0,0,0,125
ANDAMARCA,atencion odontologica,restauraciones,2023-12-01,13,17,13,38,14,20,35,69,13,9,0,0,0,0,241
ANTEQUERA,atencion odontologica,restauraciones,2023-12-01,2,4,23,25,13,43,51,85,3,7,0,0,0,0,256
ANZALDO,atencion odontologica,restauraciones,2023-12-01,0,6,15,16,0,14,5,15,0,0,0,0,0,0,71
APOLO,atencion odontologica,restauraciones,2023-12-01,2,1,7,10,10,17,10,25,1,1,0,0,0,0,84
ARAMPAMPA,atencion odontologica,restauraciones,2023-12-01,0,0,4,0,1,1,0,3,0,0,0,0,0,0,9
ARANI,atencion odontologica,restauraciones,2023-12-01,4,7,6,22,23,12,27,48,2,2,0,0,0,0,153
ARBIETO,atencion odontologica,restauraciones,2023-12-01,17,35,59,70,13,34,26,86,8,7,0,0,0,0,355
ARQUE,atencion odontologica,restauraciones,2023-12-01,12,7,9,26,23,16,21,43,2,3,0,0,0,0,162
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2023-12-01,2,4,42,69,8,24,8,112,6,5,0,0,0,0,280
ATOCHA,atencion odontologica,restauraciones,2023-12-01,10,6,31,42,41,29,81,126,7,10,0,0,0,0,383
AUCAPATA,atencion odontologica,restauraciones,2023-12-01,9,0,5,0,0,6,9,18,0,0,0,0,0,0,47
AYATA,atencion odontologica,restauraciones,2023-12-01,5,6,17,13,14,11,18,39,2,9,0,0,0,0,134
AYO AYO,atencion odontologica,restauraciones,2023-12-01,4,0,5,21,15,8,10,25,1,2,0,0,0,0,91
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,restauraciones,2023-12-01,10,21,112,133,95,89,181,199,8,12,0,0,0,0,860
AZURDUY,atencion odontologica,restauraciones,2023-12-01,3,3,7,14,34,58,37,110,0,0,0,0,0,0,266
BATALLAS,atencion odontologica,restauraciones,2023-12-01,5,4,9,16,6,14,11,20,1,0,0,0,0,0,86
BAURES,atencion odontologica,restauraciones,2023-12-01,2,0,15,5,0,2,6,16,2,1,0,0,0,0,49
BELEN DE ANDAMARCA,atencion odontologica,restauraciones,2023-12-01,0,0,0,0,0,3,0,11,0,2,0,0,0,0,16
BELEN DE URMIRI,atencion odontologica,restauraciones,2023-12-01,1,3,1,4,0,0,10,8,0,1,0,0,0,0,28
BELLA FLOR,atencion odontologica,restauraciones,2023-12-01,0,0,1,0,0,6,4,1,0,0,0,0,0,0,12
BERMEJO,atencion odontologica,restauraciones,2023-12-01,14,18,100,62,34,49,103,237,14,22,0,0,0,0,653
BETANZOS,atencion odontologica,restauraciones,2023-12-01,16,11,69,68,55,105,40,162,3,1,0,0,0,0,530
BOLIVAR,atencion odontologica,restauraciones,2023-12-01,0,0,0,3,0,6,8,6,0,0,0,0,0,0,23
BOLPEBRA,atencion odontologica,restauraciones,2023-12-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
BOYUIBE,atencion odontologica,restauraciones,2023-12-01,2,0,4,2,2,12,12,40,5,1,0,0,0,0,80
BUENA VISTA,atencion odontologica,restauraciones,2023-12-01,13,15,34,37,42,39,19,53,3,3,0,0,0,0,258
CABEZAS,atencion odontologica,restauraciones,2023-12-01,2,0,28,18,7,18,8,47,0,1,0,0,0,0,129
CAIROMA,atencion odontologica,restauraciones,2023-12-01,10,11,28,22,9,24,12,23,0,3,0,0,0,0,142
"CAIZA ""D""",atencion odontologica,restauraciones,2023-12-01,2,0,9,5,6,7,4,21,0,1,0,0,0,0,55
CAJUATA,atencion odontologica,restauraciones,2023-12-01,4,3,19,31,24,11,13,36,3,0,0,0,0,0,144
CALACOTO,atencion odontologica,restauraciones,2023-12-01,0,7,17,31,6,4,6,23,2,4,0,0,0,0,100
CALAMARCA,atencion odontologica,restauraciones,2023-12-01,16,19,33,38,39,38,33,85,1,1,0,0,0,0,303
CAMARGO,atencion odontologica,restauraciones,2023-12-01,1,2,38,51,22,75,34,116,5,12,0,0,0,0,356
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,restauraciones,2023-12-01,8,3,7,11,19,10,12,23,1,1,0,0,0,0,95
CAMIRI,atencion odontologica,restauraciones,2023-12-01,8,4,34,40,19,46,24,100,10,7,0,0,0,0,292
CAPINOTA,atencion odontologica,restauraciones,2023-12-01,11,18,32,54,22,47,10,66,2,1,0,0,0,0,263
CAQUIAVIRI,atencion odontologica,restauraciones,2023-12-01,12,7,18,15,10,21,29,41,3,2,0,0,0,0,158
CARACOLLO,atencion odontologica,restauraciones,2023-12-01,30,38,64,82,36,90,47,161,44,23,0,0,0,0,615
CARANAVI,atencion odontologica,restauraciones,2023-12-01,12,36,82,89,57,79,73,166,4,7,0,0,0,0,605
CARANGAS,atencion odontologica,restauraciones,2023-12-01,1,2,4,7,0,4,8,19,2,3,0,0,0,0,50
CARAPARI,atencion odontologica,restauraciones,2023-12-01,10,15,63,99,42,78,76,184,14,5,0,0,0,0,586
CARIPUYO,atencion odontologica,restauraciones,2023-12-01,5,0,4,3,6,9,1,9,0,2,0,0,0,0,39
CARMEN RIVERO TORREZ,atencion odontologica,restauraciones,2023-12-01,1,3,8,12,0,2,1,13,0,1,0,0,0,0,41
CATACORA,atencion odontologica,restauraciones,2023-12-01,0,0,5,4,6,3,0,1,0,0,0,0,0,0,19
CHACARILLA,atencion odontologica,restauraciones,2023-12-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
CHALLAPATA,atencion odontologica,restauraciones,2023-12-01,27,12,78,105,58,57,64,159,15,13,0,0,0,0,588
CHAQUI,atencion odontologica,restauraciones,2023-12-01,8,11,25,32,45,61,18,53,4,3,0,0,0,0,260
CHARAGUA,atencion odontologica,restauraciones,2023-12-01,7,3,8,16,14,20,24,87,2,1,0,0,0,0,182
CHARAÑA,atencion odontologica,restauraciones,2023-12-01,0,0,0,0,4,2,2,13,0,6,0,0,0,0,27
CHAYANTA,atencion odontologica,restauraciones,2023-12-01,8,12,16,21,15,26,11,48,2,0,0,0,0,0,159
CHIMORE,atencion odontologica,restauraciones,2023-12-01,5,15,59,44,53,50,24,47,2,2,0,0,0,0,301
CHIPAYA,atencion odontologica,restauraciones,2023-12-01,0,0,0,8,0,3,4,8,0,0,0,0,0,0,23
CHOQUE COTA,atencion odontologica,restauraciones,2023-12-01,0,0,0,29,21,0,4,48,0,0,0,0,0,0,102
CHUA COCANI,atencion odontologica,restauraciones,2023-12-01,0,6,6,7,14,3,3,12,1,0,0,0,0,0,52
