,group,variable,month,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR POST,CIRUGIA BUCAL MENOR POST,TOTALES
COMBAYA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,1,0,1,0,0,1,1,4,0,0,0,0,8
COPACABANA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,13,13,10,5,23,30,13,13,0,0,0,0,120
CORIPATA,atencion odontologica,cirugia bucal menor,2023-10-01,2,2,14,7,2,6,13,10,4,2,0,0,0,0,62
CORO CORO,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,21,30,9,9,6,19,13,12,0,0,0,0,119
COROICO,atencion odontologica,cirugia bucal menor,2023-10-01,1,5,15,5,6,8,21,47,12,0,0,0,0,0,120
CORQUE,atencion odontologica,cirugia bucal menor,2023-10-01,1,0,7,6,0,2,3,8,5,5,0,0,0,0,37
COTAGAITA,atencion odontologica,cirugia bucal menor,2023-10-01,4,1,21,30,4,11,31,50,20,22,0,0,0,0,194
COTOCA,atencion odontologica,cirugia bucal menor,2023-10-01,3,4,10,39,7,9,20,57,12,5,0,0,0,0,166
CUATRO CAÑADAS,atencion odontologica,cirugia bucal menor,2023-10-01,2,2,11,21,5,9,11,23,2,0,0,0,0,0,86
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,cirugia bucal menor,2023-10-01,0,0,0,1,0,1,2,4,0,2,0,0,0,0,10
CUEVO,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,6,8,0,0,8,11,2,2,0,0,0,0,37
CULPINA,atencion odontologica,cirugia bucal menor,2023-10-01,3,0,23,19,7,6,10,42,7,4,0,0,0,0,121
CURAHUARA DE CARANGAS,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,3,1,0,1,2,4,9,3,0,0,0,0,23
CURVA,atencion odontologica,cirugia bucal menor,2023-10-01,0,2,4,7,3,3,4,5,0,3,0,0,0,0,31
DESAGUADERO,atencion odontologica,cirugia bucal menor,2023-10-01,1,2,8,11,0,2,5,11,2,1,0,0,0,0,43
EL ALTO,atencion odontologica,cirugia bucal menor,2023-10-01,101,74,438,467,103,176,255,629,173,112,0,0,0,0,2528
EL CHORO,atencion odontologica,cirugia bucal menor,2023-10-01,1,0,7,7,8,1,1,7,3,6,0,0,0,0,41
EL PUENTE(STC),atencion odontologica,cirugia bucal menor,2023-10-01,0,2,25,19,3,4,15,62,2,4,0,0,0,0,136
EL PUENTE(TJA),atencion odontologica,cirugia bucal menor,2023-10-01,2,2,20,16,6,9,9,46,8,12,0,0,0,0,130
EL TORNO,atencion odontologica,cirugia bucal menor,2023-10-01,9,9,20,18,16,14,34,61,35,40,0,0,0,0,256
EL VILLAR,atencion odontologica,cirugia bucal menor,2023-10-01,1,0,12,3,0,2,7,10,3,6,0,0,0,0,44
ENTRE RIOS TRJ,atencion odontologica,cirugia bucal menor,2023-10-01,1,0,19,31,9,12,45,112,16,7,0,0,0,0,252
ENTRE RIOS CBBA,atencion odontologica,cirugia bucal menor,2023-10-01,1,5,32,17,3,9,9,38,14,0,0,0,0,0,128
ESCOMA,atencion odontologica,cirugia bucal menor,2023-10-01,0,1,2,9,4,3,5,12,10,7,0,0,0,0,53
ESMERALDA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,3,0,0,0,2,2,0,4,0,0,0,0,11
EUCALIPTUS,atencion odontologica,cirugia bucal menor,2023-10-01,2,0,4,8,3,0,7,18,2,4,0,0,0,0,48
FERNANDEZ ALONSO,atencion odontologica,cirugia bucal menor,2023-10-01,0,1,7,31,5,9,16,28,3,6,0,0,0,0,106
FILADELFIA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,6,9,4,3,4,5,6,0,0,0,0,0,37
GAIOC JATUN AYLLU YURA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,3,9,0,4,4,17,4,7,0,0,0,0,48
GENERAL SAAVEDRA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,14,10,5,4,3,28,5,2,0,0,0,0,71
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,cirugia bucal menor,2023-10-01,4,1,10,6,10,10,17,30,0,5,0,0,0,0,93
GUANAY,atencion odontologica,cirugia bucal menor,2023-10-01,0,3,19,18,0,9,21,15,2,8,0,0,0,0,95
GUAQUI,atencion odontologica,cirugia bucal menor,2023-10-01,0,2,13,12,3,6,7,28,11,9,0,0,0,0,91
GUAYARAMERIN,atencion odontologica,cirugia bucal menor,2023-10-01,7,2,34,33,6,18,16,54,17,3,0,0,0,0,190
GUTIERREZ,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,18,17,7,3,7,60,5,2,0,0,0,0,119
HUACARAJE,atencion odontologica,cirugia bucal menor,2023-10-01,1,0,12,9,0,2,7,18,4,0,0,0,0,0,53
HUACARETA,atencion odontologica,cirugia bucal menor,2023-10-01,0,1,2,7,5,1,4,22,11,2,0,0,0,0,55
HUACAYA (VILLA DE HUACAYA),atencion odontologica,cirugia bucal menor,2023-10-01,0,1,2,7,1,2,2,26,2,0,0,0,0,0,43
HUACHACALLA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,0,1,5,0,1,1,0,3,0,0,0,0,11
HUANUNI,atencion odontologica,cirugia bucal menor,2023-10-01,1,3,22,31,5,11,14,39,5,10,0,0,0,0,141
HUARINA,atencion odontologica,cirugia bucal menor,2023-10-01,2,1,14,26,3,7,7,34,17,12,0,0,0,0,123
HUATAJATA,atencion odontologica,cirugia bucal menor,2023-10-01,0,1,6,4,5,3,1,8,3,6,0,0,0,0,37
HUAYLLAMARCA,atencion odontologica,cirugia bucal menor,2023-10-01,1,0,1,10,2,2,1,5,2,4,0,0,0,0,28
HUMANATA,atencion odontologica,cirugia bucal menor,2023-10-01,0,1,7,9,6,9,3,17,8,7,0,0,0,0,67
ICHOCA,atencion odontologica,cirugia bucal menor,2023-10-01,0,2,0,0,2,2,6,9,14,3,0,0,0,0,38
ICLA,atencion odontologica,cirugia bucal menor,2023-10-01,0,1,10,7,3,7,11,40,3,7,0,0,0,0,89
INCAHUASI,atencion odontologica,cirugia bucal menor,2023-10-01,1,0,12,23,3,10,7,35,4,9,0,0,0,0,104
INQUISIVI,atencion odontologica,cirugia bucal menor,2023-10-01,3,1,13,21,8,9,21,30,9,9,0,0,0,0,124
IRUPANA (VILLA DE LANZA),atencion odontologica,cirugia bucal menor,2023-10-01,3,2,20,27,4,21,28,39,5,12,0,0,0,0,161
IXIAMAS,atencion odontologica,cirugia bucal menor,2023-10-01,0,1,8,12,1,7,10,26,4,0,0,0,0,0,69
JESUS DE MACHACA,atencion odontologica,cirugia bucal menor,2023-10-01,1,0,14,22,7,16,37,45,22,24,0,0,0,0,188
LA ASUNTA,atencion odontologica,cirugia bucal menor,2023-10-01,2,9,73,74,16,17,66,126,14,7,0,0,0,0,404
LA GUARDIA,atencion odontologica,cirugia bucal menor,2023-10-01,2,1,29,40,9,10,18,126,34,45,0,0,0,0,314
LA PAZ,atencion odontologica,cirugia bucal menor,2023-10-01,74,60,424,461,112,197,607,1105,360,251,0,0,0,0,3651
LA RIVERA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,2,1,1,0,1,0,0,1,0,0,0,0,6
LAGUNILLAS,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,4,11,2,4,5,36,8,3,0,0,0,0,73
LAJA,atencion odontologica,cirugia bucal menor,2023-10-01,3,3,15,20,2,15,19,48,7,8,0,0,0,0,140
LAS CARRERAS,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,3,5,0,0,4,10,2,3,0,0,0,0,27
LICOMA PAMPA,atencion odontologica,cirugia bucal menor,2023-10-01,1,0,3,3,0,0,0,2,2,1,0,0,0,0,12
LLALLAGUA,atencion odontologica,cirugia bucal menor,2023-10-01,10,2,43,42,16,13,24,74,9,15,0,0,0,0,248
LLICA,atencion odontologica,cirugia bucal menor,2023-10-01,1,3,1,7,14,3,7,6,2,7,0,0,0,0,51
LORETO,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,1,1,0,0,2,4,0,0,0,0,0,0,8
LURIBAY,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,10,5,1,3,8,24,4,9,0,0,0,0,64
MACHACAMARCA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,12,19,1,6,9,18,3,4,0,0,0,0,72
MACHARETI,atencion odontologica,cirugia bucal menor,2023-10-01,1,0,5,5,2,4,7,28,5,0,0,0,0,0,57
MAGDALENA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,10,5,3,5,2,8,1,0,0,0,0,0,34
MAIRANA,atencion odontologica,cirugia bucal menor,2023-10-01,0,1,7,4,1,2,0,43,1,1,0,0,0,0,60
MALLA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,10,2,2,3,6,23,5,3,0,0,0,0,54
MAPIRI,atencion odontologica,cirugia bucal menor,2023-10-01,1,0,6,3,2,2,1,9,1,2,0,0,0,0,27
MECAPACA,atencion odontologica,cirugia bucal menor,2023-10-01,0,2,23,17,9,13,25,32,7,5,0,0,0,0,133
MINEROS,atencion odontologica,cirugia bucal menor,2023-10-01,1,1,13,9,7,3,15,48,3,3,0,0,0,0,103
MIZQUE,atencion odontologica,cirugia bucal menor,2023-10-01,12,2,31,34,0,10,24,34,11,6,0,0,0,0,164
MOCOMOCO,atencion odontologica,cirugia bucal menor,2023-10-01,0,4,17,23,12,22,36,53,20,51,0,0,0,0,238
MOJOCOYA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,13,20,5,9,8,40,15,21,0,0,0,0,131
MONTEAGUDO,atencion odontologica,cirugia bucal menor,2023-10-01,1,2,27,30,5,7,22,38,9,3,0,0,0,0,144
MONTERO,atencion odontologica,cirugia bucal menor,2023-10-01,12,1,107,113,23,32,65,131,39,21,0,0,0,0,544
MORO MORO,atencion odontologica,cirugia bucal menor,2023-10-01,1,1,4,2,1,1,0,4,0,0,0,0,0,0,14
MOROCHATA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,18,22,6,10,11,43,13,9,0,0,0,0,132
OCURI,atencion odontologica,cirugia bucal menor,2023-10-01,2,1,10,14,12,8,22,48,12,12,0,0,0,0,141
OKINAWA,atencion odontologica,cirugia bucal menor,2023-10-01,0,3,5,7,7,3,5,24,2,5,0,0,0,0,61
OMEREQUE,atencion odontologica,cirugia bucal menor,2023-10-01,0,1,4,9,0,0,0,0,0,0,0,0,0,0,14
ORURO,atencion odontologica,cirugia bucal menor,2023-10-01,44,46,275,248,71,115,324,526,176,129,0,0,0,0,1954
PADCAYA,atencion odontologica,cirugia bucal menor,2023-10-01,2,0,15,18,4,5,23,54,4,7,0,0,0,0,132
PADILLA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,9,12,1,3,16,42,10,6,0,0,0,0,99
PAILON,atencion odontologica,cirugia bucal menor,2023-10-01,3,0,20,17,5,10,5,39,1,5,0,0,0,0,105
PALCA,atencion odontologica,cirugia bucal menor,2023-10-01,4,7,33,36,17,22,35,43,6,14,0,0,0,0,217
PALOS BLANCOS,atencion odontologica,cirugia bucal menor,2023-10-01,0,1,12,8,1,5,11,23,2,0,0,0,0,0,63
PAMPA AULLAGAS,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,2,0,0,0,5,6,1,4,0,0,0,0,18
PAMPA GRANDE,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,11,5,1,1,15,33,7,2,0,0,0,0,75
PAPEL PAMPA,atencion odontologica,cirugia bucal menor,2023-10-01,1,1,6,12,3,3,5,10,6,15,0,0,0,0,62
PASORAPA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,4,7,2,3,5,39,18,5,0,0,0,0,83
PATACAMAYA,atencion odontologica,cirugia bucal menor,2023-10-01,1,3,32,47,8,15,13,48,8,6,0,0,0,0,181
PAZÑA,atencion odontologica,cirugia bucal menor,2023-10-01,3,3,17,17,4,10,10,17,6,12,0,0,0,0,99
PELECHUCO,atencion odontologica,cirugia bucal menor,2023-10-01,1,0,16,26,8,6,19,36,3,1,0,0,0,0,116
POCOATA,atencion odontologica,cirugia bucal menor,2023-10-01,4,0,32,41,15,20,15,61,17,21,0,0,0,0,226
POCONA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,26,16,3,10,36,30,5,3,0,0,0,0,129
POJO (CBBA),atencion odontologica,cirugia bucal menor,2023-10-01,4,4,14,17,4,6,13,35,5,10,0,0,0,0,112
POOPO,atencion odontologica,cirugia bucal menor,2023-10-01,2,2,18,15,7,2,20,28,5,3,0,0,0,0,102
PORCO,atencion odontologica,cirugia bucal menor,2023-10-01,4,0,7,0,0,3,0,7,0,1,0,0,0,0,22
POROMA,atencion odontologica,cirugia bucal menor,2023-10-01,1,0,10,18,6,5,17,27,13,8,0,0,0,0,105
PORONGO,atencion odontologica,cirugia bucal menor,2023-10-01,2,1,15,10,6,0,11,16,11,3,0,0,0,0,75
PORTACHUELO,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,12,4,1,2,3,18,3,1,0,0,0,0,44
PORVENIR,atencion odontologica,cirugia bucal menor,2023-10-01,1,0,11,15,5,2,12,18,2,0,0,0,0,0,66
POSTRER VALLE,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,5,3,1,0,2,5,0,9,0,0,0,0,25
POTOSI,atencion odontologica,cirugia bucal menor,2023-10-01,47,47,183,194,44,93,146,442,42,29,0,0,0,0,1267
PRESTO,atencion odontologica,cirugia bucal menor,2023-10-01,0,3,2,7,2,8,14,31,10,7,0,0,0,0,84
PUCARA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,1,4,1,0,3,13,0,0,0,0,0,0,22
PUCARANI,atencion odontologica,cirugia bucal menor,2023-10-01,4,4,52,42,17,45,36,101,17,25,0,0,0,0,343
PUERTO ACOSTA,atencion odontologica,cirugia bucal menor,2023-10-01,2,1,16,13,13,17,20,39,18,11,0,0,0,0,150
PUERTO CARABUCO,atencion odontologica,cirugia bucal menor,2023-10-01,2,0,5,17,5,3,16,26,10,6,0,0,0,0,90
PUERTO GONZALO MORENO,atencion odontologica,cirugia bucal menor,2023-10-01,0,1,7,3,5,5,5,9,2,0,0,0,0,0,37
PUERTO PEREZ,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,0,1,1,1,3,7,2,10,0,0,0,0,25
PUERTO QUIJARRO,atencion odontologica,cirugia bucal menor,2023-10-01,2,0,19,19,6,11,8,53,2,9,0,0,0,0,129
PUERTO RICO,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,23,18,4,8,9,33,1,1,0,0,0,0,97
PUERTO SUAREZ,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,4,3,2,4,6,19,1,2,0,0,0,0,41
PUERTO VILLARROEL,atencion odontologica,cirugia bucal menor,2023-10-01,6,5,38,40,7,25,26,68,5,4,0,0,0,0,224
PUNA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,11,5,6,6,4,17,11,2,0,0,0,0,62
PUNATA,atencion odontologica,cirugia bucal menor,2023-10-01,14,1,39,14,2,1,12,12,4,11,0,0,0,0,110
QUIABAYA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,2,3,5,4,13,15,4,2,0,0,0,0,48
QUILLACOLLO,atencion odontologica,cirugia bucal menor,2023-10-01,28,17,100,88,13,20,62,94,41,24,0,0,0,0,487
QUIME,atencion odontologica,cirugia bucal menor,2023-10-01,7,0,14,16,9,1,11,36,3,2,0,0,0,0,99
QUIRUSILLAS,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,3,7,0,0,1,4,1,0,0,0,0,0,16
RAVELO,atencion odontologica,cirugia bucal menor,2023-10-01,0,2,25,34,3,10,20,44,11,22,0,0,0,0,171
REYES,atencion odontologica,cirugia bucal menor,2023-10-01,1,7,9,15,6,1,3,19,3,5,0,0,0,0,69
RIBERALTA,atencion odontologica,cirugia bucal menor,2023-10-01,12,8,104,102,25,48,66,167,31,15,0,0,0,0,578
ROBORE,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,1,3,0,0,3,0,0,2,0,0,0,0,9
RURRENABAQUE,atencion odontologica,cirugia bucal menor,2023-10-01,0,3,14,13,8,6,15,56,6,11,0,0,0,0,132
SABAYA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,4,8,1,2,4,7,5,3,0,0,0,0,34
SACABA,atencion odontologica,cirugia bucal menor,2023-10-01,17,15,156,165,23,41,93,187,63,51,0,0,0,0,811
SACABAMBA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,8,4,3,1,0,12,3,7,0,0,0,0,38
SACACA,atencion odontologica,cirugia bucal menor,2023-10-01,6,0,24,26,9,12,21,37,5,13,0,0,0,0,153
SAIPINA,atencion odontologica,cirugia bucal menor,2023-10-01,1,0,9,7,0,7,9,21,7,0,0,0,0,0,61
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2023-10-01,1,1,23,15,3,5,9,20,12,4,0,0,0,0,93
SAMAIPATA,atencion odontologica,cirugia bucal menor,2023-10-01,3,0,9,10,3,5,4,16,1,0,0,0,0,0,51
SAN AGUSTIN,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,5,2,1,1,1,6,0,3,0,0,0,0,19
SAN ANDRES,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,4,5,6,5,6,14,4,2,0,0,0,0,46
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2023-10-01,1,2,3,8,1,2,5,16,8,6,0,0,0,0,52
SAN ANTONIO DE ESMORUCO,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,0,6,4,0,1,10,1,1,0,0,0,0,23
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucal menor,2023-10-01,0,2,12,4,2,5,7,15,1,4,0,0,0,0,52
SAN BENITO,atencion odontologica,cirugia bucal menor,2023-10-01,0,1,10,15,2,3,4,20,5,9,0,0,0,0,69
SAN BORJA,atencion odontologica,cirugia bucal menor,2023-10-01,3,6,31,30,21,52,67,108,5,5,0,0,0,0,328
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2023-10-01,1,1,12,13,4,5,13,18,7,1,0,0,0,0,75
SAN CARLOS,atencion odontologica,cirugia bucal menor,2023-10-01,0,1,13,8,5,8,6,30,12,7,0,0,0,0,90
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2023-10-01,0,2,59,47,10,11,30,79,16,3,0,0,0,0,257
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,6,3,0,0,0,9,7,2,0,0,0,0,27
SAN JAVIER(BNI),atencion odontologica,cirugia bucal menor,2023-10-01,0,0,2,0,0,0,0,1,1,1,0,0,0,0,5
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2023-10-01,2,0,21,14,1,3,5,19,2,3,0,0,0,0,70
SAN JOAQUIN,atencion odontologica,cirugia bucal menor,2023-10-01,0,2,13,9,0,0,0,0,0,0,0,0,0,0,24
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,9,14,5,0,9,28,4,7,0,0,0,0,76
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,5,1,1,1,1,7,1,0,0,0,0,0,17
SAN JULIAN,atencion odontologica,cirugia bucal menor,2023-10-01,5,4,15,34,13,26,27,76,14,24,0,0,0,0,238
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2023-10-01,0,0,6,6,3,3,1,10,0,0,0,0,0,0,29
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2023-10-01,1,3,19,20,8,16,23,96,14,22,0,0,0,0,222
SAN LUCAS,atencion odontologica,cirugia bucal menor,2023-10-01,0,1,11,8,4,15,16,51,6,15,0,0,0,0,127
SAN MATIAS,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,36,26,9,3,11,35,13,3,0,0,0,0,136
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,13,19,2,1,5,21,6,2,0,0,0,0,69
SAN PABLO DE LIPEZ,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,6,4,2,1,2,3,0,1,0,0,0,0,19
SAN PEDRO,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,12,18,5,11,24,58,8,1,0,0,0,0,137
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2023-10-01,2,1,37,30,14,10,33,72,24,13,0,0,0,0,236
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,2,8,0,2,2,14,8,4,0,0,0,0,40
SAN PEDRO DE MACHA,atencion odontologica,cirugia bucal menor,2023-10-01,1,3,15,27,17,17,31,59,14,27,0,0,0,0,211
SAN PEDRO DE QUEMES,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,0,0,0,1,4,5,0,0,0,0,0,0,10
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2023-10-01,2,0,18,17,7,11,17,17,1,3,0,0,0,0,93
SAN RAFAEL,atencion odontologica,cirugia bucal menor,2023-10-01,0,1,9,6,1,3,11,9,3,0,0,0,0,0,43
SAN RAMON BENI,atencion odontologica,cirugia bucal menor,2023-10-01,0,1,0,4,0,3,3,10,2,2,0,0,0,0,25
SAN RAMON SCZ,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,5,5,1,1,1,1,0,0,0,0,0,0,14
SANTA ANA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,3,5,0,0,3,1,0,1,0,0,0,0,13
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucal menor,2023-10-01,49,57,454,503,98,145,449,1222,370,224,0,0,0,0,3571
SANTA ROSA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,6,5,1,1,4,14,2,1,0,0,0,0,34
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucal menor,2023-10-01,5,6,18,17,5,5,17,27,5,7,0,0,0,0,112
SANTIAGO DE CALLAPA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,28,12,3,1,5,12,6,9,0,0,0,0,76
SANTIAGO DE HUARI,atencion odontologica,cirugia bucal menor,2023-10-01,0,2,19,15,3,7,10,34,2,8,0,0,0,0,100
SANTIAGO DE HUATA,atencion odontologica,cirugia bucal menor,2023-10-01,2,0,8,7,3,12,11,30,14,18,0,0,0,0,105
SANTIAGO DE MACHACA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,3,1,6,8,11,13,7,8,0,0,0,0,57
SANTIVAÑES,atencion odontologica,cirugia bucal menor,2023-10-01,3,2,10,15,2,3,4,12,5,1,0,0,0,0,57
SANTUARIO DE QUILLACAS,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,15,24,1,0,3,6,2,2,0,0,0,0,53
SAPAHAQUI,atencion odontologica,cirugia bucal menor,2023-10-01,2,4,13,16,3,8,18,38,14,6,0,0,0,0,122
SENA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,16,20,5,12,6,38,8,3,0,0,0,0,108
SHINAOTA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,3,5,2,0,3,9,2,0,0,0,0,0,24
SICA SICA (VILLA AROMA),atencion odontologica,cirugia bucal menor,2023-10-01,0,0,13,23,12,11,23,30,14,6,0,0,0,0,132
SICAYA,atencion odontologica,cirugia bucal menor,2023-10-01,0,1,3,2,6,7,8,12,0,0,0,0,0,0,39
SIPE SIPE,atencion odontologica,cirugia bucal menor,2023-10-01,3,5,36,45,2,5,4,50,11,11,0,0,0,0,172
SOPACHUY,atencion odontologica,cirugia bucal menor,2023-10-01,0,1,12,11,2,2,7,13,0,3,0,0,0,0,51
SORACACHI,atencion odontologica,cirugia bucal menor,2023-10-01,4,1,16,25,7,13,14,24,8,2,0,0,0,0,114
SORATA,atencion odontologica,cirugia bucal menor,2023-10-01,4,0,31,28,6,9,14,48,5,4,0,0,0,0,149
SUCRE,atencion odontologica,cirugia bucal menor,2023-10-01,37,33,199,167,34,53,132,340,68,53,0,0,0,0,1116
TACACHI,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,6,6,0,0,0,1,1,1,0,0,0,0,15
TACACOMA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,1,2,2,4,5,6,0,4,0,0,0,0,24
TACOBAMBA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,12,13,5,4,3,17,2,0,0,0,0,0,56
TACOPAYA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,4,10,3,8,10,20,13,17,0,0,0,0,85
TAHUA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,8,5,3,0,3,7,2,3,0,0,0,0,31
TAPACARI,atencion odontologica,cirugia bucal menor,2023-10-01,3,6,22,20,19,23,27,81,12,17,0,0,0,0,230
TARABUCO,atencion odontologica,cirugia bucal menor,2023-10-01,0,3,5,7,4,14,13,74,11,35,0,0,0,0,166
TARACO,atencion odontologica,cirugia bucal menor,2023-10-01,0,3,8,11,2,9,13,13,13,1,0,0,0,0,73
TARATA,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,15,11,0,3,7,19,6,5,0,0,0,0,66
TARIJA,atencion odontologica,cirugia bucal menor,2023-10-01,14,6,147,145,55,67,224,506,68,66,0,0,0,0,1298
TARVITA,atencion odontologica,cirugia bucal menor,2023-10-01,0,2,16,13,12,11,20,29,7,8,0,0,0,0,118
TEOPONTE,atencion odontologica,cirugia bucal menor,2023-10-01,1,0,7,9,1,1,4,8,3,0,0,0,0,0,34
TIAHUANACU,atencion odontologica,cirugia bucal menor,2023-10-01,7,3,30,41,12,20,28,75,29,22,0,0,0,0,267
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2023-10-01,0,2,11,9,8,11,2,35,17,37,0,0,0,0,132
TIPUANI,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,1,1,0,0,1,2,1,9,0,0,0,0,15
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2023-10-01,3,4,44,35,6,17,32,78,3,10,0,0,0,0,232
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2023-10-01,0,6,42,21,9,9,11,22,4,6,0,0,0,0,130
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2023-10-01,0,0,4,6,0,3,12,7,3,4,0,0,0,0,39
TOCO,atencion odontologica,cirugia bucal menor,2023-10-01,0,2,22,13,4,0,4,14,4,4,0,0,0,0,67
TODOS SANTOS,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,2,2,1,1,0,4,0,0,0,0,0,0,10
TOLATA,atencion odontologica,cirugia bucal menor,2023-10-01,0,1,11,8,1,4,11,13,1,1,0,0,0,0,51
TOLEDO,atencion odontologica,cirugia bucal menor,2023-10-01,0,0,4,17,2,5,3,18,0,5,0,0,0,0,54
TOMAVE,atencion odontologica,cirugia bucal menor,2023-10-01,1,2,4,11,2,7,5,18,12,4,0,0,0,0,66
TOMINA,atencion odontologica,cirugia bucal menor,2023-10-01,0,1,8,5,3,4,19,52,7,1,0,0,0,0,100
TORO TORO,atencion odontologica,cirugia bucal menor,2023-10-01,1,1,15,8,5,7,16,47,18,4,0,0,0,0,122
