,group,variable,month,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA EMB,ENDODONCIA EMB,ENDODONCIA POST,ENDODONCIA POST,TOTALES
PUERTO SUAREZ,atencion odontologica,endodoncia,2023-09-01,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
PUERTO VILLARROEL,atencion odontologica,endodoncia,2023-09-01,3,1,11,13,3,11,15,39,1,2,0,0,0,0,99
PUNA,atencion odontologica,endodoncia,2023-09-01,0,0,1,0,0,1,1,5,0,1,0,0,0,0,9
PUNATA,atencion odontologica,endodoncia,2023-09-01,2,0,4,4,0,1,13,13,6,4,0,0,0,0,47
QUIABAYA,atencion odontologica,endodoncia,2023-09-01,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6
QUILLACOLLO,atencion odontologica,endodoncia,2023-09-01,15,10,6,14,5,4,30,46,25,3,0,0,0,0,158
QUIME,atencion odontologica,endodoncia,2023-09-01,2,5,11,11,4,6,36,11,3,0,0,0,0,0,89
QUIRUSILLAS,atencion odontologica,endodoncia,2023-09-01,0,0,1,0,0,0,1,2,0,0,0,0,0,0,4
RAVELO,atencion odontologica,endodoncia,2023-09-01,0,0,5,0,0,0,7,4,0,0,0,0,0,0,16
REYES,atencion odontologica,endodoncia,2023-09-01,0,0,8,4,0,0,12,11,1,0,0,0,0,0,36
RIBERALTA,atencion odontologica,endodoncia,2023-09-01,0,0,7,26,9,2,12,47,6,1,0,0,0,0,110
ROBORE,atencion odontologica,endodoncia,2023-09-01,0,0,1,0,0,0,3,5,0,0,0,0,0,0,9
RURRENABAQUE,atencion odontologica,endodoncia,2023-09-01,0,0,4,0,0,0,0,1,0,0,0,0,0,0,5
SABAYA,atencion odontologica,endodoncia,2023-09-01,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9
SACABA,atencion odontologica,endodoncia,2023-09-01,1,3,11,12,3,6,39,45,12,2,0,0,0,0,134
SACABAMBA,atencion odontologica,endodoncia,2023-09-01,0,0,1,0,0,0,2,1,0,0,0,0,0,0,4
SAIPINA,atencion odontologica,endodoncia,2023-09-01,0,0,1,1,0,0,1,8,2,0,0,0,0,0,13
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncia,2023-09-01,0,0,2,1,1,2,8,5,2,2,0,0,0,0,23
SAMAIPATA,atencion odontologica,endodoncia,2023-09-01,0,0,1,2,0,0,1,7,0,0,0,0,0,0,11
SAN ANDRES DE MACHACA,atencion odontologica,endodoncia,2023-09-01,0,0,1,5,0,1,4,1,0,1,0,0,0,0,13
SAN ANTONIO DE ESMORUCO,atencion odontologica,endodoncia,2023-09-01,0,0,0,0,1,0,1,1,1,0,0,0,0,0,4
SAN BENITO,atencion odontologica,endodoncia,2023-09-01,1,2,2,0,1,3,3,4,4,3,0,0,0,0,23
SAN BORJA,atencion odontologica,endodoncia,2023-09-01,0,2,4,2,0,6,4,16,0,0,0,0,0,0,34
SAN BUENA VENTURA,atencion odontologica,endodoncia,2023-09-01,1,0,2,0,0,0,0,4,0,1,0,0,0,0,8
SAN CARLOS,atencion odontologica,endodoncia,2023-09-01,4,4,9,23,11,8,17,37,5,3,0,0,0,0,121
SAN IGNACIO,atencion odontologica,endodoncia,2023-09-01,0,0,5,7,7,6,7,21,12,0,0,0,0,0,65
SAN IGNACIO DE VELASCO,atencion odontologica,endodoncia,2023-09-01,0,0,1,0,2,1,1,4,0,0,0,0,0,0,9
SAN JAVIER(STC),atencion odontologica,endodoncia,2023-09-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
SAN JOAQUIN,atencion odontologica,endodoncia,2023-09-01,0,0,0,0,1,5,7,13,3,0,0,0,0,0,29
SAN JUAN DE YAPACANI,atencion odontologica,endodoncia,2023-09-01,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
SAN JULIAN,atencion odontologica,endodoncia,2023-09-01,4,6,16,13,0,8,12,48,1,1,0,0,0,0,109
SAN LORENZO(PND),atencion odontologica,endodoncia,2023-09-01,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
SAN LORENZO(TJA),atencion odontologica,endodoncia,2023-09-01,0,0,0,0,0,0,34,0,0,0,0,0,0,0,34
SAN LUCAS,atencion odontologica,endodoncia,2023-09-01,0,1,6,8,6,11,8,18,0,1,0,0,0,0,59
SAN MATIAS,atencion odontologica,endodoncia,2023-09-01,4,0,2,3,1,4,6,10,0,0,0,0,0,0,30
SAN MIGUEL DE VELASCO,atencion odontologica,endodoncia,2023-09-01,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
SAN PABLO DE LIPEZ,atencion odontologica,endodoncia,2023-09-01,0,0,0,0,0,2,0,4,0,0,0,0,0,0,6
SAN PEDRO,atencion odontologica,endodoncia,2023-09-01,0,0,3,0,6,10,20,29,1,1,0,0,0,0,70
SAN PEDRO DE BUENA VISTA,atencion odontologica,endodoncia,2023-09-01,0,0,0,0,1,2,13,4,0,1,0,0,0,0,21
SAN PEDRO DE CURAHUARA,atencion odontologica,endodoncia,2023-09-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAN PEDRO DE MACHA,atencion odontologica,endodoncia,2023-09-01,0,1,1,5,3,5,5,4,0,0,0,0,0,0,24
SAN PEDRO DE TIQUINA,atencion odontologica,endodoncia,2023-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN RAFAEL,atencion odontologica,endodoncia,2023-09-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
SAN RAMON BENI,atencion odontologica,endodoncia,2023-09-01,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7
SANTA ANA,atencion odontologica,endodoncia,2023-09-01,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncia,2023-09-01,71,44,170,172,82,96,535,884,190,166,0,0,0,0,2410
SANTA ROSA,atencion odontologica,endodoncia,2023-09-01,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4
SANTA ROSA DEL SARA,atencion odontologica,endodoncia,2023-09-01,3,2,3,2,0,4,11,20,1,0,0,0,0,0,46
SANTIAGO DE CALLAPA,atencion odontologica,endodoncia,2023-09-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
SANTIAGO DE HUARI,atencion odontologica,endodoncia,2023-09-01,2,0,5,3,5,6,8,6,1,1,0,0,0,0,37
SANTIAGO DE HUATA,atencion odontologica,endodoncia,2023-09-01,0,0,0,3,2,3,5,6,0,0,0,0,0,0,19
SANTIAGO DE MACHACA,atencion odontologica,endodoncia,2023-09-01,0,0,1,0,0,1,0,4,1,0,0,0,0,0,7
SANTIVAÑES,atencion odontologica,endodoncia,2023-09-01,0,0,1,0,0,1,1,0,0,1,0,0,0,0,4
SANTUARIO DE QUILLACAS,atencion odontologica,endodoncia,2023-09-01,0,0,0,1,0,0,1,3,1,0,0,0,0,0,6
SAPAHAQUI,atencion odontologica,endodoncia,2023-09-01,0,0,4,12,0,2,5,5,3,2,0,0,0,0,33
SHINAOTA,atencion odontologica,endodoncia,2023-09-01,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8
SICA SICA (VILLA AROMA),atencion odontologica,endodoncia,2023-09-01,0,0,5,0,0,0,7,2,0,0,0,0,0,0,14
SIPE SIPE,atencion odontologica,endodoncia,2023-09-01,4,7,5,13,4,1,3,19,2,3,0,0,0,0,61
SOPACHUY,atencion odontologica,endodoncia,2023-09-01,3,0,2,5,1,2,5,15,2,1,0,0,0,0,36
SORACACHI,atencion odontologica,endodoncia,2023-09-01,0,0,3,5,1,3,2,7,1,0,0,0,0,0,22
SORATA,atencion odontologica,endodoncia,2023-09-01,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
SUCRE,atencion odontologica,endodoncia,2023-09-01,52,42,110,149,35,63,135,294,28,7,0,0,0,0,915
TACACOMA,atencion odontologica,endodoncia,2023-09-01,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
TACOBAMBA,atencion odontologica,endodoncia,2023-09-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
TACOPAYA,atencion odontologica,endodoncia,2023-09-01,0,0,0,1,1,1,1,1,0,1,0,0,0,0,6
TAHUA,atencion odontologica,endodoncia,2023-09-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
TAPACARI,atencion odontologica,endodoncia,2023-09-01,0,1,0,0,0,0,13,1,2,1,0,0,0,0,18
TARABUCO,atencion odontologica,endodoncia,2023-09-01,0,0,0,0,0,2,2,4,0,0,0,0,0,0,8
TARACO,atencion odontologica,endodoncia,2023-09-01,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8
TARATA,atencion odontologica,endodoncia,2023-09-01,0,0,0,0,0,1,3,0,0,0,0,0,0,0,4
TARIJA,atencion odontologica,endodoncia,2023-09-01,47,30,167,200,40,68,211,329,68,36,0,0,0,0,1196
TARVITA,atencion odontologica,endodoncia,2023-09-01,0,0,0,1,1,9,11,2,0,0,0,0,0,0,24
TEOPONTE,atencion odontologica,endodoncia,2023-09-01,0,0,2,1,0,1,2,4,0,0,0,0,0,0,10
TIAHUANACU,atencion odontologica,endodoncia,2023-09-01,1,0,0,0,5,0,10,3,1,0,0,0,0,0,20
TINGUIPAYA,atencion odontologica,endodoncia,2023-09-01,0,1,0,0,0,0,5,0,0,0,0,0,0,0,6
TIPUANI,atencion odontologica,endodoncia,2023-09-01,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4
TIQUIPAYA,atencion odontologica,endodoncia,2023-09-01,2,3,2,6,0,1,6,7,2,0,0,0,0,0,29
TIRAQUE (CBBA),atencion odontologica,endodoncia,2023-09-01,3,0,1,1,0,3,4,3,4,0,0,0,0,0,19
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,endodoncia,2023-09-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TOCO,atencion odontologica,endodoncia,2023-09-01,1,2,0,1,0,0,1,2,0,0,0,0,0,0,7
TOLATA,atencion odontologica,endodoncia,2023-09-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
TOLEDO,atencion odontologica,endodoncia,2023-09-01,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3
TOMAVE,atencion odontologica,endodoncia,2023-09-01,0,1,1,2,1,0,1,6,0,0,0,0,0,0,12
TOMINA,atencion odontologica,endodoncia,2023-09-01,0,0,1,1,1,0,10,0,0,0,0,0,0,0,13
TORO TORO,atencion odontologica,endodoncia,2023-09-01,1,0,1,1,3,3,1,6,1,0,0,0,0,0,17
TOTORA(CBBA),atencion odontologica,endodoncia,2023-09-01,4,1,2,3,1,1,2,6,0,0,0,0,0,0,20
TOTORA(ORR),atencion odontologica,endodoncia,2023-09-01,0,0,1,0,0,0,1,4,0,1,0,0,0,0,7
TRIGAL,atencion odontologica,endodoncia,2023-09-01,0,0,0,0,0,0,3,4,0,3,0,0,0,0,10
TRINIDAD,atencion odontologica,endodoncia,2023-09-01,11,5,12,24,7,1,28,40,17,19,0,0,0,0,164
TUPIZA,atencion odontologica,endodoncia,2023-09-01,2,2,18,19,4,22,31,42,22,23,0,0,0,0,185
TURCO,atencion odontologica,endodoncia,2023-09-01,0,0,1,11,0,0,6,1,2,3,0,0,0,0,24
UMALA,atencion odontologica,endodoncia,2023-09-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
UNCIA,atencion odontologica,endodoncia,2023-09-01,3,2,1,8,4,5,14,10,5,1,0,0,0,0,53
URIONDO (A. CONCEPCION),atencion odontologica,endodoncia,2023-09-01,0,0,0,0,0,0,27,0,0,0,0,0,0,0,27
UYUNI,atencion odontologica,endodoncia,2023-09-01,5,5,17,10,2,6,13,35,1,12,0,0,0,0,106
VACAS,atencion odontologica,endodoncia,2023-09-01,0,0,0,1,0,1,0,3,0,0,0,0,0,0,5
VALLEGRANDE,atencion odontologica,endodoncia,2023-09-01,1,0,2,6,1,1,2,20,1,5,0,0,0,0,39
VIACHA,atencion odontologica,endodoncia,2023-09-01,2,6,4,18,9,10,15,19,7,3,0,0,0,0,93
VILA VILA,atencion odontologica,endodoncia,2023-09-01,0,0,1,0,0,1,1,1,1,0,0,0,0,0,5
VILLA CHARCAS,atencion odontologica,endodoncia,2023-09-01,1,1,4,0,0,0,5,4,0,0,0,0,0,0,15
VILLA MONTES,atencion odontologica,endodoncia,2023-09-01,0,0,12,15,9,4,34,24,1,11,0,0,0,0,110
VILLA NUEVA (LOMA ALTA),atencion odontologica,endodoncia,2023-09-01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
VILLA RIVERO,atencion odontologica,endodoncia,2023-09-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
VILLA TUNARI,atencion odontologica,endodoncia,2023-09-01,6,10,22,24,17,26,36,89,5,3,0,0,0,0,238
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,endodoncia,2023-09-01,0,0,2,1,0,0,6,0,0,0,0,0,0,0,9
VILLAZON,atencion odontologica,endodoncia,2023-09-01,8,4,14,14,11,2,40,38,0,1,0,0,0,0,132
VINTO,atencion odontologica,endodoncia,2023-09-01,3,2,5,6,1,3,2,9,0,0,0,0,0,0,31
VITICHI,atencion odontologica,endodoncia,2023-09-01,0,1,1,4,0,8,6,24,0,1,0,0,0,0,45
WALDO BALLIVIAN,atencion odontologica,endodoncia,2023-09-01,0,0,4,1,0,3,1,2,0,0,0,0,0,0,11
WARNES,atencion odontologica,endodoncia,2023-09-01,2,7,53,52,24,22,104,180,0,4,0,0,0,0,448
YACUIBA,atencion odontologica,endodoncia,2023-09-01,2,7,25,24,2,1,59,16,2,5,0,0,0,0,143
YAMPARAEZ,atencion odontologica,endodoncia,2023-09-01,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13
YANACACHI,atencion odontologica,endodoncia,2023-09-01,2,0,0,0,0,1,1,1,0,0,0,0,0,0,5
YAPACANI,atencion odontologica,endodoncia,2023-09-01,1,1,8,12,7,15,12,25,4,1,0,0,0,0,86
YOCALLA,atencion odontologica,endodoncia,2023-09-01,2,1,2,0,0,0,2,0,0,0,0,0,0,0,7
YOTALA,atencion odontologica,endodoncia,2023-09-01,0,0,2,2,1,0,1,5,0,0,0,0,0,0,11
YUNCHARA,atencion odontologica,endodoncia,2023-09-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
ACACIO,atencion odontologica,endodoncia,2023-10-01,1,0,0,1,0,2,0,3,0,0,0,0,0,0,7
ACHACACHI,atencion odontologica,endodoncia,2023-10-01,3,2,6,6,8,6,23,31,5,1,0,0,0,0,91
ACHOCALLA,atencion odontologica,endodoncia,2023-10-01,3,4,9,10,2,3,4,22,0,1,0,0,0,0,58
AIQUILE,atencion odontologica,endodoncia,2023-10-01,0,0,5,0,0,1,6,4,1,0,0,0,0,0,17
ALCALA,atencion odontologica,endodoncia,2023-10-01,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5
ALTO BENI,atencion odontologica,endodoncia,2023-10-01,2,1,5,5,2,3,1,8,0,1,0,0,0,0,28
ANCORAIMES,atencion odontologica,endodoncia,2023-10-01,0,0,0,0,0,0,5,2,0,0,0,0,0,0,7
ANDAMARCA,atencion odontologica,endodoncia,2023-10-01,0,0,0,1,0,0,1,2,0,0,0,0,0,0,4
ANTEQUERA,atencion odontologica,endodoncia,2023-10-01,0,0,0,0,3,0,2,3,0,0,0,0,0,0,8
ANZALDO,atencion odontologica,endodoncia,2023-10-01,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
APOLO,atencion odontologica,endodoncia,2023-10-01,0,0,0,0,0,1,1,3,0,0,0,0,0,0,5
ARANI,atencion odontologica,endodoncia,2023-10-01,0,0,0,1,6,1,0,3,0,1,0,0,0,0,12
ARBIETO,atencion odontologica,endodoncia,2023-10-01,6,1,10,3,1,2,3,7,0,0,0,0,0,0,33
ARQUE,atencion odontologica,endodoncia,2023-10-01,0,2,2,0,0,1,1,0,0,0,0,0,0,0,6
ASCENCION DE GUARAYOS,atencion odontologica,endodoncia,2023-10-01,4,2,6,8,0,18,4,14,1,0,0,0,0,0,57
ATOCHA,atencion odontologica,endodoncia,2023-10-01,0,2,4,6,0,4,20,29,4,1,0,0,0,0,70
AUCAPATA,atencion odontologica,endodoncia,2023-10-01,0,0,0,0,0,1,5,3,2,0,0,0,0,0,11
AYATA,atencion odontologica,endodoncia,2023-10-01,0,0,0,1,1,0,4,11,2,0,0,0,0,0,19
AYO AYO,atencion odontologica,endodoncia,2023-10-01,0,0,0,0,2,2,5,0,0,0,0,0,0,0,9
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncia,2023-10-01,2,3,41,19,5,10,28,31,4,2,0,0,0,0,145
AZURDUY,atencion odontologica,endodoncia,2023-10-01,0,0,2,0,3,4,2,6,0,0,0,0,0,0,17
BATALLAS,atencion odontologica,endodoncia,2023-10-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
BAURES,atencion odontologica,endodoncia,2023-10-01,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4
BELEN DE URMIRI,atencion odontologica,endodoncia,2023-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
BERMEJO,atencion odontologica,endodoncia,2023-10-01,1,0,9,7,3,27,47,71,8,0,0,0,0,0,173
BETANZOS,atencion odontologica,endodoncia,2023-10-01,0,0,6,0,1,1,5,3,1,2,0,0,0,0,19
BUENA VISTA,atencion odontologica,endodoncia,2023-10-01,0,0,0,0,2,0,1,6,0,0,0,0,0,0,9
CABEZAS,atencion odontologica,endodoncia,2023-10-01,0,0,3,2,4,1,6,22,1,0,0,0,0,0,39
CAIROMA,atencion odontologica,endodoncia,2023-10-01,0,0,12,12,6,1,1,9,0,0,0,0,0,0,41
"CAIZA ""D""",atencion odontologica,endodoncia,2023-10-01,0,0,1,1,0,1,0,6,0,0,0,0,0,0,9
CAJUATA,atencion odontologica,endodoncia,2023-10-01,0,2,0,1,0,1,3,5,0,0,0,0,0,0,12
CALACOTO,atencion odontologica,endodoncia,2023-10-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
CALAMARCA,atencion odontologica,endodoncia,2023-10-01,0,1,2,2,1,3,2,2,0,1,0,0,0,0,14
CAMARGO,atencion odontologica,endodoncia,2023-10-01,3,0,8,22,1,8,14,46,6,5,0,0,0,0,113
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncia,2023-10-01,0,0,0,2,0,3,3,3,0,0,0,0,0,0,11
CAMIRI,atencion odontologica,endodoncia,2023-10-01,1,0,0,1,1,2,37,0,1,0,0,0,0,0,43
CAPINOTA,atencion odontologica,endodoncia,2023-10-01,2,1,1,1,2,5,3,13,1,1,0,0,0,0,30
CAQUIAVIRI,atencion odontologica,endodoncia,2023-10-01,0,0,2,0,0,0,0,3,0,0,0,0,0,0,5
CARACOLLO,atencion odontologica,endodoncia,2023-10-01,9,36,21,72,1,36,21,60,26,12,0,0,0,0,294
CARANAVI,atencion odontologica,endodoncia,2023-10-01,0,1,20,19,6,27,33,35,4,1,0,0,0,0,146
CARANGAS,atencion odontologica,endodoncia,2023-10-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
CARAPARI,atencion odontologica,endodoncia,2023-10-01,0,6,8,9,0,2,36,27,0,3,0,0,0,0,91
CHALLAPATA,atencion odontologica,endodoncia,2023-10-01,3,4,6,0,3,3,4,9,0,2,0,0,0,0,34
CHAQUI,atencion odontologica,endodoncia,2023-10-01,3,1,3,1,2,2,0,2,0,0,0,0,0,0,14
CHARAGUA,atencion odontologica,endodoncia,2023-10-01,0,1,0,0,0,1,1,4,0,0,0,0,0,0,7
CHAYANTA,atencion odontologica,endodoncia,2023-10-01,3,3,0,4,0,0,1,4,0,0,0,0,0,0,15
CHIMORE,atencion odontologica,endodoncia,2023-10-01,0,0,2,1,5,1,5,5,0,0,0,0,0,0,19
CHIPAYA,atencion odontologica,endodoncia,2023-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CHOQUE COTA,atencion odontologica,endodoncia,2023-10-01,0,0,0,0,1,2,0,1,0,0,0,0,0,0,4
CHUA COCANI,atencion odontologica,endodoncia,2023-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncia,2023-10-01,4,0,2,5,3,1,13,10,0,0,0,0,0,0,38
CHUMA,atencion odontologica,endodoncia,2023-10-01,0,0,0,1,1,2,7,3,0,0,0,0,0,0,14
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncia,2023-10-01,0,0,2,1,0,0,8,1,0,0,0,0,0,0,12
CKOCHAS,atencion odontologica,endodoncia,2023-10-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
CLIZA,atencion odontologica,endodoncia,2023-10-01,0,1,4,0,0,0,12,3,2,0,0,0,0,0,22
COBIJA,atencion odontologica,endodoncia,2023-10-01,2,2,2,14,5,3,21,43,5,0,0,0,0,0,97
COCAPATA,atencion odontologica,endodoncia,2023-10-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
COCHABAMBA,atencion odontologica,endodoncia,2023-10-01,134,115,250,284,68,63,409,757,146,136,0,0,0,0,2362
COLCAPIRHUA,atencion odontologica,endodoncia,2023-10-01,0,0,3,2,2,2,11,7,0,0,0,0,0,0,27
"COLCHA ""K""",atencion odontologica,endodoncia,2023-10-01,0,0,0,2,1,0,13,2,0,0,0,0,0,0,18
COLLANA,atencion odontologica,endodoncia,2023-10-01,7,0,5,7,2,2,6,1,1,0,0,0,0,0,31
COLOMI,atencion odontologica,endodoncia,2023-10-01,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14
COLPA BELGICA,atencion odontologica,endodoncia,2023-10-01,0,0,0,0,0,2,0,10,0,0,0,0,0,0,12
COLQUECHACA,atencion odontologica,endodoncia,2023-10-01,1,2,11,19,4,6,15,29,0,0,0,0,0,0,87
COLQUENCHA,atencion odontologica,endodoncia,2023-10-01,2,1,12,6,2,4,2,3,1,0,0,0,0,0,33
COLQUIRI,atencion odontologica,endodoncia,2023-10-01,13,7,9,15,4,12,29,27,0,0,0,0,0,0,116
COMARAPA,atencion odontologica,endodoncia,2023-10-01,2,0,13,10,15,1,3,41,0,6,0,0,0,0,91
CONCEPCION,atencion odontologica,endodoncia,2023-10-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
COPACABANA,atencion odontologica,endodoncia,2023-10-01,0,0,0,0,0,0,2,3,2,0,0,0,0,0,7
CORIPATA,atencion odontologica,endodoncia,2023-10-01,0,0,0,4,1,7,7,8,1,0,0,0,0,0,28
CORO CORO,atencion odontologica,endodoncia,2023-10-01,0,0,0,2,1,2,2,4,0,1,0,0,0,0,12
COROICO,atencion odontologica,endodoncia,2023-10-01,0,1,1,2,3,4,6,9,0,0,0,0,0,0,26
CORQUE,atencion odontologica,endodoncia,2023-10-01,3,0,1,0,0,0,0,1,0,0,0,0,0,0,5
COTAGAITA,atencion odontologica,endodoncia,2023-10-01,1,8,11,15,6,6,17,18,6,12,0,0,0,0,100
CUATRO CAÑADAS,atencion odontologica,endodoncia,2023-10-01,1,1,16,18,3,4,1,6,0,0,0,0,0,0,50
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,endodoncia,2023-10-01,0,0,0,0,1,2,1,1,0,0,0,0,0,0,5
CUEVO,atencion odontologica,endodoncia,2023-10-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
CULPINA,atencion odontologica,endodoncia,2023-10-01,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10
CURAHUARA DE CARANGAS,atencion odontologica,endodoncia,2023-10-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
CURVA,atencion odontologica,endodoncia,2023-10-01,0,2,0,0,1,3,2,2,1,0,0,0,0,0,11
DESAGUADERO,atencion odontologica,endodoncia,2023-10-01,2,1,1,3,2,1,3,5,0,1,0,0,0,0,19
EL ALTO,atencion odontologica,endodoncia,2023-10-01,83,90,120,106,63,98,146,268,90,53,0,0,0,0,1117
EL CHORO,atencion odontologica,endodoncia,2023-10-01,0,0,0,4,0,0,1,0,0,0,0,0,0,0,5
EL PUENTE(STC),atencion odontologica,endodoncia,2023-10-01,0,0,2,3,1,3,8,26,0,1,0,0,0,0,44
EL PUENTE(TJA),atencion odontologica,endodoncia,2023-10-01,1,0,3,4,1,0,3,5,1,0,0,0,0,0,18
EL TORNO,atencion odontologica,endodoncia,2023-10-01,0,1,2,7,3,3,13,8,1,0,0,0,0,0,38
EL VILLAR,atencion odontologica,endodoncia,2023-10-01,0,0,0,2,1,0,1,0,0,0,0,0,0,0,4
ENTRE RIOS TRJ,atencion odontologica,endodoncia,2023-10-01,0,0,4,2,1,2,11,4,1,0,0,0,0,0,25
ENTRE RIOS CBBA,atencion odontologica,endodoncia,2023-10-01,0,1,1,1,0,1,9,0,0,2,0,0,0,0,15
ESCOMA,atencion odontologica,endodoncia,2023-10-01,0,0,1,1,1,1,0,4,1,2,0,0,0,0,11
ESMERALDA,atencion odontologica,endodoncia,2023-10-01,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3
EUCALIPTUS,atencion odontologica,endodoncia,2023-10-01,3,1,1,0,0,0,1,0,0,0,0,0,0,0,6
FERNANDEZ ALONSO,atencion odontologica,endodoncia,2023-10-01,0,0,0,2,3,0,0,1,0,0,0,0,0,0,6
FILADELFIA,atencion odontologica,endodoncia,2023-10-01,2,0,0,2,0,0,0,0,0,0,0,0,0,0,4
GAIOC JATUN AYLLU YURA,atencion odontologica,endodoncia,2023-10-01,0,0,0,0,1,0,0,0,1,2,0,0,0,0,4
GENERAL SAAVEDRA,atencion odontologica,endodoncia,2023-10-01,0,0,0,0,0,0,2,6,0,0,0,0,0,0,8
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncia,2023-10-01,0,0,3,1,2,7,6,8,1,0,0,0,0,0,28
GUANAY,atencion odontologica,endodoncia,2023-10-01,0,0,7,2,3,5,9,22,4,2,0,0,0,0,54
GUAQUI,atencion odontologica,endodoncia,2023-10-01,0,0,1,0,2,5,0,14,1,1,0,0,0,0,24
GUAYARAMERIN,atencion odontologica,endodoncia,2023-10-01,0,0,1,1,0,5,2,3,1,0,0,0,0,0,13
GUTIERREZ,atencion odontologica,endodoncia,2023-10-01,0,0,0,2,1,1,5,19,0,0,0,0,0,0,28
HUACARAJE,atencion odontologica,endodoncia,2023-10-01,1,1,0,0,2,1,2,4,1,0,0,0,0,0,12
HUACARETA,atencion odontologica,endodoncia,2023-10-01,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9
HUACAYA (VILLA DE HUACAYA),atencion odontologica,endodoncia,2023-10-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
HUACHACALLA,atencion odontologica,endodoncia,2023-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
HUANUNI,atencion odontologica,endodoncia,2023-10-01,11,4,10,14,9,7,17,35,1,0,0,0,0,0,108
HUARINA,atencion odontologica,endodoncia,2023-10-01,0,0,3,3,1,0,3,7,2,0,0,0,0,0,19
HUATAJATA,atencion odontologica,endodoncia,2023-10-01,0,0,1,1,1,0,0,3,0,0,0,0,0,0,6
HUAYLLAMARCA,atencion odontologica,endodoncia,2023-10-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
