,group,variable,month,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA EMB,CONSULTA REPETIDA EMB,CONSULTA REPETIDA POST,CONSULTA REPETIDA POST,TOTALES
URUBICHA,atencion odontologica,consulta repetida,2023-10-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
UYUNI,atencion odontologica,consulta repetida,2023-10-01,2,11,15,20,0,5,22,29,2,1,0,0,0,0,107
VACAS,atencion odontologica,consulta repetida,2023-10-01,0,0,0,2,2,1,4,3,0,3,0,0,0,0,15
VALLEGRANDE,atencion odontologica,consulta repetida,2023-10-01,4,0,6,5,0,2,3,8,0,2,0,1,0,0,31
VIACHA,atencion odontologica,consulta repetida,2023-10-01,10,32,29,23,4,18,20,71,7,6,0,5,0,3,228
VILA VILA,atencion odontologica,consulta repetida,2023-10-01,0,0,2,2,1,0,3,7,3,1,0,0,0,1,20
VILLA CHARCAS,atencion odontologica,consulta repetida,2023-10-01,1,0,3,7,0,10,6,5,0,0,0,0,0,0,32
VILLA MONTES,atencion odontologica,consulta repetida,2023-10-01,6,5,13,50,9,18,46,96,11,18,0,5,0,0,277
VILLA RIVERO,atencion odontologica,consulta repetida,2023-10-01,0,7,2,7,3,5,4,15,0,4,0,0,0,0,47
VILLA TUNARI,atencion odontologica,consulta repetida,2023-10-01,1,1,4,4,2,6,14,40,0,4,0,0,0,0,76
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta repetida,2023-10-01,9,3,2,3,1,5,6,13,2,0,0,3,0,2,49
VILLAZON,atencion odontologica,consulta repetida,2023-10-01,21,7,44,51,17,23,29,107,28,28,0,7,0,0,362
VINTO,atencion odontologica,consulta repetida,2023-10-01,1,1,1,0,1,3,1,0,0,0,0,0,0,0,8
VITICHI,atencion odontologica,consulta repetida,2023-10-01,1,0,8,3,3,7,5,10,2,2,0,0,0,0,41
WARNES,atencion odontologica,consulta repetida,2023-10-01,11,10,59,71,33,23,182,242,14,13,0,1,0,0,659
YACO,atencion odontologica,consulta repetida,2023-10-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
YACUIBA,atencion odontologica,consulta repetida,2023-10-01,1,7,33,30,30,41,71,178,22,24,0,2,0,0,439
YAMPARAEZ,atencion odontologica,consulta repetida,2023-10-01,26,18,4,25,15,14,29,47,1,0,0,0,0,0,179
YANACACHI,atencion odontologica,consulta repetida,2023-10-01,0,0,1,0,0,2,0,5,0,0,0,0,0,0,8
YAPACANI,atencion odontologica,consulta repetida,2023-10-01,2,5,2,2,0,6,1,18,0,0,0,6,0,2,44
YOCALLA,atencion odontologica,consulta repetida,2023-10-01,7,6,14,7,2,12,8,21,0,5,0,0,0,2,84
YOTALA,atencion odontologica,consulta repetida,2023-10-01,0,9,15,43,3,12,13,38,1,0,0,0,0,0,134
YUNCHARA,atencion odontologica,consulta repetida,2023-10-01,0,0,0,1,0,1,2,0,0,0,0,0,0,0,4
YUNGUYO DE LITORAL,atencion odontologica,consulta repetida,2023-10-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
ZUDAÑEZ,atencion odontologica,consulta repetida,2023-10-01,3,2,0,2,2,1,7,10,6,0,0,0,0,0,33
ACACIO,atencion odontologica,consulta repetida,2023-11-01,2,0,3,0,6,4,5,17,2,0,0,0,0,0,39
ACHACACHI,atencion odontologica,consulta repetida,2023-11-01,5,2,11,10,5,15,18,75,3,3,0,11,0,0,158
ACHOCALLA,atencion odontologica,consulta repetida,2023-11-01,1,9,0,0,5,2,5,15,0,3,0,3,0,0,43
AIQUILE,atencion odontologica,consulta repetida,2023-11-01,5,5,7,9,1,4,13,18,0,1,0,1,0,0,64
ALALAY,atencion odontologica,consulta repetida,2023-11-01,0,3,1,0,2,0,1,0,0,0,0,0,0,0,7
ALCALA,atencion odontologica,consulta repetida,2023-11-01,1,0,4,5,2,4,13,27,2,1,0,0,0,0,59
ALTO BENI,atencion odontologica,consulta repetida,2023-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
ANCORAIMES,atencion odontologica,consulta repetida,2023-11-01,3,1,18,31,2,5,4,11,1,3,0,0,0,0,79
ANDAMARCA,atencion odontologica,consulta repetida,2023-11-01,0,0,4,8,0,3,10,21,1,0,0,0,0,0,47
ANTEQUERA,atencion odontologica,consulta repetida,2023-11-01,4,0,4,6,0,0,2,12,3,0,0,0,0,0,31
ANZALDO,atencion odontologica,consulta repetida,2023-11-01,0,1,4,3,2,14,6,12,0,1,0,0,0,0,43
APOLO,atencion odontologica,consulta repetida,2023-11-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
ARAMPAMPA,atencion odontologica,consulta repetida,2023-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ARANI,atencion odontologica,consulta repetida,2023-11-01,0,1,6,0,2,4,4,4,0,1,0,0,0,0,22
ARBIETO,atencion odontologica,consulta repetida,2023-11-01,2,1,2,2,2,2,2,5,0,0,0,0,0,1,19
ARQUE,atencion odontologica,consulta repetida,2023-11-01,0,2,5,9,16,7,10,21,0,0,0,2,0,0,72
ASCENCION DE GUARAYOS,atencion odontologica,consulta repetida,2023-11-01,0,0,7,10,1,3,2,34,2,2,0,0,0,0,61
ATOCHA,atencion odontologica,consulta repetida,2023-11-01,2,0,23,35,12,34,126,113,44,20,0,1,0,0,410
AYO AYO,atencion odontologica,consulta repetida,2023-11-01,0,2,1,4,2,10,7,32,1,1,0,0,0,0,60
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta repetida,2023-11-01,3,3,17,17,11,19,44,58,7,8,0,6,0,0,193
AZURDUY,atencion odontologica,consulta repetida,2023-11-01,13,0,0,5,3,7,3,44,0,0,0,0,0,0,75
BATALLAS,atencion odontologica,consulta repetida,2023-11-01,0,0,2,2,0,4,5,10,1,0,0,0,0,0,24
BAURES,atencion odontologica,consulta repetida,2023-11-01,0,0,1,0,0,0,3,5,0,0,0,0,0,0,9
BELEN DE URMIRI,atencion odontologica,consulta repetida,2023-11-01,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3
BELLA FLOR,atencion odontologica,consulta repetida,2023-11-01,0,0,0,0,1,2,1,2,0,0,0,0,0,0,6
BERMEJO,atencion odontologica,consulta repetida,2023-11-01,3,11,17,32,12,10,76,113,15,14,0,1,0,0,304
BETANZOS,atencion odontologica,consulta repetida,2023-11-01,1,0,8,15,4,11,30,60,6,2,0,2,0,1,140
BOLIVAR,atencion odontologica,consulta repetida,2023-11-01,0,0,0,0,0,0,0,3,1,1,0,0,0,0,5
BOYUIBE,atencion odontologica,consulta repetida,2023-11-01,0,0,2,0,1,4,0,10,0,2,0,0,0,0,19
BUENA VISTA,atencion odontologica,consulta repetida,2023-11-01,13,7,1,0,0,0,2,9,0,1,0,0,0,0,33
CABEZAS,atencion odontologica,consulta repetida,2023-11-01,2,6,2,9,4,4,3,10,0,1,0,1,0,1,43
CAIROMA,atencion odontologica,consulta repetida,2023-11-01,2,0,3,2,2,6,11,22,0,2,0,0,0,0,50
"CAIZA ""D""",atencion odontologica,consulta repetida,2023-11-01,2,0,2,3,5,9,2,17,0,1,0,0,0,0,41
CAJUATA,atencion odontologica,consulta repetida,2023-11-01,1,0,4,2,1,2,2,15,1,0,0,0,0,0,28
CALACOTO,atencion odontologica,consulta repetida,2023-11-01,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6
CALAMARCA,atencion odontologica,consulta repetida,2023-11-01,1,0,3,0,0,10,12,10,0,1,0,0,0,0,37
CAMARGO,atencion odontologica,consulta repetida,2023-11-01,2,1,27,32,7,21,21,62,7,34,0,0,0,0,214
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta repetida,2023-11-01,0,0,0,2,0,3,0,6,3,0,0,0,0,0,14
CAMIRI,atencion odontologica,consulta repetida,2023-11-01,4,7,29,26,7,24,23,120,25,10,0,1,0,0,276
CAPINOTA,atencion odontologica,consulta repetida,2023-11-01,4,1,8,5,0,9,1,10,1,0,0,0,0,0,39
CAQUIAVIRI,atencion odontologica,consulta repetida,2023-11-01,0,0,0,0,0,0,3,2,0,0,0,0,0,0,5
CARACOLLO,atencion odontologica,consulta repetida,2023-11-01,12,25,11,6,4,13,15,67,3,6,0,7,0,1,170
CARANAVI,atencion odontologica,consulta repetida,2023-11-01,0,0,9,7,5,8,13,11,1,1,0,0,0,0,55
CARANGAS,atencion odontologica,consulta repetida,2023-11-01,0,0,9,0,0,0,3,2,0,0,0,0,0,0,14
CARAPARI,atencion odontologica,consulta repetida,2023-11-01,0,2,19,18,2,6,18,67,7,1,0,3,0,78,221
CARIPUYO,atencion odontologica,consulta repetida,2023-11-01,1,1,1,2,4,0,2,8,2,1,0,0,0,0,22
CHALLAPATA,atencion odontologica,consulta repetida,2023-11-01,10,5,16,9,2,2,9,32,4,2,0,0,0,0,91
CHAQUI,atencion odontologica,consulta repetida,2023-11-01,0,1,2,8,5,8,2,31,7,2,0,2,0,0,68
CHARAGUA,atencion odontologica,consulta repetida,2023-11-01,0,0,2,1,2,0,7,9,1,0,0,0,0,0,22
CHAYANTA,atencion odontologica,consulta repetida,2023-11-01,0,3,1,2,4,5,5,8,0,1,0,1,0,0,30
CHIMORE,atencion odontologica,consulta repetida,2023-11-01,0,0,2,6,3,9,2,7,1,2,0,0,0,0,32
CHIPAYA,atencion odontologica,consulta repetida,2023-11-01,0,0,0,1,0,0,2,6,0,2,0,0,0,0,11
CHOQUE COTA,atencion odontologica,consulta repetida,2023-11-01,0,0,0,2,1,0,1,7,0,0,0,0,0,0,11
CHUA COCANI,atencion odontologica,consulta repetida,2023-11-01,0,3,1,2,1,5,3,7,2,2,0,0,0,0,26
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta repetida,2023-11-01,2,3,2,1,0,0,2,3,0,0,0,0,0,0,13
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta repetida,2023-11-01,9,5,4,15,20,12,21,56,0,1,0,3,0,0,146
CKOCHAS,atencion odontologica,consulta repetida,2023-11-01,2,0,1,3,2,2,0,0,0,0,0,0,0,0,10
CLIZA,atencion odontologica,consulta repetida,2023-11-01,2,5,2,9,5,11,6,32,4,13,0,1,0,0,90
COBIJA,atencion odontologica,consulta repetida,2023-11-01,8,9,62,56,13,26,83,157,10,9,0,4,0,0,437
COCAPATA,atencion odontologica,consulta repetida,2023-11-01,22,11,7,9,8,20,10,27,4,6,0,1,0,2,127
COCHABAMBA,atencion odontologica,consulta repetida,2023-11-01,206,216,686,576,653,601,1576,2080,426,378,0,6,0,10,7414
COIPASA,atencion odontologica,consulta repetida,2023-11-01,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6
COLCAPIRHUA,atencion odontologica,consulta repetida,2023-11-01,2,0,3,1,0,4,17,9,0,0,0,0,0,0,36
"COLCHA ""K""",atencion odontologica,consulta repetida,2023-11-01,0,2,1,2,0,1,4,7,0,0,0,0,0,0,17
COLLANA,atencion odontologica,consulta repetida,2023-11-01,1,0,0,4,0,0,3,7,0,0,0,0,0,0,15
COLOMI,atencion odontologica,consulta repetida,2023-11-01,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3
COLPA BELGICA,atencion odontologica,consulta repetida,2023-11-01,1,0,3,1,1,4,42,23,6,1,0,0,0,0,82
COLQUECHACA,atencion odontologica,consulta repetida,2023-11-01,0,5,7,10,6,5,13,22,2,1,0,0,0,0,71
COLQUENCHA,atencion odontologica,consulta repetida,2023-11-01,3,0,0,0,2,5,9,8,0,3,0,0,0,0,30
COLQUIRI,atencion odontologica,consulta repetida,2023-11-01,13,22,6,28,17,15,68,104,5,3,0,0,0,1,282
COMARAPA,atencion odontologica,consulta repetida,2023-11-01,3,0,28,14,8,11,14,30,1,0,0,0,0,0,109
COMBAYA,atencion odontologica,consulta repetida,2023-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CONCEPCION,atencion odontologica,consulta repetida,2023-11-01,5,0,0,1,0,0,0,2,0,0,0,0,0,0,8
COPACABANA,atencion odontologica,consulta repetida,2023-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CORIPATA,atencion odontologica,consulta repetida,2023-11-01,2,0,0,9,2,9,9,17,4,1,0,1,0,0,54
CORO CORO,atencion odontologica,consulta repetida,2023-11-01,1,0,2,4,3,8,9,9,2,0,0,0,0,0,38
COROICO,atencion odontologica,consulta repetida,2023-11-01,15,5,11,22,2,3,10,15,1,0,0,0,0,0,84
CORQUE,atencion odontologica,consulta repetida,2023-11-01,0,0,0,0,1,0,2,8,0,1,0,0,0,0,12
COTAGAITA,atencion odontologica,consulta repetida,2023-11-01,4,7,12,27,10,16,77,151,15,31,0,7,0,0,357
COTOCA,atencion odontologica,consulta repetida,2023-11-01,0,5,2,0,0,0,49,54,0,0,0,0,0,0,110
CUATRO CAÑADAS,atencion odontologica,consulta repetida,2023-11-01,47,14,7,1,1,1,4,3,1,0,0,1,0,0,80
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta repetida,2023-11-01,0,0,0,0,0,1,2,1,0,0,0,0,0,0,4
CUEVO,atencion odontologica,consulta repetida,2023-11-01,0,0,1,1,0,5,10,26,0,0,0,0,0,0,43
CULPINA,atencion odontologica,consulta repetida,2023-11-01,5,30,20,55,16,49,21,92,6,13,0,1,0,0,308
CURAHUARA DE CARANGAS,atencion odontologica,consulta repetida,2023-11-01,1,0,2,0,0,0,0,11,0,2,0,0,0,2,18
CURVA,atencion odontologica,consulta repetida,2023-11-01,0,0,1,0,0,0,0,2,0,2,0,0,0,0,5
DESAGUADERO,atencion odontologica,consulta repetida,2023-11-01,0,0,0,3,1,6,1,2,0,1,0,0,0,0,14
EL ALTO,atencion odontologica,consulta repetida,2023-11-01,100,104,168,184,158,168,330,635,154,88,0,59,0,3,2151
EL CHORO,atencion odontologica,consulta repetida,2023-11-01,0,0,13,0,0,2,8,5,0,4,0,0,0,0,32
EL PUENTE(STC),atencion odontologica,consulta repetida,2023-11-01,0,0,3,2,3,0,3,14,0,0,0,1,0,0,26
EL PUENTE(TJA),atencion odontologica,consulta repetida,2023-11-01,0,0,5,11,2,6,2,31,3,0,0,0,0,0,60
EL TORNO,atencion odontologica,consulta repetida,2023-11-01,8,8,3,1,2,4,10,21,0,2,0,2,0,0,61
EL VILLAR,atencion odontologica,consulta repetida,2023-11-01,1,3,17,7,26,28,23,50,2,1,0,0,0,0,158
ENTRE RIOS TRJ,atencion odontologica,consulta repetida,2023-11-01,10,0,2,10,2,16,16,48,1,0,0,0,0,0,105
ENTRE RIOS CBBA,atencion odontologica,consulta repetida,2023-11-01,0,0,6,11,2,10,7,22,8,2,0,1,0,0,69
ESCOMA,atencion odontologica,consulta repetida,2023-11-01,0,0,0,6,1,15,2,17,6,2,0,0,0,0,49
ESMERALDA,atencion odontologica,consulta repetida,2023-11-01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
EUCALIPTUS,atencion odontologica,consulta repetida,2023-11-01,0,0,0,0,0,5,6,5,1,0,0,0,0,0,17
EXALTACION,atencion odontologica,consulta repetida,2023-11-01,0,0,2,3,0,0,0,3,0,0,0,0,0,0,8
FERNANDEZ ALONSO,atencion odontologica,consulta repetida,2023-11-01,0,0,3,0,3,3,3,14,0,4,0,0,0,0,30
GAIOC JATUN AYLLU YURA,atencion odontologica,consulta repetida,2023-11-01,0,0,2,6,1,4,7,14,0,0,0,1,0,1,36
GENERAL SAAVEDRA,atencion odontologica,consulta repetida,2023-11-01,0,0,0,0,7,5,3,10,1,0,0,1,0,0,27
GUANAY,atencion odontologica,consulta repetida,2023-11-01,1,0,6,11,2,10,11,34,0,2,0,2,0,1,80
GUAQUI,atencion odontologica,consulta repetida,2023-11-01,0,0,0,0,0,2,1,6,0,0,0,0,0,0,9
GUAYARAMERIN,atencion odontologica,consulta repetida,2023-11-01,0,0,1,2,0,3,1,9,2,0,0,0,0,0,18
GUTIERREZ,atencion odontologica,consulta repetida,2023-11-01,0,0,0,0,1,2,4,6,0,0,0,0,0,0,13
HUACARAJE,atencion odontologica,consulta repetida,2023-11-01,0,0,1,0,0,0,1,2,0,2,0,0,0,0,6
HUACARETA,atencion odontologica,consulta repetida,2023-11-01,0,0,2,1,0,0,4,5,1,0,0,0,0,0,13
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta repetida,2023-11-01,0,0,1,6,0,6,2,6,0,0,0,2,0,0,23
HUACHACALLA,atencion odontologica,consulta repetida,2023-11-01,0,0,1,1,0,0,0,3,0,3,0,0,0,0,8
HUANUNI,atencion odontologica,consulta repetida,2023-11-01,1,6,5,17,5,10,22,39,0,2,0,0,0,0,107
HUARINA,atencion odontologica,consulta repetida,2023-11-01,0,0,1,2,1,0,0,9,0,1,0,0,0,0,14
HUATAJATA,atencion odontologica,consulta repetida,2023-11-01,0,0,1,2,1,0,2,1,0,1,0,0,0,0,8
HUAYLLAMARCA,atencion odontologica,consulta repetida,2023-11-01,4,0,0,3,0,1,1,0,0,8,0,0,0,0,17
HUMANATA,atencion odontologica,consulta repetida,2023-11-01,15,7,23,29,5,20,14,27,14,1,0,3,0,0,158
ICHOCA,atencion odontologica,consulta repetida,2023-11-01,1,0,1,0,2,1,4,2,0,1,0,0,0,2,14
ICLA,atencion odontologica,consulta repetida,2023-11-01,15,14,3,3,1,20,4,20,0,0,0,0,0,0,80
INCAHUASI,atencion odontologica,consulta repetida,2023-11-01,4,1,0,8,0,5,5,17,0,2,0,0,0,0,42
INQUISIVI,atencion odontologica,consulta repetida,2023-11-01,0,0,0,7,0,2,0,4,1,0,0,0,0,0,14
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta repetida,2023-11-01,1,0,6,3,0,4,3,3,2,3,0,0,0,0,25
IXIAMAS,atencion odontologica,consulta repetida,2023-11-01,0,0,2,0,0,1,1,11,0,0,0,0,0,0,15
JESUS DE MACHACA,atencion odontologica,consulta repetida,2023-11-01,4,0,8,11,6,14,11,33,1,5,0,1,0,0,94
LA ASUNTA,atencion odontologica,consulta repetida,2023-11-01,3,3,5,3,6,18,20,34,6,0,0,3,0,0,101
LA GUARDIA,atencion odontologica,consulta repetida,2023-11-01,4,1,4,11,0,2,5,41,11,4,0,1,0,3,87
LA PAZ,atencion odontologica,consulta repetida,2023-11-01,332,272,767,702,446,630,1502,2536,734,689,0,44,0,11,8665
LA RIVERA,atencion odontologica,consulta repetida,2023-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
LAGUNILLAS,atencion odontologica,consulta repetida,2023-11-01,0,0,3,1,1,0,5,12,0,0,0,0,0,0,22
LAJA,atencion odontologica,consulta repetida,2023-11-01,3,2,6,2,0,4,2,11,0,0,0,3,0,0,33
LAS CARRERAS,atencion odontologica,consulta repetida,2023-11-01,2,1,7,6,2,5,11,43,8,3,0,0,0,0,88
LICOMA PAMPA,atencion odontologica,consulta repetida,2023-11-01,0,0,2,2,0,0,1,0,0,0,0,0,0,0,5
LLALLAGUA,atencion odontologica,consulta repetida,2023-11-01,0,3,3,9,9,8,22,62,0,4,0,1,0,0,121
LLICA,atencion odontologica,consulta repetida,2023-11-01,0,0,2,5,0,1,2,10,0,1,0,4,0,0,25
LURIBAY,atencion odontologica,consulta repetida,2023-11-01,0,0,0,1,0,0,3,12,0,0,0,0,0,0,16
MACHACAMARCA,atencion odontologica,consulta repetida,2023-11-01,1,0,4,1,2,0,15,12,8,6,0,0,0,0,49
MACHARETI,atencion odontologica,consulta repetida,2023-11-01,5,8,5,16,0,1,2,10,1,3,0,6,0,0,57
MAIRANA,atencion odontologica,consulta repetida,2023-11-01,0,0,0,2,2,1,3,40,1,1,0,0,0,0,50
MALLA,atencion odontologica,consulta repetida,2023-11-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
MECAPACA,atencion odontologica,consulta repetida,2023-11-01,0,0,6,13,15,12,12,38,2,0,0,0,0,0,98
MINEROS,atencion odontologica,consulta repetida,2023-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
MIZQUE,atencion odontologica,consulta repetida,2023-11-01,6,3,7,17,1,14,6,54,4,2,0,1,0,2,117
MOCOMOCO,atencion odontologica,consulta repetida,2023-11-01,0,0,3,4,0,8,9,24,4,2,0,0,0,0,54
MOJINETE,atencion odontologica,consulta repetida,2023-11-01,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
MOJOCOYA,atencion odontologica,consulta repetida,2023-11-01,3,23,69,75,13,29,18,99,6,11,0,0,0,0,346
MONTEAGUDO,atencion odontologica,consulta repetida,2023-11-01,14,6,6,18,6,4,7,40,9,6,0,6,0,0,122
MONTERO,atencion odontologica,consulta repetida,2023-11-01,4,4,16,17,15,15,36,81,14,6,0,0,0,0,208
MORO MORO,atencion odontologica,consulta repetida,2023-11-01,0,0,0,0,0,1,1,3,0,0,0,0,0,0,5
OCURI,atencion odontologica,consulta repetida,2023-11-01,0,0,5,5,4,7,3,10,1,0,0,0,0,0,35
OKINAWA,atencion odontologica,consulta repetida,2023-11-01,0,0,0,2,1,1,4,10,0,1,0,0,0,0,19
OMEREQUE,atencion odontologica,consulta repetida,2023-11-01,0,0,1,5,0,0,3,1,0,1,0,0,0,0,11
ORURO,atencion odontologica,consulta repetida,2023-11-01,118,157,358,351,142,234,771,1306,219,168,0,32,0,6,3862
PADCAYA,atencion odontologica,consulta repetida,2023-11-01,1,0,14,5,13,28,25,45,6,0,0,0,0,0,137
PADILLA,atencion odontologica,consulta repetida,2023-11-01,4,5,9,13,2,1,12,39,1,0,0,0,0,0,86
PAILON,atencion odontologica,consulta repetida,2023-11-01,0,0,4,2,3,2,3,8,0,0,0,4,0,2,28
PALCA,atencion odontologica,consulta repetida,2023-11-01,0,0,1,3,2,3,3,14,0,1,0,1,0,0,28
PALOS BLANCOS,atencion odontologica,consulta repetida,2023-11-01,1,1,1,3,4,3,6,25,0,0,0,1,0,0,45
PAMPA AULLAGAS,atencion odontologica,consulta repetida,2023-11-01,0,0,0,3,0,0,6,13,1,1,0,0,0,1,25
PAMPA GRANDE,atencion odontologica,consulta repetida,2023-11-01,1,0,3,3,2,7,5,10,0,1,0,0,0,0,32
PAPEL PAMPA,atencion odontologica,consulta repetida,2023-11-01,0,0,0,0,0,0,0,2,0,4,0,0,0,0,6
PASORAPA,atencion odontologica,consulta repetida,2023-11-01,0,1,0,0,0,0,3,8,3,0,0,0,0,0,15
PATACAMAYA,atencion odontologica,consulta repetida,2023-11-01,0,0,14,13,10,10,10,36,0,1,0,0,0,0,94
PAZÑA,atencion odontologica,consulta repetida,2023-11-01,5,15,8,8,5,9,16,18,6,6,0,0,0,0,96
POCOATA,atencion odontologica,consulta repetida,2023-11-01,2,0,2,5,5,4,3,24,0,0,0,0,0,0,45
POCONA,atencion odontologica,consulta repetida,2023-11-01,0,0,1,0,2,2,1,1,0,0,0,0,0,0,7
POJO (CBBA),atencion odontologica,consulta repetida,2023-11-01,1,6,2,6,14,18,16,36,5,6,0,0,0,0,110
POOPO,atencion odontologica,consulta repetida,2023-11-01,1,6,7,10,4,10,25,42,3,5,0,2,0,0,115
PORCO,atencion odontologica,consulta repetida,2023-11-01,3,0,7,7,0,1,1,9,0,0,0,0,0,0,28
POROMA,atencion odontologica,consulta repetida,2023-11-01,0,0,0,0,1,6,2,4,1,0,0,0,0,0,14
PORONGO,atencion odontologica,consulta repetida,2023-11-01,8,0,2,0,0,2,2,1,0,0,0,0,0,0,15
PORTACHUELO,atencion odontologica,consulta repetida,2023-11-01,0,0,1,4,1,6,0,14,0,1,0,0,0,0,27
PORVENIR,atencion odontologica,consulta repetida,2023-11-01,0,2,1,0,2,2,4,26,0,0,0,0,0,0,37
POSTRER VALLE,atencion odontologica,consulta repetida,2023-11-01,0,1,2,2,0,2,0,4,0,0,0,0,0,0,11
POTOSI,atencion odontologica,consulta repetida,2023-11-01,126,84,279,300,119,220,432,859,70,69,0,31,0,5,2594
PRESTO,atencion odontologica,consulta repetida,2023-11-01,0,0,2,5,0,1,4,5,0,0,0,0,0,0,17
PUCARA,atencion odontologica,consulta repetida,2023-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PUCARANI,atencion odontologica,consulta repetida,2023-11-01,0,0,0,0,0,2,0,14,0,3,0,0,0,0,19
PUERTO ACOSTA,atencion odontologica,consulta repetida,2023-11-01,0,1,1,0,2,0,6,4,2,0,0,0,0,0,16
PUERTO CARABUCO,atencion odontologica,consulta repetida,2023-11-01,1,0,5,4,2,12,2,12,1,0,0,1,0,0,40
PUERTO QUIJARRO,atencion odontologica,consulta repetida,2023-11-01,4,1,4,9,1,0,7,7,6,2,0,0,0,0,41
PUERTO RICO,atencion odontologica,consulta repetida,2023-11-01,2,1,2,3,17,4,10,49,1,2,0,0,0,0,91
PUERTO SUAREZ,atencion odontologica,consulta repetida,2023-11-01,0,0,4,2,0,0,2,8,0,0,0,0,0,1,17
PUERTO VILLARROEL,atencion odontologica,consulta repetida,2023-11-01,19,9,25,21,25,27,45,110,6,2,0,6,0,9,304
PUNA,atencion odontologica,consulta repetida,2023-11-01,0,0,1,1,0,1,2,6,1,2,0,0,0,0,14
PUNATA,atencion odontologica,consulta repetida,2023-11-01,6,2,20,16,9,7,26,72,4,16,0,0,0,0,178
QUIABAYA,atencion odontologica,consulta repetida,2023-11-01,0,1,1,0,2,0,2,4,0,0,0,0,0,0,10
QUILLACOLLO,atencion odontologica,consulta repetida,2023-11-01,15,13,13,21,1,10,21,48,25,27,0,1,0,0,195
QUIME,atencion odontologica,consulta repetida,2023-11-01,0,0,1,9,2,6,20,9,2,0,0,0,0,0,49
QUIRUSILLAS,atencion odontologica,consulta repetida,2023-11-01,0,0,1,0,1,1,3,21,4,0,0,0,0,0,31
RAVELO,atencion odontologica,consulta repetida,2023-11-01,1,1,12,18,2,16,7,27,2,0,0,1,0,0,87
REYES,atencion odontologica,consulta repetida,2023-11-01,0,0,2,4,2,1,3,17,0,0,0,0,0,0,29
RIBERALTA,atencion odontologica,consulta repetida,2023-11-01,2,4,20,22,6,10,18,59,12,7,0,0,0,1,161
ROBORE,atencion odontologica,consulta repetida,2023-11-01,4,4,18,9,7,13,38,32,9,8,0,0,0,0,142
RURRENABAQUE,atencion odontologica,consulta repetida,2023-11-01,0,0,2,4,0,11,4,8,2,1,0,0,0,0,32
SABAYA,atencion odontologica,consulta repetida,2023-11-01,7,1,2,9,2,3,8,23,1,5,0,0,0,0,61
SACABA,atencion odontologica,consulta repetida,2023-11-01,10,18,35,36,16,21,58,110,23,8,0,1,0,0,336
SACACA,atencion odontologica,consulta repetida,2023-11-01,1,0,0,1,0,0,0,3,0,0,0,0,0,0,5
SAIPINA,atencion odontologica,consulta repetida,2023-11-01,0,0,1,2,1,4,6,13,0,0,0,0,0,0,27
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta repetida,2023-11-01,4,3,10,3,2,8,18,37,4,12,0,0,0,0,101
SAMAIPATA,atencion odontologica,consulta repetida,2023-11-01,0,0,2,2,0,1,2,10,0,0,0,0,0,0,17
SAN ANDRES DE MACHACA,atencion odontologica,consulta repetida,2023-11-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta repetida,2023-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
