,group,variable,month,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL MENORES DE 5 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 5 A 13 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 14 A 19 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 20 A 59 AÑOS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL 60 AÑOS Y MAS,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,RAYOS X DENTAL EMB,TOTALES
YOTALA,atencion odontologica,rayos x dental,2023-09-01,0,0,5,5,0,1,5,11,3,0,0,0,0,0,30
YUNCHARA,atencion odontologica,rayos x dental,2023-09-01,0,0,0,1,0,0,1,2,0,0,0,0,0,0,4
ZUDAÑEZ,atencion odontologica,rayos x dental,2023-09-01,0,0,0,0,0,1,2,3,0,0,0,0,0,0,6
ACACIO,atencion odontologica,rayos x dental,2023-10-01,0,0,1,1,1,2,2,5,0,1,0,0,0,0,13
ACHACACHI,atencion odontologica,rayos x dental,2023-10-01,0,0,7,9,11,8,26,32,3,2,0,0,0,0,98
ACHOCALLA,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,1,0,2,1,0,0,0,0,0,0,4
AIQUILE,atencion odontologica,rayos x dental,2023-10-01,0,0,3,0,0,2,2,0,0,0,0,0,0,0,7
ANDAMARCA,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
ANTEQUERA,atencion odontologica,rayos x dental,2023-10-01,0,0,2,2,0,2,0,7,0,0,0,0,0,0,13
ANZALDO,atencion odontologica,rayos x dental,2023-10-01,0,1,0,0,0,0,2,2,0,0,0,0,0,0,5
ARANI,atencion odontologica,rayos x dental,2023-10-01,0,0,1,3,1,5,6,15,0,5,0,0,0,0,36
ARBIETO,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
ATOCHA,atencion odontologica,rayos x dental,2023-10-01,0,0,2,2,3,5,28,23,6,2,0,0,0,0,71
AYO AYO,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,1,2,2,4,1,0,0,0,0,0,10
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,rayos x dental,2023-10-01,0,0,4,0,7,11,4,15,2,2,0,0,0,0,45
BERMEJO,atencion odontologica,rayos x dental,2023-10-01,1,1,2,3,0,2,8,16,0,0,0,0,0,0,33
BETANZOS,atencion odontologica,rayos x dental,2023-10-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
CABEZAS,atencion odontologica,rayos x dental,2023-10-01,0,0,2,1,2,1,0,0,0,0,0,0,0,0,6
CALACOTO,atencion odontologica,rayos x dental,2023-10-01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
CAMARGO,atencion odontologica,rayos x dental,2023-10-01,0,0,1,2,2,4,2,20,1,1,0,0,0,0,33
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,2,3,2,0,3,0,0,0,0,10
CAMIRI,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CARACOLLO,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,1,1,4,6,2,1,0,0,0,0,15
CARANAVI,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,2,0,2,3,0,0,0,0,0,0,7
CARANGAS,atencion odontologica,rayos x dental,2023-10-01,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3
CARIPUYO,atencion odontologica,rayos x dental,2023-10-01,1,0,1,1,0,3,1,3,0,0,0,0,0,0,10
CHALLAPATA,atencion odontologica,rayos x dental,2023-10-01,1,0,0,0,0,0,3,10,0,2,0,0,0,0,16
CHAQUI,atencion odontologica,rayos x dental,2023-10-01,0,0,0,3,0,0,2,1,0,0,0,0,0,0,6
CHARAGUA,atencion odontologica,rayos x dental,2023-10-01,0,0,2,1,2,1,6,9,0,2,0,0,0,0,23
CHAYANTA,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,1,2,3,1,0,0,0,0,0,7
CHIMORE,atencion odontologica,rayos x dental,2023-10-01,1,1,3,5,0,4,8,17,1,0,0,0,0,0,40
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
COBIJA,atencion odontologica,rayos x dental,2023-10-01,1,0,7,9,2,3,16,37,4,0,0,0,0,0,79
COCHABAMBA,atencion odontologica,rayos x dental,2023-10-01,26,9,84,80,45,54,198,462,116,132,0,0,0,0,1206
COLCAPIRHUA,atencion odontologica,rayos x dental,2023-10-01,0,0,1,1,0,3,5,25,6,0,0,0,0,0,41
"COLCHA ""K""",atencion odontologica,rayos x dental,2023-10-01,4,2,5,3,2,1,7,3,0,0,0,0,0,0,27
COLLANA,atencion odontologica,rayos x dental,2023-10-01,4,0,4,2,1,1,3,1,0,0,0,0,0,0,16
COLPA BELGICA,atencion odontologica,rayos x dental,2023-10-01,0,0,1,0,2,2,2,1,1,2,0,0,0,0,11
COLQUECHACA,atencion odontologica,rayos x dental,2023-10-01,0,1,0,1,3,1,2,13,3,0,0,0,0,0,24
COLQUIRI,atencion odontologica,rayos x dental,2023-10-01,1,1,3,5,11,11,15,19,1,0,0,0,0,0,67
COPACABANA,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
CORO CORO,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,1,2,1,0,0,0,0,0,0,4
COTAGAITA,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,1,4,0,1,0,0,0,0,6
CUATRO CAÑADAS,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CULPINA,atencion odontologica,rayos x dental,2023-10-01,0,0,2,2,1,9,17,34,1,5,0,0,0,0,71
CURAHUARA DE CARANGAS,atencion odontologica,rayos x dental,2023-10-01,0,0,0,1,1,0,0,2,0,0,0,0,0,0,4
EL ALTO,atencion odontologica,rayos x dental,2023-10-01,1,0,9,13,7,10,24,14,7,7,0,0,0,0,92
EL CHORO,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
EL PUENTE(STC),atencion odontologica,rayos x dental,2023-10-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
EL PUENTE(TJA),atencion odontologica,rayos x dental,2023-10-01,0,0,1,0,1,0,1,6,1,0,0,0,0,0,10
EL TORNO,atencion odontologica,rayos x dental,2023-10-01,0,0,0,1,1,1,2,8,2,0,0,0,0,0,15
EL VILLAR,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,2,0,0,0,1,1,0,0,0,0,4
EUCALIPTUS,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
FERNANDEZ ALONSO,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
GENERAL SAAVEDRA,atencion odontologica,rayos x dental,2023-10-01,0,0,2,0,1,2,4,9,0,0,0,0,0,0,18
GUANAY,atencion odontologica,rayos x dental,2023-10-01,1,0,5,1,3,2,6,9,2,1,0,0,0,0,30
GUTIERREZ,atencion odontologica,rayos x dental,2023-10-01,0,0,0,1,0,2,7,10,0,0,0,0,0,0,20
HUACARETA,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3
HUACAYA (VILLA DE HUACAYA),atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3
HUACHACALLA,atencion odontologica,rayos x dental,2023-10-01,0,0,1,0,0,1,0,3,0,1,0,0,0,0,6
HUANUNI,atencion odontologica,rayos x dental,2023-10-01,0,1,7,3,1,14,33,50,3,1,0,0,0,0,113
HUATAJATA,atencion odontologica,rayos x dental,2023-10-01,0,0,0,1,1,0,4,0,0,0,0,0,0,0,6
INCAHUASI,atencion odontologica,rayos x dental,2023-10-01,0,0,2,0,0,1,0,4,1,0,0,0,0,0,8
IRUPANA (VILLA DE LANZA),atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,1,2,0,4,0,1,0,0,0,0,8
IXIAMAS,atencion odontologica,rayos x dental,2023-10-01,0,0,0,1,1,0,0,8,0,0,0,0,0,0,10
LA ASUNTA,atencion odontologica,rayos x dental,2023-10-01,2,0,4,0,0,2,8,12,0,0,0,0,0,0,28
LA GUARDIA,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
LA PAZ,atencion odontologica,rayos x dental,2023-10-01,25,27,83,79,44,118,309,468,101,79,0,0,0,0,1333
LA RIVERA,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LAS CARRERAS,atencion odontologica,rayos x dental,2023-10-01,0,0,0,2,1,1,2,3,0,0,0,0,0,0,9
LLALLAGUA,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,0,3,1,1,0,0,0,0,5
MACHACAMARCA,atencion odontologica,rayos x dental,2023-10-01,0,1,4,1,0,1,0,8,1,0,0,0,0,0,16
MAIRANA,atencion odontologica,rayos x dental,2023-10-01,0,0,3,0,2,1,3,9,2,3,0,0,0,0,23
MAPIRI,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
MECAPACA,atencion odontologica,rayos x dental,2023-10-01,2,0,0,2,5,7,0,1,0,0,0,0,0,0,17
MINEROS,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
MIZQUE,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
MOJINETE,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
MOJOCOYA,atencion odontologica,rayos x dental,2023-10-01,0,0,0,1,2,0,0,5,3,0,0,0,0,0,11
MONTEAGUDO,atencion odontologica,rayos x dental,2023-10-01,1,1,1,2,0,3,0,10,0,1,0,0,0,0,19
MONTERO,atencion odontologica,rayos x dental,2023-10-01,0,0,5,1,2,1,8,10,0,2,0,0,0,0,29
OCURI,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
ORURO,atencion odontologica,rayos x dental,2023-10-01,18,19,74,81,50,77,205,361,48,30,0,0,0,0,963
PADILLA,atencion odontologica,rayos x dental,2023-10-01,1,0,0,2,0,1,6,14,1,2,0,0,0,0,27
PAILON,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
PALCA,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
PALOS BLANCOS,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,1,2,1,0,0,0,0,0,0,4
PAMPA AULLAGAS,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,0,5,1,0,0,0,0,0,6
PAMPA GRANDE,atencion odontologica,rayos x dental,2023-10-01,0,0,2,6,1,2,4,21,0,0,0,0,0,0,36
PASORAPA,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
PAZÑA,atencion odontologica,rayos x dental,2023-10-01,1,0,3,2,0,2,7,9,0,2,0,0,0,0,26
POCOATA,atencion odontologica,rayos x dental,2023-10-01,0,0,0,1,1,5,0,2,0,2,0,0,0,0,11
POOPO,atencion odontologica,rayos x dental,2023-10-01,2,0,1,6,4,3,8,20,1,2,0,0,0,0,47
PORCO,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
POROMA,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PORONGO,atencion odontologica,rayos x dental,2023-10-01,1,0,5,5,0,0,2,6,3,2,0,0,0,0,24
PORTACHUELO,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
POSTRER VALLE,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
POTOSI,atencion odontologica,rayos x dental,2023-10-01,4,2,13,24,10,22,29,72,3,5,0,0,0,0,184
PUCARANI,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,1,0,0,4,0,0,0,0,0,0,5
PUERTO GONZALO MORENO,atencion odontologica,rayos x dental,2023-10-01,0,0,0,1,0,4,9,36,0,0,0,0,0,0,50
PUERTO RICO,atencion odontologica,rayos x dental,2023-10-01,0,0,1,0,5,4,8,10,0,0,0,0,0,0,28
PUERTO SUAREZ,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
PUNA,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
PUNATA,atencion odontologica,rayos x dental,2023-10-01,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3
QUIABAYA,atencion odontologica,rayos x dental,2023-10-01,0,2,1,1,3,0,14,12,0,0,0,0,0,0,33
QUILLACOLLO,atencion odontologica,rayos x dental,2023-10-01,5,1,6,2,4,5,23,31,11,8,0,0,0,0,96
QUIRUSILLAS,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
RAVELO,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3
RIBERALTA,atencion odontologica,rayos x dental,2023-10-01,1,0,2,2,1,1,3,15,1,0,0,0,0,0,26
SABAYA,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SACABA,atencion odontologica,rayos x dental,2023-10-01,0,0,17,18,16,11,33,59,13,3,0,0,0,0,170
SACACA,atencion odontologica,rayos x dental,2023-10-01,0,0,0,2,0,4,3,6,0,0,0,0,0,0,15
SALINAS DE GARCI MENDOZA,atencion odontologica,rayos x dental,2023-10-01,0,1,2,0,2,2,4,9,3,3,0,0,0,0,26
SAMAIPATA,atencion odontologica,rayos x dental,2023-10-01,1,2,0,0,0,0,1,4,0,0,0,0,0,0,8
SAN BENITO,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN BORJA,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3
SAN CARLOS,atencion odontologica,rayos x dental,2023-10-01,0,0,0,1,0,1,0,6,2,2,0,0,0,0,12
SAN JOAQUIN,atencion odontologica,rayos x dental,2023-10-01,0,2,0,0,0,1,0,10,0,0,0,0,0,0,13
SAN LORENZO(TJA),atencion odontologica,rayos x dental,2023-10-01,0,0,1,1,2,0,4,12,1,0,0,0,0,0,21
SAN LUCAS,atencion odontologica,rayos x dental,2023-10-01,0,0,2,0,0,2,2,10,1,0,0,0,0,0,17
SAN MATIAS,atencion odontologica,rayos x dental,2023-10-01,1,0,6,3,1,3,6,6,0,1,0,0,0,0,27
SAN MIGUEL DE VELASCO,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,1,2,1,1,0,0,0,0,0,0,5
SAN PEDRO,atencion odontologica,rayos x dental,2023-10-01,0,1,0,0,0,0,1,6,1,0,0,0,0,0,9
SAN PEDRO DE BUENA VISTA,atencion odontologica,rayos x dental,2023-10-01,0,0,1,3,1,3,3,9,0,0,0,0,0,0,20
SAN PEDRO DE MACHA,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,1,2,0,3,0,1,0,0,0,0,7
SAN RAMON SCZ,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
SANTA ANA,atencion odontologica,rayos x dental,2023-10-01,0,0,1,4,0,0,3,1,0,1,0,0,0,0,10
SANTA CRUZ DE LA SIERRA,atencion odontologica,rayos x dental,2023-10-01,22,22,134,156,115,123,564,883,167,181,0,0,0,0,2367
SANTA ROSA DEL SARA,atencion odontologica,rayos x dental,2023-10-01,0,0,2,3,1,0,5,10,0,0,0,0,0,0,21
SANTIAGO DE HUARI,atencion odontologica,rayos x dental,2023-10-01,0,0,3,2,0,2,4,8,1,2,0,0,0,0,22
SANTIAGO DE HUATA,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
SANTIAGO DE MACHACA,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,4,2,0,1,2,0,0,0,0,9
SANTUARIO DE QUILLACAS,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,2,0,0,4,0,2,0,0,0,0,8
SAPAHAQUI,atencion odontologica,rayos x dental,2023-10-01,0,0,0,1,0,1,1,1,0,0,0,0,0,0,4
SIPE SIPE,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
SOPACHUY,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,11,1,10,1,2,0,0,0,0,25
SORACACHI,atencion odontologica,rayos x dental,2023-10-01,0,1,4,4,2,2,3,6,0,2,0,0,0,0,24
SORATA,atencion odontologica,rayos x dental,2023-10-01,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3
SUCRE,atencion odontologica,rayos x dental,2023-10-01,5,4,12,6,6,10,40,81,8,9,0,0,0,0,181
TARABUCO,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,2,1,1,0,0,0,0,0,0,4
TARATA,atencion odontologica,rayos x dental,2023-10-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
TARIJA,atencion odontologica,rayos x dental,2023-10-01,0,0,13,6,9,14,617,643,8,9,0,0,0,0,1319
TINGUIPAYA,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TODOS SANTOS,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,2,1,0,2,0,0,0,0,0,0,5
TOLEDO,atencion odontologica,rayos x dental,2023-10-01,0,0,2,6,6,7,3,14,1,2,0,0,0,0,41
TOMAVE,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
TORO TORO,atencion odontologica,rayos x dental,2023-10-01,0,0,0,2,2,7,9,5,0,0,0,0,0,0,25
TOTORA(CBBA),atencion odontologica,rayos x dental,2023-10-01,0,0,0,2,1,0,1,2,0,0,0,0,0,0,6
TOTORA(ORR),atencion odontologica,rayos x dental,2023-10-01,0,0,0,2,0,0,1,2,0,0,0,0,0,0,5
TRIGAL,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,4,10,4,1,0,0,0,0,19
TRINIDAD,atencion odontologica,rayos x dental,2023-10-01,1,0,9,4,7,14,24,30,8,5,0,0,0,0,102
TUPIZA,atencion odontologica,rayos x dental,2023-10-01,0,0,3,3,2,8,4,14,4,1,0,0,0,0,39
TURCO,atencion odontologica,rayos x dental,2023-10-01,0,0,1,1,0,0,3,7,2,1,0,0,0,0,15
UMALA,atencion odontologica,rayos x dental,2023-10-01,0,1,3,4,0,0,10,16,3,1,0,0,0,0,38
UNCIA,atencion odontologica,rayos x dental,2023-10-01,1,2,2,7,3,3,4,12,0,2,0,0,0,0,36
URIONDO (A. CONCEPCION),atencion odontologica,rayos x dental,2023-10-01,0,0,1,1,3,5,9,13,0,0,0,0,0,0,32
UYUNI,atencion odontologica,rayos x dental,2023-10-01,2,0,4,5,0,1,14,18,1,1,0,0,0,0,46
VALLEGRANDE,atencion odontologica,rayos x dental,2023-10-01,0,0,1,1,1,1,5,13,2,0,0,0,0,0,24
VIACHA,atencion odontologica,rayos x dental,2023-10-01,1,0,4,7,0,4,8,15,0,0,0,0,0,0,39
VILA VILA,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9
VILLA MONTES,atencion odontologica,rayos x dental,2023-10-01,0,0,0,2,0,2,6,9,2,8,0,0,0,0,29
VILLA TUNARI,atencion odontologica,rayos x dental,2023-10-01,0,0,8,4,3,1,2,10,0,1,0,0,0,0,29
VINTO,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
WALDO BALLIVIAN,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
WARNES,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,2,1,1,0,0,0,0,0,4
YACUIBA,atencion odontologica,rayos x dental,2023-10-01,0,0,1,0,0,1,0,4,0,0,0,0,0,0,6
YANACACHI,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
YOCALLA,atencion odontologica,rayos x dental,2023-10-01,2,0,0,0,0,3,0,1,0,2,0,0,0,0,8
YOTALA,atencion odontologica,rayos x dental,2023-10-01,0,0,4,4,4,2,3,5,0,1,0,0,0,0,23
YUNCHARA,atencion odontologica,rayos x dental,2023-10-01,0,0,0,1,0,1,0,5,0,0,0,0,0,0,7
ZUDAÑEZ,atencion odontologica,rayos x dental,2023-10-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
ACACIO,atencion odontologica,rayos x dental,2023-11-01,0,0,1,2,1,1,2,12,1,0,0,0,0,0,20
ACHACACHI,atencion odontologica,rayos x dental,2023-11-01,2,0,4,3,7,3,11,16,2,4,0,0,0,0,52
AIQUILE,atencion odontologica,rayos x dental,2023-11-01,0,0,0,2,0,1,2,3,0,0,0,0,0,0,8
ANCORAIMES,atencion odontologica,rayos x dental,2023-11-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
ANZALDO,atencion odontologica,rayos x dental,2023-11-01,0,0,2,1,0,2,3,3,0,0,0,0,0,0,11
APOLO,atencion odontologica,rayos x dental,2023-11-01,0,0,1,1,0,1,0,4,1,0,0,0,0,0,8
ARANI,atencion odontologica,rayos x dental,2023-11-01,0,0,6,0,0,5,4,12,1,1,0,0,0,0,29
ATOCHA,atencion odontologica,rayos x dental,2023-11-01,0,0,7,1,3,4,36,23,7,1,0,0,0,0,82
AUCAPATA,atencion odontologica,rayos x dental,2023-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
AYO AYO,atencion odontologica,rayos x dental,2023-11-01,0,0,0,0,1,0,2,5,0,0,0,0,0,0,8
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,rayos x dental,2023-11-01,0,0,1,2,2,3,3,12,2,2,0,0,0,0,27
BERMEJO,atencion odontologica,rayos x dental,2023-11-01,0,1,2,4,1,1,7,9,5,3,0,0,0,0,33
BETANZOS,atencion odontologica,rayos x dental,2023-11-01,0,0,0,0,0,1,2,2,0,0,0,0,0,0,5
CAMARGO,atencion odontologica,rayos x dental,2023-11-01,0,0,2,5,3,9,8,13,2,2,0,0,0,0,44
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,rayos x dental,2023-11-01,4,0,4,3,0,1,1,6,2,1,0,0,0,0,22
CARACOLLO,atencion odontologica,rayos x dental,2023-11-01,0,0,0,0,1,0,1,10,0,1,0,0,0,0,13
CARANAVI,atencion odontologica,rayos x dental,2023-11-01,0,0,2,1,1,3,1,2,0,0,0,0,0,0,10
CARIPUYO,atencion odontologica,rayos x dental,2023-11-01,0,0,1,2,4,0,0,2,1,1,0,0,0,0,11
CATACORA,atencion odontologica,rayos x dental,2023-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
CHALLAPATA,atencion odontologica,rayos x dental,2023-11-01,0,0,0,1,0,1,0,12,0,0,0,0,0,0,14
CHAQUI,atencion odontologica,rayos x dental,2023-11-01,0,0,0,1,0,1,1,3,2,1,0,0,0,0,9
CHARAGUA,atencion odontologica,rayos x dental,2023-11-01,0,0,0,0,2,1,2,5,0,0,0,0,0,0,10
CHAYANTA,atencion odontologica,rayos x dental,2023-11-01,0,0,1,0,0,4,0,5,0,2,0,0,0,0,12
CHIMORE,atencion odontologica,rayos x dental,2023-11-01,1,0,2,1,4,1,2,11,0,3,0,0,0,0,25
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,rayos x dental,2023-11-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
CKOCHAS,atencion odontologica,rayos x dental,2023-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
COBIJA,atencion odontologica,rayos x dental,2023-11-01,0,0,6,7,3,12,14,53,5,1,0,0,0,0,101
COCHABAMBA,atencion odontologica,rayos x dental,2023-11-01,20,15,29,78,48,52,243,447,137,151,0,0,0,0,1220
COIPASA,atencion odontologica,rayos x dental,2023-11-01,0,0,0,0,0,0,2,0,0,2,0,0,0,0,4
COLCAPIRHUA,atencion odontologica,rayos x dental,2023-11-01,2,0,1,2,1,1,8,19,4,5,0,0,0,0,43
"COLCHA ""K""",atencion odontologica,rayos x dental,2023-11-01,8,5,6,3,2,0,5,11,0,1,0,0,0,0,41
COLLANA,atencion odontologica,rayos x dental,2023-11-01,0,0,0,0,0,0,1,16,0,0,0,0,0,0,17
COLPA BELGICA,atencion odontologica,rayos x dental,2023-11-01,0,0,0,1,0,0,3,1,1,0,0,0,0,0,6
COLQUECHACA,atencion odontologica,rayos x dental,2023-11-01,0,0,2,1,1,3,5,18,0,2,0,0,0,0,32
COLQUIRI,atencion odontologica,rayos x dental,2023-11-01,1,1,2,5,10,11,15,18,1,0,0,0,0,0,64
COPACABANA,atencion odontologica,rayos x dental,2023-11-01,0,0,0,1,0,1,0,1,0,0,0,0,0,0,3
CORO CORO,atencion odontologica,rayos x dental,2023-11-01,0,0,0,2,0,2,1,0,1,0,0,0,0,0,6
CORQUE,atencion odontologica,rayos x dental,2023-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
COTAGAITA,atencion odontologica,rayos x dental,2023-11-01,0,0,0,0,2,0,0,6,0,0,0,0,0,0,8
COTOCA,atencion odontologica,rayos x dental,2023-11-01,0,0,0,0,0,1,0,4,0,0,0,0,0,0,5
CRUZ DE MACHACAMARCA,atencion odontologica,rayos x dental,2023-11-01,1,0,4,2,2,2,15,11,0,1,0,0,0,0,38
CUATRO CAÑADAS,atencion odontologica,rayos x dental,2023-11-01,0,0,2,0,0,0,2,2,0,0,0,0,0,0,6
CUEVO,atencion odontologica,rayos x dental,2023-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CULPINA,atencion odontologica,rayos x dental,2023-11-01,0,0,3,1,5,16,14,43,5,6,0,0,0,0,93
CURAHUARA DE CARANGAS,atencion odontologica,rayos x dental,2023-11-01,0,0,0,1,0,1,2,2,0,0,0,0,0,0,6
EL ALTO,atencion odontologica,rayos x dental,2023-11-01,1,0,6,9,5,10,19,27,6,9,0,0,0,0,92
EL PUENTE(STC),atencion odontologica,rayos x dental,2023-11-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
EL PUENTE(TJA),atencion odontologica,rayos x dental,2023-11-01,0,0,1,1,0,0,0,4,0,0,0,0,0,0,6
EL TORNO,atencion odontologica,rayos x dental,2023-11-01,0,0,1,0,0,0,2,6,1,0,0,0,0,0,10
EL VILLAR,atencion odontologica,rayos x dental,2023-11-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
ENTRE RIOS CBBA,atencion odontologica,rayos x dental,2023-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ESCOMA,atencion odontologica,rayos x dental,2023-11-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
