,group,variable,month,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS POST,MEDIDAS PREVENTIVAS POST,TOTALES
ESCOMA,atencion odontologica,medidas preventivas,2023-10-01,1,2,11,5,0,1,0,1,0,0,0,0,0,0,21
ESMERALDA,atencion odontologica,medidas preventivas,2023-10-01,4,4,2,0,0,0,3,3,1,9,0,0,0,0,26
EUCALIPTUS,atencion odontologica,medidas preventivas,2023-10-01,12,0,4,21,0,7,2,2,0,0,0,0,0,0,48
FERNANDEZ ALONSO,atencion odontologica,medidas preventivas,2023-10-01,5,5,26,17,18,19,9,27,1,1,0,0,0,0,128
FILADELFIA,atencion odontologica,medidas preventivas,2023-10-01,42,58,28,16,0,6,0,17,2,0,0,0,0,0,169
GAIOC JATUN AYLLU YURA,atencion odontologica,medidas preventivas,2023-10-01,10,4,0,4,0,0,0,0,0,1,0,0,0,0,19
GENERAL SAAVEDRA,atencion odontologica,medidas preventivas,2023-10-01,6,7,10,9,1,2,3,5,0,0,0,0,0,0,43
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,medidas preventivas,2023-10-01,17,6,28,44,7,16,17,35,2,7,0,0,0,0,179
GUANAY,atencion odontologica,medidas preventivas,2023-10-01,26,35,32,47,7,15,24,21,3,5,0,0,0,0,215
GUAQUI,atencion odontologica,medidas preventivas,2023-10-01,3,4,8,1,2,0,0,2,1,0,0,0,0,0,21
GUAYARAMERIN,atencion odontologica,medidas preventivas,2023-10-01,26,21,9,17,0,9,2,18,0,0,0,0,0,0,102
GUTIERREZ,atencion odontologica,medidas preventivas,2023-10-01,0,6,4,5,1,5,7,20,0,0,0,0,0,0,48
HUACARAJE,atencion odontologica,medidas preventivas,2023-10-01,0,0,6,24,2,2,1,5,0,0,0,0,0,0,40
HUACARETA,atencion odontologica,medidas preventivas,2023-10-01,1,1,12,6,11,6,9,16,0,0,0,0,0,0,62
HUACAYA (VILLA DE HUACAYA),atencion odontologica,medidas preventivas,2023-10-01,0,12,0,21,0,0,3,4,0,0,0,0,0,0,40
HUACHACALLA,atencion odontologica,medidas preventivas,2023-10-01,0,0,2,1,2,0,0,0,0,0,0,0,0,0,5
HUANUNI,atencion odontologica,medidas preventivas,2023-10-01,21,31,47,75,17,16,18,59,9,14,0,0,0,0,307
HUARINA,atencion odontologica,medidas preventivas,2023-10-01,10,3,41,61,0,2,2,5,0,0,0,0,0,0,124
HUATAJATA,atencion odontologica,medidas preventivas,2023-10-01,4,1,15,27,2,2,0,8,0,0,0,0,0,0,59
HUAYLLAMARCA,atencion odontologica,medidas preventivas,2023-10-01,6,8,23,10,38,27,0,2,2,0,0,0,0,0,116
HUMANATA,atencion odontologica,medidas preventivas,2023-10-01,9,4,36,26,30,25,12,33,7,5,0,0,0,0,187
ICHOCA,atencion odontologica,medidas preventivas,2023-10-01,0,1,12,7,6,3,3,2,1,1,0,0,0,0,36
ICLA,atencion odontologica,medidas preventivas,2023-10-01,14,9,0,10,0,11,2,10,0,0,0,0,0,0,56
INCAHUASI,atencion odontologica,medidas preventivas,2023-10-01,4,15,12,13,8,7,3,16,0,3,0,0,0,0,81
INQUISIVI,atencion odontologica,medidas preventivas,2023-10-01,19,27,36,25,12,9,5,13,1,1,0,0,0,0,148
IRUPANA (VILLA DE LANZA),atencion odontologica,medidas preventivas,2023-10-01,46,36,87,68,33,20,18,18,2,3,0,0,0,0,331
IXIAMAS,atencion odontologica,medidas preventivas,2023-10-01,6,0,49,87,0,0,0,0,0,0,0,0,0,0,142
JESUS DE MACHACA,atencion odontologica,medidas preventivas,2023-10-01,9,14,7,19,7,5,1,2,0,0,0,0,0,0,64
LA ASUNTA,atencion odontologica,medidas preventivas,2023-10-01,152,144,197,206,29,49,34,107,5,5,0,0,0,0,928
LA GUARDIA,atencion odontologica,medidas preventivas,2023-10-01,80,63,56,85,14,29,12,49,6,1,0,0,0,0,395
LA PAZ,atencion odontologica,medidas preventivas,2023-10-01,1419,1393,2682,3182,586,996,2560,4425,1226,982,0,0,0,0,19451
LA RIVERA,atencion odontologica,medidas preventivas,2023-10-01,0,2,2,0,2,0,3,2,0,1,0,0,0,0,12
LAGUNILLAS,atencion odontologica,medidas preventivas,2023-10-01,0,0,4,3,0,0,0,0,0,0,0,0,0,0,7
LAJA,atencion odontologica,medidas preventivas,2023-10-01,39,53,31,33,1,13,18,40,0,2,0,0,0,0,230
LAS CARRERAS,atencion odontologica,medidas preventivas,2023-10-01,7,2,18,51,2,9,1,4,0,1,0,0,0,0,95
LICOMA PAMPA,atencion odontologica,medidas preventivas,2023-10-01,9,6,43,28,0,1,0,4,0,1,0,0,0,0,92
LLALLAGUA,atencion odontologica,medidas preventivas,2023-10-01,65,64,45,41,17,19,38,93,19,23,0,0,0,0,424
LLICA,atencion odontologica,medidas preventivas,2023-10-01,3,1,0,1,0,0,0,0,0,0,0,0,0,0,5
LORETO,atencion odontologica,medidas preventivas,2023-10-01,0,0,5,4,0,0,0,1,0,0,0,0,0,0,10
LURIBAY,atencion odontologica,medidas preventivas,2023-10-01,4,1,8,4,6,5,3,9,0,1,0,0,0,0,41
MACHACAMARCA,atencion odontologica,medidas preventivas,2023-10-01,0,3,13,4,4,0,2,11,2,0,0,0,0,0,39
MACHARETI,atencion odontologica,medidas preventivas,2023-10-01,5,24,15,4,1,0,0,8,1,0,0,0,0,0,58
MAGDALENA,atencion odontologica,medidas preventivas,2023-10-01,1,3,20,15,0,5,1,3,0,0,0,0,0,0,48
MAIRANA,atencion odontologica,medidas preventivas,2023-10-01,27,9,33,25,10,11,5,7,5,7,0,0,0,0,139
MALLA,atencion odontologica,medidas preventivas,2023-10-01,1,4,44,26,2,4,13,10,0,1,0,0,0,0,105
MAPIRI,atencion odontologica,medidas preventivas,2023-10-01,1,1,18,2,3,5,2,8,0,0,0,0,0,0,40
MECAPACA,atencion odontologica,medidas preventivas,2023-10-01,10,13,19,55,4,4,1,3,0,0,0,0,0,0,109
MINEROS,atencion odontologica,medidas preventivas,2023-10-01,17,13,22,24,4,6,2,20,1,4,0,0,0,0,113
MIZQUE,atencion odontologica,medidas preventivas,2023-10-01,7,13,23,39,4,12,10,42,4,2,0,0,0,0,156
MOCOMOCO,atencion odontologica,medidas preventivas,2023-10-01,5,8,2,1,3,1,1,8,0,1,0,0,0,0,30
MOJINETE,atencion odontologica,medidas preventivas,2023-10-01,4,1,0,1,0,1,1,2,0,0,0,0,0,0,10
MOJOCOYA,atencion odontologica,medidas preventivas,2023-10-01,25,33,28,42,1,4,1,15,1,9,0,0,0,0,159
MONTEAGUDO,atencion odontologica,medidas preventivas,2023-10-01,25,14,84,108,15,20,10,53,3,1,0,0,0,0,333
MONTERO,atencion odontologica,medidas preventivas,2023-10-01,50,35,161,223,18,50,87,179,18,11,0,0,0,0,832
MORO MORO,atencion odontologica,medidas preventivas,2023-10-01,1,5,2,1,1,1,0,2,0,0,0,0,0,0,13
MOROCHATA,atencion odontologica,medidas preventivas,2023-10-01,8,4,50,48,13,24,16,35,7,4,0,0,0,0,209
OCURI,atencion odontologica,medidas preventivas,2023-10-01,9,12,66,51,139,83,6,17,7,12,0,0,0,0,402
OKINAWA,atencion odontologica,medidas preventivas,2023-10-01,0,0,1,0,1,2,3,6,1,0,0,0,0,0,14
OMEREQUE,atencion odontologica,medidas preventivas,2023-10-01,1,4,17,8,0,2,0,5,3,1,0,0,0,0,41
ORURO,atencion odontologica,medidas preventivas,2023-10-01,308,382,616,683,227,271,420,672,141,72,0,0,0,0,3792
PADCAYA,atencion odontologica,medidas preventivas,2023-10-01,7,7,41,23,5,7,5,7,5,1,0,0,0,0,108
PADILLA,atencion odontologica,medidas preventivas,2023-10-01,6,13,10,41,2,6,14,25,2,1,0,0,0,0,120
PAILON,atencion odontologica,medidas preventivas,2023-10-01,19,15,28,55,7,24,10,43,1,3,0,0,0,0,205
PALCA,atencion odontologica,medidas preventivas,2023-10-01,37,28,44,42,11,13,13,26,3,2,0,0,0,0,219
PALOS BLANCOS,atencion odontologica,medidas preventivas,2023-10-01,30,40,132,106,12,16,10,60,0,5,0,0,0,0,411
PAMPA AULLAGAS,atencion odontologica,medidas preventivas,2023-10-01,3,0,2,2,0,0,3,5,0,0,0,0,0,0,15
PAMPA GRANDE,atencion odontologica,medidas preventivas,2023-10-01,14,3,10,13,1,4,1,13,0,1,0,0,0,0,60
PAPEL PAMPA,atencion odontologica,medidas preventivas,2023-10-01,15,0,4,2,0,0,1,5,7,6,0,0,0,0,40
PASORAPA,atencion odontologica,medidas preventivas,2023-10-01,4,1,20,16,2,2,3,5,1,0,0,0,0,0,54
PATACAMAYA,atencion odontologica,medidas preventivas,2023-10-01,41,33,25,51,8,10,2,2,1,0,0,0,0,0,173
PAZÑA,atencion odontologica,medidas preventivas,2023-10-01,14,17,23,16,14,28,14,33,23,21,0,0,0,0,203
PELECHUCO,atencion odontologica,medidas preventivas,2023-10-01,27,37,53,60,8,17,1,5,0,0,0,0,0,0,208
POCOATA,atencion odontologica,medidas preventivas,2023-10-01,30,59,70,90,22,22,22,58,15,16,0,0,0,0,404
POCONA,atencion odontologica,medidas preventivas,2023-10-01,51,11,19,23,16,15,22,44,6,7,0,0,0,0,214
POJO (CBBA),atencion odontologica,medidas preventivas,2023-10-01,21,18,26,38,10,10,8,12,0,0,0,0,0,0,143
POOPO,atencion odontologica,medidas preventivas,2023-10-01,11,23,21,20,2,4,7,16,3,0,0,0,0,0,107
PORCO,atencion odontologica,medidas preventivas,2023-10-01,9,11,12,5,2,8,2,18,0,0,0,0,0,0,67
POROMA,atencion odontologica,medidas preventivas,2023-10-01,8,10,42,80,14,17,2,13,0,0,0,0,0,0,186
PORONGO,atencion odontologica,medidas preventivas,2023-10-01,22,18,18,20,14,6,2,23,1,0,0,0,0,0,124
PORTACHUELO,atencion odontologica,medidas preventivas,2023-10-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
PORVENIR,atencion odontologica,medidas preventivas,2023-10-01,4,7,26,39,5,6,6,16,0,1,0,0,0,0,110
POSTRER VALLE,atencion odontologica,medidas preventivas,2023-10-01,1,2,1,3,0,0,0,0,0,0,0,0,0,0,7
POTOSI,atencion odontologica,medidas preventivas,2023-10-01,193,226,358,346,111,136,235,581,79,36,0,0,0,0,2301
PRESTO,atencion odontologica,medidas preventivas,2023-10-01,0,0,6,21,6,21,15,34,5,3,0,0,0,0,111
PUCARA,atencion odontologica,medidas preventivas,2023-10-01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
PUCARANI,atencion odontologica,medidas preventivas,2023-10-01,22,21,25,33,0,6,2,14,0,0,0,0,0,0,123
PUERTO ACOSTA,atencion odontologica,medidas preventivas,2023-10-01,14,9,46,48,2,11,1,7,1,0,0,0,0,0,139
PUERTO CARABUCO,atencion odontologica,medidas preventivas,2023-10-01,3,9,0,8,2,1,2,3,1,0,0,0,0,0,29
PUERTO GONZALO MORENO,atencion odontologica,medidas preventivas,2023-10-01,8,12,1,1,2,8,6,11,0,2,0,0,0,0,51
PUERTO PEREZ,atencion odontologica,medidas preventivas,2023-10-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
PUERTO QUIJARRO,atencion odontologica,medidas preventivas,2023-10-01,19,23,47,36,8,27,26,61,7,4,0,0,0,0,258
PUERTO RICO,atencion odontologica,medidas preventivas,2023-10-01,23,29,6,9,0,0,0,3,0,0,0,0,0,0,70
PUERTO SUAREZ,atencion odontologica,medidas preventivas,2023-10-01,3,2,5,2,1,6,8,24,1,1,0,0,0,0,53
PUERTO VILLARROEL,atencion odontologica,medidas preventivas,2023-10-01,62,36,79,103,11,26,18,57,3,5,0,0,0,0,400
PUNA,atencion odontologica,medidas preventivas,2023-10-01,6,6,7,15,5,3,3,7,4,1,0,0,0,0,57
PUNATA,atencion odontologica,medidas preventivas,2023-10-01,50,57,164,130,44,87,132,280,45,59,0,0,0,0,1048
QUIABAYA,atencion odontologica,medidas preventivas,2023-10-01,5,10,25,23,1,1,1,4,0,0,0,0,0,0,70
QUILLACOLLO,atencion odontologica,medidas preventivas,2023-10-01,172,171,451,383,123,177,352,806,128,125,0,0,0,0,2888
QUIME,atencion odontologica,medidas preventivas,2023-10-01,12,12,57,51,24,22,149,40,15,5,0,0,0,0,387
QUIRUSILLAS,atencion odontologica,medidas preventivas,2023-10-01,11,6,6,9,6,0,2,8,3,4,0,0,0,0,55
RAVELO,atencion odontologica,medidas preventivas,2023-10-01,26,19,42,33,1,1,5,6,7,5,0,0,0,0,145
REYES,atencion odontologica,medidas preventivas,2023-10-01,6,4,50,48,2,1,8,12,10,5,0,0,0,0,146
RIBERALTA,atencion odontologica,medidas preventivas,2023-10-01,213,207,260,275,129,170,177,656,70,58,0,0,0,0,2215
ROBORE,atencion odontologica,medidas preventivas,2023-10-01,10,5,34,44,7,30,42,15,12,1,0,0,0,0,200
RURRENABAQUE,atencion odontologica,medidas preventivas,2023-10-01,7,11,18,27,10,10,6,27,1,3,0,0,0,0,120
SABAYA,atencion odontologica,medidas preventivas,2023-10-01,6,4,20,16,2,12,1,1,0,0,0,0,0,0,62
SACABA,atencion odontologica,medidas preventivas,2023-10-01,150,167,540,571,140,248,210,537,71,50,0,0,0,0,2684
SACABAMBA,atencion odontologica,medidas preventivas,2023-10-01,0,11,5,7,8,8,1,0,0,0,0,0,0,0,40
SACACA,atencion odontologica,medidas preventivas,2023-10-01,2,1,40,36,3,3,2,13,0,0,0,0,0,0,100
SAIPINA,atencion odontologica,medidas preventivas,2023-10-01,1,1,3,4,0,4,3,13,0,0,0,0,0,0,29
SALINAS DE GARCI MENDOZA,atencion odontologica,medidas preventivas,2023-10-01,21,36,48,58,23,19,7,24,6,8,0,0,0,0,250
SAMAIPATA,atencion odontologica,medidas preventivas,2023-10-01,23,12,34,26,7,11,1,7,0,0,0,0,0,0,121
SAN AGUSTIN,atencion odontologica,medidas preventivas,2023-10-01,0,0,0,0,1,0,0,4,0,2,0,0,0,0,7
SAN ANDRES,atencion odontologica,medidas preventivas,2023-10-01,25,25,13,17,18,22,22,31,12,9,0,0,0,0,194
SAN ANDRES DE MACHACA,atencion odontologica,medidas preventivas,2023-10-01,6,5,0,2,0,0,0,0,0,0,0,0,0,0,13
SAN ANTONIO DE ESMORUCO,atencion odontologica,medidas preventivas,2023-10-01,1,1,37,27,3,10,2,4,1,0,0,0,0,0,86
SAN ANTONIO DE LOMERIO,atencion odontologica,medidas preventivas,2023-10-01,2,15,0,0,0,0,1,0,0,0,0,0,0,0,18
SAN BENITO,atencion odontologica,medidas preventivas,2023-10-01,8,5,4,12,0,0,2,4,2,0,0,0,0,0,37
SAN BORJA,atencion odontologica,medidas preventivas,2023-10-01,13,13,20,21,8,13,19,35,2,3,0,0,0,0,147
SAN BUENA VENTURA,atencion odontologica,medidas preventivas,2023-10-01,8,11,7,2,4,4,0,5,0,1,0,0,0,0,42
SAN CARLOS,atencion odontologica,medidas preventivas,2023-10-01,17,20,38,31,1,8,9,18,0,0,0,0,0,0,142
SAN IGNACIO,atencion odontologica,medidas preventivas,2023-10-01,5,7,17,23,4,16,7,14,3,0,0,0,0,0,96
SAN IGNACIO DE VELASCO,atencion odontologica,medidas preventivas,2023-10-01,86,71,25,23,1,0,5,14,4,4,0,0,0,0,233
SAN JAVIER(BNI),atencion odontologica,medidas preventivas,2023-10-01,5,3,18,17,1,1,0,0,0,0,0,0,0,0,45
SAN JAVIER(STC),atencion odontologica,medidas preventivas,2023-10-01,12,4,3,0,0,2,0,15,0,0,0,0,0,0,36
SAN JOAQUIN,atencion odontologica,medidas preventivas,2023-10-01,0,1,5,3,0,2,0,5,0,0,0,0,0,0,16
SAN JUAN DE YAPACANI,atencion odontologica,medidas preventivas,2023-10-01,5,7,4,8,2,0,0,5,1,1,0,0,0,0,33
SAN JULIAN,atencion odontologica,medidas preventivas,2023-10-01,52,85,116,104,36,104,75,141,11,13,0,0,0,0,737
SAN LORENZO(PND),atencion odontologica,medidas preventivas,2023-10-01,8,4,42,44,0,4,0,0,0,0,0,0,0,0,102
SAN LORENZO(TJA),atencion odontologica,medidas preventivas,2023-10-01,5,8,21,34,1,2,8,17,3,4,0,0,0,0,103
SAN LUCAS,atencion odontologica,medidas preventivas,2023-10-01,26,19,87,89,23,35,9,44,3,1,0,0,0,0,336
SAN MATIAS,atencion odontologica,medidas preventivas,2023-10-01,14,26,72,72,2,12,2,18,1,0,0,0,0,0,219
SAN MIGUEL DE VELASCO,atencion odontologica,medidas preventivas,2023-10-01,2,1,8,20,24,22,41,96,9,5,0,0,0,0,228
SAN PABLO DE LIPEZ,atencion odontologica,medidas preventivas,2023-10-01,0,0,8,8,0,0,0,4,0,0,0,0,0,0,20
SAN PEDRO,atencion odontologica,medidas preventivas,2023-10-01,4,9,12,14,9,12,11,20,5,3,0,0,0,0,99
SAN PEDRO DE BUENA VISTA,atencion odontologica,medidas preventivas,2023-10-01,17,33,273,401,15,46,4,55,1,2,0,0,0,0,847
SAN PEDRO DE CURAHUARA,atencion odontologica,medidas preventivas,2023-10-01,11,10,36,34,3,6,0,9,3,0,0,0,0,0,112
SAN PEDRO DE MACHA,atencion odontologica,medidas preventivas,2023-10-01,9,9,7,20,8,39,18,31,3,1,0,0,0,0,145
SAN PEDRO DE QUEMES,atencion odontologica,medidas preventivas,2023-10-01,3,5,28,27,0,0,0,0,0,0,0,0,0,0,63
SAN PEDRO DE TIQUINA,atencion odontologica,medidas preventivas,2023-10-01,2,11,3,8,0,2,0,1,0,0,0,0,0,0,27
SAN RAFAEL,atencion odontologica,medidas preventivas,2023-10-01,2,7,125,121,15,4,19,26,4,0,0,0,0,0,323
SAN RAMON BENI,atencion odontologica,medidas preventivas,2023-10-01,0,0,0,2,0,1,0,2,0,0,0,0,0,0,5
SAN RAMON SCZ,atencion odontologica,medidas preventivas,2023-10-01,31,32,34,39,5,6,7,10,0,0,0,0,0,0,164
SANTA ANA,atencion odontologica,medidas preventivas,2023-10-01,0,0,23,26,4,5,28,56,12,4,0,0,0,0,158
SANTA CRUZ DE LA SIERRA,atencion odontologica,medidas preventivas,2023-10-01,1185,1180,1364,1690,413,567,1625,3102,521,479,0,0,0,0,12126
SANTA ROSA,atencion odontologica,medidas preventivas,2023-10-01,0,2,2,1,35,26,0,5,0,0,0,0,0,0,71
SANTA ROSA DEL SARA,atencion odontologica,medidas preventivas,2023-10-01,20,19,7,9,12,11,17,35,1,1,0,0,0,0,132
SANTIAGO DE CALLAPA,atencion odontologica,medidas preventivas,2023-10-01,2,5,8,5,1,0,5,4,1,7,0,0,0,0,38
SANTIAGO DE HUARI,atencion odontologica,medidas preventivas,2023-10-01,30,12,61,41,2,11,4,8,3,6,0,0,0,0,178
SANTIAGO DE HUATA,atencion odontologica,medidas preventivas,2023-10-01,2,1,1,3,4,9,6,14,6,4,0,0,0,0,50
SANTIVAÑES,atencion odontologica,medidas preventivas,2023-10-01,15,12,43,38,11,8,18,31,14,7,0,0,0,0,197
SANTUARIO DE QUILLACAS,atencion odontologica,medidas preventivas,2023-10-01,7,8,39,55,1,2,2,4,1,4,0,0,0,0,123
SAPAHAQUI,atencion odontologica,medidas preventivas,2023-10-01,9,9,72,62,1,2,7,5,4,0,0,0,0,0,171
SENA,atencion odontologica,medidas preventivas,2023-10-01,0,0,1,4,0,4,0,5,0,0,0,0,0,0,14
SHINAOTA,atencion odontologica,medidas preventivas,2023-10-01,2,3,24,31,7,9,25,29,3,1,0,0,0,0,134
SICA SICA (VILLA AROMA),atencion odontologica,medidas preventivas,2023-10-01,18,3,12,34,4,12,9,15,3,6,0,0,0,0,116
SICAYA,atencion odontologica,medidas preventivas,2023-10-01,0,0,2,3,0,1,0,0,0,0,0,0,0,0,6
SIPE SIPE,atencion odontologica,medidas preventivas,2023-10-01,58,46,66,80,31,46,27,88,10,12,0,0,0,0,464
SOPACHUY,atencion odontologica,medidas preventivas,2023-10-01,4,7,12,26,6,4,0,1,0,0,0,0,0,0,60
SORACACHI,atencion odontologica,medidas preventivas,2023-10-01,10,23,37,66,25,21,8,19,1,2,0,0,0,0,212
SORATA,atencion odontologica,medidas preventivas,2023-10-01,18,32,36,53,14,23,1,10,0,0,0,0,0,0,187
SUCRE,atencion odontologica,medidas preventivas,2023-10-01,532,446,600,704,109,158,221,486,51,32,0,0,0,0,3339
TACACHI,atencion odontologica,medidas preventivas,2023-10-01,1,0,5,15,4,1,1,2,0,0,0,0,0,0,29
TACACOMA,atencion odontologica,medidas preventivas,2023-10-01,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3
TACOBAMBA,atencion odontologica,medidas preventivas,2023-10-01,1,2,8,8,9,8,2,11,0,0,0,0,0,0,49
TACOPAYA,atencion odontologica,medidas preventivas,2023-10-01,0,0,2,4,2,5,7,9,5,1,0,0,0,0,35
TAHUA,atencion odontologica,medidas preventivas,2023-10-01,5,4,7,6,0,0,0,0,0,0,0,0,0,0,22
TAPACARI,atencion odontologica,medidas preventivas,2023-10-01,17,22,24,45,23,44,26,34,5,4,0,0,0,0,244
TARABUCO,atencion odontologica,medidas preventivas,2023-10-01,28,21,5,7,2,9,0,11,0,1,0,0,0,0,84
TARACO,atencion odontologica,medidas preventivas,2023-10-01,6,6,3,13,3,5,4,6,2,2,0,0,0,0,50
TARATA,atencion odontologica,medidas preventivas,2023-10-01,1,3,15,23,0,3,3,7,0,2,0,0,0,0,57
TARIJA,atencion odontologica,medidas preventivas,2023-10-01,105,66,268,340,115,107,138,228,47,33,0,0,0,0,1447
TARVITA,atencion odontologica,medidas preventivas,2023-10-01,23,21,25,27,1,4,2,14,0,1,0,0,0,0,118
TEOPONTE,atencion odontologica,medidas preventivas,2023-10-01,16,28,18,20,0,11,2,14,0,0,0,0,0,0,109
TIAHUANACU,atencion odontologica,medidas preventivas,2023-10-01,21,20,46,34,9,12,13,38,2,5,0,0,0,0,200
TINGUIPAYA,atencion odontologica,medidas preventivas,2023-10-01,9,18,17,29,8,16,7,15,4,4,0,0,0,0,127
TIPUANI,atencion odontologica,medidas preventivas,2023-10-01,3,11,19,20,0,0,1,2,0,1,0,0,0,0,57
TIQUIPAYA,atencion odontologica,medidas preventivas,2023-10-01,94,97,213,224,46,74,53,147,9,18,0,0,0,0,975
TIRAQUE (CBBA),atencion odontologica,medidas preventivas,2023-10-01,5,11,28,29,5,21,13,29,6,3,0,0,0,0,150
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,medidas preventivas,2023-10-01,0,0,10,14,4,4,0,2,0,0,0,0,0,0,34
TOCO,atencion odontologica,medidas preventivas,2023-10-01,1,11,44,57,3,1,0,0,0,0,0,0,0,0,117
TODOS SANTOS,atencion odontologica,medidas preventivas,2023-10-01,0,2,7,4,0,0,0,0,0,0,0,0,0,0,13
TOLATA,atencion odontologica,medidas preventivas,2023-10-01,5,4,2,0,2,3,2,6,0,0,0,0,0,0,24
TOLEDO,atencion odontologica,medidas preventivas,2023-10-01,4,2,7,26,1,1,1,10,5,17,0,0,0,0,74
TOMAVE,atencion odontologica,medidas preventivas,2023-10-01,10,18,0,6,1,2,1,3,1,1,0,0,0,0,43
TOMINA,atencion odontologica,medidas preventivas,2023-10-01,6,43,29,31,3,0,8,22,0,0,0,0,0,0,142
TORO TORO,atencion odontologica,medidas preventivas,2023-10-01,3,0,34,50,5,10,1,2,0,0,0,0,0,0,105
TOTORA(CBBA),atencion odontologica,medidas preventivas,2023-10-01,15,7,62,74,17,31,3,12,0,0,0,0,0,0,221
TOTORA(ORR),atencion odontologica,medidas preventivas,2023-10-01,1,4,9,6,3,9,2,10,1,2,0,0,0,0,47
TRIGAL,atencion odontologica,medidas preventivas,2023-10-01,0,0,0,6,0,2,1,0,0,2,0,0,0,0,11
TRINIDAD,atencion odontologica,medidas preventivas,2023-10-01,74,98,199,225,45,76,91,225,23,29,0,0,0,0,1085
TUPIZA,atencion odontologica,medidas preventivas,2023-10-01,107,59,169,164,74,94,185,273,82,151,0,0,0,0,1358
TURCO,atencion odontologica,medidas preventivas,2023-10-01,9,5,20,22,0,0,3,1,0,3,0,0,0,0,63
UMALA,atencion odontologica,medidas preventivas,2023-10-01,9,6,16,23,2,6,4,9,4,0,0,0,0,0,79
UNCIA,atencion odontologica,medidas preventivas,2023-10-01,30,20,46,48,16,30,46,43,18,7,0,0,0,0,304
URIONDO (A. CONCEPCION),atencion odontologica,medidas preventivas,2023-10-01,8,1,14,25,6,15,10,12,0,1,0,0,0,0,92
URUBICHA,atencion odontologica,medidas preventivas,2023-10-01,3,1,0,5,1,2,0,13,0,0,0,0,0,0,25
UYUNI,atencion odontologica,medidas preventivas,2023-10-01,8,38,38,44,6,16,31,58,8,1,0,0,0,0,248
VACAS,atencion odontologica,medidas preventivas,2023-10-01,1,7,14,30,20,7,2,6,0,0,0,0,0,0,87
VALLEGRANDE,atencion odontologica,medidas preventivas,2023-10-01,27,17,157,147,19,48,48,146,18,28,0,0,0,0,655
VIACHA,atencion odontologica,medidas preventivas,2023-10-01,61,100,114,90,43,48,3,14,2,1,0,0,0,0,476
VILA VILA,atencion odontologica,medidas preventivas,2023-10-01,2,0,41,53,6,5,9,24,9,1,0,0,0,0,150
VILLA CHARCAS,atencion odontologica,medidas preventivas,2023-10-01,42,37,27,25,4,1,3,17,0,1,0,0,0,0,157
VILLA MONTES,atencion odontologica,medidas preventivas,2023-10-01,39,61,98,330,45,69,136,321,45,53,0,0,0,0,1197
VILLA NUEVA (LOMA ALTA),atencion odontologica,medidas preventivas,2023-10-01,0,0,2,0,0,3,2,7,0,0,0,0,0,0,14
VILLA RIVERO,atencion odontologica,medidas preventivas,2023-10-01,2,4,4,8,2,4,4,15,0,2,0,0,0,0,45
VILLA SERRANO,atencion odontologica,medidas preventivas,2023-10-01,18,15,51,64,16,6,7,17,1,0,0,0,0,0,195
VILLA TUNARI,atencion odontologica,medidas preventivas,2023-10-01,48,43,111,134,26,24,94,188,15,6,0,0,0,0,689
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,medidas preventivas,2023-10-01,12,10,16,11,5,8,2,21,1,0,0,0,0,0,86
VILLAZON,atencion odontologica,medidas preventivas,2023-10-01,129,107,37,50,2,11,10,30,7,3,0,0,0,0,386
VINTO,atencion odontologica,medidas preventivas,2023-10-01,63,47,128,100,32,42,21,58,6,10,0,0,0,0,507
VITICHI,atencion odontologica,medidas preventivas,2023-10-01,4,2,13,4,1,0,2,1,1,2,0,0,0,0,30
WALDO BALLIVIAN,atencion odontologica,medidas preventivas,2023-10-01,0,0,2,5,0,0,0,0,0,0,0,0,0,0,7
WARNES,atencion odontologica,medidas preventivas,2023-10-01,52,46,128,164,35,29,167,222,15,14,0,0,0,0,872
YACO,atencion odontologica,medidas preventivas,2023-10-01,8,10,9,22,2,0,0,2,0,0,0,0,0,0,53
YACUIBA,atencion odontologica,medidas preventivas,2023-10-01,25,29,169,170,42,39,127,229,38,49,0,0,0,0,917
YAMPARAEZ,atencion odontologica,medidas preventivas,2023-10-01,57,28,70,39,2,0,0,2,0,0,0,0,0,0,198
YANACACHI,atencion odontologica,medidas preventivas,2023-10-01,0,2,0,3,0,0,0,2,0,0,0,0,0,0,7
