,group,variable,month,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA EMB,PRIMERA CONSULTA EMB,PRIMERA CONSULTA POST,PRIMERA CONSULTA POST,TOTALES
YUNCHARA,atencion odontologica,primera consulta,2023-10-01,4,2,27,15,13,6,9,12,2,9,0,0,0,0,99
YUNGUYO DE LITORAL,atencion odontologica,primera consulta,2023-10-01,0,0,0,0,0,0,0,2,2,2,0,0,0,0,6
ZUDAÑEZ,atencion odontologica,primera consulta,2023-10-01,4,5,8,6,5,10,6,10,2,0,0,4,0,0,60
ACACIO,atencion odontologica,primera consulta,2023-11-01,5,5,43,49,19,22,22,24,3,4,0,1,0,0,197
ACHACACHI,atencion odontologica,primera consulta,2023-11-01,30,34,108,105,8,29,55,130,34,22,0,32,0,5,592
ACHOCALLA,atencion odontologica,primera consulta,2023-11-01,36,29,83,66,24,32,19,81,10,16,0,35,0,3,434
AIQUILE,atencion odontologica,primera consulta,2023-11-01,3,4,34,32,3,5,7,14,1,2,0,1,0,1,107
ALALAY,atencion odontologica,primera consulta,2023-11-01,0,0,17,9,0,1,0,2,1,1,0,0,0,0,31
ALCALA,atencion odontologica,primera consulta,2023-11-01,0,0,12,8,4,1,7,8,1,0,0,1,0,0,42
ALTO BENI,atencion odontologica,primera consulta,2023-11-01,23,18,20,23,6,12,26,43,2,2,0,2,0,0,177
ANCORAIMES,atencion odontologica,primera consulta,2023-11-01,9,9,107,119,28,26,24,48,16,13,0,16,0,0,415
ANDAMARCA,atencion odontologica,primera consulta,2023-11-01,7,3,3,4,1,2,9,14,5,7,0,2,0,0,57
ANTEQUERA,atencion odontologica,primera consulta,2023-11-01,0,4,2,2,0,2,8,12,4,2,0,2,0,1,39
ANZALDO,atencion odontologica,primera consulta,2023-11-01,1,5,9,12,1,6,3,9,1,3,0,1,0,0,51
APOLO,atencion odontologica,primera consulta,2023-11-01,7,4,8,11,6,8,10,22,2,2,0,7,0,5,92
ARAMPAMPA,atencion odontologica,primera consulta,2023-11-01,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3
ARANI,atencion odontologica,primera consulta,2023-11-01,1,1,3,3,0,5,4,6,1,3,0,0,0,0,27
ARBIETO,atencion odontologica,primera consulta,2023-11-01,20,18,17,20,23,21,24,67,5,10,0,9,0,8,242
ARQUE,atencion odontologica,primera consulta,2023-11-01,10,8,9,12,8,11,14,26,3,5,0,12,0,1,119
ASCENCION DE GUARAYOS,atencion odontologica,primera consulta,2023-11-01,40,50,65,100,13,29,37,201,20,16,0,50,0,6,627
ATOCHA,atencion odontologica,primera consulta,2023-11-01,6,4,14,10,7,7,42,41,6,4,0,2,0,0,143
AUCAPATA,atencion odontologica,primera consulta,2023-11-01,1,3,5,12,1,6,7,21,0,4,0,0,0,4,64
AYATA,atencion odontologica,primera consulta,2023-11-01,5,7,8,16,3,12,7,29,6,5,0,5,0,2,105
AYO AYO,atencion odontologica,primera consulta,2023-11-01,10,3,15,28,3,9,11,29,3,4,0,10,0,0,125
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,primera consulta,2023-11-01,10,8,17,18,9,14,45,30,4,7,0,6,0,1,169
AZURDUY,atencion odontologica,primera consulta,2023-11-01,5,2,6,13,4,7,11,29,3,0,0,7,0,0,87
BATALLAS,atencion odontologica,primera consulta,2023-11-01,13,8,35,40,3,10,13,44,6,6,0,8,0,0,186
BAURES,atencion odontologica,primera consulta,2023-11-01,5,0,3,0,1,2,3,16,5,3,0,0,0,0,38
BELEN DE ANDAMARCA,atencion odontologica,primera consulta,2023-11-01,0,0,0,0,0,0,5,4,0,1,0,2,0,0,12
BELEN DE URMIRI,atencion odontologica,primera consulta,2023-11-01,1,1,0,0,0,0,1,1,1,2,0,0,0,0,7
BELLA FLOR,atencion odontologica,primera consulta,2023-11-01,20,18,11,4,5,7,4,27,1,0,0,12,0,5,114
BERMEJO,atencion odontologica,primera consulta,2023-11-01,15,15,119,129,18,28,89,145,28,26,0,12,0,0,624
BETANZOS,atencion odontologica,primera consulta,2023-11-01,27,31,41,38,50,49,44,96,20,10,0,13,0,2,421
BOLIVAR,atencion odontologica,primera consulta,2023-11-01,0,0,1,2,3,2,7,9,0,2,0,4,0,8,38
BOLPEBRA,atencion odontologica,primera consulta,2023-11-01,0,3,0,1,0,1,1,4,0,1,0,1,0,0,12
BOYUIBE,atencion odontologica,primera consulta,2023-11-01,2,2,7,2,4,3,7,14,1,4,0,0,0,0,46
BUENA VISTA,atencion odontologica,primera consulta,2023-11-01,10,6,11,14,11,8,19,38,2,6,0,4,0,1,130
CABEZAS,atencion odontologica,primera consulta,2023-11-01,8,21,20,13,6,7,24,62,4,6,0,8,0,1,180
CAIROMA,atencion odontologica,primera consulta,2023-11-01,4,9,34,41,2,3,6,23,1,0,0,2,0,0,125
"CAIZA ""D""",atencion odontologica,primera consulta,2023-11-01,14,12,2,1,5,6,4,22,13,28,0,13,0,7,127
CAJUATA,atencion odontologica,primera consulta,2023-11-01,6,2,23,22,3,3,23,43,8,1,0,5,0,2,141
CALACOTO,atencion odontologica,primera consulta,2023-11-01,2,3,5,2,0,5,3,5,4,2,0,0,0,0,31
CALAMARCA,atencion odontologica,primera consulta,2023-11-01,14,13,13,8,2,15,22,31,4,7,0,7,0,0,136
CAMARGO,atencion odontologica,primera consulta,2023-11-01,6,1,15,14,3,6,7,34,1,5,0,11,0,0,103
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,primera consulta,2023-11-01,3,0,2,4,2,2,4,10,0,0,0,0,0,0,27
CAMIRI,atencion odontologica,primera consulta,2023-11-01,10,11,33,23,8,24,54,112,4,6,0,19,0,0,304
CAPINOTA,atencion odontologica,primera consulta,2023-11-01,21,25,33,48,20,45,43,106,12,9,0,1,0,0,363
CAQUIAVIRI,atencion odontologica,primera consulta,2023-11-01,7,7,29,19,3,11,11,22,3,4,0,4,0,1,121
CARACOLLO,atencion odontologica,primera consulta,2023-11-01,12,9,35,35,8,21,33,96,5,8,0,27,0,2,291
CARANAVI,atencion odontologica,primera consulta,2023-11-01,36,40,70,73,15,22,62,119,19,9,0,18,0,1,484
CARANGAS,atencion odontologica,primera consulta,2023-11-01,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4
CARAPARI,atencion odontologica,primera consulta,2023-11-01,11,15,101,79,14,10,23,57,4,5,0,3,0,32,354
CARIPUYO,atencion odontologica,primera consulta,2023-11-01,1,2,2,6,7,13,3,16,3,4,0,3,0,0,60
CARMEN RIVERO TORREZ,atencion odontologica,primera consulta,2023-11-01,1,4,3,6,1,7,3,20,2,0,0,6,0,0,53
CATACORA,atencion odontologica,primera consulta,2023-11-01,0,0,0,2,2,0,6,4,2,0,0,0,0,0,16
CHALLAPATA,atencion odontologica,primera consulta,2023-11-01,48,34,39,44,7,28,36,99,27,23,0,47,0,2,434
CHAQUI,atencion odontologica,primera consulta,2023-11-01,3,11,12,17,5,8,11,33,10,9,0,4,0,1,124
CHARAGUA,atencion odontologica,primera consulta,2023-11-01,11,12,30,26,16,29,39,104,4,3,0,6,0,3,283
CHARAÑA,atencion odontologica,primera consulta,2023-11-01,0,3,2,1,0,1,1,6,0,1,0,2,0,0,17
CHAYANTA,atencion odontologica,primera consulta,2023-11-01,9,15,18,20,9,14,18,34,4,16,0,8,0,1,166
CHIMORE,atencion odontologica,primera consulta,2023-11-01,11,14,48,42,7,17,23,59,5,3,0,4,0,6,239
CHIPAYA,atencion odontologica,primera consulta,2023-11-01,1,0,0,0,0,0,2,3,0,0,0,2,0,0,8
CHOQUE COTA,atencion odontologica,primera consulta,2023-11-01,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
CHUA COCANI,atencion odontologica,primera consulta,2023-11-01,0,0,1,1,0,0,1,3,1,0,0,2,0,0,9
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,primera consulta,2023-11-01,3,7,4,3,0,1,7,20,2,2,0,0,0,0,49
CHUMA,atencion odontologica,primera consulta,2023-11-01,3,5,12,13,12,9,18,35,8,6,0,1,0,1,123
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,primera consulta,2023-11-01,10,10,15,16,10,8,13,33,3,1,0,3,0,0,122
CKOCHAS,atencion odontologica,primera consulta,2023-11-01,9,4,5,11,5,10,17,35,8,8,0,8,0,4,124
CLIZA,atencion odontologica,primera consulta,2023-11-01,14,15,12,17,2,15,17,53,5,12,0,15,0,0,177
COBIJA,atencion odontologica,primera consulta,2023-11-01,86,77,82,114,30,52,150,299,23,15,0,69,0,18,1015
COCAPATA,atencion odontologica,primera consulta,2023-11-01,17,11,12,19,11,19,23,30,4,8,0,7,0,9,170
COCHABAMBA,atencion odontologica,primera consulta,2023-11-01,165,155,166,210,122,152,515,982,162,180,0,130,0,23,2962
COIPASA,atencion odontologica,primera consulta,2023-11-01,2,1,4,2,0,2,0,1,2,4,0,0,0,0,18
COLCAPIRHUA,atencion odontologica,primera consulta,2023-11-01,13,20,30,24,9,11,43,72,6,5,0,7,0,5,245
"COLCHA ""K""",atencion odontologica,primera consulta,2023-11-01,9,11,12,9,5,1,11,32,2,4,0,2,0,1,99
COLLANA,atencion odontologica,primera consulta,2023-11-01,4,3,3,6,4,5,3,13,0,2,0,0,0,0,43
COLOMI,atencion odontologica,primera consulta,2023-11-01,15,20,26,22,11,14,26,56,4,9,0,7,0,0,210
COLPA BELGICA,atencion odontologica,primera consulta,2023-11-01,2,1,7,2,2,1,27,17,2,1,0,1,0,0,63
COLQUECHACA,atencion odontologica,primera consulta,2023-11-01,11,7,19,27,15,17,53,64,23,21,0,12,0,11,280
COLQUENCHA,atencion odontologica,primera consulta,2023-11-01,11,13,110,97,2,12,13,32,2,2,0,2,0,0,296
COLQUIRI,atencion odontologica,primera consulta,2023-11-01,13,17,41,44,18,23,58,67,6,7,0,8,0,4,306
COMANCHE,atencion odontologica,primera consulta,2023-11-01,1,0,8,6,7,6,4,6,0,1,0,2,0,0,41
COMARAPA,atencion odontologica,primera consulta,2023-11-01,22,22,19,25,4,9,24,40,5,5,0,3,0,11,189
COMBAYA,atencion odontologica,primera consulta,2023-11-01,0,1,1,1,5,3,8,5,1,4,0,0,0,0,29
CONCEPCION,atencion odontologica,primera consulta,2023-11-01,109,103,208,208,6,2,13,20,4,1,0,7,0,4,685
COPACABANA,atencion odontologica,primera consulta,2023-11-01,1,3,19,14,2,8,10,33,4,6,0,25,0,0,125
CORIPATA,atencion odontologica,primera consulta,2023-11-01,8,4,23,28,11,8,11,20,2,2,0,59,0,0,176
CORO CORO,atencion odontologica,primera consulta,2023-11-01,1,3,2,7,2,6,10,19,2,2,0,4,0,0,58
COROICO,atencion odontologica,primera consulta,2023-11-01,9,3,47,48,2,4,11,26,1,0,0,3,0,0,154
CORQUE,atencion odontologica,primera consulta,2023-11-01,2,1,6,8,8,15,7,8,2,1,0,1,0,0,59
COTAGAITA,atencion odontologica,primera consulta,2023-11-01,15,6,19,25,7,15,28,55,10,17,0,6,0,1,204
COTOCA,atencion odontologica,primera consulta,2023-11-01,92,88,12,7,4,20,6,95,42,47,0,58,0,4,475
CRUZ DE MACHACAMARCA,atencion odontologica,primera consulta,2023-11-01,0,0,0,1,0,2,3,1,0,0,0,1,0,0,8
CUATRO CAÑADAS,atencion odontologica,primera consulta,2023-11-01,18,27,74,85,2,8,23,50,3,3,0,34,0,2,329
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,primera consulta,2023-11-01,0,1,0,0,3,1,3,3,1,1,0,0,0,0,13
CUEVO,atencion odontologica,primera consulta,2023-11-01,0,1,4,10,4,6,8,20,3,2,0,4,0,0,62
CULPINA,atencion odontologica,primera consulta,2023-11-01,2,0,8,11,2,22,8,19,2,1,0,9,0,0,84
CURAHUARA DE CARANGAS,atencion odontologica,primera consulta,2023-11-01,4,2,3,8,2,4,11,16,4,5,0,1,0,1,61
CURVA,atencion odontologica,primera consulta,2023-11-01,2,0,15,12,1,1,6,4,2,5,0,1,0,1,50
DESAGUADERO,atencion odontologica,primera consulta,2023-11-01,4,4,11,7,2,7,7,9,1,2,0,4,0,4,62
EL ALTO,atencion odontologica,primera consulta,2023-11-01,785,405,378,423,191,248,389,1125,98,105,0,472,0,38,4657
EL CHORO,atencion odontologica,primera consulta,2023-11-01,1,1,10,8,5,6,5,9,2,5,0,1,0,0,53
EL PUENTE(STC),atencion odontologica,primera consulta,2023-11-01,8,3,69,67,42,48,9,40,4,3,0,3,0,1,297
EL PUENTE(TJA),atencion odontologica,primera consulta,2023-11-01,4,7,29,36,4,7,31,45,9,7,0,3,0,0,182
EL TORNO,atencion odontologica,primera consulta,2023-11-01,42,48,34,50,14,14,45,130,22,15,0,29,0,14,457
EL VILLAR,atencion odontologica,primera consulta,2023-11-01,1,2,45,24,2,2,5,12,1,1,0,4,0,1,100
ENTRE RIOS TRJ,atencion odontologica,primera consulta,2023-11-01,10,18,73,103,18,26,29,124,11,6,0,5,0,0,423
ENTRE RIOS CBBA,atencion odontologica,primera consulta,2023-11-01,12,19,32,27,7,15,21,55,2,3,0,9,0,0,202
ESCOMA,atencion odontologica,primera consulta,2023-11-01,3,3,7,9,0,15,9,18,4,3,0,1,0,0,72
ESMERALDA,atencion odontologica,primera consulta,2023-11-01,0,0,0,0,0,1,3,5,7,5,0,0,0,0,21
EUCALIPTUS,atencion odontologica,primera consulta,2023-11-01,3,0,7,6,1,5,6,12,4,4,0,5,0,1,54
EXALTACION,atencion odontologica,primera consulta,2023-11-01,1,0,31,34,1,8,3,10,1,0,0,0,0,0,89
FERNANDEZ ALONSO,atencion odontologica,primera consulta,2023-11-01,13,9,26,32,20,17,28,45,2,8,0,8,0,2,210
FILADELFIA,atencion odontologica,primera consulta,2023-11-01,7,7,20,19,6,5,9,16,2,0,0,5,0,0,96
GAIOC JATUN AYLLU YURA,atencion odontologica,primera consulta,2023-11-01,2,0,8,9,3,3,6,8,4,5,0,2,0,1,51
GENERAL SAAVEDRA,atencion odontologica,primera consulta,2023-11-01,15,15,9,11,6,10,21,39,3,6,0,8,0,0,143
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,primera consulta,2023-11-01,3,8,13,19,10,16,22,43,4,7,0,4,0,1,150
GUANAY,atencion odontologica,primera consulta,2023-11-01,9,6,19,17,7,10,26,38,4,4,0,27,0,1,168
GUAQUI,atencion odontologica,primera consulta,2023-11-01,5,2,7,6,1,6,11,15,6,9,0,3,0,3,74
GUAYARAMERIN,atencion odontologica,primera consulta,2023-11-01,27,24,58,56,32,51,26,55,3,4,0,16,0,0,352
GUTIERREZ,atencion odontologica,primera consulta,2023-11-01,5,3,12,16,8,13,14,43,1,5,0,0,0,2,122
HUACARAJE,atencion odontologica,primera consulta,2023-11-01,2,1,5,7,4,6,3,17,2,0,0,1,0,0,48
HUACARETA,atencion odontologica,primera consulta,2023-11-01,3,2,10,14,4,2,10,18,6,2,0,2,0,0,73
HUACAYA (VILLA DE HUACAYA),atencion odontologica,primera consulta,2023-11-01,0,3,12,15,1,11,5,16,1,2,0,9,0,0,75
HUACHACALLA,atencion odontologica,primera consulta,2023-11-01,1,0,2,0,3,0,2,4,1,1,0,0,0,0,14
HUANUNI,atencion odontologica,primera consulta,2023-11-01,9,15,25,24,10,16,39,70,3,7,0,16,0,0,234
HUARINA,atencion odontologica,primera consulta,2023-11-01,9,4,12,24,4,9,22,43,7,14,0,6,0,1,155
HUATAJATA,atencion odontologica,primera consulta,2023-11-01,1,0,15,8,2,0,5,6,2,6,0,0,0,0,45
HUAYLLAMARCA,atencion odontologica,primera consulta,2023-11-01,4,3,4,1,2,4,12,9,9,6,0,3,0,0,57
HUMANATA,atencion odontologica,primera consulta,2023-11-01,8,5,11,11,4,17,12,20,8,4,0,3,0,2,105
ICHOCA,atencion odontologica,primera consulta,2023-11-01,5,3,11,15,3,19,7,13,2,3,0,1,0,1,83
ICLA,atencion odontologica,primera consulta,2023-11-01,2,3,1,0,3,6,10,10,1,1,0,8,0,0,45
INCAHUASI,atencion odontologica,primera consulta,2023-11-01,2,0,1,4,1,12,10,18,1,1,0,14,0,0,64
INQUISIVI,atencion odontologica,primera consulta,2023-11-01,22,20,53,74,11,18,54,65,14,10,0,9,0,1,351
IRUPANA (VILLA DE LANZA),atencion odontologica,primera consulta,2023-11-01,19,12,50,50,13,16,39,70,6,14,0,12,0,4,305
IXIAMAS,atencion odontologica,primera consulta,2023-11-01,2,4,15,9,4,7,5,25,3,0,0,4,0,1,79
JESUS DE MACHACA,atencion odontologica,primera consulta,2023-11-01,4,5,17,22,7,7,14,46,12,8,0,11,0,8,161
LA ASUNTA,atencion odontologica,primera consulta,2023-11-01,49,21,167,144,30,61,106,186,18,6,0,58,0,8,854
LA GUARDIA,atencion odontologica,primera consulta,2023-11-01,36,26,48,39,15,26,47,116,22,14,0,9,0,4,402
LA PAZ,atencion odontologica,primera consulta,2023-11-01,377,354,422,418,160,237,1005,1833,248,307,0,230,0,30,5621
LA RIVERA,atencion odontologica,primera consulta,2023-11-01,0,1,0,0,0,0,1,1,1,0,0,1,0,1,6
LAGUNILLAS,atencion odontologica,primera consulta,2023-11-01,4,0,9,10,4,1,13,27,5,0,0,0,0,0,73
LAJA,atencion odontologica,primera consulta,2023-11-01,13,16,13,21,6,9,19,49,9,7,0,21,0,15,198
LAS CARRERAS,atencion odontologica,primera consulta,2023-11-01,3,0,0,0,1,2,6,8,0,1,0,2,0,0,23
LICOMA PAMPA,atencion odontologica,primera consulta,2023-11-01,4,6,10,11,0,0,2,1,0,1,0,0,0,0,35
LLALLAGUA,atencion odontologica,primera consulta,2023-11-01,28,29,44,38,19,29,44,120,8,13,0,13,0,3,388
LLICA,atencion odontologica,primera consulta,2023-11-01,5,4,4,4,0,3,8,17,3,4,0,15,0,0,67
LORETO,atencion odontologica,primera consulta,2023-11-01,1,0,2,0,2,0,0,3,0,0,0,0,0,0,8
LURIBAY,atencion odontologica,primera consulta,2023-11-01,3,1,9,4,14,7,14,13,6,6,0,3,0,0,80
MACHACAMARCA,atencion odontologica,primera consulta,2023-11-01,3,3,5,5,3,6,12,13,1,2,0,4,0,0,57
MACHARETI,atencion odontologica,primera consulta,2023-11-01,3,4,3,13,1,0,3,6,1,1,0,3,0,1,39
MAGDALENA,atencion odontologica,primera consulta,2023-11-01,6,5,14,8,3,2,4,15,0,1,0,4,0,0,62
MAIRANA,atencion odontologica,primera consulta,2023-11-01,19,19,41,35,73,62,11,45,4,4,0,5,0,12,330
MALLA,atencion odontologica,primera consulta,2023-11-01,8,2,7,7,0,3,4,10,4,5,0,1,0,0,51
MAPIRI,atencion odontologica,primera consulta,2023-11-01,8,7,8,5,1,4,9,22,2,1,0,7,0,0,74
MECAPACA,atencion odontologica,primera consulta,2023-11-01,9,12,15,28,13,14,20,43,10,8,0,2,0,0,174
MINEROS,atencion odontologica,primera consulta,2023-11-01,4,11,43,38,11,12,22,50,6,12,0,20,0,0,229
MIZQUE,atencion odontologica,primera consulta,2023-11-01,1,10,21,33,7,9,12,47,13,20,0,16,0,3,192
MOCOMOCO,atencion odontologica,primera consulta,2023-11-01,5,4,58,48,39,40,17,50,11,12,0,1,0,2,287
MOJINETE,atencion odontologica,primera consulta,2023-11-01,2,2,1,3,1,0,1,3,1,0,0,2,0,0,16
MOJOCOYA,atencion odontologica,primera consulta,2023-11-01,4,1,9,7,1,1,7,6,0,0,0,2,0,0,38
MONTEAGUDO,atencion odontologica,primera consulta,2023-11-01,13,10,22,28,7,10,27,68,8,4,0,12,0,1,210
MONTERO,atencion odontologica,primera consulta,2023-11-01,73,80,94,105,21,51,83,280,42,32,0,92,0,8,961
MORO MORO,atencion odontologica,primera consulta,2023-11-01,1,3,2,1,0,1,5,4,2,0,0,0,0,0,19
MOROCHATA,atencion odontologica,primera consulta,2023-11-01,5,7,20,13,2,10,10,23,7,11,0,2,0,0,110
NAZACARA DE PACAJES,atencion odontologica,primera consulta,2023-11-01,1,1,1,0,0,0,0,5,0,0,0,3,0,0,11
OCURI,atencion odontologica,primera consulta,2023-11-01,10,5,71,78,32,33,23,34,14,11,0,7,0,4,322
OKINAWA,atencion odontologica,primera consulta,2023-11-01,0,2,7,6,4,8,12,21,5,6,0,3,0,0,74
OMEREQUE,atencion odontologica,primera consulta,2023-11-01,1,0,19,6,4,1,4,10,1,1,0,0,0,3,50
ORURO,atencion odontologica,primera consulta,2023-11-01,190,211,296,311,108,198,414,1014,99,110,0,330,0,56,3337
PADCAYA,atencion odontologica,primera consulta,2023-11-01,5,8,34,17,12,13,37,94,8,6,0,8,0,1,243
PADILLA,atencion odontologica,primera consulta,2023-11-01,4,7,12,9,1,6,16,32,2,6,0,9,0,0,104
PAILON,atencion odontologica,primera consulta,2023-11-01,11,16,28,33,6,19,23,49,5,6,0,11,0,5,212
PALCA,atencion odontologica,primera consulta,2023-11-01,18,23,59,44,31,42,45,84,12,10,0,19,0,2,389
PALOS BLANCOS,atencion odontologica,primera consulta,2023-11-01,24,33,66,64,28,15,40,84,8,7,0,20,0,2,391
PAMPA AULLAGAS,atencion odontologica,primera consulta,2023-11-01,1,2,29,34,0,1,2,6,1,1,0,0,0,0,77
PAMPA GRANDE,atencion odontologica,primera consulta,2023-11-01,3,3,4,5,7,10,3,27,5,3,0,3,0,2,75
PAPEL PAMPA,atencion odontologica,primera consulta,2023-11-01,4,5,9,12,0,1,8,18,5,9,0,7,0,1,79
PASORAPA,atencion odontologica,primera consulta,2023-11-01,0,2,1,0,3,5,7,9,1,1,0,2,0,1,32
PATACAMAYA,atencion odontologica,primera consulta,2023-11-01,10,18,17,50,8,14,12,30,0,7,0,16,0,1,183
PAZÑA,atencion odontologica,primera consulta,2023-11-01,6,4,14,10,5,11,11,17,3,2,0,5,0,0,88
PELECHUCO,atencion odontologica,primera consulta,2023-11-01,10,7,20,34,10,12,23,47,0,4,0,5,0,1,173
POCOATA,atencion odontologica,primera consulta,2023-11-01,19,15,49,38,14,29,29,67,26,25,0,16,0,5,332
POCONA,atencion odontologica,primera consulta,2023-11-01,6,7,12,16,4,8,23,32,4,6,0,4,0,1,123
POJO (CBBA),atencion odontologica,primera consulta,2023-11-01,3,5,5,12,8,19,12,21,1,1,0,3,0,3,93
POOPO,atencion odontologica,primera consulta,2023-11-01,2,3,3,3,2,2,9,20,4,3,0,8,0,0,59
PORCO,atencion odontologica,primera consulta,2023-11-01,10,6,10,13,0,7,2,43,1,1,0,30,0,0,123
POROMA,atencion odontologica,primera consulta,2023-11-01,2,5,16,20,13,21,22,36,3,5,0,11,0,0,154
PORONGO,atencion odontologica,primera consulta,2023-11-01,20,20,33,24,13,15,24,47,7,4,0,10,0,0,217
PORTACHUELO,atencion odontologica,primera consulta,2023-11-01,1,2,8,16,4,11,3,22,2,0,0,0,0,0,69
PORVENIR,atencion odontologica,primera consulta,2023-11-01,3,6,14,9,4,8,13,32,2,0,0,9,0,3,103
POSTRER VALLE,atencion odontologica,primera consulta,2023-11-01,1,2,6,4,1,0,2,3,0,1,0,2,0,0,22
POTOSI,atencion odontologica,primera consulta,2023-11-01,111,104,141,146,57,128,178,527,46,36,0,199,0,21,1694
PRESTO,atencion odontologica,primera consulta,2023-11-01,7,6,10,8,11,10,12,29,7,7,0,10,0,0,117
PUCARA,atencion odontologica,primera consulta,2023-11-01,1,0,1,0,1,0,1,2,1,2,0,0,0,0,9
PUCARANI,atencion odontologica,primera consulta,2023-11-01,26,30,56,61,23,44,57,95,14,13,0,29,0,2,450
PUERTO ACOSTA,atencion odontologica,primera consulta,2023-11-01,3,7,71,43,4,11,9,10,7,9,0,4,0,0,178
PUERTO CARABUCO,atencion odontologica,primera consulta,2023-11-01,4,2,16,15,6,10,35,27,12,6,0,2,0,0,135
PUERTO GONZALO MORENO,atencion odontologica,primera consulta,2023-11-01,41,56,3,12,2,27,9,24,0,1,0,15,0,4,194
PUERTO PEREZ,atencion odontologica,primera consulta,2023-11-01,0,1,4,10,2,5,2,11,4,0,0,6,0,0,45
PUERTO QUIJARRO,atencion odontologica,primera consulta,2023-11-01,14,4,29,24,4,10,14,44,21,14,0,7,0,0,185
PUERTO RICO,atencion odontologica,primera consulta,2023-11-01,13,14,20,21,10,8,11,38,2,2,0,19,0,2,160
PUERTO SUAREZ,atencion odontologica,primera consulta,2023-11-01,13,14,45,33,5,1,11,24,4,3,0,3,0,2,158
PUERTO VILLARROEL,atencion odontologica,primera consulta,2023-11-01,26,26,87,72,21,48,36,123,6,14,0,11,0,10,480
PUNA,atencion odontologica,primera consulta,2023-11-01,3,4,10,15,5,8,13,16,5,8,0,1,0,5,93
PUNATA,atencion odontologica,primera consulta,2023-11-01,9,4,16,19,6,6,20,65,10,8,0,7,0,0,170
QUIABAYA,atencion odontologica,primera consulta,2023-11-01,1,0,21,15,2,1,8,16,0,2,0,1,0,0,67
QUILLACOLLO,atencion odontologica,primera consulta,2023-11-01,94,87,80,74,34,39,108,262,28,38,0,14,0,7,865
QUIME,atencion odontologica,primera consulta,2023-11-01,10,4,9,10,1,6,22,29,3,0,0,5,0,0,99
QUIRUSILLAS,atencion odontologica,primera consulta,2023-11-01,0,2,1,0,0,0,6,5,2,1,0,0,0,0,17
RAVELO,atencion odontologica,primera consulta,2023-11-01,8,10,80,62,30,17,13,21,16,20,0,5,0,4,286
REYES,atencion odontologica,primera consulta,2023-11-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
RIBERALTA,atencion odontologica,primera consulta,2023-11-01,116,104,86,114,25,86,58,251,16,17,0,187,0,36,1096
ROBORE,atencion odontologica,primera consulta,2023-11-01,7,7,20,10,7,10,6,45,2,0,0,11,0,0,125
RURRENABAQUE,atencion odontologica,primera consulta,2023-11-01,8,9,13,18,5,12,19,51,4,6,0,7,0,3,155
SABAYA,atencion odontologica,primera consulta,2023-11-01,5,3,6,7,15,15,7,25,4,1,0,8,0,0,96
SACABA,atencion odontologica,primera consulta,2023-11-01,48,71,145,150,46,84,171,340,64,74,0,44,0,6,1243
SACABAMBA,atencion odontologica,primera consulta,2023-11-01,5,4,9,5,0,2,1,3,1,0,0,0,0,0,30
SACACA,atencion odontologica,primera consulta,2023-11-01,3,3,43,37,14,25,28,66,2,4,0,10,0,2,237
SAIPINA,atencion odontologica,primera consulta,2023-11-01,11,10,13,11,9,11,12,11,1,2,0,5,0,0,96
SALINAS DE GARCI MENDOZA,atencion odontologica,primera consulta,2023-11-01,14,16,11,19,7,10,27,45,18,17,0,9,0,5,198
SAMAIPATA,atencion odontologica,primera consulta,2023-11-01,21,14,20,12,6,3,25,49,5,9,0,12,0,8,184
SAN AGUSTIN,atencion odontologica,primera consulta,2023-11-01,0,0,3,6,0,0,2,3,1,0,0,0,0,0,15
SAN ANDRES,atencion odontologica,primera consulta,2023-11-01,13,10,4,6,10,6,6,19,5,2,0,9,0,0,90
SAN ANDRES DE MACHACA,atencion odontologica,primera consulta,2023-11-01,3,1,9,8,2,4,9,21,9,6,0,3,0,2,77
SAN ANTONIO DE ESMORUCO,atencion odontologica,primera consulta,2023-11-01,0,0,6,12,1,0,0,2,0,0,0,0,0,0,21
SAN ANTONIO DE LOMERIO,atencion odontologica,primera consulta,2023-11-01,26,45,12,10,3,8,5,29,2,8,0,7,0,18,173
SAN BENITO,atencion odontologica,primera consulta,2023-11-01,6,5,6,7,4,7,14,24,3,9,0,0,0,0,85
