,group,variable,month,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON TB EN TSF CON PRUEBA RÁPIDA CANTIDAD,TOTALES
YAMPARAEZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,1,0,1
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,3,2,5
ZUDAÑEZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-10-01,1,0,1
ACHACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,2,0,2
ARBIETO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,2,0,2
BUENA VISTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,2,0,2
CABEZAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,0,1
CAMARGO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,0,1
CAMIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,1,2
CAPINOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,1,2
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,6,4,10
CARMEN RIVERO TORREZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,0,2,2
CHALLAPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,0,1,1
CHAQUI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,0,1,1
CHARAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,0,1
CHIMORE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,1,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,0,1
CLIZA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,0,1
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,1,2
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,18,23,41
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,2,2,4
CONCEPCION,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,1,2
CORIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,2,3
COROICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,2,0,2
CORQUE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,0,1
COTAGAITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,1,2
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,0,1
CUATRO CAÑADAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,0,1,1
CULPINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,0,1
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,25,10,35
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,0,2,2
ENTRE RIOS TRJ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,2,3
FILADELFIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,0,1
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,2,0,2
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,0,2,2
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,2,0,2
INCAHUASI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,2,1,3
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,0,2,2
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,4,6,10
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,16,11,27
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,3,1,4
MAIRANA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,0,1,1
MINEROS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,0,1,1
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,8,3,11
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,7,1,8
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,0,2,2
PORONGO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,0,1,1
PORVENIR,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,0,1,1
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,2,1,3
PRESTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,1,2
PUERTO SUAREZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,2,2,4
PUNATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,0,1
QUIABAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,2,1,3
RAVELO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,0,1,1
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,4,0,4
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,4,0,4
SAMAIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,0,1
SAN BENITO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,0,1,1
SAN IGNACIO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,3,0,3
SAN JAVIER(BNI),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,0,1
SAN JUAN DE YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,0,3,3
SAN LUCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,0,1
SAN PEDRO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,2,3
SAN RAMON SCZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,96,62,158
SHINAOTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,3,0,3
SICA SICA (VILLA AROMA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,0,1
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,1,2
SORATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,0,1
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,11,5,16
TACACOMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,0,1
TARABUCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,0,1,1
TARATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,0,1
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,4,2,6
TARVITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,0,1,1
TEOPONTE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,0,1,1
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,0,1
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,0,3,3
TOMAVE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,2,0,2
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,4,1,5
VILLA CHARCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,0,1,1
VILLA MONTES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,2,1,3
VILLA RIVERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,0,1
VILLA SERRANO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,6,2,8
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,0,1,1
VILLAZON,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,0,1,1
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,2,3
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,5,4,9
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,3,1,4
YANACACHI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,0,1,1
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-11-01,1,4,5
ALTO BENI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,1,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,0,1,1
BUENA VISTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,1,2
CABEZAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,0,1
CAMIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,2,0,2
CARANAVI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,12,8,20
CARAPARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,0,1
CHALLAPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,1,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,3,0,3
COBIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,9,2,11
COCHABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,20,8,28
COLCAPIRHUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,0,1
CORIPATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,0,1
COROICO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,0,1,1
COTAGAITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,0,1
COTOCA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,7,2,9
CUATRO CAÑADAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,1,2
CULPINA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,2,0,2
EL ALTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,18,14,32
EL TORNO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,0,1
ENTRE RIOS CBBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,0,1
GUANAY,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,2,0,2
GUAYARAMERIN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,1,2
HUANUNI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,3,0,3
HUATAJATA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,2,0,2
ICLA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,0,1
LA ASUNTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,1,2
LA GUARDIA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,4,3,7
LA PAZ,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,8,8,16
LLALLAGUA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,2,3
MAIRANA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,0,1
MAPIRI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,1,2
MONTEAGUDO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,0,1
MONTERO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,12,1,13
ORURO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,3,4,7
PALOS BLANCOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,3,1,4
PORVENIR,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,0,1
POTOSI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,2,0,2
PRESTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,1,2
PUERTO VILLARROEL,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,4,3,7
QUIABAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,2,1,3
RIBERALTA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,2,2,4
SACABA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,3,1,4
SACABAMBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,0,1
SAN BORJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,0,3,3
SAN IGNACIO DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,0,1
SAN JAVIER(BNI),tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,0,1
SAN JULIAN,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,3,4
SAN LUCAS,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,1,2
SAN MIGUEL DE VELASCO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,0,1,1
SANTA ANA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,0,1,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,63,50,113
SIPE SIPE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,1,2
SUCRE,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,3,2,5
TACACOMA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,0,1
TARIJA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,3,4
TARVITA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,0,1
TIPUANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,0,1,1
TRINIDAD,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,2,1,3
VIACHA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,3,1,4
VINTO,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,0,1
WARNES,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,10,3,13
YACUIBA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,6,3,9
YAPACANI,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,3,0,3
YOTALA,tuberculosis y lepra,no de personas con tb en tsf con prueba rapida,2017-12-01,1,0,1
