,group,variable,month,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,TOTALES
SUCRE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,181,270,451
TACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,1,0,1
TACACOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,1,0,1
TACOBAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,13,6,19
TACOPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,4,1,5
TAPACARI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,7,9,16
TARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,5,9,14
TARATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,1,1,2
TARIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,81,75,156
TARVITA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,5,5,10
TEOPONTE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,6,7,13
TINGUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,11,9,20
TIPUANI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,14,4,18
TIQUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,21,24,45
TIRAQUE (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,2,5,7
TOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,1,2,3
TOLATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,3,1,4
TOLEDO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,4,1,5
TOMAVE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,4,6,10
TOMINA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,5,4,9
TORO TORO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,1,2,3
TOTORA(CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,1,3,4
TOTORA(ORR),tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,0,1,1
TRINIDAD,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,69,51,120
TUPIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,16,15,31
TURCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,5,1,6
UNCIA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,7,5,12
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,4,7,11
URUBICHA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,4,4,8
UYUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,10,7,17
VACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,5,4,9
VALLEGRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,5,7,12
VIACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,14,22,36
VILA VILA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,0,1,1
VILLA CHARCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,5,8,13
VILLA MONTES,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,33,20,53
VILLA RIVERO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,2,2,4
VILLA SERRANO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,1,8,9
VILLA TUNARI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,54,41,95
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,4,4,8
VILLAZON,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,15,17,32
VINTO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,9,9,18
VITICHI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,1,2,3
WARNES,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,53,64,117
YACUIBA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,88,59,147
YAMPARAEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,6,7,13
YANACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,1,0,1
YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,91,61,152
YOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,1,0,1
YOTALA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,3,7,10
YUNCHARA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,0,2,2
YUNGUYO DE LITORAL,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,1,0,1
ZUDAÑEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2017-09-01,4,2,6
ACACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,1,3
ACHACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,6,8,14
ACHOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,3,4
AIQUILE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,11,6,17
ALCALA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,0,1
ALTO BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,10,4,14
ANCORAIMES,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,3,5
ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,0,2,2
ANZALDO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,8,9
APOLO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,5,1,6
ARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,0,2,2
ARBIETO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,5,7
ARQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,3,4,7
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,7,4,11
ATOCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,4,3,7
AUCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,0,1,1
AYATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,6,5,11
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,12,11,23
AZURDUY,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,4,2,6
BATALLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,1,3
BELEN DE ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,1,2
BELEN DE URMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,0,1
BELLA FLOR,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,0,1
BERMEJO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,14,16,30
BETANZOS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,6,2,8
BOLIVAR,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,0,1,1
BOYUIBE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,1,3
BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,8,4,12
CABEZAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,14,13,27
CAIROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,0,1
"CAIZA ""D""",tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,8,3,11
CAJUATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,2,4
CALACOTO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,0,2
CALAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,0,1
CAMARGO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,7,11,18
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,0,1,1
CAMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,16,11,27
CAPINOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,15,9,24
CAQUIAVIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,1,2
CARACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,4,9,13
CARANAVI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,60,50,110
CARAPARI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,11,9,20
CARIPUYO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,0,1
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,4,1,5
CHACARILLA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,0,1
CHALLAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,8,13,21
CHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,4,6
CHARAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,18,12,30
CHAYANTA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,3,2,5
CHIMORE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,25,17,42
CHOQUE COTA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,0,2,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,13,12,25
CHUMA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,3,5,8
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,3,0,3
CKOCHAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,9,3,12
CLIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,8,13,21
COBIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,26,31,57
COCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,4,7,11
COCHABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,213,173,386
COLCAPIRHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,16,19,35
"COLCHA ""K""",tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,7,9
COLOMI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,1,3
COLPA BELGICA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,4,2,6
COLQUECHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,14,10,24
COLQUIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,3,2,5
COMARAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,3,10,13
CONCEPCION,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,12,2,14
CORIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,9,3,12
COROICO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,6,17,23
CORQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,5,7
COTAGAITA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,8,9,17
COTOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,19,27,46
CRUZ DE MACHACAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,0,1,1
CUATRO CAÑADAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,15,24,39
CUEVO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,4,6
CULPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,6,13,19
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,0,1
DESAGUADERO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,1,2
EL ALTO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,260,256,516
EL CHORO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,0,3,3
EL PUENTE(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,0,4,4
EL PUENTE(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,5,11,16
EL TORNO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,42,43,85
EL VILLAR,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,3,5
ENTRE RIOS TRJ,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,9,15,24
ENTRE RIOS CBBA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,36,22,58
EUCALIPTUS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,0,2
EXALTACION,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,1,3
FERNANDEZ ALONSO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,4,2,6
FILADELFIA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,1,2
GENERAL SAAVEDRA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,5,3,8
GUANAY,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,23,14,37
GUAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,1,2
GUAYARAMERIN,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,25,12,37
GUTIERREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,5,1,6
HUACARETA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,4,3,7
HUANUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,39,11,50
HUARACAJE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,0,1,1
HUATAJATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,0,2
HUAYLLAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,6,8
ICLA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,0,6,6
INCAHUASI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,5,10,15
INGAVI (HUMAITA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,11,10,21
IXIAMAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,0,2,2
JESUS DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,4,2,6
LA ASUNTA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,42,37,79
LA GUARDIA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,52,59,111
LA PAZ,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,284,285,569
LAGUNILLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,0,1,1
LAJA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,5,4,9
LAS CARRERAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,3,4,7
LLALLAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,18,20,38
LURIBAY,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,2,3
MACHACAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,0,3,3
MACHARETI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,4,2,6
MAGDALENA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,3,1,4
MAIRANA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,5,2,7
MAPIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,15,4,19
MECAPACA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,3,2,5
MINEROS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,4,2,6
MIZQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,8,7,15
MOJOCOYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,4,4,8
MONTEAGUDO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,22,22,44
MONTERO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,90,91,181
MORO MORO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,0,1
MOROCHATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,4,5,9
OCURI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,3,1,4
OKINAWA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,5,5,10
OMEREQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,4,2,6
ORURO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,136,134,270
PADCAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,10,11
PADILLA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,10,6,16
PAILON,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,9,16,25
PALCA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,1,2
PALOS BLANCOS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,23,31,54
PAMPA GRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,1,3
PASORAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,1,3
PATACAMAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,7,4,11
PAZÑA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,0,1
PELECHUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,6,1,7
POCOATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,4,6,10
POCONA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,0,2,2
POJO (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,0,2,2
POOPO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,4,0,4
PORCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,5,4,9
POROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,10,7,17
PORONGO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,6,7,13
PORTACHUELO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,6,5,11
PORVENIR,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,4,2,6
POSTRER VALLE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,1,2
POTOSI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,149,48,197
PRESTO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,5,2,7
PUCARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,4,1,5
PUERTO CARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,1,2
PUERTO GONZALO MORENO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,2,4
PUERTO PEREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,2,3
PUERTO QUIJARRO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,12,15,27
PUERTO RICO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,6,0,6
PUERTO SUAREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,11,1,12
PUERTO VILLARROEL,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,38,41,79
PUNA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,5,16,21
PUNATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,15,10,25
QUIABAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,6,7
QUILLACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,61,63,124
QUIME,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,4,3,7
QUIRUSILLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,0,1
RAVELO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,2,3
REYES,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,0,2,2
RIBERALTA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,68,59,127
ROBORE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,3,0,3
RURRENABAQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,9,7,16
SABAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,1,2
SACABA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,46,53,99
SACABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,2,4
SACACA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,10,4,14
SAIPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,2,4
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,2,4
SAMAIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,3,1,4
SAN ANDRES,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,2,4
SAN ANDRES DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,0,1,1
SAN ANTONIO DE ESMORUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,0,1
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,0,3,3
SAN BENITO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,5,7
SAN BORJA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,24,18,42
SAN BUENA VENTURA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,4,1,5
SAN CARLOS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,11,6,17
SAN IGNACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,5,7,12
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,14,8,22
SAN JAVIER(BNI),tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,1,3
SAN JAVIER(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,2,3
SAN JOAQUIN,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,1,2
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,9,10,19
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,3,5
SAN JULIAN,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,28,20,48
SAN LORENZO(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,10,12,22
SAN LUCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,18,27,45
SAN MATIAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,0,2,2
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,2,3
SAN PEDRO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,14,9,23
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,16,17,33
SAN PEDRO DE TIQUINA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,0,1,1
SAN PEDRO(PND),tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,0,1,1
SAN RAFAEL,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,1,2
SAN RAMON SCZ,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,4,4,8
SANTA ANA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,5,7
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,497,497,994
SANTA ROSA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,0,1
SANTA ROSA DEL SARA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,12,7,19
SANTIAGO DE HUARI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,3,2,5
SANTIVAÑES,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,4,5
SANTUARIO DE QUILLACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,0,1
SENA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,1,2
SHINAOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,11,17,28
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,2,4
SIPE SIPE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,10,7,17
SOPACHUY,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,4,8,12
SORACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,3,2,5
SORATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,6,4,10
SUCRE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,147,185,332
TACACOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,3,0,3
TACOBAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,4,2,6
TACOPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,2,3
TAHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,0,4,4
TAPACARI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,4,6,10
TARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,8,5,13
TARATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,1,2
TARIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,74,98,172
TARVITA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,5,1,6
TEOPONTE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,9,1,10
TIAWANACU,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,1,2
TINGUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,8,6,14
TIPUANI,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,13,3,16
TIQUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,15,17,32
TIRAQUE (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,2,4
TOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,2,4
TOLATA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,3,5,8
TOLEDO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,1,1,2
TOMAVE,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,1,3
TOMINA,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,4,6
TORO TORO,tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,3,3,6
TOTORA(CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,10,4,14
TOTORA(ORR),tuberculosis y lepra,n de sintomaticos respiratorios,2017-10-01,2,1,3
