,group,variable,month,N° DE TBP BAAR (+) NUEVOS CANTIDAD,N° DE TBP BAAR (+) NUEVOS CANTIDAD,TOTALES
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,19,14,33
ENTRE RIOS TRJ,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,9,2,11
GENERAL SAAVEDRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,2,2
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,2,0,2
HUATAJATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,0,1
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,0,1
INGAVI (HUMAITA),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
INQUISIVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,3,2,5
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,3,0,3
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,3,4,7
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,17,5,22
LAJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
LAS CARRERAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
LURIBAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,0,1
MAGDALENA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,0,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,2,0,2
MECAPACA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,0,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,8,6,14
MOROCHATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
OKINAWA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,2,0,2
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,5,5
PATACAMAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,0,1
POROMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
PORTACHUELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,0,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,3,1,4
PRESTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,3,1,4
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,2,3,5
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,2,0,2
QUIABAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,4,2,6
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,2,2,4
ROBORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,0,1
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,5,1,6
SAMAIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,2,0,2
SAN ANDRES,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
SAN BENITO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
SAN BUENA VENTURA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,2,1,3
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,1,2
SAN JAVIER(BNI),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,2,2
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,1,2
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,82,50,132
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,3,2,5
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,2,0,2
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,7,5,12
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,2,4,6
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,3,0,3
TIRAQUE (CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
TOLATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
TOTORA(CBBA),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,9,3,12
TUPIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,2,2
URUBICHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,0,1
VALLEGRANDE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
VILLA CHARCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,2,1,3
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,7,4,11
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,0,1,1
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,2,2,4
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,2,5,7
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,5,1,6
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,3,2,5
ZUDAÑEZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-10-01,1,0,1
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,2,0,2
ARBIETO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
BERMEJO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,2,3
BETANZOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,3,0,3
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
"CAIZA ""D""",tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,1,2
CAMARGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,1,1
CAPINOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,1,2
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,6,1,7
CARIPUYO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,2,2
CHALLAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,1,1
CHAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,1,1
CHARAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
CHIMORE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,2,1,3
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,2,0,2
CLIZA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,2,1,3
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,13,7,20
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,3,3
CONCEPCION,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,1,2
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,2,0,2
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,1,2
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,1,1
CULPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,17,4,21
EL TORNO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,3,4
FERNANDEZ ALONSO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,1,1
FILADELFIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,2,0,2
GUAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,1,1
GUAYARAMERIN,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,1,1
INCAHUASI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,4,4
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,6,7
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,14,6,20
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,2,1,3
MAIRANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,1,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,13,6,19
OKINAWA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,1,2
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,2,2,4
PADCAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,2,0,2
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,3,3
PATACAMAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
PORONGO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,1,1
PORVENIR,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,1,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,1,1
PRESTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,1,1
PUCARANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,1,1
PUERTO CARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
PUERTO PEREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,1,1
PUERTO SUAREZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,2,1,3
QUIABAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,2,1,3
RAVELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,2,2
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,3,0,3
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,2,0,2
SAN ANDRES,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,1,1
SAN BENITO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,1,1
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,2,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,3,0,3
SAN JAVIER(STC),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,1,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,1,1
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
SAN MATIAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,2,2
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,1,1
SAN PEDRO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,3,2,5
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,3,0,3
SAN RAMON SCZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,79,51,130
SANTUARIO DE QUILLACAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
SHINAOTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,2,0,2
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,2,0,2
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,5,6,11
TAPACARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,1,1
TARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,1,1
TARATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,3,1,4
TARVITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,1,1
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,1,1
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,2,2
TORO TORO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,6,3,9
UNCIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,4,0,4
VILLA CHARCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,0,1,1
VILLA MONTES,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,5,1,6
VILLA RIVERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
VILLA SERRANO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,8,2,10
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,3,0,3
VINTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,2,3
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,4,6,10
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,3,3,6
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-11-01,1,2,3
AIQUILE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,0,1,1
ALTO BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,1,2
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,1,2
CABEZAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
CAJUATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
CAMIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
CARANAVI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,11,9,20
CARAPARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,2,0,2
CHALLAPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,1,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,2,0,2
COBIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,7,2,9
COCHABAMBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,9,8,17
COLCAPIRHUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
COLPA BELGICA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,0,1,1
CORIPATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
COROICO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,1,2
COTAGAITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,1,2
COTOCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,6,0,6
CUATRO CAÑADAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,2,3
CULPINA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
EL ALTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,13,13,26
ENTRE RIOS CBBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
GUANAY,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
GUAQUI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,0,1,1
HUANUNI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
ICLA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
LA ASUNTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
LA GUARDIA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,3,2,5
LA PAZ,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,11,8,19
LICOMA PAMPA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,0,1,1
LLALLAGUA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,0,1,1
LORETO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
MAIRANA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
MAPIRI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
MONTERO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,8,2,10
ORURO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,2,0,2
PADCAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,0,1,1
PAILON,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,0,1,1
PALCA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,3,0,3
PORTACHUELO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,0,1,1
PORVENIR,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
POTOSI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,2,0,2
PRESTO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
PUERTO CARABUCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,4,3,7
PUNATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,0,1,1
QUIABAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,6,1,7
RIBERALTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,2,3
SACABA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,2,1,3
SAN BORJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,0,1,1
SAN CARLOS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
SAN JULIAN,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,2,3
SAN LORENZO(TJA),tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,0,1,1
SAN LUCAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,1,2
SAN MATIAS,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,0,2,2
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
SAN RAMON BENI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,54,51,105
SANTA ROSA DEL SARA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
SIPE SIPE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,0,1,1
SORATA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
SUCRE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
TACACOMA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
TARIJA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,2,1,3
TARVITA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
TEOPONTE,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
TIPUANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,2,0,2
TIQUIPAYA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,1,2
TRINIDAD,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,5,3,8
UMALA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
VIACHA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,3,2,5
VILLAZON,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
WARNES,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,4,1,5
YACUIBA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,6,5,11
YANACACHI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
YAPACANI,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,3,0,3
YOTALA,tuberculosis y lepra,n de tbp baar (+) nuevos,2017-12-01,1,0,1
