,group,variable,month,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TRATAMIENTOS INICIADOS CON ESQUEMA I CANTIDAD,TOTALES
PUCARANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,2,1,3
PUERTO SUAREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,5,5,10
PUNATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,8,3,11
QUIME,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
RAVELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,0,1,1
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,5,3,8
RURRENABAQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,9,3,12
SAIPINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
SAMAIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,1,2
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,0,1,1
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,3,2,5
SAN CARLOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
SAN JAVIER(STC),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,0,1,1
SAN JOAQUIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,2,3
SAN JUAN DE YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,2,2,4
SAN LORENZO(TJA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
SAN LUCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,0,2,2
SAN MIGUEL DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,2,0,2
SAN PEDRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,94,49,143
SANTIAGO DE HUARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,0,1,1
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
SICA SICA (VILLA AROMA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,1,2
SORATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,0,1,1
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,10,3,13
TACACOMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
TARATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,0,3,3
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,7,7,14
TEOPONTE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,2,0,2
TOMAVE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
TORO TORO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
TOTORA(CBBA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,4,2,6
TUPIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,3,0,3
UYUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,0,1,1
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,2,0,2
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,0,5,5
VILLAZON,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,2,1,3
VITICHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,0,1,1
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,2,5,7
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,3,3,6
YAMPARAEZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,0,1
YANACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,1,1,2
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-09-01,5,2,7
ACHACACHI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,2,1,3
ALTO BENI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,2,0,2
ARBIETO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,1,1
AUCAPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,2,0,2
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,1,2
BETANZOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
CABEZAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
CAJUATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,1,1
CALAMARCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,2,1,3
CAPINOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,9,10
CARAPARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,1,1
CHALLAPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,2,2
CHAYANTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,3,0,3
CHUMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
CLIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,1,2
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,4,0,4
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,29,18,47
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,2,2
COLQUECHACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,2,0,2
COLQUIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
CONCEPCION,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
COROICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,2,0,2
CORQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,1,1
COTAGAITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,1,2
COTOCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,3,4
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
CUEVO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
CULPINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,30,22,52
ENTRE RIOS TRJ,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,8,4,12
GENERAL SAAVEDRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,1,1
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,2,2
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,1,2
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,3,0,3
HUATAJATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
INCAHUASI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
INQUISIVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,1,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,3,2,5
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,3,0,3
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,4,4,8
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,46,22,68
LAJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,1,1
LAS CARRERAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,1,1
LICOMA PAMPA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
LURIBAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
MAGDALENA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
MAPIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,2,1,3
MECAPACA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
MIZQUE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
MONTEAGUDO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,7,6,13
MOROCHATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,1,1
OKINAWA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,1,1
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,7,3,10
PAILON,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,1,2
PALCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,1,1
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,7,7
POCOATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,2,2
POJO (CBBA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
POROMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,1,1
PORTACHUELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,4,5
PRESTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,1,1
PUERTO QUIJARRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,2,1,3
PUERTO RICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
PUERTO SUAREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,2,3,5
PUNATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,2,0,2
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,6,2,8
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,3,2,5
ROBORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,2,2,4
SAMAIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,2,0,2
SAN ANDRES,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,1,2
SAN BENITO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,1,1
SAN BORJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,1,1
SAN BUENA VENTURA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,2,1,3
SAN CARLOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,2,2
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,1,2
SAN JAVIER(BNI),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,2,2
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,1,1
SAN LUCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,1,2
SAN PEDRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,94,67,161
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,3,2,5
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,3,0,3
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,7,7,14
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,6,5,11
TEOPONTE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
TIPUANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,4,0,4
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,1,1
TIRAQUE (CBBA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,1,1
TOLATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,1,1
TOMAVE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,9,3,12
TUPIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,1,1
UNCIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
URUBICHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
UYUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
VALLEGRANDE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,1,1
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
VILLA CHARCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,0,1,1
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,2,1,3
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,7,3,10
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,1,2
VILLAZON,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
VINTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,3,3,6
WARNES,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,3,5,8
YACUIBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,6,1,7
YAMPARAEZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,3,2,5
ZUDAÑEZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-10-01,1,0,1
ALTO BENI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,2,0,2
ARBIETO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
ASCENCION DE GUARAYOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,2,0,2
BERMEJO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,2,2,4
BETANZOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
BUENA VISTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,3,0,3
CABEZAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
"CAIZA ""D""",tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,2,3
CALAMARCA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
CAMARGO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
CAMIRI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,1,1
CAPINOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,1,2
CARANAVI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,5,1,6
CARIPUYO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
CARMEN RIVERO TORREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,1,1
CHAQUI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,1,1
CHARAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
CHIMORE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,1,2
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,2,0,2
CLIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
COBIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,2,0,2
COCAPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,2,0,2
COCHABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,23,23,46
COLCAPIRHUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,2,3,5
CONCEPCION,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,1,2
CORIPATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,1,2
COROICO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,2,0,2
COTAGAITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,1,2
CUATRO CAÑADAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,1,1
CULPINA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
EL ALTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,30,12,42
EL TORNO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,1,1
ENTRE RIOS CBBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,2,3
FERNANDEZ ALONSO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
FILADELFIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,2,0,2
GUANAY,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,2,0,2
GUAQUI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,1,1
GUAYARAMERIN,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,2,2
GUTIERREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
HUANUNI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,2,0,2
INCAHUASI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
LA ASUNTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,4,4
LA GUARDIA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,4,5,9
LA PAZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,26,14,40
LLALLAGUA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,4,1,5
MAGDALENA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,1,1
MAIRANA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,1,1
MINEROS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,1,1
MONTERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,16,6,22
OKINAWA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
ORURO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,8,2,10
PALOS BLANCOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,4,4
PATACAMAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
PORONGO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,1,1
PORVENIR,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,1,1
POTOSI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,76,12,88
PRESTO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,1,1
PUCARANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,1,1
PUERTO CARABUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
PUERTO PEREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
PUERTO QUIJARRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,1,2
PUERTO SUAREZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,2,0,2
PUERTO VILLARROEL,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,2,2,4
PUNATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
QUIABAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,1,1
QUILLACOLLO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,4,3,7
RAVELO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,1,1
RIBERALTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,3,0,3
SACABA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,4,0,4
SACABAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
SAN ANDRES,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,1,1
SAN BENITO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,2,2
SAN CARLOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
SAN IGNACIO DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,3,0,3
SAN JAVIER(STC),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,1,1
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
SAN JUAN DE YAPACANI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
SAN JULIAN,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,3,3
SAN LUCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
SAN MIGUEL DE VELASCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
SAN PEDRO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,3,2,5
SAN PEDRO DE CURAHUARA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,1,1
SAN RAMON SCZ,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,98,71,169
SANTUARIO DE QUILLACAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
SAPAHAQUI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
SENA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,1,1
SHINAOTA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,3,0,3
SICA SICA (VILLA AROMA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,2,0,2
SIPE SIPE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
SUCRE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,10,6,16
TACACOMA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
TACOBAMBA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,1,1
TARABUCO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,1,1
TARATA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
TARIJA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,3,2,5
TARVITA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,1,1
TEOPONTE,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,1,1
TIQUIPAYA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,1,1
TIRAQUE (CBBA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
TORO TORO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
TRINIDAD,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,7,2,9
TUPIZA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
URIONDO (A. CONCEPCION),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,1,1
VIACHA,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,2,0,2
VILLA CHARCAS,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,1,1
VILLA MONTES,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,2,2
VILLA NUEVA (LOMA ALTA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
VILLA RIVERO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
VILLA SERRANO,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,1,0,1
VILLA TUNARI,tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,8,2,10
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,tratamientos iniciados con esquema i,2017-11-01,0,1,1
