,group,variable,month,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,TOTALES,TOTALES,TOTALES
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,9,5,9,5,14
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,2,0,2,2
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,3,0,3,3
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,18,34,18,34,52
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,74,226,74,226,300
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,60,264,60,264,324
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,10,24,10,24,34
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,7,0,7,7
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,9,2,9,2,11
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,33,99,33,99,132
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,1,0,1,1
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,1,0,1,1
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,1,10,1,10,11
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,25,73,25,73,98
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,29,95,29,95,124
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,11,70,11,70,81
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,16,84,16,84,100
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,2,4,2,4,6
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,1,1,1,1,2
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,12,43,12,43,55
SACACA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,1,0,1,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,18,29,18,29,47
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,1,3,1,3,4
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,11,31,11,31,42
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,2,2,2,2,4
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,3,0,3,0,3
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,6,26,6,26,32
SAN PABLO DE LIPEZ,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,136,644,136,644,780
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,1,1,1,1,2
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,1,0,1,1
SENA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,1,1,1,1,2
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,2,0,2,2
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,72,157,72,157,229
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,10,15,10,15,25
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,103,169,103,169,272
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,4,2,4,2,6
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,1,2,1,2,3
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,1,0,1,1
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,3,0,3,3
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,33,23,33,23,56
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,11,61,11,61,72
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,4,5,4,5,9
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,6,14,6,14,20
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,1,20,1,20,21
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,2,0,2,2
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,16,27,16,27,43
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,16,76,16,76,92
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,2,11,2,11,13
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,0,0,0,0
VITICHI,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,0,1,0,1,1
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,1,0,1,0,1
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2020-10-01,55,96,55,96,151
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,1,21,1,21,22
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,2,7,2,7,9
ARBIETO,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,6,26,6,26,32
AYO AYO,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,4,0,4,4
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,1,0,1,1
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,19,38,19,38,57
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,1,0,1,1
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,8,12,8,12,20
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,14,28,14,28,42
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,10,62,10,62,72
CARAPARI,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,0,0,0,0
CARIPUYO,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,1,0,1,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,2,6,2,6,8
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,4,17,4,17,21
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,4,5,4,5,9
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,1,23,1,23,24
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,54,108,54,108,162
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,200,884,200,884,1084
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,10,21,10,21,31
COLQUECHACA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,2,0,2,2
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,10,0,10,10
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,2,17,2,17,19
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,3,0,3,3
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,117,600,117,600,717
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,11,0,11,11
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,1,0,1,1
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,3,0,3,3
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,1,0,1,1
FERNANDEZ ALONSO,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,1,0,1,0,1
GENERAL SAAVEDRA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,1,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,1,0,1,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,40,0,40,40
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,1,0,1,1
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,1,5,1,5,6
LA ASUNTA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,1,1,1,1,2
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,19,25,19,25,44
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,273,857,273,857,1130
LAS CARRERAS,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,1,0,1,1
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,8,6,8,6,14
LORETO,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,1,0,1,1
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,3,13,3,13,16
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,1,4,1,4,5
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,26,63,26,63,89
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,83,232,83,232,315
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,1,1,1,1,2
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,91,310,91,310,401
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,19,25,19,25,44
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,8,0,8,8
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,17,2,17,2,19
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,58,135,58,135,193
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,2,0,2,2
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,1,0,1,1
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,2,13,2,13,15
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,50,83,50,83,133
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,29,95,29,95,124
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,5,59,5,59,64
RAVELO,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,1,0,1,1
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,16,83,16,83,99
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,1,4,1,4,5
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,2,5,2,5,7
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,23,126,23,126,149
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,1,0,1,0,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,2,5,2,5,7
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,3,11,3,11,14
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,13,33,13,33,46
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,1,1,1,1,2
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,206,454,206,454,660
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,2,0,2,2
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,1,0,1,1
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,2,4,2,4,6
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,91,201,91,201,292
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,9,11,9,11,20
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,90,136,90,136,226
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,0,0,0,0
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,1,1,1,1,2
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,5,0,5,5
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,24,14,24,14,38
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,1,3,1,3,4
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,6,10,6,10,16
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,7,10,7,10,17
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,14,47,14,47,61
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,1,0,1,1
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,6,21,6,21,27
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,22,72,22,72,94
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,1,4,1,4,5
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,0,0,0,0,0
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,2,6,2,6,8
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2020-11-01,48,101,48,101,149
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,11,0,11,11
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,3,6,3,6,9
ANZALDO,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,1,1,1,1,2
APOLO,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,11,15,11,15,26
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,3,0,3,3
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,3,1,3,1,4
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,28,48,28,48,76
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,1,0,1,1
BOYUIBE,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,1,0,1,1
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,2,4,2,4,6
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,6,21,6,21,27
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,9,32,9,32,41
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,12,67,12,67,79
CARAPARI,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,0,0,0,0
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,2,0,2,2
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,3,8,3,8,11
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,6,17,6,17,23
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,1,1,1,1,2
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,23,0,23,23
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,23,80,23,80,103
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,210,724,210,724,934
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,12,45,12,45,57
COLOMI,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,1,0,1,1
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,1,0,1,1
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,6,21,6,21,27
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,2,3,2,3,5
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,116,530,116,530,646
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,11,0,11,11
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,4,6,4,6,10
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,1,5,1,5,6
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,1,0,1,1
GENERAL SAAVEDRA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,1,0,1,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,6,29,6,29,35
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,6,0,6,6
IRUPANA (VILLA DE LANZA),internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,1,0,1,1
LA ASUNTA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,3,6,3,6,9
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,13,9,13,9,22
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,320,714,320,714,1034
LAGUNILLAS,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,2,0,2,0,2
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,1,0,1,1
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,8,13,8,13,21
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,7,0,7,7
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,18,33,18,33,51
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,70,185,70,185,255
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,94,344,94,344,438
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,9,16,9,16,25
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,9,0,9,9
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,8,0,8,0,8
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,43,144,43,144,187
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,2,0,2,2
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,6,4,6,4,10
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,35,83,35,83,118
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,25,52,25,52,77
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,7,37,7,37,44
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,2,0,2,2
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,27,57,27,57,84
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,9,22,9,22,31
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,9,0,9,9
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,31,88,31,88,119
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,1,0,1,0,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,2,8,2,8,10
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,1,7,1,7,8
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,1,0,1,0,1
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,12,21,12,21,33
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,1,1,1,1,2
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,7,7,7,7,14
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,1,0,1,0,1
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,1,0,1,1
SAN RAMON SCZ,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,1,0,1,0,1
SANTA ANA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,113,319,113,319,432
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,2,0,2,2
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,2,0,2,2
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,109,180,109,180,289
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,9,21,9,21,30
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,102,164,102,164,266
TINGUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,1,0,1,1
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,1,0,1,1
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,2,0,2,2
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,3,0,3,3
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,29,23,29,23,52
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,10,0,10,10
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,8,13,8,13,21
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,4,8,4,8,12
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,6,21,6,21,27
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,2,21,2,21,23
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,25,90,25,90,115
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,1,6,1,6,7
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,0,0,0,0
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,0,6,0,6,6
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2020-12-01,37,110,37,110,147
