,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,1,1,0,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,4,7,1,2,14
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,20,15,3,11,49
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,1,8,4,13
PALCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,1,0,0,0,1
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,1,1,0,0,2
PAMPA AULLAGAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,1,0,0,0,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,2,3,0,0,5
POCOATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,0,1,1
POOPO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,1,0,0,1
POROMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,1,0,0,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,3,0,0,3
PORVENIR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,4,6,5,9,24
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,1,1,2
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,1,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,5,0,0,0,5
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,1,1,0,2
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,1,1,2,4
REYES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,1,1,0,0,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,5,0,2,0,7
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,5,3,6,4,18
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,0,2,2
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,1,0,1,0,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,9,5,46,55,115
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,1,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,2,2,4,7,15
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,2,1,0,0,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,2,1,3
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,2,2,0,0,4
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,3,4,0,0,7
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,1,1,1,3
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,98,107,20,27,252
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,3,0,0,0,3
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,1,0,1
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,1,0,0,1,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,1,1,2,1,5
SORATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,2,0,1,0,3
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,5,9,2,0,16
TACOBAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,1,0,0,0,1
TACOPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,0,1,1
TAHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,1,0,0,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,0,1,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,10,14,5,2,31
TARVITA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,1,0,1
TIPUANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,1,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,2,0,4,0,6
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,3,2,3,8
TOLATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,1,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,12,4,3,3,22
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,1,2,1,3,7
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,1,0,0,1
URUBICHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,1,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,1,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,0,2,0,2
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,1,2,1,2,6
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,1,1,0,2
VILLA SERRANO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,1,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,1,3,0,1,5
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,2,2,1,1,6
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,3,2,1,3,9
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,5,16,0,0,21
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,3,4,0,0,7
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-06-01,0,1,3,2,6
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,2,0,0,0,2
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,1,0,0,1
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,1,0,0,2
ANDAMARCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,1,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,5,0,0,0,5
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,0,0,0,1
AZURDUY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,0,0,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,2,1,0,0,3
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,1,4,0,5
CAMARGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,2,2,0,0,4
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,3,0,0,3
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,2,1,3
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,1,0,0,2
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,0,3,0,4
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,2,1,3
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,2,0,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,0,0,0,1
CHUMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,1,0,0,2
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,0,1,0,2
CLIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,1,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,2,0,1,4
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,1,0,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,32,27,2,1,62
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,1,0,0,1
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,0,0,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,0,0,0,1
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,1,0,1
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,2,0,1,4
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,4,5,0,1,10
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,34,41,46,32,153
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,1,0,1,2
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,4,1,2,7
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,3,0,0,4
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,4,1,0,0,5
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,2,0,0,0,2
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,1,0,2,4
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,1,0,0,1
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,1,1,0,3
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,1,1,2
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,1,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,3,1,0,0,4
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,6,9,3,0,18
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,28,28,4,5,65
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,0,0,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,1,0,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,0,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,0,4,1,6
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,4,6,1,2,13
OCURI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,2,0,2
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,11,18,6,5,40
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,3,3,7,0,13
PALCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,1,0,2,3
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,1,0,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,1,0,0,1
PAZÑA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,0,1,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,0,1,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,1,0,0,1
POOPO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,0,1,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,2,0,2
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,10,5,4,8,27
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,1,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,1,1,1,3
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,4,2,1,0,7
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,2,1,2,2,7
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,3,8,5,0,16
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,1,0,1
REYES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,0,2,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,2,1,1,5
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,2,3,2,8
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,2,1,1,1,5
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,6,4,3,6,19
SAIPINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,0,1,1
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,2,2,4,9
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,0,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,2,1,2,1,6
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,2,2,2,1,7
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,4,0,6,0,10
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,5,1,3,2,11
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,2,0,0,0,2
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,0,0,0,1
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,1,2,0,4
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,2,2,0,0,4
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,1,0,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,0,0,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,1,3,4
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,0,0,1,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,113,125,33,31,302
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,1,0,0,1
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,0,1,1
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,0,1,1
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,1,2,3
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,2,0,0,3
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,2,0,0,1,3
SORATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,0,1,0,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,10,11,2,0,23
TARACO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,1,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,3,6,3,1,13
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,1,0,0,1
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,1,0,0,2
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,0,1,1
TOMAVE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,0,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,10,9,1,1,21
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,2,0,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,2,0,2,4
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,1,1,0,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,4,1,2,1,8
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,1,0,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,1,1,2,4
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,2,3,1,6
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,2,3,1,1,7
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,0,0,0,1
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,3,0,0,0,3
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,1,2,1,4,8
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,20,13,0,3,36
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,2,3,0,0,5
YANACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,1,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-07-01,0,0,2,2,4
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,0,1,1,1,3
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,1,0,0,0,1
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,3,1,0,0,4
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,3,4,1,3,11
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,0,0,1,0,1
AYO AYO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,0,1,1,1,3
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,0,0,2,1,3
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,1,1,0,3,5
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,0,0,0,1,1
CAIROMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,2,1,0,0,3
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,3,1,0,0,4
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,0,1,0,1,2
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,1,0,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,1,0,1,2,4
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,2,1,3,7,13
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,1,1,1,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,1,1,0,0,2
CLIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,1,1,0,0,2
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,7,7,2,2,18
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,30,37,20,28,115
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,1,2,2,0,5
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,0,0,0,1,1
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,0,0,0,1,1
COMARAPA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,0,1,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,0,0,1,1,2
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,1,2,0,0,3
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,5,1,2,0,8
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,0,1,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,7,4,1,0,12
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,0,5,1,3,9
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,31,32,26,15,104
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,1,0,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,1,5,0,0,6
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,0,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,0,2,0,0,2
GUANAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,0,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,4,4,0,0,8
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,0,1,0,1,2
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2018-08-01,0,1,1,1,3
