,group,variable,month,ANTIPOLIOMIELÍTICA 4TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 4TA. DOSIS DENTRO,ANTIPOLIOMIELÍTICA 4TA. DOSIS FUERA,ANTIPOLIOMIELÍTICA 4TA. DOSIS FUERA,TOTALES
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,4,1,1,0,6
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,1,1,0,0,2
PUERTO SILES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,0,0,0,2,2
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,3,1,2,0,6
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,5,13,7,11,36
PUNATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,0,3,1,0,4
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,8,6,13,8,35
QUIME,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,1,0,1,0,2
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,0,1,1,2,4
RAVELO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,0,0,2,1,3
REYES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,2,1,0,0,3
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,28,10,3,1,42
ROBORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,1,3,1,0,5
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,2,5,0,0,7
SABAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,2,0,0,0,2
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,11,20,8,9,48
SACABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,0,0,1,0,1
SACACA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,1,0,1,0,2
SAIPINA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,0,0,1,2,3
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,0,0,2,1,3
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,1,6,2,0,9
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,0,3,0,1,4
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,1,0,0,1,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,12,15,10,10,47
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,5,2,0,0,7
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,1,1,0,0,2
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,5,5,5,0,15
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,5,4,0,0,9
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,0,0,3,2,5
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,1,3,0,2,6
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,1,2,0,0,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,3,4,7,4,18
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,0,2,0,0,2
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,12,6,1,0,19
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,0,0,3,4,7
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,2,2,0,0,4
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,2,2,4,0,8
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,7,0,8,13,28
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,1,0,0,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,0,1,4,2,7
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,1,0,0,0,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,0,0,5,0,5
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,2,1,0,0,3
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,3,6,0,0,9
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,234,251,72,89,646
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,1,2,0,0,3
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,2,2,0,1,5
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,0,0,3,0,3
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,1,1,0,0,2
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,0,2,1,0,3
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,1,4,0,0,5
SENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,1,4,7,7,19
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,5,1,0,1,7
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,2,1,2,0,5
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,4,2,1,0,7
SORATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,0,3,0,1,4
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,76,60,21,14,171
TACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,0,0,1,0,1
TACACOMA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,3,1,3,2,9
TAHUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,0,1,0,2,3
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,0,1,1,1,3
TARATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,0,0,1,1,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,22,18,16,12,68
TARVITA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,2,1,2,1,6
TIAWANACU,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,1,1,1,0,3
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,2,1,3,3,9
TIPUANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,0,1,0,3,4
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,5,2,9,3,19
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,2,1,2,3,8
TOMAVE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,2,1,1,2,6
TORO TORO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,4,0,2,0,6
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,1,3,2,2,8
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,9,20,13,18,60
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,3,2,2,0,7
TURCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,1,0,0,0,1
UNCIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,2,0,4,5,11
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,2,0,0,1,3
URUBICHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,0,1,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,6,9,14,26,55
VACAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,0,1,0,1,2
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,2,3,1,1,7
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,2,4,5,4,15
VILA VILA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,0,0,0,1,1
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,2,0,5,3,10
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,5,5,3,5,18
VILLA SERRANO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,1,0,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,8,7,3,3,21
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,2,1,3,0,6
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,2,4,6,4,16
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,19,21,5,3,48
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,9,12,8,5,34
YAMPARAEZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,2,0,0,0,2
YANACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,1,0,1,0,2
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,0,3,7,2,12
YOCALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-09-01,2,8,1,0,11
ACACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,0,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,3,1,0,5
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,3,4,0,1,8
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,1,3,4,9
ALALAY,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,0,0,2,2
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,1,1,0,3
ANDAMARCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,0,1,2,3
APOLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,0,3,1,4
ARAMPAMPA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,0,6,1,7
ARANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,0,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,3,3,1,2,9
ARQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,1,0,1,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,7,7,12,15,41
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,1,2,2,5
AYATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,2,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,0,3,1,4
AZURDUY,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,0,1,2,3
BATALLAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,3,0,0,0,3
BAURES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,0,1,0,1
BELEN DE URMIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,0,1,0,1
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,0,3,1,4
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,4,4,2,0,10
BETANZOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,4,1,5,3,13
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,0,1,0,1
BOYUIBE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,2,1,0,0,3
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,1,1,1,4
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,9,5,6,4,24
CAIROMA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,2,1,0,0,3
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,2,0,1,0,3
CAJUATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,1,0,0,1
CALACOTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,0,1,0,1
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,1,0,0,2
CAMARGO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,0,0,1,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,5,8,1,1,15
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,2,2,2,6
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,6,2,0,0,8
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,6,3,0,0,9
CARAPARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,0,1,0,1
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,3,2,3,3,11
CATACORA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,1,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,5,7,5,5,22
CHAQUI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,1,0,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,3,2,6,11
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,2,2,0,3,7
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,3,2,7,2,14
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,2,0,0,0,2
CHUMA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,0,0,4,5
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,2,1,0,0,3
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,4,0,0,5
CLIZA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,2,0,1,4
COBIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,3,2,10,17,32
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,0,2,0,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,85,114,9,2,210
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,9,6,7,1,23
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,2,1,0,0,3
COLOMI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,2,1,1,0,4
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,1,2,1,5
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,2,6,3,12
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,2,3,4,3,12
COMANCHE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,0,0,0,1
COMARAPA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,0,1,1,3
COMBAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,0,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,4,3,1,9
COPACABANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,1,1,1,4
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,2,6,0,0,8
CORO CORO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,1,0,1,2
COROICO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,2,0,1,3
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,1,0,1,3
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,28,19,2,2,51
CRUZ DE MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,1,0,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,2,0,3,5,10
CULPINA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,2,1,3,1,7
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,2,2,0,0,4
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,116,100,85,90,391
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,4,5,1,2,12
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,2,10,0,2,14
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,0,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,2,1,1,5
ESCOMA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,1,0,0,2
EUCALIPTUS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,0,0,1,1
EXALTACION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,2,0,1,1,4
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,1,0,1,3
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,1,1,2,4
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,5,8,1,0,14
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,2,0,0,0,2
GUANAY,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,1,1,2,4
GUAQUI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,2,1,0,1,4
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,13,4,0,1,18
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,2,1,2,0,5
HUACARETA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,3,1,5,7,16
HUARINA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,1,0,0,1
HUAYLLAMARCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,3,0,0,0,3
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,0,0,1,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,6,0,1,0,7
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,0,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,3,8,1,0,12
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,23,29,2,1,55
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,127,95,32,34,288
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,0,1,1,2
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,7,4,16,13,40
LLICA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,2,1,0,0,3
LORETO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,0,2,0,2
LURIBAY,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,1,1,1,4
MACHARETI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,1,0,0,2
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,5,3,0,2,10
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,3,1,1,1,6
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,3,0,0,4
MECAPACA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,0,0,1,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,9,3,1,0,13
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,3,0,0,1,4
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,3,4,2,1,10
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,12,9,10,5,36
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,0,2,0,2
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,0,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,1,3,1,6
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,1,4,0,1,6
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,0,0,0,1,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,54,60,46,42,202
PADCAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 4ta. dosis,2018-10-01,2,1,1,3,7
