,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,1,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,4,4,1,1,10
BETANZOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,1,0,2,4
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,1,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,0,0,1,2
CAIROMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,2,1,0,0,3
CAMARGO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,2,0,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,2,3,1,1,7
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,1,3,0,4
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,1,0,1
CARAPARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,1,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,1,2,3
CHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,2,0,2,5
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,1,0,0,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,4,2,0,0,6
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,2,0,1,3
CLIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,2,0,0,0,2
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,4,5,0,10
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,39,40,8,8,95
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,2,0,2
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,0,1,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,1,0,0,2
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,1,0,0,2
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,4,0,0,4
COPACABANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,0,1,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,1,0,0,2
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,2,0,0,2
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,1,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,4,4,0,0,8
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,1,2,0,3
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,42,40,29,34,145
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,0,0,0,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,1,1,0,3
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,1,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,2,0,0,3
EXALTACION,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,1,0,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,0,0,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,11,12,0,0,23
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,1,2,3
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,1,0,0,2
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,0,0,0,1
HUAYLLAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,0,0,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,0,2,2
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,0,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,3,3,0,0,6
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,1,0,0,1
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,53,48,20,18,139
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,0,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,2,2,2,0,6
MOJOCOYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,1,0,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,5,9,1,3,18
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,1,0,0,1
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,1,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,17,10,2,5,34
PADILLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,0,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,2,0,12,9,23
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,0,0,2,3
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,1,1,2,5
PAMPA AULLAGAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,0,0,1,2
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,2,1,0,0,3
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,0,2,2
POOPO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,1,0,0,1
POROMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,3,1,4
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,2,5,0,0,7
PORVENIR,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,24,21,4,11,60
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,2,0,0,2
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,0,2,2
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,2,3,0,0,5
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,1,1,2
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,1,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,5,0,0,0,5
PUNA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,0,1,1
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,1,1,0,2
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,1,0,2,3
RAVELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,0,1,1
REYES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,1,0,0,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,10,13,2,0,25
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,1,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,5,8,3,6,22
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,0,2,2
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,3,1,1,0,5
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,8,8,21,18,55
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,3,2,0,0,5
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,2,1,0,0,3
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,4,6,0,0,10
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,2,1,3
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,2,2,0,0,4
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,3,5,2,3,13
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,1,0,0,1
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,0,0,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,1,1,2
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,109,129,19,24,281
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,3,1,19,16,39
SENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,1,1,2
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,0,0,1,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,1,1,1,4
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,5,6,1,0,12
TACOPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,0,1,1
TAHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,1,0,0,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,1,1,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,8,2,1,5,16
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,5,3,1,0,9
TIPUANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,1,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,3,1,4,3,11
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,1,2,0,3
TOLATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,1,0,0,1
TOMAVE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,9,9,2,1,21
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,1,0,1,2
UNCIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,0,1,0,1
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,1,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,3,5,0,0,8
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,2,1,1,0,4
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,8,6,1,2,17
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,1,1,0,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,3,0,1,5
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,1,0,0,2
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,1,2,1,1,5
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,11,4,4,1,20
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,2,4,0,0,6
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,0,1,3,1,5
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-06-01,3,3,0,0,6
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,0,0,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,2,0,0,0,2
AIQUILE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,1,0,0,1
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,1,0,0,1
ANDAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,0,1,0,1
ANZALDO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,0,1,0,1
APOLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,0,2,0,2
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,0,1,1,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,7,8,0,0,15
ATOCHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,0,0,1,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,0,0,0,1
BAURES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,1,0,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,6,5,0,0,11
BOLPEBRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,0,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,1,4,0,5
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,2,1,0,4
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,3,0,0,3
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,0,0,1,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,0,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,0,2,0,3
CHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,2,0,0,3
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,0,2,1,3
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,0,0,1,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,2,0,0,0,2
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,2,3,2,7
CHUMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,1,0,0,2
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,0,3,1,5
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,2,0,1,4
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,1,1,0,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,33,41,14,8,96
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,0,1,0,1
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,0,0,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,2,1,0,0,3
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,1,2,1,4
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,0,1,0,1
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,1,0,0,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,4,6,0,0,10
CUEVO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,2,4,1,8
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,39,34,39,29,141
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,1,0,1,2
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,4,1,2,8
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,3,0,0,3
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,2,0,0,3
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,23,21,8,8,60
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,4,2,0,0,6
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,1,1,1,4
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,0,0,0,1
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,1,1,0,3
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,1,1,0,2
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,0,1,0,1
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,1,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,2,1,0,0,3
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,5,7,1,0,13
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,36,27,14,7,84
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,0,6,6,13
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,2,0,0,3
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,0,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,0,3,1,5
MIZQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,0,0,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,0,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,6,9,3,2,20
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,0,0,0,1
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,0,1,1,3
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,18,22,4,5,49
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,6,11,6,2,25
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,1,0,2,3
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,1,1,0,3
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,1,0,0,1
PAZÑA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,0,0,1,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,0,2,0,2
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,11,3,7,11,32
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,4,7,1,1,13
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,2,4,0,0,6
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,1,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,3,2,1,0,6
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,0,1,2,4
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,3,6,3,0,12
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,0,1,0,1
REYES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,0,0,2,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,2,2,1,1,6
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,1,3,2,7
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,3,2,1,1,7
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,5,2,0,1,8
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,2,3,2,4,11
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,0,0,0,1
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,1,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,1,0,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,2,2,2,1,7
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,5,1,3,2,11
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,3,0,0,0,3
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,4,8,7,4,23
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,0,1,0,1
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,0,0,0,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,0,0,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,0,1,3,4
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,2,1,2,0,5
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,0,2,2,5
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,137,167,54,54,412
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,3,0,0,4
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,0,0,1,1
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,0,0,1,1
SENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,0,1,1,2
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,1,0,0,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,2,0,0,1,3
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,1,0,1,0,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,10,10,4,1,25
TACACOMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,2,0,0,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,2,3,2,6,13
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2018-07-01,0,1,0,0,1
