municipality,group,variable,month,Vacunaciones fuera de servicio,TOTAL
WALDO BALLIVIAN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,2,2
WARNES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,1,1
YACUIBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,28,28
YAMPARAEZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,3,3
YAPACANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-09-01,1,1
ACHACACHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,127,127
ALALAY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
ALCALA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,3,3
ANDAMARCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,7,7
ARANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
ARBIETO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,2,2
AUCAPATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,4,4
AYATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,2,2
AYO AYO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,3,3
BATALLAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,2,2
BERMEJO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,2,2
BETANZOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,4,4
BOLIVAR,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
CABEZAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,7,7
CAIROMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,3,3
CAQUIAVIRI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
CARACOLLO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,8,8
CARANAVI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,48,48
CARAPARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
CHALLAPATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,33,33
CHAQUI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,4,4
CHARAGUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,4,4
COBIJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,2,2
COCHABAMBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,233,233
COLCAPIRHUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,3,3
COLLANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,2,2
COLOMI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,4,4
COLQUECHACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,13,13
COLQUIRI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
COMARAPA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,3,3
COPACABANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,4,4
CORIPATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,10,10
COROICO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,10,10
COTAGAITA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,2,2
COTOCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,5,5
CUATRO CAÑADAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,6,6
CURAHUARA DE CARANGAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
CURVA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
DESAGUADERO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,12,12
EL ALTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,392,392
EL PUENTE(TJA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,3,3
EL TORNO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,2,2
ENTRE RIOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,2,2
ENTRE RIOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,11,11
FERNANDEZ ALONSO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,2,2
GENERAL SAAVEDRA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,3,3
GUANAY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,16,16
GUAQUI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,3,3
GUAYARAMERIN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
HUACARETA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
HUACAYA (VILLA DE HUACAYA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,2,2
HUANUNI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,2,2
INGAVI (HUMAITA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
INQUISIVI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
IRUPANA (VILLA DE LANZA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,5,5
JESUS DE MACHACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,3,3
LA ASUNTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,8,8
LA GUARDIA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,45,45
LA PAZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,554,554
LAJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
LAS CARRERAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,4,4
LICOMA PAMPA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,10,10
LURIBAY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
MACHACAMARCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,2,2
MECAPACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,2,2
MINEROS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,2,2
MOCOMOCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,5,5
MOJINETE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
MONTEAGUDO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,10,10
MONTERO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,11,11
MOROCHATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,11,11
OCURI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,19,19
OMEREQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,17,17
ORURO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,101,101
PAILON,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
PALCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,5,5
PALOS BLANCOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
PATACAMAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,5,5
PELECHUCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
POCOATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,5,5
POJO (CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,38,38
POOPO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,2,2
POROMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,5,5
POTOSI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,2,2
PUCARANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,4,4
PUERTO ACOSTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,5,5
PUERTO PEREZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,14,14
PUERTO QUIJARRO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,5,5
PUERTO RICO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,5,5
PUERTO VILLARROEL,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,8,8
PUNA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,16,16
PUNATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
QUIABAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,20,20
QUILLACOLLO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,52,52
QUIME,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
RAVELO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,4,4
REYES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,5,5
RIBERALTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,28,28
ROBORE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,4,4
RURRENABAQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,6,6
SACABA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,146,146
SACABAMBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,3,3
SAN ANDRES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
SAN ANDRES DE MACHACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,2,2
SAN BENITO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,2,2
SAN BORJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,29,29
SAN IGNACIO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,6,6
SAN IGNACIO DE VELASCO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
SAN JAVIER(BNI),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,10,10
SAN JUAN DE YAPACANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
SAN JULIAN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,5,5
SAN LORENZO(PND),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,7,7
SAN LORENZO(TJA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,2,2
SAN MATIAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,13,13
SAN PEDRO DE TIQUINA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,2,2
SAN PEDRO(PND),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
SAN RAMON,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
SANTA ANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,105,105
SANTA CRUZ DE LA SIERRA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,909,909
SANTA ROSA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,13,13
SANTA ROSA DEL SARA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,3,3
SANTIAGO DE HUARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
SANTIAGO DE MACHACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,2,2
SICA SICA (VILLA AROMA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,6,6
SORACACHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
SORATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,18,18
SUCRE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,36,36
TACACHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,3,3
TACOBAMBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,2,2
TAPACARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,4,4
TARATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
TARIJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,27,27
TEOPONTE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,2,2
TIAWANACU,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,6,6
TINGUIPAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,6,6
TIQUIPAYA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,36,36
TIRAQUE (CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,11,11
TOLEDO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,3,3
TOMAVE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,2,2
TORO TORO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,8,8
TOTORA(CBBA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,2,2
UMALA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,12,12
VACAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,12,12
VIACHA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,6,6
VILA VILA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,2,2
VILLA MONTES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,9,9
VILLA TUNARI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,21,21
VILLAZON,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,1,1
VINTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,5,5
WARNES,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,11,11
YACUIBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-10-01,61,61
ACHACACHI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,13,13
AIQUILE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
ARANI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,5,5
ARQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
AYATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,12,12
BELEN DE URMIRI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,35,35
BERMEJO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,4,4
BETANZOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,6,6
BUENA VISTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2,2
"CAIZA ""D""",vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2,2
CALACOTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
CALAMARCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
CAMIRI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,22,22
CARACOLLO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2,2
CHACARILLA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,10,10
CHALLAPATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,9,9
CHAQUI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,5,5
CHARAGUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,10,10
CHIMORE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,4,4
CHUMA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
CLIZA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
COBIJA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,7,7
COCHABAMBA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,136,136
COLCAPIRHUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2,2
COLQUECHACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,17,17
COLQUIRI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,8,8
COMARAPA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,3,3
COPACABANA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,6,6
CORO CORO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2,2
COROICO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,11,11
CORQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
COTAGAITA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,6,6
COTOCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
CUATRO CAÑADAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,40,40
CUCHUMUELA (V. G. VILLARROEL),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,6,6
DESAGUADERO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,7,7
EL ALTO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,420,420
EL CHORO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
EL PUENTE(TJA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,13,13
EL TORNO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,28,28
ENTRE RIOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,21,21
ENTRE RIOS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,7,7
EUREKA (SANTOS MERCADO),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2,2
FERNANDEZ ALONSO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,10,10
FILADELFIA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,4,4
GUANAY,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,3,3
GUAQUI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,4,4
GUAYARAMERIN,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,7,7
ICHOCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,12,12
INCAHUASI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,8,8
INQUISIVI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,16,16
IXIAMAS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
LA ASUNTA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
LA GUARDIA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,33,33
LA PAZ,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,218,218
LLALLAGUA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
MACHACAMARCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,4,4
MALLA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,6,6
MAPIRI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
MECAPACA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,35,35
MINEROS,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,48,48
MIZQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,2,2
MONTERO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,36,36
MOROCHATA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,6,6
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
OCURI,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,13,13
OKINAWA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,1,1
OMEREQUE,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,9,9
ORURO,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,381,381
PAILON,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,32,32
PALCA,vacunaciones de sr (ninos de 24 a menores de 5 anos),vacunaciones fuera de servicio,2005-11-01,9,9
