,group,variable,month,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,Nº DE PERSONAS CON VACUNA ANTIRRÁBICA CANTIDAD,TOTALES,TOTALES,TOTALES
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2022-09-01,0,1,0,1,1
VILLA VACA GUZMAN (MUYUPAMPA),rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
VILLAZON,rabia,no de personas con vacuna antirrabica,2022-09-01,5,4,5,4,9
VINTO,rabia,no de personas con vacuna antirrabica,2022-09-01,2,0,2,0,2
WALDO BALLIVIAN,rabia,no de personas con vacuna antirrabica,2022-09-01,0,1,0,1,1
WARNES,rabia,no de personas con vacuna antirrabica,2022-09-01,10,12,10,12,22
YACUIBA,rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
YANACACHI,rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
YAPACANI,rabia,no de personas con vacuna antirrabica,2022-09-01,3,3,3,3,6
YOTALA,rabia,no de personas con vacuna antirrabica,2022-09-01,1,0,1,0,1
ACHACACHI,rabia,no de personas con vacuna antirrabica,2022-10-01,1,1,1,1,2
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2022-10-01,1,1,1,1,2
AIQUILE,rabia,no de personas con vacuna antirrabica,2022-10-01,1,0,1,0,1
ALTO BENI,rabia,no de personas con vacuna antirrabica,2022-10-01,2,0,2,0,2
ANTEQUERA,rabia,no de personas con vacuna antirrabica,2022-10-01,0,1,0,1,1
ARAMPAMPA,rabia,no de personas con vacuna antirrabica,2022-10-01,0,1,0,1,1
ARANI,rabia,no de personas con vacuna antirrabica,2022-10-01,1,1,1,1,2
ARBIETO,rabia,no de personas con vacuna antirrabica,2022-10-01,1,0,1,0,1
ASCENCION DE GUARAYOS,rabia,no de personas con vacuna antirrabica,2022-10-01,6,2,6,2,8
ATOCHA,rabia,no de personas con vacuna antirrabica,2022-10-01,0,1,0,1,1
BETANZOS,rabia,no de personas con vacuna antirrabica,2022-10-01,1,0,1,0,1
CABEZAS,rabia,no de personas con vacuna antirrabica,2022-10-01,3,1,3,1,4
"CAIZA ""D""",rabia,no de personas con vacuna antirrabica,2022-10-01,1,0,1,0,1
CAPINOTA,rabia,no de personas con vacuna antirrabica,2022-10-01,1,2,1,2,3
CARACOLLO,rabia,no de personas con vacuna antirrabica,2022-10-01,3,1,3,1,4
CARANAVI,rabia,no de personas con vacuna antirrabica,2022-10-01,5,4,5,4,9
CARAPARI,rabia,no de personas con vacuna antirrabica,2022-10-01,1,0,1,0,1
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2022-10-01,3,2,3,2,5
CHARAGUA,rabia,no de personas con vacuna antirrabica,2022-10-01,0,3,0,3,3
CHIMORE,rabia,no de personas con vacuna antirrabica,2022-10-01,3,1,3,1,4
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con vacuna antirrabica,2022-10-01,2,2,2,2,4
CHUMA,rabia,no de personas con vacuna antirrabica,2022-10-01,1,0,1,0,1
CLIZA,rabia,no de personas con vacuna antirrabica,2022-10-01,3,0,3,0,3
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2022-10-01,106,80,106,80,186
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2022-10-01,1,2,1,2,3
"COLCHA ""K""",rabia,no de personas con vacuna antirrabica,2022-10-01,1,0,1,0,1
COLLANA,rabia,no de personas con vacuna antirrabica,2022-10-01,0,1,0,1,1
COLPA BELGICA,rabia,no de personas con vacuna antirrabica,2022-10-01,0,1,0,1,1
COLQUENCHA,rabia,no de personas con vacuna antirrabica,2022-10-01,1,0,1,0,1
COLQUIRI,rabia,no de personas con vacuna antirrabica,2022-10-01,3,2,3,2,5
COMARAPA,rabia,no de personas con vacuna antirrabica,2022-10-01,1,0,1,0,1
CONCEPCION,rabia,no de personas con vacuna antirrabica,2022-10-01,2,0,2,0,2
CORIPATA,rabia,no de personas con vacuna antirrabica,2022-10-01,3,1,3,1,4
COTOCA,rabia,no de personas con vacuna antirrabica,2022-10-01,12,11,12,11,23
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2022-10-01,3,3,3,3,6
CUCHUMUELA (V. G. VILLARROEL),rabia,no de personas con vacuna antirrabica,2022-10-01,1,0,1,0,1
CURAHUARA DE CARANGAS,rabia,no de personas con vacuna antirrabica,2022-10-01,0,1,0,1,1
EL ALTO,rabia,no de personas con vacuna antirrabica,2022-10-01,105,120,105,120,225
EL TORNO,rabia,no de personas con vacuna antirrabica,2022-10-01,15,13,15,13,28
ENTRE RIOS CBBA,rabia,no de personas con vacuna antirrabica,2022-10-01,1,0,1,0,1
FERNANDEZ ALONSO,rabia,no de personas con vacuna antirrabica,2022-10-01,0,1,0,1,1
GUANAY,rabia,no de personas con vacuna antirrabica,2022-10-01,2,0,2,0,2
HUANUNI,rabia,no de personas con vacuna antirrabica,2022-10-01,20,7,20,7,27
HUAYLLAMARCA,rabia,no de personas con vacuna antirrabica,2022-10-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),rabia,no de personas con vacuna antirrabica,2022-10-01,1,0,1,0,1
IXIAMAS,rabia,no de personas con vacuna antirrabica,2022-10-01,1,1,1,1,2
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2022-10-01,0,2,0,2,2
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2022-10-01,29,21,29,21,50
LA PAZ,rabia,no de personas con vacuna antirrabica,2022-10-01,179,170,179,170,349
LAJA,rabia,no de personas con vacuna antirrabica,2022-10-01,1,1,1,1,2
MAIRANA,rabia,no de personas con vacuna antirrabica,2022-10-01,0,1,0,1,1
MECAPACA,rabia,no de personas con vacuna antirrabica,2022-10-01,1,1,1,1,2
MINEROS,rabia,no de personas con vacuna antirrabica,2022-10-01,1,0,1,0,1
MONTERO,rabia,no de personas con vacuna antirrabica,2022-10-01,11,9,11,9,20
OKINAWA,rabia,no de personas con vacuna antirrabica,2022-10-01,1,0,1,0,1
ORURO,rabia,no de personas con vacuna antirrabica,2022-10-01,51,53,51,53,104
PADILLA,rabia,no de personas con vacuna antirrabica,2022-10-01,0,1,0,1,1
PAILON,rabia,no de personas con vacuna antirrabica,2022-10-01,3,2,3,2,5
PALCA,rabia,no de personas con vacuna antirrabica,2022-10-01,2,0,2,0,2
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2022-10-01,0,1,0,1,1
PORONGO,rabia,no de personas con vacuna antirrabica,2022-10-01,4,2,4,2,6
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2022-10-01,1,4,1,4,5
POTOSI,rabia,no de personas con vacuna antirrabica,2022-10-01,306,317,306,317,623
PUCARANI,rabia,no de personas con vacuna antirrabica,2022-10-01,1,0,1,0,1
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2022-10-01,1,0,1,0,1
PUNATA,rabia,no de personas con vacuna antirrabica,2022-10-01,0,1,0,1,1
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2022-10-01,16,10,16,10,26
QUIME,rabia,no de personas con vacuna antirrabica,2022-10-01,1,1,1,1,2
REYES,rabia,no de personas con vacuna antirrabica,2022-10-01,3,0,3,0,3
ROBORE,rabia,no de personas con vacuna antirrabica,2022-10-01,1,0,1,0,1
RURRENABAQUE,rabia,no de personas con vacuna antirrabica,2022-10-01,0,2,0,2,2
SACABA,rabia,no de personas con vacuna antirrabica,2022-10-01,13,6,13,6,19
SAIPINA,rabia,no de personas con vacuna antirrabica,2022-10-01,2,0,2,0,2
SALINAS DE GARCI MENDOZA,rabia,no de personas con vacuna antirrabica,2022-10-01,0,1,0,1,1
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2022-10-01,0,1,0,1,1
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2022-10-01,2,0,2,0,2
SAN BENITO,rabia,no de personas con vacuna antirrabica,2022-10-01,1,1,1,1,2
SAN BORJA,rabia,no de personas con vacuna antirrabica,2022-10-01,3,0,3,0,3
SAN BUENA VENTURA,rabia,no de personas con vacuna antirrabica,2022-10-01,5,3,5,3,8
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2022-10-01,2,2,2,2,4
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2022-10-01,2,0,2,0,2
SAN JAVIER(STC),rabia,no de personas con vacuna antirrabica,2022-10-01,1,1,1,1,2
SAN JOSE DE CHIQUITOS,rabia,no de personas con vacuna antirrabica,2022-10-01,3,0,3,0,3
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2022-10-01,1,0,1,0,1
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2022-10-01,4,4,4,4,8
SAN MATIAS,rabia,no de personas con vacuna antirrabica,2022-10-01,1,0,1,0,1
SAN MIGUEL DE VELASCO,rabia,no de personas con vacuna antirrabica,2022-10-01,1,0,1,0,1
SAN PEDRO,rabia,no de personas con vacuna antirrabica,2022-10-01,1,1,1,1,2
SAN PEDRO DE TIQUINA,rabia,no de personas con vacuna antirrabica,2022-10-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2022-10-01,445,380,445,380,825
SANTIAGO DE HUARI,rabia,no de personas con vacuna antirrabica,2022-10-01,1,0,1,0,1
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2022-10-01,0,2,0,2,2
SICA SICA (VILLA AROMA),rabia,no de personas con vacuna antirrabica,2022-10-01,0,1,0,1,1
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2022-10-01,2,1,2,1,3
SORATA,rabia,no de personas con vacuna antirrabica,2022-10-01,1,2,1,2,3
SUCRE,rabia,no de personas con vacuna antirrabica,2022-10-01,118,112,118,112,230
TARATA,rabia,no de personas con vacuna antirrabica,2022-10-01,1,1,1,1,2
TARIJA,rabia,no de personas con vacuna antirrabica,2022-10-01,32,27,32,27,59
TIAHUANACU,rabia,no de personas con vacuna antirrabica,2022-10-01,1,0,1,0,1
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2022-10-01,1,6,1,6,7
TOCO,rabia,no de personas con vacuna antirrabica,2022-10-01,0,1,0,1,1
TOTORA(CBBA),rabia,no de personas con vacuna antirrabica,2022-10-01,0,1,0,1,1
TRINIDAD,rabia,no de personas con vacuna antirrabica,2022-10-01,26,25,26,25,51
UYUNI,rabia,no de personas con vacuna antirrabica,2022-10-01,2,6,2,6,8
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2022-10-01,2,4,2,4,6
VIACHA,rabia,no de personas con vacuna antirrabica,2022-10-01,12,12,12,12,24
VILLA SERRANO,rabia,no de personas con vacuna antirrabica,2022-10-01,0,1,0,1,1
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2022-10-01,2,0,2,0,2
VILLA VACA GUZMAN (MUYUPAMPA),rabia,no de personas con vacuna antirrabica,2022-10-01,9,7,9,7,16
VINTO,rabia,no de personas con vacuna antirrabica,2022-10-01,4,0,4,0,4
VITICHI,rabia,no de personas con vacuna antirrabica,2022-10-01,30,0,30,0,30
WARNES,rabia,no de personas con vacuna antirrabica,2022-10-01,9,14,9,14,23
YAPACANI,rabia,no de personas con vacuna antirrabica,2022-10-01,0,1,0,1,1
ACHACACHI,rabia,no de personas con vacuna antirrabica,2022-11-01,2,0,2,0,2
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2022-11-01,2,2,2,2,4
AIQUILE,rabia,no de personas con vacuna antirrabica,2022-11-01,0,3,0,3,3
ARANI,rabia,no de personas con vacuna antirrabica,2022-11-01,8,5,8,5,13
ARBIETO,rabia,no de personas con vacuna antirrabica,2022-11-01,4,3,4,3,7
ATOCHA,rabia,no de personas con vacuna antirrabica,2022-11-01,0,1,0,1,1
BERMEJO,rabia,no de personas con vacuna antirrabica,2022-11-01,2,0,2,0,2
BUENA VISTA,rabia,no de personas con vacuna antirrabica,2022-11-01,1,0,1,0,1
CABEZAS,rabia,no de personas con vacuna antirrabica,2022-11-01,2,0,2,0,2
CAJUATA,rabia,no de personas con vacuna antirrabica,2022-11-01,1,0,1,0,1
CAMIRI,rabia,no de personas con vacuna antirrabica,2022-11-01,2,2,2,2,4
CAPINOTA,rabia,no de personas con vacuna antirrabica,2022-11-01,3,0,3,0,3
CARACOLLO,rabia,no de personas con vacuna antirrabica,2022-11-01,1,3,1,3,4
CARANAVI,rabia,no de personas con vacuna antirrabica,2022-11-01,6,3,6,3,9
CARAPARI,rabia,no de personas con vacuna antirrabica,2022-11-01,1,0,1,0,1
CARIPUYO,rabia,no de personas con vacuna antirrabica,2022-11-01,1,0,1,0,1
CARMEN RIVERO TORREZ,rabia,no de personas con vacuna antirrabica,2022-11-01,1,0,1,0,1
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2022-11-01,1,3,1,3,4
CHAQUI,rabia,no de personas con vacuna antirrabica,2022-11-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con vacuna antirrabica,2022-11-01,3,1,3,1,4
CLIZA,rabia,no de personas con vacuna antirrabica,2022-11-01,1,0,1,0,1
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2022-11-01,100,71,100,71,171
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2022-11-01,6,5,6,5,11
"COLCHA ""K""",rabia,no de personas con vacuna antirrabica,2022-11-01,0,1,0,1,1
COLQUIRI,rabia,no de personas con vacuna antirrabica,2022-11-01,0,1,0,1,1
COMARAPA,rabia,no de personas con vacuna antirrabica,2022-11-01,2,2,2,2,4
CONCEPCION,rabia,no de personas con vacuna antirrabica,2022-11-01,1,0,1,0,1
COPACABANA,rabia,no de personas con vacuna antirrabica,2022-11-01,1,0,1,0,1
CORIPATA,rabia,no de personas con vacuna antirrabica,2022-11-01,0,3,0,3,3
CORO CORO,rabia,no de personas con vacuna antirrabica,2022-11-01,1,0,1,0,1
COTOCA,rabia,no de personas con vacuna antirrabica,2022-11-01,15,12,15,12,27
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2022-11-01,3,5,3,5,8
DESAGUADERO,rabia,no de personas con vacuna antirrabica,2022-11-01,2,0,2,0,2
EL ALTO,rabia,no de personas con vacuna antirrabica,2022-11-01,110,97,110,97,207
EL TORNO,rabia,no de personas con vacuna antirrabica,2022-11-01,8,16,8,16,24
EUCALIPTUS,rabia,no de personas con vacuna antirrabica,2022-11-01,2,0,2,0,2
GENERAL SAAVEDRA,rabia,no de personas con vacuna antirrabica,2022-11-01,1,1,1,1,2
GUANAY,rabia,no de personas con vacuna antirrabica,2022-11-01,1,1,1,1,2
HUANUNI,rabia,no de personas con vacuna antirrabica,2022-11-01,3,4,3,4,7
HUAYLLAMARCA,rabia,no de personas con vacuna antirrabica,2022-11-01,1,0,1,0,1
IRUPANA (VILLA DE LANZA),rabia,no de personas con vacuna antirrabica,2022-11-01,1,1,1,1,2
IXIAMAS,rabia,no de personas con vacuna antirrabica,2022-11-01,0,1,0,1,1
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2022-11-01,2,3,2,3,5
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2022-11-01,22,28,22,28,50
LA PAZ,rabia,no de personas con vacuna antirrabica,2022-11-01,164,208,164,208,372
LLALLAGUA,rabia,no de personas con vacuna antirrabica,2022-11-01,0,1,0,1,1
MAIRANA,rabia,no de personas con vacuna antirrabica,2022-11-01,2,0,2,0,2
MECAPACA,rabia,no de personas con vacuna antirrabica,2022-11-01,0,1,0,1,1
MINEROS,rabia,no de personas con vacuna antirrabica,2022-11-01,0,2,0,2,2
MONTERO,rabia,no de personas con vacuna antirrabica,2022-11-01,5,4,5,4,9
ORURO,rabia,no de personas con vacuna antirrabica,2022-11-01,73,65,73,65,138
PADCAYA,rabia,no de personas con vacuna antirrabica,2022-11-01,0,1,0,1,1
PAILON,rabia,no de personas con vacuna antirrabica,2022-11-01,2,4,2,4,6
PALCA,rabia,no de personas con vacuna antirrabica,2022-11-01,0,1,0,1,1
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2022-11-01,3,1,3,1,4
POROMA,rabia,no de personas con vacuna antirrabica,2022-11-01,17,11,17,11,28
PORONGO,rabia,no de personas con vacuna antirrabica,2022-11-01,2,6,2,6,8
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2022-11-01,3,0,3,0,3
POTOSI,rabia,no de personas con vacuna antirrabica,2022-11-01,192,249,192,249,441
PUCARANI,rabia,no de personas con vacuna antirrabica,2022-11-01,0,1,0,1,1
PUERTO VILLARROEL,rabia,no de personas con vacuna antirrabica,2022-11-01,1,0,1,0,1
PUNATA,rabia,no de personas con vacuna antirrabica,2022-11-01,0,1,0,1,1
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2022-11-01,13,4,13,4,17
QUIME,rabia,no de personas con vacuna antirrabica,2022-11-01,0,1,0,1,1
REYES,rabia,no de personas con vacuna antirrabica,2022-11-01,1,1,1,1,2
SACABA,rabia,no de personas con vacuna antirrabica,2022-11-01,11,14,11,14,25
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2022-11-01,1,0,1,0,1
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2022-11-01,1,0,1,0,1
SAN BUENA VENTURA,rabia,no de personas con vacuna antirrabica,2022-11-01,2,2,2,2,4
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2022-11-01,1,1,1,1,2
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2022-11-01,1,2,1,2,3
SAN JAVIER(STC),rabia,no de personas con vacuna antirrabica,2022-11-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,rabia,no de personas con vacuna antirrabica,2022-11-01,1,1,1,1,2
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2022-11-01,2,1,2,1,3
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2022-11-01,4,4,4,4,8
SAN LUCAS,rabia,no de personas con vacuna antirrabica,2022-11-01,1,2,1,2,3
SAN MATIAS,rabia,no de personas con vacuna antirrabica,2022-11-01,3,0,3,0,3
SAN PEDRO DE QUEMES,rabia,no de personas con vacuna antirrabica,2022-11-01,0,1,0,1,1
SAN RAFAEL,rabia,no de personas con vacuna antirrabica,2022-11-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2022-11-01,452,355,452,355,807
SANTA ROSA DEL SARA,rabia,no de personas con vacuna antirrabica,2022-11-01,1,1,1,1,2
SAPAHAQUI,rabia,no de personas con vacuna antirrabica,2022-11-01,0,7,0,7,7
SHINAOTA,rabia,no de personas con vacuna antirrabica,2022-11-01,2,0,2,0,2
SICA SICA (VILLA AROMA),rabia,no de personas con vacuna antirrabica,2022-11-01,1,0,1,0,1
SIPE SIPE,rabia,no de personas con vacuna antirrabica,2022-11-01,2,2,2,2,4
SORATA,rabia,no de personas con vacuna antirrabica,2022-11-01,0,1,0,1,1
SUCRE,rabia,no de personas con vacuna antirrabica,2022-11-01,117,79,117,79,196
TARABUCO,rabia,no de personas con vacuna antirrabica,2022-11-01,0,1,0,1,1
TARIJA,rabia,no de personas con vacuna antirrabica,2022-11-01,22,22,22,22,44
TIPUANI,rabia,no de personas con vacuna antirrabica,2022-11-01,1,0,1,0,1
TIQUIPAYA,rabia,no de personas con vacuna antirrabica,2022-11-01,8,5,8,5,13
TIRAQUE (CBBA),rabia,no de personas con vacuna antirrabica,2022-11-01,1,0,1,0,1
TOLATA,rabia,no de personas con vacuna antirrabica,2022-11-01,0,1,0,1,1
TRINIDAD,rabia,no de personas con vacuna antirrabica,2022-11-01,9,14,9,14,23
UYUNI,rabia,no de personas con vacuna antirrabica,2022-11-01,3,3,3,3,6
VACAS,rabia,no de personas con vacuna antirrabica,2022-11-01,1,0,1,0,1
VALLEGRANDE,rabia,no de personas con vacuna antirrabica,2022-11-01,2,2,2,2,4
VIACHA,rabia,no de personas con vacuna antirrabica,2022-11-01,4,4,4,4,8
VILLA TUNARI,rabia,no de personas con vacuna antirrabica,2022-11-01,3,8,3,8,11
VILLA VACA GUZMAN (MUYUPAMPA),rabia,no de personas con vacuna antirrabica,2022-11-01,0,1,0,1,1
VILLAZON,rabia,no de personas con vacuna antirrabica,2022-11-01,1,1,1,1,2
VINTO,rabia,no de personas con vacuna antirrabica,2022-11-01,4,7,4,7,11
WARNES,rabia,no de personas con vacuna antirrabica,2022-11-01,19,21,19,21,40
YANACACHI,rabia,no de personas con vacuna antirrabica,2022-11-01,2,0,2,0,2
YAPACANI,rabia,no de personas con vacuna antirrabica,2022-11-01,2,2,2,2,4
ACHACACHI,rabia,no de personas con vacuna antirrabica,2022-12-01,8,3,8,3,11
ACHOCALLA,rabia,no de personas con vacuna antirrabica,2022-12-01,3,6,3,6,9
AIQUILE,rabia,no de personas con vacuna antirrabica,2022-12-01,1,0,1,0,1
ALTO BENI,rabia,no de personas con vacuna antirrabica,2022-12-01,3,0,3,0,3
ARANI,rabia,no de personas con vacuna antirrabica,2022-12-01,0,3,0,3,3
ARBIETO,rabia,no de personas con vacuna antirrabica,2022-12-01,0,1,0,1,1
BERMEJO,rabia,no de personas con vacuna antirrabica,2022-12-01,0,1,0,1,1
BUENA VISTA,rabia,no de personas con vacuna antirrabica,2022-12-01,1,0,1,0,1
CARACOLLO,rabia,no de personas con vacuna antirrabica,2022-12-01,2,0,2,0,2
CARANAVI,rabia,no de personas con vacuna antirrabica,2022-12-01,1,1,1,1,2
CARAPARI,rabia,no de personas con vacuna antirrabica,2022-12-01,1,0,1,0,1
CARMEN RIVERO TORREZ,rabia,no de personas con vacuna antirrabica,2022-12-01,9,0,9,0,9
CHALLAPATA,rabia,no de personas con vacuna antirrabica,2022-12-01,0,3,0,3,3
CHULUMANI (V. DE LA LIBERTAD),rabia,no de personas con vacuna antirrabica,2022-12-01,1,2,1,2,3
CHUQUIHUTA AYLLU JUCUMANI,rabia,no de personas con vacuna antirrabica,2022-12-01,0,1,0,1,1
CLIZA,rabia,no de personas con vacuna antirrabica,2022-12-01,2,1,2,1,3
COCHABAMBA,rabia,no de personas con vacuna antirrabica,2022-12-01,94,83,94,83,177
COLCAPIRHUA,rabia,no de personas con vacuna antirrabica,2022-12-01,5,4,5,4,9
COLLANA,rabia,no de personas con vacuna antirrabica,2022-12-01,1,0,1,0,1
COMARAPA,rabia,no de personas con vacuna antirrabica,2022-12-01,1,2,1,2,3
CONCEPCION,rabia,no de personas con vacuna antirrabica,2022-12-01,0,2,0,2,2
COPACABANA,rabia,no de personas con vacuna antirrabica,2022-12-01,1,0,1,0,1
COROICO,rabia,no de personas con vacuna antirrabica,2022-12-01,1,0,1,0,1
COTOCA,rabia,no de personas con vacuna antirrabica,2022-12-01,13,10,13,10,23
CUATRO CAÑADAS,rabia,no de personas con vacuna antirrabica,2022-12-01,7,7,7,7,14
CURAHUARA DE CARANGAS,rabia,no de personas con vacuna antirrabica,2022-12-01,1,0,1,0,1
EL ALTO,rabia,no de personas con vacuna antirrabica,2022-12-01,110,95,110,95,205
EL TORNO,rabia,no de personas con vacuna antirrabica,2022-12-01,9,5,9,5,14
ENTRE RIOS CBBA,rabia,no de personas con vacuna antirrabica,2022-12-01,0,2,0,2,2
EUCALIPTUS,rabia,no de personas con vacuna antirrabica,2022-12-01,4,0,4,0,4
FERNANDEZ ALONSO,rabia,no de personas con vacuna antirrabica,2022-12-01,1,1,1,1,2
GENERAL SAAVEDRA,rabia,no de personas con vacuna antirrabica,2022-12-01,0,2,0,2,2
GRAL. J.J. PEREZ (CHARAZANI),rabia,no de personas con vacuna antirrabica,2022-12-01,0,1,0,1,1
HUACHACALLA,rabia,no de personas con vacuna antirrabica,2022-12-01,0,1,0,1,1
HUANUNI,rabia,no de personas con vacuna antirrabica,2022-12-01,11,16,11,16,27
IRUPANA (VILLA DE LANZA),rabia,no de personas con vacuna antirrabica,2022-12-01,1,0,1,0,1
LA ASUNTA,rabia,no de personas con vacuna antirrabica,2022-12-01,1,2,1,2,3
LA GUARDIA,rabia,no de personas con vacuna antirrabica,2022-12-01,32,24,32,24,56
LA PAZ,rabia,no de personas con vacuna antirrabica,2022-12-01,138,127,138,127,265
LICOMA PAMPA,rabia,no de personas con vacuna antirrabica,2022-12-01,0,1,0,1,1
LLICA,rabia,no de personas con vacuna antirrabica,2022-12-01,1,0,1,0,1
MINEROS,rabia,no de personas con vacuna antirrabica,2022-12-01,1,1,1,1,2
MOCOMOCO,rabia,no de personas con vacuna antirrabica,2022-12-01,0,1,0,1,1
MONTEAGUDO,rabia,no de personas con vacuna antirrabica,2022-12-01,1,3,1,3,4
MONTERO,rabia,no de personas con vacuna antirrabica,2022-12-01,2,6,2,6,8
ORURO,rabia,no de personas con vacuna antirrabica,2022-12-01,61,54,61,54,115
PADILLA,rabia,no de personas con vacuna antirrabica,2022-12-01,0,1,0,1,1
PAILON,rabia,no de personas con vacuna antirrabica,2022-12-01,0,2,0,2,2
PALCA,rabia,no de personas con vacuna antirrabica,2022-12-01,0,1,0,1,1
PALOS BLANCOS,rabia,no de personas con vacuna antirrabica,2022-12-01,1,0,1,0,1
PATACAMAYA,rabia,no de personas con vacuna antirrabica,2022-12-01,0,1,0,1,1
POOPO,rabia,no de personas con vacuna antirrabica,2022-12-01,1,0,1,0,1
PORONGO,rabia,no de personas con vacuna antirrabica,2022-12-01,2,1,2,1,3
PORTACHUELO,rabia,no de personas con vacuna antirrabica,2022-12-01,4,0,4,0,4
POTOSI,rabia,no de personas con vacuna antirrabica,2022-12-01,323,282,323,282,605
QUIABAYA,rabia,no de personas con vacuna antirrabica,2022-12-01,1,0,1,0,1
QUILLACOLLO,rabia,no de personas con vacuna antirrabica,2022-12-01,14,8,14,8,22
REYES,rabia,no de personas con vacuna antirrabica,2022-12-01,0,1,0,1,1
ROBORE,rabia,no de personas con vacuna antirrabica,2022-12-01,1,0,1,0,1
SACABA,rabia,no de personas con vacuna antirrabica,2022-12-01,20,12,20,12,32
SAIPINA,rabia,no de personas con vacuna antirrabica,2022-12-01,0,1,0,1,1
SAMAIPATA,rabia,no de personas con vacuna antirrabica,2022-12-01,1,2,1,2,3
SAN ANDRES,rabia,no de personas con vacuna antirrabica,2022-12-01,2,1,2,1,3
SAN BORJA,rabia,no de personas con vacuna antirrabica,2022-12-01,4,0,4,0,4
SAN BUENA VENTURA,rabia,no de personas con vacuna antirrabica,2022-12-01,4,2,4,2,6
SAN CARLOS,rabia,no de personas con vacuna antirrabica,2022-12-01,1,1,1,1,2
SAN IGNACIO,rabia,no de personas con vacuna antirrabica,2022-12-01,6,5,6,5,11
SAN IGNACIO DE VELASCO,rabia,no de personas con vacuna antirrabica,2022-12-01,3,1,3,1,4
SAN JAVIER(STC),rabia,no de personas con vacuna antirrabica,2022-12-01,7,5,7,5,12
SAN JUAN DE YAPACANI,rabia,no de personas con vacuna antirrabica,2022-12-01,2,2,2,2,4
SAN JULIAN,rabia,no de personas con vacuna antirrabica,2022-12-01,2,5,2,5,7
SAN LUCAS,rabia,no de personas con vacuna antirrabica,2022-12-01,2,2,2,2,4
SAN MATIAS,rabia,no de personas con vacuna antirrabica,2022-12-01,1,2,1,2,3
SAN MIGUEL DE VELASCO,rabia,no de personas con vacuna antirrabica,2022-12-01,0,3,0,3,3
SAN PEDRO DE TIQUINA,rabia,no de personas con vacuna antirrabica,2022-12-01,0,1,0,1,1
SANTA ANA,rabia,no de personas con vacuna antirrabica,2022-12-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,rabia,no de personas con vacuna antirrabica,2022-12-01,453,375,453,375,828
SANTA ROSA DEL SARA,rabia,no de personas con vacuna antirrabica,2022-12-01,1,0,1,0,1
SANTIAGO DE CALLAPA,rabia,no de personas con vacuna antirrabica,2022-12-01,0,1,0,1,1
