municipality,group,variable,month,Mujeres de 15 a 49 años 5ta dosis de dT,TOTAL
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,6,6
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,3,3
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,5,5
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,21,21
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,12,12
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,32,32
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,9,9
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,9,9
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
BAURES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,3,3
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,13,13
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,13,13
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,9,9
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,9,9
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,5,5
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,25,25
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,5,5
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,4,4
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,4,4
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,130,130
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,6,6
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,16,16
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,11,11
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,7,7
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,3,3
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,8,8
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,264,264
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,6,6
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,39,39
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,3,3
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,4,4
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,9,9
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,8,8
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,3,3
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,5,5
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,3,3
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,4,4
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,11,11
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,4,4
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,4,4
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,3,3
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,4,4
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,6,6
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,20,20
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,213,213
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,3,3
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,7,7
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,3,3
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,4,4
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,10,10
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,20,20
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,4,4
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,9,9
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,65,65
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,56,56
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,7,7
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,9,9
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,3,3
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,23,23
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,5,5
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,6,6
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,3,3
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,19,19
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,27,27
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,9,9
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,13,13
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,30,30
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,6,6
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,12,12
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,5,5
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,11,11
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,8,8
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,7,7
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,29,29
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,4,4
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,10,10
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,23,23
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,7,7
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,3,3
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,4,4
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,14,14
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,11,11
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,3,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,536,536
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,6,6
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,8,8
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,194,194
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,5,5
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,6,6
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,3,3
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,48,48
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,4,4
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,3,3
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,5,5
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,8,8
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,3,3
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,20,20
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,8,8
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,16,16
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,11,11
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,3,3
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,15,15
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,4,4
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,9,9
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,6,6
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,2,2
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,37,37
YACO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,14,14
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,1,1
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,23,23
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,8,8
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-10-01,42,42
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,4,4
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,3,3
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,2,2
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,2,2
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,1,1
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,7,7
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,8,8
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,7,7
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,11,11
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,1,1
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,19,19
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,5,5
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,12,12
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,1,1
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,1,1
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,12,12
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,1,1
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,2,2
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,1,1
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,4,4
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,4,4
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,1,1
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,3,3
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,7,7
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,1,1
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,131,131
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,15,15
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,7,7
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,3,3
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,2,2
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,1,1
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,116,116
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,1,1
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,1,1
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,3,3
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,16,16
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,7,7
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,1,1
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,3,3
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,4,4
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,266,266
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,6,6
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,13,13
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,2,2
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,2,2
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,1,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,2,2
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,3,3
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,11,11
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,3,3
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,5,5
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,4,4
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,9,9
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,1,1
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,4,4
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,1,1
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,2,2
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,1,1
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,2,2
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,1,1
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,30,30
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,165,165
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,3,3
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,2,2
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,1,1
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,9,9
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 5ta dosis de dt,2009-11-01,1,1
