municipality,group,variable,month,Mujeres de 15 a 49 años 1ra dosis de dT,TOTAL
BOLPEBRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,6,6
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,2,2
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,107,107
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,93,93
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,2,2
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,2,2
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,5,5
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,13,13
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,6,6
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,8,8
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,10,10
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,48,48
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,20,20
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,20,20
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,90,90
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,94,94
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,63,63
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,26,26
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,6,6
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,59,59
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,8,8
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,28,28
CHARAÑA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,6,6
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,44,44
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,119,119
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,45,45
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,10,10
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,89,89
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,169,169
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,1233,1233
COIPASA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,1,1
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,285,285
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,14,14
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,2,2
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,27,27
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,19,19
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,97,97
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,3,3
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,34,34
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,7,7
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,26,26
COMBAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,39,39
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,39,39
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,41,41
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,17,17
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,11,11
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,41,41
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,11,11
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,67,67
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,53,53
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,46,46
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,20,20
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,21,21
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,7,7
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,19,19
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,6,6
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,3579,3579
EL CHORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,10,10
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,40,40
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,21,21
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,169,169
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,35,35
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,72,72
ESCARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,1,1
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,5,5
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,6,6
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,1,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,18,18
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,6,6
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,26,26
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,25,25
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,22,22
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,16,16
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,129,129
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,13,13
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,8,8
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,1,1
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,17,17
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,3,3
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,13,13
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,3,3
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,7,7
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,75,75
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,29,29
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,8,8
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,28,28
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,7,7
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,116,116
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,64,64
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,2013,2013
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,2,2
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,27,27
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,10,10
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,3,3
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,71,71
LLICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,3,3
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,8,8
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,7,7
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,1,1
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,5,5
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,8,8
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,6,6
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,16,16
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,33,33
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,65,65
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,69,69
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,21,21
MOJINETE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,18,18
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,8,8
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,39,39
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,244,244
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,1,1
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,64,64
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,16,16
NAZACARA DE PACAJES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,3,3
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,80,80
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,28,28
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,11,11
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,514,514
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,153,153
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,8,8
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,49,49
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,29,29
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,28,28
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,7,7
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,27,27
PAPEL PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,3,3
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,72,72
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,14,14
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,6,6
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,71,71
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,65,65
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,17,17
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,27,27
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,18,18
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,110,110
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,45,45
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,53,53
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,3,3
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,391,391
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,21,21
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,3,3
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,30,30
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,87,87
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,10,10
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,30,30
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,17,17
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,57,57
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,16,16
PUERTO SILES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,2,2
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,21,21
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,84,84
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,86,86
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,95,95
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,471,471
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,25,25
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,1,1
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,109,109
REYES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,38,38
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,257,257
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,52,52
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,62,62
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,5,5
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,326,326
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,2,2
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,70,70
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,9,9
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,10,10
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,15,15
SAN AGUSTIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,2,2
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,34,34
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,2,2
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,10,10
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,34,34
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,190,190
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,24,24
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,44,44
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,59,59
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,91,91
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,3,3
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,7,7
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,16,16
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,21,21
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,62,62
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,50,50
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,17,17
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,88,88
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,87,87
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,30,30
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,30,30
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,4,4
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,16,16
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,66,66
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,1,1
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,7,7
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,6,6
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,1,1
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,88,88
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,5245,5245
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,30,30
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,272,272
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,5,5
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,2,2
SANTIAGO DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,1,1
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,21,21
SANTUARIO DE QUILLACAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,3,3
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,2,2
SENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,16,16
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,20,20
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,7,7
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,218,218
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,4,4
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,43,43
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,81,81
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,614,614
TACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,1,1
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,99,99
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,13,13
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,21,21
TAHUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,7,7
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,68,68
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,38,38
TARACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,1,1
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,30,30
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,532,532
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,37,37
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,9,9
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,23,23
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,66,66
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,8,8
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,62,62
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,67,67
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,6,6
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,42,42
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,8,8
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,11,11
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,12,12
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,18,18
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,14,14
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,56,56
TOTORA(ORR),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,4,4
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,11,11
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,320,320
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,84,84
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,30,30
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,62,62
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,29,29
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,18,18
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,51,51
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,38,38
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,11,11
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,96,96
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,18,18
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,134,134
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2009-11-01,10,10
