municipality,group,variable,month,RN con corte tardío de Cordón Umbilical,TOTAL
"COLCHA ""K""",atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
COLOMI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,3,3
COLQUECHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,10,10
COLQUENCHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,7,7
COLQUIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
COPACABANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,3,3
CORIPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,5,5
CORO CORO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
COROICO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,24,24
CORQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
COTAGAITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,10,10
CUEVO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,2,2
CULPINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,14,14
CURAHUARA DE CARANGAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
EL ALTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,215,215
EL PUENTE(STC),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,2,2
EL PUENTE(TJA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,2,2
EL VILLAR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,4,4
ENTRE RIOS CBBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,28,28
FERNANDEZ ALONSO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,9,9
HUACARETA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
HUACHACALLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
HUANUNI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,20,20
HUARACAJE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,2,2
HUATAJATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
HUMANATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,2,2
ICLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,5,5
INCAHUASI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,12,12
INQUISIVI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,7,7
IXIAMAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
JESUS DE MACHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,7,7
LA ASUNTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,3,3
LA PAZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,63,63
LA RIVERA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
LAS CARRERAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
LICOMA PAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,5,5
LLICA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
LURIBAY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,4,4
MACHARETI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,6,6
MAGDALENA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
MECAPACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,2,2
MIZQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,23,23
MOJINETE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
MOJOCOYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,6,6
MONTERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,15,15
MOROCHATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,3,3
OCURI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,10,10
OMEREQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,5,5
ORURO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,23,23
PADILLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,12,12
PALCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,2,2
PALOS BLANCOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,19,19
PAMPA GRANDE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,5,5
PAPEL PAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
PASORAPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,2,2
PAZÑA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,2,2
PELECHUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
POCOATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,13,13
POCONA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,5,5
POJO (CBBA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,6,6
POOPO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
PORCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,13,13
POROMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,13,13
POTOSI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,140,140
PRESTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,2,2
PUCARANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,3,3
PUERTO CARABUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,3,3
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,5,5
PUERTO RICO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,8,8
PUERTO VILLARROEL,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,19,19
PUNA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,6,6
PUNATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,42,42
QUILLACOLLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,5,5
QUIME,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,5,5
RAVELO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,2,2
REYES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,10,10
RIBERALTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,229,229
ROBORE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,26,26
SACABA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,10,10
SACABAMBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
SACACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,9,9
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,12,12
SAN ANDRES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,3,3
SAN BORJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,11,11
SAN IGNACIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,110,110
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
SAN LORENZO(PND),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,2,2
SAN LUCAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,18,18
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,13,13
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,21,21
SAN PEDRO DE MACHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,7,7
SAN PEDRO DE TIQUINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,4,4
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,115,115
SANTIAGO DE CALLAPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,2,2
SANTIAGO DE HUATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,4,4
SANTIAGO DE MACHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
SANTIVAÑES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
SAPAHAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
SENA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,12,12
SHINAOTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,12,12
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,7,7
SIPE SIPE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,48,48
SOPACHUY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,4,4
SORACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,4,4
SUCRE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,66,66
TACACOMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,5,5
TARABUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,18,18
TARATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,4,4
TARIJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,2,2
TARVITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,6,6
TIAHUANACU,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,6,6
TINGUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,11,11
TIPUANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
TIQUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,47,47
TIRAQUE (CBBA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
TOCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
TOLATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,3,3
TOLEDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
TOMAVE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,4,4
TOMINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,3,3
TORO TORO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,4,4
TOTORA(ORR),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,5,5
TRINIDAD,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,6,6
TUPIZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,48,48
TURCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
UMALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,2,2
UNCIA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,11,11
URIONDO (A. CONCEPCION),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,6,6
URUBICHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,5,5
VIACHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,3,3
VILA VILA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,2,2
VILLA CHARCAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,9,9
VILLA MONTES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
VILLA RIVERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,6,6
VILLA SERRANO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,5,5
VILLA TUNARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,26,26
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,3,3
VINTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,47,47
VITICHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,6,6
YACUIBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,5,5
YAMPARAEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,3,3
YOCALLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,1,1
YOTALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,4,4
ZUDAÑEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-09-01,5,5
ACACIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,3,3
ACHACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,34,34
ACHOCALLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,7,7
AIQUILE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,27,27
ALCALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
ALTO BENI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
ANCORAIMES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
ANTEQUERA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
APOLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,15,15
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,38,38
ATOCHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,3,3
AYATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
AYO AYO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,8,8
BATALLAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,5,5
BELLA FLOR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,3,3
BERMEJO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,27,27
BETANZOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,27,27
BOLIVAR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,4,4
BOLPEBRA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
CABEZAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,6,6
CAIROMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
"CAIZA ""D""",atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,7,7
CAJUATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,12,12
CALAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
CAMARGO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
CARACOLLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,9,9
CARANAVI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
CARAPARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,3,3
CARIPUYO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,4,4
CHALLAPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,8,8
CHAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,3,3
CHARAGUA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,4,4
CHAYANTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,5,5
CHIMORE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
CHUMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,3,3
CKOCHAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,6,6
CLIZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,26,26
COBIJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,3,3
COCAPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,5,5
COCHABAMBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,9,9
COIPASA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
"COLCHA ""K""",atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,4,4
COLOMI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
COLQUECHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,17,17
COLQUENCHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,8,8
COLQUIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
COPACABANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
CORIPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,3,3
COROICO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,31,31
COTAGAITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,8,8
CUEVO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
CULPINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,12,12
CURAHUARA DE CARANGAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
EL ALTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,115,115
EL CHORO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,3,3
EL PUENTE(STC),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,9,9
EL PUENTE(TJA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,3,3
EL VILLAR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,3,3
ENTRE RIOS CBBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,31,31
EUCALIPTUS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
EXALTACION,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,6,6
FILADELFIA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,4,4
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
HUACHACALLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
HUANUNI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,11,11
HUARACAJE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
HUATAJATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
HUAYLLAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
ICLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,3,3
INCAHUASI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,3,3
INQUISIVI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,5,5
JESUS DE MACHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,6,6
LA ASUNTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,8,8
LA PAZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,84,84
LAGUNILLAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,3,3
LAS CARRERAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
LICOMA PAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
LURIBAY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,3,3
MACHARETI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,6,6
MECAPACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
MIZQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,18,18
MOCOMOCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
MOJINETE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
MOJOCOYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,5,5
MONTEAGUDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,40,40
MONTERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,12,12
MOROCHATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,5,5
OCURI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,8,8
OMEREQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,3,3
ORURO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,41,41
PALCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,3,3
PALOS BLANCOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,20,20
PAMPA AULLAGAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
PAMPA GRANDE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,4,4
PAPEL PAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,3,3
PASORAPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,3,3
PATACAMAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
PAZÑA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
PELECHUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
POCOATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,5,5
POCONA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,13,13
POJO (CBBA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,4,4
POOPO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
PORCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,13,13
POROMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,3,3
PORVENIR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
POTOSI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,79,79
PRESTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,3,3
PUCARANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,5,5
PUERTO ACOSTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
PUERTO RICO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,7,7
PUERTO VILLARROEL,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,22,22
PUNA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,6,6
PUNATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,55,55
QUILLACOLLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,12,12
QUIME,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,3,3
RAQAYPAMPA(ETA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,2,2
RAVELO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,10,10
REYES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,14,14
RIBERALTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,224,224
ROBORE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,17,17
SABAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
SACABA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,7,7
SACABAMBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
SACACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,14,14
SAMAIPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
SAN ANDRES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,5,5
SAN BORJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,6,6
SAN CARLOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
SAN IGNACIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,55,55
SAN JULIAN,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,3,3
SAN LORENZO(PND),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,6,6
SAN LUCAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,16,16
SAN MATIAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2021-10-01,1,1
