,group,variable,month,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,1,0,4,0,19,1,2,0,0,0,27
COCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,2,1,3,3,1,3,0,0,13
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,6,0,92,0,671,15,197,1,0,0,982
COIPASA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,0,0,0,1,0,0,1
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,14,7,54,17,9,2,0,0,103
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,2,1,1,0,0,0,4
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,3,0,5,0,3,0,0,0,11
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,3,0,0,0,0,0,3
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,6,0,5,1,3,1,0,0,16
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,2,0,2,0,0,0,5
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,2,2,0,0,0,0,0,4
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,0,0,1,0,0,0,1
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,5,0,4,0,1,0,0,0,10
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,0,0,0,0,0,0,1
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,12,1,1,0,0,0,14
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,2,0,0,0,0,0,3
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,2,0,3,0,1,0,0,0,6
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,1,0,0,0,0,0,2
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,0,0,1,0,0,0,1
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,4,1,1,1,0,0,8
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,1,0,9,2,20,3,2,1,0,0,38
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,2,0,8,0,1,0,0,0,11
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,2,0,0,0,0,0,3
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,0,1,0,0,0,2
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,0,0,0,0,0,1
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,0,2,0,0,0,3
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,1,0,78,12,454,41,154,7,4,0,751
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,2,0,0,0,1,0,0,0,3
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,0,0,1,0,0,0,1
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,5,2,1,0,3,0,0,0,11
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,0,0,1,0,0,0,1
ENTRE RIOS TRJ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,0,6,0,0,0,7
ENTRE RIOS CBBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,5,0,17,1,4,1,0,0,28
ESCOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,1,0,0,0,0,0,2
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,3,0,0,0,0,0,3
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,5,0,0,0,0,0,5
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,1,0,0,0,0,0,0,1
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,4,1,1,1,0,0,7
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,2,0,0,0,0,0,2
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,2,0,2,0,0,0,0,0,4
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,1,0,0,0,3,2,0,0,0,0,6
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,1,0,11,0,44,0,3,0,0,0,59
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,2,0,8,0,0,0,0,0,10
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,3,0,1,0,0,0,0,0,4
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,4,0,3,0,0,0,7
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,0,2,0,0,0,3
HUARINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,0,0,0,0,0,1
HUATAJATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,0,0,0,0,0,1
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,3,0,1,0,0,0,5
HUMANATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,0,1,1,0,0,0,2
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,1,1,0,0,0,3
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,1,0,0,0,0,0,0,1
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,0,0,0,1,0,0,1
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,2,0,1,2,0,0,0,0,5
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,4,0,1,0,0,0,6
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,4,1,0,0,0,0,5
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,4,3,1,0,0,0,8
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,7,0,8,5,0,0,0,0,20
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,2,0,18,5,36,2,3,1,0,0,67
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,63,0,437,0,112,0,0,0,612
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,1,1,0,0,1,0,0,3
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,2,0,1,1,2,0,0,0,6
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,0,0,0,0,0,1
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,4,3,12,3,1,0,0,0,23
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,0,0,1,0,0,0,1
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,2,0,0,0,0,0,3
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,0,0,0,0,0,0,1
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,2,0,4,1,0,0,0,0,7
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,2,0,2,0,0,0,0,0,4
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,2,1,0,0,0,0,3
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,0,0,0,0,0,0,1
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,3,0,0,0,0,0,4
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,3,1,1,0,0,0,6
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,5,0,6,1,4,1,0,0,17
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,1,1,0,0,1,0,0,3
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,2,0,3,0,0,0,0,0,5
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,4,0,13,0,47,3,6,0,0,0,73
MORO MORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,0,0,0,1,0,0,2
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,1,0,2,0,3,0,1,1,0,0,8
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,0,0,1,0,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,0,0,0,0,0,1
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,2,0,2,1,3,0,0,0,8
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,1,4,0,1,1,0,0,0,0,7
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,1,0,1,0,0,0,3
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,2,0,34,4,265,11,87,1,0,0,404
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,2,1,3,0,0,0,0,0,6
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,2,3,4,1,1,0,0,0,11
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,3,2,2,0,0,0,7
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,4,0,5,0,0,0,9
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,0,0,1,0,0,0,1
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,0,0,0,0,0,0,1
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,0,0,1,0,0,0,1
PASORAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,0,0,0,0,0,1
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,4,0,5,0,1,0,0,0,10
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,0,0,0,0,0,1
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,2,2,1,1,0,0,6
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,1,0,2,2,3,6,4,1,0,0,19
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,3,0,1,0,0,0,5
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,4,0,4,0,0,0,0,0,8
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,0,0,0,0,0,1
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,1,0,0,0,0,0,2
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,1,0,0,1,0,1,1,0,0,4
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,1,0,2,0,2,0,0,0,0,0,5
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,0,1,0,0,0,0,1
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,2,0,0,0,0,0,0,0,2
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,3,0,24,1,116,6,30,2,0,0,182
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,12,0,2,0,0,0,15
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,1,0,1,1,0,0,0,3
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,1,1,1,0,0,4
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,16,0,2,0,0,0,19
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,1,0,1,0,1,0,0,0,0,0,3
PUERTO SILES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,0,1,0,0,0,0,1
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,4,0,25,0,1,0,0,0,30
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,21,0,27,1,3,0,0,0,52
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,2,0,3,0,0,1,0,0,6
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,4,0,6,0,1,0,0,0,11
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,25,1,126,9,36,2,0,0,199
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,0,0,1,0,0,2
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,2,2,1,1,0,0,7
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,4,1,0,0,0,0,6
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,1,0,7,1,41,0,12,0,0,0,62
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,3,0,24,0,2,0,0,0,29
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,1,7,0,0,0,0,0,8
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,0,0,0,0,0,1
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,23,4,64,9,15,3,0,0,118
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,0,1,0,0,0,0,2
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,3,3,2,0,0,0,8
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,1,0,1,0,0,0,3
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,0,0,0,0,0,0,1
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,1,0,2,0,5,0,0,0,0,0,8
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,0,1,1,0,0,0,2
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,0,0,0,0,0,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,1,1,0,0,0,0,0,3
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,2,1,0,0,0,0,3
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,2,0,5,0,25,2,4,0,0,0,38
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,3,0,0,0,0,0,4
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,2,0,4,0,1,0,0,0,7
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,4,1,12,0,3,0,0,0,20
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,2,0,6,1,36,0,4,0,0,0,49
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,0,0,0,0,0,1
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,3,0,3,0,6,0,0,0,12
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,3,0,0,0,0,0,3
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,1,0,6,0,11,1,4,0,0,0,23
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,1,3,0,0,0,0,0,4
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,3,0,16,0,3,0,0,0,22
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,2,0,0,1,0,0,0,0,3
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,3,1,4,1,2,0,0,0,11
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,3,0,1,0,0,0,0,0,4
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,2,1,3,0,0,0,0,0,6
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,1,0,2,1,0,0,5
SAN PABLO DE LIPEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,0,0,0,0,0,1
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,3,0,1,0,0,0,5
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,2,0,5,1,3,0,0,0,11
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,1,0,0,0,0,0,2
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,0,1,0,0,0,2
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,2,0,0,0,0,0,3
SAN RAMON SCZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,2,2,1,1,0,0,6
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,6,0,20,0,5,0,0,0,31
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,34,0,393,5,1316,279,252,75,0,50,2404
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,2,0,2,0,0,0,4
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,2,0,5,0,3,0,0,0,10
SANTIAGO DE CALLAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,0,0,0,0,0,1
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,1,0,0,0,0,2
SANTIAGO DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,2,0,0,0,0,0,2
SANTIVAÑES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,1,0,0,0,0,0,2
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,0,0,0,0,0,1
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,2,0,0,0,0,0,2
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,2,0,4,0,1,0,0,0,7
SHINAOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,1,0,0,0,4,2,2,0,0,0,9
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,3,0,0,0,1,0,0,0,4
SICAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,0,0,0,0,0,1
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,7,0,14,0,2,1,0,0,24
SOPACHUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,3,0,0,0,0,0,3
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,0,0,2,0,0,0,3
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,4,0,1,1,0,0,7
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,14,0,68,0,20,0,1,0,103
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,1,0,0,0,0,0,2
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,1,0,0,1,0,0,3
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,1,0,1,0,0,3
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,3,0,6,0,3,0,0,0,12
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,0,0,0,0,0,1
TARACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,3,0,0,0,0,0,3
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,2,1,3,0,3,0,0,0,9
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,1,0,23,1,104,4,46,2,5,0,186
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,2,0,0,0,0,3
TIAWANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,2,0,3,0,0,0,0,0,5
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,3,7,6,2,0,0,19
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,2,0,1,0,0,0,0,0,3
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,15,1,16,1,4,0,0,0,37
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,1,0,2,0,3,0,2,0,0,0,8
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,1,0,0,0,0,0,1
TOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,0,0,1,0,0,0,1
TOLATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,3,0,0,0,0,0,4
TOLEDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,0,0,1,0,0,0,2
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,1,0,1,0,0,2,0,0,0,0,4
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,1,0,0,0,0,0,2
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,6,0,6,1,1,0,0,0,14
TOTORA(ORR),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,2,0,0,0,0,0,3
TRIGAL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,0,0,0,0,0,0,1
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,2,0,37,3,109,0,17,0,0,0,168
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,19,0,11,0,0,0,31
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,1,0,0,1,0,0,3
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,2,1,11,1,2,0,0,0,17
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,0,1,0,0,0,0,1
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,0,0,3,0,0,0,0,0,3
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,5,1,10,0,3,0,0,0,19
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,0,0,1,0,0,0,2,0,0,0,3
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2017-10-01,2,0,12,0,53,2,18,0,0,0,87
