,group,variable,month,REPETIDAS A. < 15,REPETIDAS A. < 15,REPETIDAS B. 15 A 19,REPETIDAS B. 15 A 19,REPETIDAS C. 20 - 34,REPETIDAS C. 20 - 34,REPETIDAS D. 35 - 49,REPETIDAS D. 35 - 49,REPETIDAS E. 50 Y +,REPETIDAS E. 50 Y +,TOTALES
SAPAHAQUI,consultas prenatales,repetidas,2017-10-01,3,0,11,2,20,1,5,0,0,0,42
SENA,consultas prenatales,repetidas,2017-10-01,1,0,21,0,53,0,4,0,0,0,79
SHINAOTA,consultas prenatales,repetidas,2017-10-01,4,0,60,0,237,3,29,0,0,0,333
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2017-10-01,0,0,25,0,76,2,8,0,1,0,112
SICAYA,consultas prenatales,repetidas,2017-10-01,0,0,7,1,22,0,2,1,0,0,33
SIPE SIPE,consultas prenatales,repetidas,2017-10-01,3,1,132,0,419,4,69,1,0,0,629
SOPACHUY,consultas prenatales,repetidas,2017-10-01,0,0,7,0,19,0,6,1,0,0,33
SORACACHI,consultas prenatales,repetidas,2017-10-01,0,0,10,3,32,5,3,0,0,0,53
SORATA,consultas prenatales,repetidas,2017-10-01,3,0,28,0,62,5,8,1,0,0,107
SUCRE,consultas prenatales,repetidas,2017-10-01,7,0,446,2,2045,26,384,4,1,0,2915
TACACHI,consultas prenatales,repetidas,2017-10-01,0,0,0,0,2,0,0,0,0,0,2
TACACOMA,consultas prenatales,repetidas,2017-10-01,0,0,7,0,30,0,8,0,0,0,45
TACOBAMBA,consultas prenatales,repetidas,2017-10-01,0,1,8,4,13,7,3,9,0,0,45
TACOPAYA,consultas prenatales,repetidas,2017-10-01,0,0,9,0,15,3,6,2,0,0,35
TAHUA,consultas prenatales,repetidas,2017-10-01,0,0,4,0,3,0,0,0,0,0,7
TAPACARI,consultas prenatales,repetidas,2017-10-01,1,0,29,0,46,8,22,2,0,0,108
TARABUCO,consultas prenatales,repetidas,2017-10-01,0,0,20,3,26,10,12,3,0,0,74
TARACO,consultas prenatales,repetidas,2017-10-01,0,0,5,0,16,0,2,0,0,0,23
TARATA,consultas prenatales,repetidas,2017-10-01,0,0,14,1,47,3,7,0,0,0,72
TARIJA,consultas prenatales,repetidas,2017-10-01,7,0,232,17,1423,80,274,13,0,0,2046
TARVITA,consultas prenatales,repetidas,2017-10-01,0,0,18,3,30,14,4,2,0,0,71
TEOPONTE,consultas prenatales,repetidas,2017-10-01,0,0,10,0,49,0,4,0,0,0,63
TIAWANACU,consultas prenatales,repetidas,2017-10-01,0,0,8,0,45,2,9,0,0,0,64
TINGUIPAYA,consultas prenatales,repetidas,2017-10-01,1,0,2,2,18,28,14,8,0,0,73
TIPUANI,consultas prenatales,repetidas,2017-10-01,0,0,6,0,50,0,2,0,0,0,58
TIQUIPAYA,consultas prenatales,repetidas,2017-10-01,1,2,94,11,337,22,46,5,0,0,518
TIRAQUE (CBBA),consultas prenatales,repetidas,2017-10-01,0,0,30,5,67,8,17,0,0,0,127
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2017-10-01,0,0,0,0,3,0,1,0,0,0,4
TOCO,consultas prenatales,repetidas,2017-10-01,1,0,10,0,29,1,6,0,0,0,47
TODOS SANTOS,consultas prenatales,repetidas,2017-10-01,0,0,0,0,1,0,0,0,0,0,1
TOLATA,consultas prenatales,repetidas,2017-10-01,0,0,5,0,25,1,1,0,0,0,32
TOLEDO,consultas prenatales,repetidas,2017-10-01,0,0,3,1,9,2,2,0,0,0,17
TOMAVE,consultas prenatales,repetidas,2017-10-01,0,0,9,1,20,10,7,3,0,0,50
TOMINA,consultas prenatales,repetidas,2017-10-01,0,0,14,1,27,0,7,3,0,0,52
TORO TORO,consultas prenatales,repetidas,2017-10-01,2,0,7,1,29,5,9,5,0,0,58
TOTORA(CBBA),consultas prenatales,repetidas,2017-10-01,1,0,46,0,99,1,15,0,0,0,162
TOTORA(ORR),consultas prenatales,repetidas,2017-10-01,0,0,2,0,14,1,3,1,0,0,21
TRIGAL,consultas prenatales,repetidas,2017-10-01,0,0,0,0,5,2,2,0,0,0,9
TRINIDAD,consultas prenatales,repetidas,2017-10-01,17,1,226,0,878,3,119,0,0,0,1244
TUPIZA,consultas prenatales,repetidas,2017-10-01,0,0,68,2,245,21,41,1,0,0,378
TURCO,consultas prenatales,repetidas,2017-10-01,0,0,3,0,6,0,0,0,0,0,9
UMALA,consultas prenatales,repetidas,2017-10-01,0,0,9,0,15,1,3,0,0,0,28
UNCIA,consultas prenatales,repetidas,2017-10-01,0,0,16,2,133,12,31,4,0,0,198
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2017-10-01,1,0,18,1,84,2,7,2,0,0,115
URUBICHA,consultas prenatales,repetidas,2017-10-01,1,0,10,0,15,0,5,0,0,0,31
UYUNI,consultas prenatales,repetidas,2017-10-01,1,0,34,0,192,10,20,1,0,0,258
VACAS,consultas prenatales,repetidas,2017-10-01,0,0,15,0,29,1,5,1,0,0,51
VALLEGRANDE,consultas prenatales,repetidas,2017-10-01,2,0,36,3,80,0,16,0,0,0,137
VIACHA,consultas prenatales,repetidas,2017-10-01,1,0,89,1,406,3,91,0,0,0,591
VILA VILA,consultas prenatales,repetidas,2017-10-01,1,0,4,0,6,1,2,1,0,0,15
VILLA CHARCAS,consultas prenatales,repetidas,2017-10-01,0,0,19,3,43,5,11,6,0,0,87
VILLA MONTES,consultas prenatales,repetidas,2017-10-01,2,0,69,1,306,3,32,0,0,0,413
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2017-10-01,1,0,1,0,4,0,1,0,0,0,7
VILLA RIVERO,consultas prenatales,repetidas,2017-10-01,0,0,16,0,39,0,12,0,0,0,67
VILLA SERRANO,consultas prenatales,repetidas,2017-10-01,0,1,12,1,26,4,6,2,0,0,52
VILLA TUNARI,consultas prenatales,repetidas,2017-10-01,4,0,154,1,434,9,56,2,0,0,660
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2017-10-01,0,1,15,0,27,6,7,0,0,0,56
VILLAZON,consultas prenatales,repetidas,2017-10-01,3,0,54,1,177,3,43,2,0,0,283
VINTO,consultas prenatales,repetidas,2017-10-01,0,0,56,13,344,25,17,3,2,0,460
VITICHI,consultas prenatales,repetidas,2017-10-01,0,0,7,1,21,5,1,0,0,0,35
WALDO BALLIVIAN,consultas prenatales,repetidas,2017-10-01,0,0,6,0,5,0,1,0,0,0,12
WARNES,consultas prenatales,repetidas,2017-10-01,9,0,191,0,594,3,69,1,0,0,867
YACO,consultas prenatales,repetidas,2017-10-01,0,0,12,3,16,4,5,5,0,0,45
YACUIBA,consultas prenatales,repetidas,2017-10-01,5,0,129,3,547,65,79,3,0,0,831
YAMPARAEZ,consultas prenatales,repetidas,2017-10-01,0,0,9,2,12,6,2,1,0,0,32
YANACACHI,consultas prenatales,repetidas,2017-10-01,0,0,3,0,13,0,1,0,0,0,17
YAPACANI,consultas prenatales,repetidas,2017-10-01,21,0,158,5,299,22,37,2,0,0,544
YOCALLA,consultas prenatales,repetidas,2017-10-01,0,1,10,1,16,4,8,0,0,0,40
YOTALA,consultas prenatales,repetidas,2017-10-01,0,0,14,0,25,2,7,0,0,0,48
YUNCHARA,consultas prenatales,repetidas,2017-10-01,0,1,4,3,6,13,2,2,0,0,31
YUNGUYO DE LITORAL,consultas prenatales,repetidas,2017-10-01,0,0,0,0,0,0,1,0,0,0,1
ZUDAÑEZ,consultas prenatales,repetidas,2017-10-01,1,0,15,1,30,3,10,2,0,0,62
ACACIO,consultas prenatales,repetidas,2017-11-01,0,0,4,0,8,0,3,3,0,0,18
ACHACACHI,consultas prenatales,repetidas,2017-11-01,2,0,29,4,130,2,23,1,0,0,191
ACHOCALLA,consultas prenatales,repetidas,2017-11-01,0,0,7,8,59,48,11,13,0,0,146
AIQUILE,consultas prenatales,repetidas,2017-11-01,0,0,29,0,110,1,32,3,0,0,175
ALALAY,consultas prenatales,repetidas,2017-11-01,0,0,2,2,2,2,0,1,0,0,9
ALCALA,consultas prenatales,repetidas,2017-11-01,0,0,3,0,6,0,2,0,0,0,11
ALTO BENI,consultas prenatales,repetidas,2017-11-01,0,0,13,1,27,1,11,0,0,0,53
ANCORAIMES,consultas prenatales,repetidas,2017-11-01,1,0,8,1,28,0,5,0,0,0,43
ANDAMARCA,consultas prenatales,repetidas,2017-11-01,0,0,9,0,2,1,2,0,0,0,14
ANTEQUERA,consultas prenatales,repetidas,2017-11-01,0,0,2,0,12,0,3,0,0,0,17
ANZALDO,consultas prenatales,repetidas,2017-11-01,0,0,7,2,14,3,0,2,0,0,28
APOLO,consultas prenatales,repetidas,2017-11-01,0,0,20,2,50,7,18,1,0,0,98
ARAMPAMPA,consultas prenatales,repetidas,2017-11-01,0,0,3,3,5,5,6,2,0,0,24
ARANI,consultas prenatales,repetidas,2017-11-01,1,0,8,0,20,1,5,0,0,0,35
ARBIETO,consultas prenatales,repetidas,2017-11-01,1,0,39,0,91,0,8,0,0,0,139
ARQUE,consultas prenatales,repetidas,2017-11-01,0,0,13,0,31,0,12,1,0,0,57
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2017-11-01,5,0,75,0,214,0,29,0,0,0,323
ATOCHA,consultas prenatales,repetidas,2017-11-01,0,0,15,0,45,1,9,0,0,0,70
AUCAPATA,consultas prenatales,repetidas,2017-11-01,1,0,3,1,14,0,1,0,0,0,20
AYATA,consultas prenatales,repetidas,2017-11-01,1,0,4,0,5,0,7,0,0,0,17
AYO AYO,consultas prenatales,repetidas,2017-11-01,0,0,9,0,24,0,5,0,0,0,38
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2017-11-01,0,0,30,0,64,3,16,1,0,0,114
AZURDUY,consultas prenatales,repetidas,2017-11-01,1,0,7,21,10,15,7,4,0,0,65
BATALLAS,consultas prenatales,repetidas,2017-11-01,0,0,15,1,47,4,7,0,0,0,74
BAURES,consultas prenatales,repetidas,2017-11-01,0,0,3,0,20,0,0,0,0,0,23
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2017-11-01,0,0,0,0,0,4,0,0,0,0,4
BELEN DE URMIRI,consultas prenatales,repetidas,2017-11-01,0,0,0,3,1,4,0,0,0,0,8
BELLA FLOR,consultas prenatales,repetidas,2017-11-01,0,1,1,0,7,2,1,0,0,0,12
BERMEJO,consultas prenatales,repetidas,2017-11-01,0,0,58,1,205,1,42,1,0,0,308
BETANZOS,consultas prenatales,repetidas,2017-11-01,0,0,30,3,73,11,23,7,0,0,147
BOLIVAR,consultas prenatales,repetidas,2017-11-01,0,0,10,0,12,2,2,2,0,0,28
BOLPEBRA,consultas prenatales,repetidas,2017-11-01,0,0,2,0,2,1,0,0,0,0,5
BOYUIBE,consultas prenatales,repetidas,2017-11-01,0,0,0,1,14,2,4,0,0,0,21
BUENA VISTA,consultas prenatales,repetidas,2017-11-01,2,0,21,1,37,5,5,0,0,0,71
CABEZAS,consultas prenatales,repetidas,2017-11-01,2,0,25,1,76,0,19,0,0,0,123
CAIROMA,consultas prenatales,repetidas,2017-11-01,0,0,15,2,44,0,2,1,0,0,64
"CAIZA ""D""",consultas prenatales,repetidas,2017-11-01,0,0,12,0,29,0,9,0,0,0,50
CAJUATA,consultas prenatales,repetidas,2017-11-01,1,0,25,0,53,0,6,0,0,0,85
CALACOTO,consultas prenatales,repetidas,2017-11-01,0,0,0,3,1,2,1,3,0,0,10
CALAMARCA,consultas prenatales,repetidas,2017-11-01,0,0,20,0,59,5,5,0,0,0,89
CAMARGO,consultas prenatales,repetidas,2017-11-01,1,0,20,1,57,2,10,1,0,0,92
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2017-11-01,0,0,0,0,4,1,0,3,0,0,8
CAMIRI,consultas prenatales,repetidas,2017-11-01,0,0,61,0,185,0,27,0,0,0,273
CAPINOTA,consultas prenatales,repetidas,2017-11-01,0,0,42,0,174,1,15,0,0,0,232
CAQUIAVIRI,consultas prenatales,repetidas,2017-11-01,1,0,7,0,25,1,4,0,0,0,38
CARACOLLO,consultas prenatales,repetidas,2017-11-01,0,0,31,1,116,1,20,0,0,0,169
CARANAVI,consultas prenatales,repetidas,2017-11-01,1,0,43,2,192,4,25,0,0,0,267
CARANGAS,consultas prenatales,repetidas,2017-11-01,0,0,0,0,1,0,0,0,0,0,1
CARAPARI,consultas prenatales,repetidas,2017-11-01,0,0,14,0,76,0,15,0,0,0,105
CARIPUYO,consultas prenatales,repetidas,2017-11-01,0,0,8,0,17,1,4,2,0,0,32
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2017-11-01,0,0,12,0,36,0,2,0,0,0,50
CATACORA,consultas prenatales,repetidas,2017-11-01,0,0,1,0,2,1,0,0,0,0,4
CHACARILLA,consultas prenatales,repetidas,2017-11-01,0,0,0,0,3,0,1,0,0,0,4
CHALLAPATA,consultas prenatales,repetidas,2017-11-01,0,0,14,3,69,8,12,4,0,0,110
CHAQUI,consultas prenatales,repetidas,2017-11-01,0,0,8,1,11,3,5,0,0,0,28
CHARAGUA,consultas prenatales,repetidas,2017-11-01,2,0,25,2,61,2,21,0,0,0,113
CHARAÑA,consultas prenatales,repetidas,2017-11-01,0,0,2,0,7,1,1,0,0,0,11
CHAYANTA,consultas prenatales,repetidas,2017-11-01,0,0,12,2,33,6,8,2,0,0,63
CHIMORE,consultas prenatales,repetidas,2017-11-01,1,0,56,5,178,9,31,2,0,0,282
CHIPAYA,consultas prenatales,repetidas,2017-11-01,0,0,2,0,10,1,2,0,0,0,15
CHOQUE COTA,consultas prenatales,repetidas,2017-11-01,0,0,0,0,3,0,0,0,0,0,3
CHUA COCANI,consultas prenatales,repetidas,2017-11-01,0,0,3,0,4,0,0,0,0,0,7
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,repetidas,2017-11-01,0,0,34,0,119,5,17,0,1,0,176
CHUMA,consultas prenatales,repetidas,2017-11-01,0,1,4,4,12,1,3,0,0,0,25
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,repetidas,2017-11-01,0,0,7,0,21,4,6,0,0,0,38
CKOCHAS,consultas prenatales,repetidas,2017-11-01,0,1,7,5,31,12,12,5,0,0,73
CLIZA,consultas prenatales,repetidas,2017-11-01,0,0,43,0,21,0,18,0,0,0,82
COBIJA,consultas prenatales,repetidas,2017-11-01,11,1,148,3,496,9,79,1,0,0,748
COCAPATA,consultas prenatales,repetidas,2017-11-01,2,0,11,11,30,22,11,7,0,0,94
COCHABAMBA,consultas prenatales,repetidas,2017-11-01,8,0,712,3,5552,24,1133,1,2,0,7435
COIPASA,consultas prenatales,repetidas,2017-11-01,0,0,1,0,3,0,1,0,0,0,5
COLCAPIRHUA,consultas prenatales,repetidas,2017-11-01,1,0,87,2,388,9,55,1,0,0,543
"COLCHA ""K""",consultas prenatales,repetidas,2017-11-01,1,0,14,1,54,4,6,0,0,0,80
COLLANA,consultas prenatales,repetidas,2017-11-01,0,0,1,0,12,0,3,0,0,0,16
COLOMI,consultas prenatales,repetidas,2017-11-01,2,0,54,0,112,1,28,0,0,0,197
COLPA BELGICA,consultas prenatales,repetidas,2017-11-01,0,0,11,0,24,0,1,0,0,0,36
COLQUECHACA,consultas prenatales,repetidas,2017-11-01,0,0,36,7,97,23,27,12,0,0,202
COLQUENCHA,consultas prenatales,repetidas,2017-11-01,1,0,19,0,43,2,9,0,0,0,74
COLQUIRI,consultas prenatales,repetidas,2017-11-01,1,0,9,4,46,18,4,2,0,0,84
COMANCHE,consultas prenatales,repetidas,2017-11-01,0,0,4,0,3,0,2,0,0,0,9
COMARAPA,consultas prenatales,repetidas,2017-11-01,1,0,33,0,100,1,23,0,1,0,159
COMBAYA,consultas prenatales,repetidas,2017-11-01,0,0,4,1,5,0,0,0,0,0,10
CONCEPCION,consultas prenatales,repetidas,2017-11-01,2,0,23,2,86,8,9,0,0,0,130
COPACABANA,consultas prenatales,repetidas,2017-11-01,0,0,12,0,46,1,5,0,0,0,64
CORIPATA,consultas prenatales,repetidas,2017-11-01,0,0,23,0,87,0,12,0,0,0,122
CORO CORO,consultas prenatales,repetidas,2017-11-01,1,0,8,0,33,4,9,0,0,0,55
COROICO,consultas prenatales,repetidas,2017-11-01,0,0,18,1,74,6,16,2,0,0,117
CORQUE,consultas prenatales,repetidas,2017-11-01,0,0,3,0,10,2,3,0,0,0,18
COTAGAITA,consultas prenatales,repetidas,2017-11-01,0,0,26,0,70,6,12,3,0,0,117
COTOCA,consultas prenatales,repetidas,2017-11-01,3,0,125,0,353,6,40,0,0,0,527
CUATRO CAÑADAS,consultas prenatales,repetidas,2017-11-01,3,0,15,0,88,5,6,2,0,0,119
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,repetidas,2017-11-01,0,0,2,0,3,1,1,0,0,0,7
CUEVO,consultas prenatales,repetidas,2017-11-01,1,0,7,0,11,2,1,0,0,0,22
CULPINA,consultas prenatales,repetidas,2017-11-01,1,0,22,5,64,7,16,1,0,0,116
CURAHUARA DE CARANGAS,consultas prenatales,repetidas,2017-11-01,0,0,11,0,19,0,1,0,0,0,31
CURVA,consultas prenatales,repetidas,2017-11-01,0,0,1,0,8,0,1,1,0,0,11
DESAGUADERO,consultas prenatales,repetidas,2017-11-01,0,0,3,0,26,0,5,0,0,0,34
EL ALTO,consultas prenatales,repetidas,2017-11-01,5,2,705,209,4295,659,762,107,3,0,6747
EL CHORO,consultas prenatales,repetidas,2017-11-01,0,0,0,0,5,0,1,1,0,0,7
EL PUENTE(STC),consultas prenatales,repetidas,2017-11-01,0,0,22,2,39,0,5,1,0,0,69
EL PUENTE(TJA),consultas prenatales,repetidas,2017-11-01,0,1,10,3,21,4,5,2,0,0,46
EL TORNO,consultas prenatales,repetidas,2017-11-01,6,2,82,5,266,20,61,3,0,0,445
EL VILLAR,consultas prenatales,repetidas,2017-11-01,0,0,4,0,11,2,7,0,0,0,24
ENTRE RIOS TRJ,consultas prenatales,repetidas,2017-11-01,0,0,33,2,65,5,13,1,0,0,119
ENTRE RIOS CBBA,consultas prenatales,repetidas,2017-11-01,6,0,99,4,270,6,40,1,0,0,426
ESCARA,consultas prenatales,repetidas,2017-11-01,0,0,0,0,0,3,0,0,0,0,3
ESCOMA,consultas prenatales,repetidas,2017-11-01,0,1,4,0,14,0,5,0,0,0,24
EUCALIPTUS,consultas prenatales,repetidas,2017-11-01,0,0,5,0,15,0,6,0,0,0,26
EUREKA (SANTOS MERCADO),consultas prenatales,repetidas,2017-11-01,0,0,0,0,2,0,0,0,0,0,2
EXALTACION,consultas prenatales,repetidas,2017-11-01,1,0,3,4,6,0,0,0,0,0,14
FERNANDEZ ALONSO,consultas prenatales,repetidas,2017-11-01,1,0,10,1,56,0,8,0,0,0,76
FILADELFIA,consultas prenatales,repetidas,2017-11-01,2,0,14,0,31,0,2,0,0,0,49
GENERAL SAAVEDRA,consultas prenatales,repetidas,2017-11-01,2,0,12,1,59,0,6,7,0,0,87
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,repetidas,2017-11-01,0,0,5,0,19,2,1,0,0,0,27
GUANAY,consultas prenatales,repetidas,2017-11-01,0,0,15,2,56,15,12,0,0,0,100
GUAQUI,consultas prenatales,repetidas,2017-11-01,0,0,4,0,10,2,1,2,0,0,19
GUAYARAMERIN,consultas prenatales,repetidas,2017-11-01,3,0,104,0,223,0,31,0,0,0,361
GUTIERREZ,consultas prenatales,repetidas,2017-11-01,1,0,17,0,42,7,3,1,0,0,71
HUACARETA,consultas prenatales,repetidas,2017-11-01,0,0,13,3,35,9,8,1,0,0,69
HUACAYA (VILLA DE HUACAYA),consultas prenatales,repetidas,2017-11-01,0,0,0,0,4,1,0,1,0,0,6
HUACHACALLA,consultas prenatales,repetidas,2017-11-01,0,0,1,0,3,0,0,0,0,0,4
HUANUNI,consultas prenatales,repetidas,2017-11-01,0,0,25,1,91,2,26,0,0,0,145
HUARACAJE,consultas prenatales,repetidas,2017-11-01,0,0,3,0,16,0,3,0,0,0,22
HUARINA,consultas prenatales,repetidas,2017-11-01,0,0,7,0,12,2,2,0,0,0,23
HUATAJATA,consultas prenatales,repetidas,2017-11-01,0,0,0,0,7,0,1,0,0,0,8
HUAYLLAMARCA,consultas prenatales,repetidas,2017-11-01,0,0,6,0,11,1,4,0,0,0,22
HUMANATA,consultas prenatales,repetidas,2017-11-01,0,0,4,0,8,0,2,0,0,0,14
ICHOCA,consultas prenatales,repetidas,2017-11-01,0,0,8,0,8,2,2,0,0,0,20
ICLA,consultas prenatales,repetidas,2017-11-01,0,0,8,5,12,6,2,2,0,0,35
INCAHUASI,consultas prenatales,repetidas,2017-11-01,0,0,14,2,23,19,5,6,0,0,69
INGAVI (HUMAITA),consultas prenatales,repetidas,2017-11-01,0,0,6,0,3,0,4,0,0,0,13
INQUISIVI,consultas prenatales,repetidas,2017-11-01,0,0,14,3,26,11,3,4,0,0,61
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2017-11-01,1,0,16,0,65,5,17,1,0,0,105
IXIAMAS,consultas prenatales,repetidas,2017-11-01,1,0,8,0,35,0,2,0,0,0,46
JESUS DE MACHACA,consultas prenatales,repetidas,2017-11-01,0,0,13,0,22,2,5,2,0,0,44
LA ASUNTA,consultas prenatales,repetidas,2017-11-01,7,0,78,1,213,1,25,0,0,0,325
LA GUARDIA,consultas prenatales,repetidas,2017-11-01,8,0,176,0,547,0,102,1,0,0,834
LA PAZ,consultas prenatales,repetidas,2017-11-01,22,0,405,6,3862,0,1076,0,0,0,5371
LAGUNILLAS,consultas prenatales,repetidas,2017-11-01,0,0,10,2,23,0,5,0,0,0,40
LAJA,consultas prenatales,repetidas,2017-11-01,2,0,32,0,74,5,9,0,0,0,122
LAS CARRERAS,consultas prenatales,repetidas,2017-11-01,0,0,3,1,14,0,1,1,0,0,20
LICOMA PAMPA,consultas prenatales,repetidas,2017-11-01,0,0,4,0,4,0,1,0,0,0,9
LLALLAGUA,consultas prenatales,repetidas,2017-11-01,0,0,68,6,287,21,45,3,0,0,430
LLICA,consultas prenatales,repetidas,2017-11-01,0,0,1,0,7,1,0,0,0,0,9
LORETO,consultas prenatales,repetidas,2017-11-01,0,0,2,2,4,4,2,0,0,0,14
LURIBAY,consultas prenatales,repetidas,2017-11-01,0,0,9,0,23,0,5,0,0,0,37
MACHACAMARCA,consultas prenatales,repetidas,2017-11-01,0,0,5,0,18,0,1,0,0,0,24
MACHARETI,consultas prenatales,repetidas,2017-11-01,0,0,9,1,26,2,4,1,0,0,43
MAGDALENA,consultas prenatales,repetidas,2017-11-01,1,0,16,0,57,0,12,0,0,0,86
MAIRANA,consultas prenatales,repetidas,2017-11-01,1,0,29,0,52,1,15,0,0,0,98
MALLA,consultas prenatales,repetidas,2017-11-01,0,0,0,0,3,0,0,0,0,0,3
MAPIRI,consultas prenatales,repetidas,2017-11-01,0,0,20,0,71,4,13,0,0,0,108
MECAPACA,consultas prenatales,repetidas,2017-11-01,0,0,12,2,37,1,6,0,0,0,58
MINEROS,consultas prenatales,repetidas,2017-11-01,1,0,40,0,108,1,22,0,0,0,172
MIZQUE,consultas prenatales,repetidas,2017-11-01,3,0,43,4,131,1,50,1,0,0,233
MOCOMOCO,consultas prenatales,repetidas,2017-11-01,0,0,4,0,28,3,3,5,0,0,43
MOJINETE,consultas prenatales,repetidas,2017-11-01,0,0,1,0,0,1,0,0,0,0,2
MOJOCOYA,consultas prenatales,repetidas,2017-11-01,0,0,8,0,19,1,5,2,0,0,35
MONTEAGUDO,consultas prenatales,repetidas,2017-11-01,1,0,25,1,153,8,33,1,0,0,222
MONTERO,consultas prenatales,repetidas,2017-11-01,14,2,216,3,834,13,104,2,0,0,1188
MORO MORO,consultas prenatales,repetidas,2017-11-01,0,0,4,1,9,0,0,1,0,0,15
MOROCHATA,consultas prenatales,repetidas,2017-11-01,3,1,16,6,20,5,7,4,0,0,62
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2017-11-01,0,0,8,2,8,5,2,0,0,0,25
NAZACARA DE PACAJES,consultas prenatales,repetidas,2017-11-01,0,0,0,0,2,0,0,0,0,0,2
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2017-11-01,0,0,3,1,7,1,2,0,0,0,14
OCURI,consultas prenatales,repetidas,2017-11-01,1,0,16,2,37,13,9,4,0,0,82
OKINAWA,consultas prenatales,repetidas,2017-11-01,0,0,4,0,14,0,0,0,0,0,18
OMEREQUE,consultas prenatales,repetidas,2017-11-01,0,0,8,0,19,0,5,2,0,0,34
ORURO,consultas prenatales,repetidas,2017-11-01,3,0,364,15,2135,76,348,10,0,0,2951
PADCAYA,consultas prenatales,repetidas,2017-11-01,0,0,16,0,57,2,11,2,0,0,88
PADILLA,consultas prenatales,repetidas,2017-11-01,1,0,8,0,33,4,3,2,0,0,51
PAILON,consultas prenatales,repetidas,2017-11-01,6,0,57,2,131,2,15,0,0,0,213
PALCA,consultas prenatales,repetidas,2017-11-01,0,0,21,2,50,2,7,0,0,0,82
PALOS BLANCOS,consultas prenatales,repetidas,2017-11-01,1,0,44,3,94,4,24,2,0,0,172
PAMPA AULLAGAS,consultas prenatales,repetidas,2017-11-01,0,0,4,0,5,0,4,0,0,0,13
PAMPA GRANDE,consultas prenatales,repetidas,2017-11-01,1,0,9,2,37,0,8,0,0,0,57
PAPEL PAMPA,consultas prenatales,repetidas,2017-11-01,0,0,5,0,16,2,3,0,0,0,26
PASORAPA,consultas prenatales,repetidas,2017-11-01,0,0,0,0,7,0,3,0,0,0,10
PATACAMAYA,consultas prenatales,repetidas,2017-11-01,4,0,30,0,127,0,31,0,0,0,192
PAZÑA,consultas prenatales,repetidas,2017-11-01,0,0,5,0,13,3,3,0,0,0,24
PELECHUCO,consultas prenatales,repetidas,2017-11-01,1,0,1,0,37,0,1,0,0,0,40
POCOATA,consultas prenatales,repetidas,2017-11-01,0,0,10,12,31,32,13,16,0,0,114
POCONA,consultas prenatales,repetidas,2017-11-01,0,0,5,0,36,0,7,0,0,0,48
POJO (CBBA),consultas prenatales,repetidas,2017-11-01,2,0,25,0,41,0,7,0,0,0,75
POOPO,consultas prenatales,repetidas,2017-11-01,0,0,5,0,23,0,1,0,0,0,29
PORCO,consultas prenatales,repetidas,2017-11-01,0,0,32,0,51,6,6,1,0,0,96
POROMA,consultas prenatales,repetidas,2017-11-01,0,1,9,3,21,10,11,8,0,0,63
PORONGO,consultas prenatales,repetidas,2017-11-01,0,0,6,0,44,1,4,0,0,0,55
PORTACHUELO,consultas prenatales,repetidas,2017-11-01,0,0,13,0,47,0,6,1,0,0,67
PORVENIR,consultas prenatales,repetidas,2017-11-01,0,0,13,0,23,0,5,0,0,0,41
POSTRER VALLE,consultas prenatales,repetidas,2017-11-01,1,0,0,0,5,1,1,0,0,0,8
POTOSI,consultas prenatales,repetidas,2017-11-01,4,1,255,19,1236,66,258,7,0,0,1846
PRESTO,consultas prenatales,repetidas,2017-11-01,0,0,6,3,13,3,5,2,0,0,32
PUCARA,consultas prenatales,repetidas,2017-11-01,0,0,1,0,3,3,0,1,0,0,8
PUCARANI,consultas prenatales,repetidas,2017-11-01,2,1,33,0,98,3,14,1,0,0,152
PUERTO ACOSTA,consultas prenatales,repetidas,2017-11-01,0,1,4,2,12,5,3,0,0,0,27
PUERTO CARABUCO,consultas prenatales,repetidas,2017-11-01,0,0,7,0,23,3,4,2,0,0,39
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2017-11-01,1,1,11,1,19,4,3,1,0,0,41
PUERTO PEREZ,consultas prenatales,repetidas,2017-11-01,0,0,4,0,16,1,3,1,0,0,25
PUERTO QUIJARRO,consultas prenatales,repetidas,2017-11-01,0,0,13,0,29,0,13,0,0,0,55
