,group,variable,month,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES REPETIDO,MENORES DE 6 MESES REPETIDO,TOTALES,TOTALES,TOTALES
CARIPUYO,consulta externa,menores de 6 meses,2017-11-01,7,5,0,0,7,5,12
CARMEN RIVERO TORREZ,consulta externa,menores de 6 meses,2017-11-01,14,6,0,0,14,6,20
CATACORA,consulta externa,menores de 6 meses,2017-11-01,1,3,0,1,1,4,5
CHACARILLA,consulta externa,menores de 6 meses,2017-11-01,3,1,0,0,3,1,4
CHALLAPATA,consulta externa,menores de 6 meses,2017-11-01,85,94,1,2,86,96,182
CHAQUI,consulta externa,menores de 6 meses,2017-11-01,9,19,0,0,9,19,28
CHARAGUA,consulta externa,menores de 6 meses,2017-11-01,135,112,5,6,140,118,258
CHARAÑA,consulta externa,menores de 6 meses,2017-11-01,0,3,0,0,0,3,3
CHAYANTA,consulta externa,menores de 6 meses,2017-11-01,40,32,1,0,41,32,73
CHIMORE,consulta externa,menores de 6 meses,2017-11-01,154,122,32,28,186,150,336
CHIPAYA,consulta externa,menores de 6 meses,2017-11-01,10,5,0,1,10,6,16
CHUA COCANI,consulta externa,menores de 6 meses,2017-11-01,7,2,2,0,9,2,11
CHULUMANI (V. DE LA LIBERTAD),consulta externa,menores de 6 meses,2017-11-01,93,70,2,1,95,71,166
CHUMA,consulta externa,menores de 6 meses,2017-11-01,6,7,0,0,6,7,13
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,menores de 6 meses,2017-11-01,13,10,0,0,13,10,23
CKOCHAS,consulta externa,menores de 6 meses,2017-11-01,36,29,1,0,37,29,66
CLIZA,consulta externa,menores de 6 meses,2017-11-01,28,41,14,20,42,61,103
COBIJA,consulta externa,menores de 6 meses,2017-11-01,235,206,31,32,266,238,504
COCAPATA,consulta externa,menores de 6 meses,2017-11-01,85,77,5,3,90,80,170
COCHABAMBA,consulta externa,menores de 6 meses,2017-11-01,2742,2556,1035,1023,3777,3579,7356
COIPASA,consulta externa,menores de 6 meses,2017-11-01,0,1,0,0,0,1,1
COLCAPIRHUA,consulta externa,menores de 6 meses,2017-11-01,101,89,128,124,229,213,442
"COLCHA ""K""",consulta externa,menores de 6 meses,2017-11-01,33,42,6,1,39,43,82
COLLANA,consulta externa,menores de 6 meses,2017-11-01,1,0,0,0,1,0,1
COLOMI,consulta externa,menores de 6 meses,2017-11-01,58,41,7,14,65,55,120
COLPA BELGICA,consulta externa,menores de 6 meses,2017-11-01,28,19,10,9,38,28,66
COLQUECHACA,consulta externa,menores de 6 meses,2017-11-01,79,76,0,0,79,76,155
COLQUENCHA,consulta externa,menores de 6 meses,2017-11-01,7,3,3,7,10,10,20
COLQUIRI,consulta externa,menores de 6 meses,2017-11-01,18,28,0,0,18,28,46
COMANCHE,consulta externa,menores de 6 meses,2017-11-01,3,1,1,0,4,1,5
COMARAPA,consulta externa,menores de 6 meses,2017-11-01,43,49,8,12,51,61,112
COMBAYA,consulta externa,menores de 6 meses,2017-11-01,5,10,0,0,5,10,15
CONCEPCION,consulta externa,menores de 6 meses,2017-11-01,58,30,4,1,62,31,93
COPACABANA,consulta externa,menores de 6 meses,2017-11-01,16,12,0,0,16,12,28
CORIPATA,consulta externa,menores de 6 meses,2017-11-01,74,69,13,14,87,83,170
CORO CORO,consulta externa,menores de 6 meses,2017-11-01,8,14,1,7,9,21,30
COROICO,consulta externa,menores de 6 meses,2017-11-01,47,71,7,13,54,84,138
CORQUE,consulta externa,menores de 6 meses,2017-11-01,10,6,0,1,10,7,17
COTAGAITA,consulta externa,menores de 6 meses,2017-11-01,56,46,8,4,64,50,114
COTOCA,consulta externa,menores de 6 meses,2017-11-01,225,228,17,14,242,242,484
CUATRO CAÑADAS,consulta externa,menores de 6 meses,2017-11-01,67,62,12,19,79,81,160
CUCHUMUELA (V. G. VILLARROEL),consulta externa,menores de 6 meses,2017-11-01,2,4,0,0,2,4,6
CUEVO,consulta externa,menores de 6 meses,2017-11-01,8,19,2,5,10,24,34
CULPINA,consulta externa,menores de 6 meses,2017-11-01,45,37,0,1,45,38,83
CURAHUARA DE CARANGAS,consulta externa,menores de 6 meses,2017-11-01,7,1,0,0,7,1,8
CURVA,consulta externa,menores de 6 meses,2017-11-01,3,4,1,0,4,4,8
DESAGUADERO,consulta externa,menores de 6 meses,2017-11-01,4,9,0,1,4,10,14
EL ALTO,consulta externa,menores de 6 meses,2017-11-01,3230,3234,1132,1080,4362,4314,8676
EL CHORO,consulta externa,menores de 6 meses,2017-11-01,8,8,0,0,8,8,16
EL PUENTE(STC),consulta externa,menores de 6 meses,2017-11-01,26,39,0,1,26,40,66
EL PUENTE(TJA),consulta externa,menores de 6 meses,2017-11-01,36,32,2,2,38,34,72
EL TORNO,consulta externa,menores de 6 meses,2017-11-01,191,140,41,43,232,183,415
EL VILLAR,consulta externa,menores de 6 meses,2017-11-01,6,2,0,0,6,2,8
ENTRE RIOS TRJ,consulta externa,menores de 6 meses,2017-11-01,59,55,1,0,60,55,115
ENTRE RIOS CBBA,consulta externa,menores de 6 meses,2017-11-01,184,131,9,8,193,139,332
ESCARA,consulta externa,menores de 6 meses,2017-11-01,1,0,0,0,1,0,1
ESCOMA,consulta externa,menores de 6 meses,2017-11-01,7,12,0,0,7,12,19
ESMERALDA,consulta externa,menores de 6 meses,2017-11-01,0,1,0,0,0,1,1
EUCALIPTUS,consulta externa,menores de 6 meses,2017-11-01,6,6,0,0,6,6,12
EUREKA (SANTOS MERCADO),consulta externa,menores de 6 meses,2017-11-01,5,4,0,0,5,4,9
EXALTACION,consulta externa,menores de 6 meses,2017-11-01,11,7,0,1,11,8,19
FERNANDEZ ALONSO,consulta externa,menores de 6 meses,2017-11-01,72,37,20,27,92,64,156
FILADELFIA,consulta externa,menores de 6 meses,2017-11-01,21,11,0,1,21,12,33
GENERAL SAAVEDRA,consulta externa,menores de 6 meses,2017-11-01,50,41,13,7,63,48,111
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,menores de 6 meses,2017-11-01,26,17,0,0,26,17,43
GUANAY,consulta externa,menores de 6 meses,2017-11-01,78,77,10,4,88,81,169
GUAQUI,consulta externa,menores de 6 meses,2017-11-01,7,4,0,0,7,4,11
GUAYARAMERIN,consulta externa,menores de 6 meses,2017-11-01,165,147,3,10,168,157,325
GUTIERREZ,consulta externa,menores de 6 meses,2017-11-01,88,67,5,3,93,70,163
HUACARETA,consulta externa,menores de 6 meses,2017-11-01,31,30,0,0,31,30,61
HUACAYA (VILLA DE HUACAYA),consulta externa,menores de 6 meses,2017-11-01,17,10,0,0,17,10,27
HUACHACALLA,consulta externa,menores de 6 meses,2017-11-01,0,1,0,0,0,1,1
HUANUNI,consulta externa,menores de 6 meses,2017-11-01,75,81,12,14,87,95,182
HUARACAJE,consulta externa,menores de 6 meses,2017-11-01,12,9,0,0,12,9,21
HUARINA,consulta externa,menores de 6 meses,2017-11-01,3,4,7,12,10,16,26
HUATAJATA,consulta externa,menores de 6 meses,2017-11-01,7,1,6,4,13,5,18
HUAYLLAMARCA,consulta externa,menores de 6 meses,2017-11-01,3,6,0,0,3,6,9
HUMANATA,consulta externa,menores de 6 meses,2017-11-01,10,8,0,0,10,8,18
ICHOCA,consulta externa,menores de 6 meses,2017-11-01,4,9,0,0,4,9,13
ICLA,consulta externa,menores de 6 meses,2017-11-01,35,27,2,1,37,28,65
INCAHUASI,consulta externa,menores de 6 meses,2017-11-01,42,34,1,0,43,34,77
INGAVI (HUMAITA),consulta externa,menores de 6 meses,2017-11-01,5,2,1,1,6,3,9
INQUISIVI,consulta externa,menores de 6 meses,2017-11-01,26,32,0,1,26,33,59
IRUPANA (VILLA DE LANZA),consulta externa,menores de 6 meses,2017-11-01,66,42,7,3,73,45,118
IXIAMAS,consulta externa,menores de 6 meses,2017-11-01,41,23,0,0,41,23,64
JESUS DE MACHACA,consulta externa,menores de 6 meses,2017-11-01,34,25,13,13,47,38,85
LA ASUNTA,consulta externa,menores de 6 meses,2017-11-01,107,99,7,1,114,100,214
LA GUARDIA,consulta externa,menores de 6 meses,2017-11-01,419,311,97,64,516,375,891
LA PAZ,consulta externa,menores de 6 meses,2017-11-01,3256,2984,929,955,4185,3939,8124
LA RIVERA,consulta externa,menores de 6 meses,2017-11-01,1,0,0,0,1,0,1
LAGUNILLAS,consulta externa,menores de 6 meses,2017-11-01,25,19,11,6,36,25,61
LAJA,consulta externa,menores de 6 meses,2017-11-01,33,29,6,12,39,41,80
LAS CARRERAS,consulta externa,menores de 6 meses,2017-11-01,6,3,0,0,6,3,9
LICOMA PAMPA,consulta externa,menores de 6 meses,2017-11-01,8,3,0,0,8,3,11
LLALLAGUA,consulta externa,menores de 6 meses,2017-11-01,169,164,1,6,170,170,340
LLICA,consulta externa,menores de 6 meses,2017-11-01,5,6,0,0,5,6,11
LORETO,consulta externa,menores de 6 meses,2017-11-01,16,17,1,2,17,19,36
LURIBAY,consulta externa,menores de 6 meses,2017-11-01,11,7,1,1,12,8,20
MACHACAMARCA,consulta externa,menores de 6 meses,2017-11-01,11,9,0,0,11,9,20
MACHARETI,consulta externa,menores de 6 meses,2017-11-01,23,14,1,0,24,14,38
MAGDALENA,consulta externa,menores de 6 meses,2017-11-01,33,28,1,2,34,30,64
MAIRANA,consulta externa,menores de 6 meses,2017-11-01,35,27,0,7,35,34,69
MALLA,consulta externa,menores de 6 meses,2017-11-01,4,3,0,0,4,3,7
MAPIRI,consulta externa,menores de 6 meses,2017-11-01,61,72,19,16,80,88,168
MECAPACA,consulta externa,menores de 6 meses,2017-11-01,14,17,1,0,15,17,32
MINEROS,consulta externa,menores de 6 meses,2017-11-01,70,44,27,12,97,56,153
MIZQUE,consulta externa,menores de 6 meses,2017-11-01,103,110,4,2,107,112,219
MOCOMOCO,consulta externa,menores de 6 meses,2017-11-01,13,12,0,0,13,12,25
MOJINETE,consulta externa,menores de 6 meses,2017-11-01,2,0,0,0,2,0,2
MOJOCOYA,consulta externa,menores de 6 meses,2017-11-01,10,11,0,2,10,13,23
MONTEAGUDO,consulta externa,menores de 6 meses,2017-11-01,174,146,10,9,184,155,339
MONTERO,consulta externa,menores de 6 meses,2017-11-01,713,613,58,37,771,650,1421
MORO MORO,consulta externa,menores de 6 meses,2017-11-01,9,2,0,0,9,2,11
MOROCHATA,consulta externa,menores de 6 meses,2017-11-01,22,19,0,1,22,20,42
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,menores de 6 meses,2017-11-01,12,10,3,0,15,10,25
NAZACARA DE PACAJES,consulta externa,menores de 6 meses,2017-11-01,1,2,0,0,1,2,3
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,menores de 6 meses,2017-11-01,9,9,1,0,10,9,19
OCURI,consulta externa,menores de 6 meses,2017-11-01,38,21,0,0,38,21,59
OKINAWA,consulta externa,menores de 6 meses,2017-11-01,35,36,1,0,36,36,72
OMEREQUE,consulta externa,menores de 6 meses,2017-11-01,32,23,2,0,34,23,57
ORURO,consulta externa,menores de 6 meses,2017-11-01,1260,1248,324,189,1584,1437,3021
PADCAYA,consulta externa,menores de 6 meses,2017-11-01,60,62,3,4,63,66,129
PADILLA,consulta externa,menores de 6 meses,2017-11-01,41,27,5,1,46,28,74
PAILON,consulta externa,menores de 6 meses,2017-11-01,104,85,2,2,106,87,193
PALCA,consulta externa,menores de 6 meses,2017-11-01,37,31,3,2,40,33,73
PALOS BLANCOS,consulta externa,menores de 6 meses,2017-11-01,143,137,17,9,160,146,306
PAMPA AULLAGAS,consulta externa,menores de 6 meses,2017-11-01,3,4,0,0,3,4,7
PAMPA GRANDE,consulta externa,menores de 6 meses,2017-11-01,25,30,3,1,28,31,59
PAPEL PAMPA,consulta externa,menores de 6 meses,2017-11-01,10,13,0,0,10,13,23
PASORAPA,consulta externa,menores de 6 meses,2017-11-01,5,9,1,0,6,9,15
PATACAMAYA,consulta externa,menores de 6 meses,2017-11-01,72,49,23,16,95,65,160
PAZÑA,consulta externa,menores de 6 meses,2017-11-01,6,13,0,1,6,14,20
PELECHUCO,consulta externa,menores de 6 meses,2017-11-01,22,35,2,0,24,35,59
POCOATA,consulta externa,menores de 6 meses,2017-11-01,26,18,0,0,26,18,44
POCONA,consulta externa,menores de 6 meses,2017-11-01,33,31,0,1,33,32,65
POJO (CBBA),consulta externa,menores de 6 meses,2017-11-01,38,25,4,4,42,29,71
POOPO,consulta externa,menores de 6 meses,2017-11-01,4,4,0,0,4,4,8
PORCO,consulta externa,menores de 6 meses,2017-11-01,33,34,0,1,33,35,68
POROMA,consulta externa,menores de 6 meses,2017-11-01,31,41,1,1,32,42,74
PORONGO,consulta externa,menores de 6 meses,2017-11-01,23,29,1,1,24,30,54
PORTACHUELO,consulta externa,menores de 6 meses,2017-11-01,61,77,0,0,61,77,138
PORVENIR,consulta externa,menores de 6 meses,2017-11-01,16,20,1,1,17,21,38
POSTRER VALLE,consulta externa,menores de 6 meses,2017-11-01,3,0,0,0,3,0,3
POTOSI,consulta externa,menores de 6 meses,2017-11-01,925,833,49,46,974,879,1853
PRESTO,consulta externa,menores de 6 meses,2017-11-01,13,10,0,0,13,10,23
PUCARA,consulta externa,menores de 6 meses,2017-11-01,3,1,1,4,4,5,9
PUCARANI,consulta externa,menores de 6 meses,2017-11-01,38,44,4,4,42,48,90
PUERTO ACOSTA,consulta externa,menores de 6 meses,2017-11-01,20,18,1,3,21,21,42
PUERTO CARABUCO,consulta externa,menores de 6 meses,2017-11-01,11,11,2,7,13,18,31
PUERTO GONZALO MORENO,consulta externa,menores de 6 meses,2017-11-01,36,20,2,0,38,20,58
PUERTO PEREZ,consulta externa,menores de 6 meses,2017-11-01,4,3,0,0,4,3,7
PUERTO QUIJARRO,consulta externa,menores de 6 meses,2017-11-01,26,29,12,7,38,36,74
PUERTO RICO,consulta externa,menores de 6 meses,2017-11-01,38,37,1,0,39,37,76
PUERTO SILES,consulta externa,menores de 6 meses,2017-11-01,11,8,0,0,11,8,19
PUERTO SUAREZ,consulta externa,menores de 6 meses,2017-11-01,74,59,13,9,87,68,155
PUERTO VILLARROEL,consulta externa,menores de 6 meses,2017-11-01,411,299,22,18,433,317,750
PUNA,consulta externa,menores de 6 meses,2017-11-01,20,16,0,0,20,16,36
PUNATA,consulta externa,menores de 6 meses,2017-11-01,110,120,35,29,145,149,294
QUIABAYA,consulta externa,menores de 6 meses,2017-11-01,3,4,1,0,4,4,8
QUILLACOLLO,consulta externa,menores de 6 meses,2017-11-01,553,541,366,299,919,840,1759
QUIME,consulta externa,menores de 6 meses,2017-11-01,18,15,0,0,18,15,33
QUIRUSILLAS,consulta externa,menores de 6 meses,2017-11-01,5,8,1,2,6,10,16
RAVELO,consulta externa,menores de 6 meses,2017-11-01,28,17,0,0,28,17,45
REYES,consulta externa,menores de 6 meses,2017-11-01,38,40,0,0,38,40,78
RIBERALTA,consulta externa,menores de 6 meses,2017-11-01,531,475,79,73,610,548,1158
ROBORE,consulta externa,menores de 6 meses,2017-11-01,38,40,6,8,44,48,92
RURRENABAQUE,consulta externa,menores de 6 meses,2017-11-01,37,43,14,8,51,51,102
SABAYA,consulta externa,menores de 6 meses,2017-11-01,9,7,2,0,11,7,18
SACABA,consulta externa,menores de 6 meses,2017-11-01,557,483,131,144,688,627,1315
SACABAMBA,consulta externa,menores de 6 meses,2017-11-01,13,6,0,0,13,6,19
SACACA,consulta externa,menores de 6 meses,2017-11-01,53,34,0,0,53,34,87
SAIPINA,consulta externa,menores de 6 meses,2017-11-01,19,10,3,0,22,10,32
SALINAS DE GARCI MENDOZA,consulta externa,menores de 6 meses,2017-11-01,22,15,0,1,22,16,38
SAMAIPATA,consulta externa,menores de 6 meses,2017-11-01,20,15,1,1,21,16,37
SAN AGUSTIN,consulta externa,menores de 6 meses,2017-11-01,4,5,0,1,4,6,10
SAN ANDRES,consulta externa,menores de 6 meses,2017-11-01,61,24,5,5,66,29,95
SAN ANDRES DE MACHACA,consulta externa,menores de 6 meses,2017-11-01,4,1,1,1,5,2,7
SAN ANTONIO DE ESMORUCO,consulta externa,menores de 6 meses,2017-11-01,3,2,0,0,3,2,5
SAN ANTONIO DE LOMERIO,consulta externa,menores de 6 meses,2017-11-01,19,11,0,1,19,12,31
SAN BENITO,consulta externa,menores de 6 meses,2017-11-01,24,23,9,5,33,28,61
SAN BORJA,consulta externa,menores de 6 meses,2017-11-01,122,134,6,5,128,139,267
SAN BUENA VENTURA,consulta externa,menores de 6 meses,2017-11-01,33,25,3,1,36,26,62
SAN CARLOS,consulta externa,menores de 6 meses,2017-11-01,74,51,6,3,80,54,134
SAN IGNACIO,consulta externa,menores de 6 meses,2017-11-01,86,92,9,4,95,96,191
SAN IGNACIO DE VELASCO,consulta externa,menores de 6 meses,2017-11-01,161,136,3,3,164,139,303
SAN JAVIER(BNI),consulta externa,menores de 6 meses,2017-11-01,9,11,2,0,11,11,22
SAN JAVIER(STC),consulta externa,menores de 6 meses,2017-11-01,18,17,0,0,18,17,35
SAN JOAQUIN,consulta externa,menores de 6 meses,2017-11-01,18,18,0,0,18,18,36
SAN JOSE DE CHIQUITOS,consulta externa,menores de 6 meses,2017-11-01,72,86,53,51,125,137,262
SAN JUAN DE YAPACANI,consulta externa,menores de 6 meses,2017-11-01,45,27,2,6,47,33,80
SAN JULIAN,consulta externa,menores de 6 meses,2017-11-01,187,152,23,33,210,185,395
SAN LORENZO(PND),consulta externa,menores de 6 meses,2017-11-01,27,29,0,0,27,29,56
SAN LORENZO(TJA),consulta externa,menores de 6 meses,2017-11-01,104,65,8,5,112,70,182
SAN LUCAS,consulta externa,menores de 6 meses,2017-11-01,80,66,2,0,82,66,148
SAN MATIAS,consulta externa,menores de 6 meses,2017-11-01,50,47,1,3,51,50,101
SAN MIGUEL DE VELASCO,consulta externa,menores de 6 meses,2017-11-01,25,28,6,4,31,32,63
SAN PABLO DE LIPEZ,consulta externa,menores de 6 meses,2017-11-01,15,10,0,0,15,10,25
SAN PEDRO,consulta externa,menores de 6 meses,2017-11-01,56,72,2,8,58,80,138
SAN PEDRO DE BUENA VISTA,consulta externa,menores de 6 meses,2017-11-01,63,66,1,2,64,68,132
SAN PEDRO DE CURAHUARA,consulta externa,menores de 6 meses,2017-11-01,15,16,1,0,16,16,32
SAN PEDRO DE QUEMES,consulta externa,menores de 6 meses,2017-11-01,0,3,0,0,0,3,3
SAN PEDRO DE TIQUINA,consulta externa,menores de 6 meses,2017-11-01,7,12,3,1,10,13,23
SAN PEDRO(PND),consulta externa,menores de 6 meses,2017-11-01,4,5,0,0,4,5,9
SAN RAFAEL,consulta externa,menores de 6 meses,2017-11-01,20,24,6,18,26,42,68
SAN RAMON BENI,consulta externa,menores de 6 meses,2017-11-01,19,20,0,2,19,22,41
SAN RAMON SCZ,consulta externa,menores de 6 meses,2017-11-01,34,30,3,5,37,35,72
SANTA ANA,consulta externa,menores de 6 meses,2017-11-01,42,53,53,47,95,100,195
SANTA CRUZ DE LA SIERRA,consulta externa,menores de 6 meses,2017-11-01,4842,4322,994,897,5836,5219,11055
SANTA ROSA,consulta externa,menores de 6 meses,2017-11-01,26,24,0,2,26,26,52
SANTA ROSA DEL SARA,consulta externa,menores de 6 meses,2017-11-01,38,51,1,1,39,52,91
SANTIAGO DE CALLAPA,consulta externa,menores de 6 meses,2017-11-01,4,7,0,4,4,11,15
SANTIAGO DE HUARI,consulta externa,menores de 6 meses,2017-11-01,16,21,4,4,20,25,45
SANTIAGO DE HUATA,consulta externa,menores de 6 meses,2017-11-01,4,2,0,0,4,2,6
SANTIAGO DE MACHACA,consulta externa,menores de 6 meses,2017-11-01,4,1,0,0,4,1,5
SANTIVAÑES,consulta externa,menores de 6 meses,2017-11-01,12,15,1,0,13,15,28
SANTUARIO DE QUILLACAS,consulta externa,menores de 6 meses,2017-11-01,12,3,0,0,12,3,15
SAPAHAQUI,consulta externa,menores de 6 meses,2017-11-01,19,14,0,0,19,14,33
SENA,consulta externa,menores de 6 meses,2017-11-01,20,29,0,0,20,29,49
SHINAOTA,consulta externa,menores de 6 meses,2017-11-01,131,129,6,10,137,139,276
SICA SICA (VILLA AROMA),consulta externa,menores de 6 meses,2017-11-01,50,51,2,0,52,51,103
SICAYA,consulta externa,menores de 6 meses,2017-11-01,11,7,0,1,11,8,19
SIPE SIPE,consulta externa,menores de 6 meses,2017-11-01,146,134,74,80,220,214,434
SOPACHUY,consulta externa,menores de 6 meses,2017-11-01,20,22,0,0,20,22,42
SORACACHI,consulta externa,menores de 6 meses,2017-11-01,12,20,0,0,12,20,32
SORATA,consulta externa,menores de 6 meses,2017-11-01,49,54,14,12,63,66,129
SUCRE,consulta externa,menores de 6 meses,2017-11-01,1147,1067,250,217,1397,1284,2681
TACACHI,consulta externa,menores de 6 meses,2017-11-01,2,3,0,0,2,3,5
TACACOMA,consulta externa,menores de 6 meses,2017-11-01,29,8,10,9,39,17,56
TACOBAMBA,consulta externa,menores de 6 meses,2017-11-01,12,7,0,0,12,7,19
TACOPAYA,consulta externa,menores de 6 meses,2017-11-01,19,10,1,0,20,10,30
TAHUA,consulta externa,menores de 6 meses,2017-11-01,3,6,0,0,3,6,9
TAPACARI,consulta externa,menores de 6 meses,2017-11-01,68,57,3,4,71,61,132
TARABUCO,consulta externa,menores de 6 meses,2017-11-01,36,28,2,1,38,29,67
TARACO,consulta externa,menores de 6 meses,2017-11-01,4,9,0,1,4,10,14
TARATA,consulta externa,menores de 6 meses,2017-11-01,22,22,6,8,28,30,58
TARIJA,consulta externa,menores de 6 meses,2017-11-01,775,719,300,337,1075,1056,2131
TARVITA,consulta externa,menores de 6 meses,2017-11-01,60,74,2,2,62,76,138
TEOPONTE,consulta externa,menores de 6 meses,2017-11-01,64,56,10,7,74,63,137
TIAWANACU,consulta externa,menores de 6 meses,2017-11-01,12,6,2,3,14,9,23
TINGUIPAYA,consulta externa,menores de 6 meses,2017-11-01,38,25,1,0,39,25,64
TIPUANI,consulta externa,menores de 6 meses,2017-11-01,25,31,0,0,25,31,56
TIQUIPAYA,consulta externa,menores de 6 meses,2017-11-01,204,210,18,20,222,230,452
TIRAQUE (CBBA),consulta externa,menores de 6 meses,2017-11-01,42,55,5,7,47,62,109
TITO YUPANQUI (PARQUIPUJIO),consulta externa,menores de 6 meses,2017-11-01,1,2,0,0,1,2,3
TOCO,consulta externa,menores de 6 meses,2017-11-01,26,19,7,8,33,27,60
TODOS SANTOS,consulta externa,menores de 6 meses,2017-11-01,0,4,0,0,0,4,4
TOLATA,consulta externa,menores de 6 meses,2017-11-01,23,23,7,2,30,25,55
TOLEDO,consulta externa,menores de 6 meses,2017-11-01,9,8,0,0,9,8,17
TOMAVE,consulta externa,menores de 6 meses,2017-11-01,27,29,0,0,27,29,56
TOMINA,consulta externa,menores de 6 meses,2017-11-01,33,22,0,1,33,23,56
TORO TORO,consulta externa,menores de 6 meses,2017-11-01,23,14,1,0,24,14,38
TOTORA(CBBA),consulta externa,menores de 6 meses,2017-11-01,60,31,1,0,61,31,92
TOTORA(ORR),consulta externa,menores de 6 meses,2017-11-01,11,8,1,1,12,9,21
TRIGAL,consulta externa,menores de 6 meses,2017-11-01,2,2,0,0,2,2,4
TRINIDAD,consulta externa,menores de 6 meses,2017-11-01,554,456,85,100,639,556,1195
TUPIZA,consulta externa,menores de 6 meses,2017-11-01,171,169,50,68,221,237,458
TURCO,consulta externa,menores de 6 meses,2017-11-01,12,5,0,0,12,5,17
UMALA,consulta externa,menores de 6 meses,2017-11-01,13,14,0,0,13,14,27
UNCIA,consulta externa,menores de 6 meses,2017-11-01,56,58,5,2,61,60,121
URIONDO (A. CONCEPCION),consulta externa,menores de 6 meses,2017-11-01,70,49,6,2,76,51,127
URUBICHA,consulta externa,menores de 6 meses,2017-11-01,22,23,0,0,22,23,45
UYUNI,consulta externa,menores de 6 meses,2017-11-01,52,70,5,7,57,77,134
VACAS,consulta externa,menores de 6 meses,2017-11-01,20,11,2,5,22,16,38
VALLEGRANDE,consulta externa,menores de 6 meses,2017-11-01,29,30,25,23,54,53,107
VIACHA,consulta externa,menores de 6 meses,2017-11-01,331,240,103,91,434,331,765
VILA VILA,consulta externa,menores de 6 meses,2017-11-01,14,14,1,0,15,14,29
VILLA CHARCAS,consulta externa,menores de 6 meses,2017-11-01,29,28,1,0,30,28,58
VILLA MONTES,consulta externa,menores de 6 meses,2017-11-01,177,202,7,4,184,206,390
VILLA NUEVA (LOMA ALTA),consulta externa,menores de 6 meses,2017-11-01,14,8,0,2,14,10,24
VILLA RIVERO,consulta externa,menores de 6 meses,2017-11-01,28,26,1,1,29,27,56
VILLA SERRANO,consulta externa,menores de 6 meses,2017-11-01,23,17,11,12,34,29,63
VILLA TUNARI,consulta externa,menores de 6 meses,2017-11-01,462,441,33,21,495,462,957
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,menores de 6 meses,2017-11-01,43,25,0,2,43,27,70
VILLAZON,consulta externa,menores de 6 meses,2017-11-01,96,93,35,35,131,128,259
VINTO,consulta externa,menores de 6 meses,2017-11-01,170,177,29,31,199,208,407
VITICHI,consulta externa,menores de 6 meses,2017-11-01,14,12,0,0,14,12,26
WALDO BALLIVIAN,consulta externa,menores de 6 meses,2017-11-01,0,3,0,0,0,3,3
WARNES,consulta externa,menores de 6 meses,2017-11-01,343,306,36,40,379,346,725
YACO,consulta externa,menores de 6 meses,2017-11-01,24,28,0,1,24,29,53
YACUIBA,consulta externa,menores de 6 meses,2017-11-01,365,363,65,52,430,415,845
YAMPARAEZ,consulta externa,menores de 6 meses,2017-11-01,8,9,0,0,8,9,17
YANACACHI,consulta externa,menores de 6 meses,2017-11-01,19,15,1,0,20,15,35
YAPACANI,consulta externa,menores de 6 meses,2017-11-01,261,209,17,27,278,236,514
YOCALLA,consulta externa,menores de 6 meses,2017-11-01,15,18,0,0,15,18,33
YOTALA,consulta externa,menores de 6 meses,2017-11-01,14,13,2,2,16,15,31
YUNCHARA,consulta externa,menores de 6 meses,2017-11-01,22,16,1,1,23,17,40
ZUDAÑEZ,consulta externa,menores de 6 meses,2017-11-01,17,13,0,0,17,13,30
ACACIO,consulta externa,menores de 6 meses,2017-12-01,5,2,0,0,5,2,7
ACHACACHI,consulta externa,menores de 6 meses,2017-12-01,84,66,21,20,105,86,191
ACHOCALLA,consulta externa,menores de 6 meses,2017-12-01,44,31,5,4,49,35,84
AIQUILE,consulta externa,menores de 6 meses,2017-12-01,52,31,9,6,61,37,98
ALALAY,consulta externa,menores de 6 meses,2017-12-01,4,3,2,2,6,5,11
ALCALA,consulta externa,menores de 6 meses,2017-12-01,6,5,0,0,6,5,11
ALTO BENI,consulta externa,menores de 6 meses,2017-12-01,40,33,2,1,42,34,76
ANCORAIMES,consulta externa,menores de 6 meses,2017-12-01,3,8,1,1,4,9,13
ANDAMARCA,consulta externa,menores de 6 meses,2017-12-01,6,6,0,1,6,7,13
ANTEQUERA,consulta externa,menores de 6 meses,2017-12-01,3,1,0,0,3,1,4
ANZALDO,consulta externa,menores de 6 meses,2017-12-01,11,20,0,1,11,21,32
APOLO,consulta externa,menores de 6 meses,2017-12-01,34,49,18,19,52,68,120
ARAMPAMPA,consulta externa,menores de 6 meses,2017-12-01,11,10,0,0,11,10,21
ARANI,consulta externa,menores de 6 meses,2017-12-01,14,21,3,1,17,22,39
ARBIETO,consulta externa,menores de 6 meses,2017-12-01,52,46,9,3,61,49,110
ARQUE,consulta externa,menores de 6 meses,2017-12-01,16,24,1,0,17,24,41
ASCENCION DE GUARAYOS,consulta externa,menores de 6 meses,2017-12-01,51,50,1,1,52,51,103
ATOCHA,consulta externa,menores de 6 meses,2017-12-01,36,25,1,2,37,27,64
AUCAPATA,consulta externa,menores de 6 meses,2017-12-01,3,5,0,0,3,5,8
