municipality,group,variable,month,Pacientes contrareferidos al establecimiento,TOTAL
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,3,3
BETANZOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,4,4
BOYUIBE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,8,8
"CAIZA ""D""",refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
CAMARGO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,4,4
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,93,93
CHARAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
CHIMORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,5,5
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
CKOCHAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,2,2
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,94,94
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,248,248
COLCAPIRHUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,2,2
COLQUECHACA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
COPACABANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
COROICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,6,6
COTAGAITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
CUEVO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
CULPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,3,3
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,361,361
EL PUENTE(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
EL VILLAR,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,3,3
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,3,3
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,180,180
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,3,3
ICLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
INCAHUASI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,3,3
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1711,1711
LAGUNILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,4,4
LAS CARRERAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,4,4
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
MOCOMOCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
MOJOCOYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,3,3
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,2,2
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,59,59
OCURI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,395,395
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,12,12
PAILON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
PAMPA GRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,2,2
POOPO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,13,13
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,134,134
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,4,4
PUNA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,2,2
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,10,10
QUILLACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,2,2
QUIME,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
RAVELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,60,60
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,7,7
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,22,22
SAIPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,2,2
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,9,9
SAN IGNACIO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,3,3
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,2,2
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,3,3
SAN PEDRO(PND),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
SAN RAFAEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,3,3
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,915,915
SIPE SIPE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
SORATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,231,231
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,4,4
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,38,38
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
TOLATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
TOLEDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,5,5
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,42,42
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,41,41
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,1,1
UYUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,5,5
VALLEGRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,2,2
VIACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,15,15
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,5,5
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,5,5
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,8,8
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,2,2
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,7,7
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,3,3
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,13,13
YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,6,6
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-10-01,2,2
ACHACACHI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,8,8
AIQUILE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,28,28
ALCALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,14,14
ANZALDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,24,24
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,14,14
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,3,3
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,11,11
BETANZOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,2,2
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,4,4
CABEZAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
"CAIZA ""D""",refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,3,3
CAJUATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
CAMARGO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,3,3
CARAPARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
CHARAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
CHIMORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
CKOCHAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,2,2
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,34,34
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,322,322
COLCAPIRHUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
COROICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,7,7
COTAGAITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,9,9
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,2,2
CUATRO CAÑADAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,2,2
CULPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,2,2
CURAHUARA DE CARANGAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,339,339
EL PUENTE(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
EL PUENTE(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,6,6
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,8,8
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,6,6
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,136,136
GUTIERREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
HUACARETA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,7,7
HUAYLLAMARCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,2,2
ICLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,2,2
INCAHUASI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,3,3
INQUISIVI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
LA ASUNTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
LA GUARDIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1438,1438
LAGUNILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,4,4
LAS CARRERAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,4,4
LLALLAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
MACHACAMARCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,2,2
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,8,8
MINEROS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
MIZQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,2,2
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,43,43
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,262,262
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,13,13
PALCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,7,7
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,135,135
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,3,3
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
PUNA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,8,8
QUIME,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
RAQAYPAMPA(ETA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,54,54
ROBORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,2,2
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,10,10
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
SAN BENITO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,2,2
SAN BUENA VENTURA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,8,8
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,15,15
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
SAN LORENZO(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,4,4
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,2,2
SAN RAFAEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,2,2
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,838,838
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,6,6
SORATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,72,72
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,2,2
TARATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,3,3
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,31,31
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,6,6
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,59,59
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,46,46
VIACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,17,17
VILA VILA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,4,4
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,4,4
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,4,4
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,2,2
VILLA TUNARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,25,25
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,2,2
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,5,5
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,85,85
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,18,18
YAMPARAEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,3,3
YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-11-01,3,3
ACHACACHI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,8,8
AIQUILE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,6,6
ALCALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,8,8
ARBIETO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,2,2
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,12,12
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,14,14
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,8,8
BETANZOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,3,3
BOYUIBE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
"CAIZA ""D""",refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,2,2
CAMARGO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,3,3
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,3,3
CHARAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
CHIMORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,3,3
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,20,20
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,336,336
COLCAPIRHUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,2,2
COLQUIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
CONCEPCION,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
CORIPATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,3,3
CORO CORO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
COROICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,4,4
COTAGAITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,5,5
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,6,6
CUATRO CAÑADAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
CULPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,3,3
CURAHUARA DE CARANGAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,3,3
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,289,289
EL PUENTE(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
EUCALIPTUS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,3,3
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,190,190
GUTIERREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,6,6
INCAHUASI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,6,6
LA ASUNTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1346,1346
LAGUNILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,4,4
LAS CARRERAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,2,2
LLALLAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
MACHACAMARCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,2,2
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
MOJOCOYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,3,3
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,26,26
OCURI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
OKINAWA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,221,221
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,3,3
PAZÑA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
PORCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,7,7
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,7,7
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,2,2
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,7,7
QUILLACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
RAVELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,3,3
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,22,22
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,5,5
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,9,9
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
SAN BUENA VENTURA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,9,9
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
SAN LORENZO(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,9,9
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,3,3
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,2,2
SAN RAFAEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,723,723
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,3,3
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,2,2
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,58,58
TAPACARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,2,2
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
TARATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,3,3
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,23,23
TIQUIPAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,23,23
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,74,74
VIACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,14,14
VILA VILA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,1,1
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,5,5
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,4,4
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,4,4
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2021-12-01,14,14
