municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
MAIRANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,101,101
MALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,72,72
MECAPACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,5,5
MINEROS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,43,43
MIZQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,203,203
MOCOMOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,349,349
MOJINETE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,28,28
MOJOCOYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,287,287
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,1035,1035
MONTERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,475,475
MOROCHATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,102,102
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,15,15
OCURI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,40,40
OKINAWA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,16,16
OMEREQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,144,144
ORURO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,920,920
PADCAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,381,381
PADILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,338,338
PAILON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,137,137
PALCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,232,232
PALOS BLANCOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,177,177
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,47,47
PAPEL PAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,28,28
PASORAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,12,12
PATACAMAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,45,45
PAZÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,63,63
PELECHUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,40,40
POCOATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,341,341
POCONA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,63,63
POJO (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,211,211
PORCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,26,26
POROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,480,480
PORONGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,110,110
PORTACHUELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,8,8
POTOSI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,1276,1276
PRESTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,382,382
PUCARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,62,62
PUCARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,259,259
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,120,120
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,131,131
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,109,109
PUERTO PEREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,122,122
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,230,230
PUERTO RICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,11,11
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,68,68
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,177,177
PUNA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,274,274
PUNATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,377,377
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,639,639
QUIME,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,118,118
QUIRUSILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,175,175
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,37,37
RAVELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,361,361
REYES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,48,48
RIBERALTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,603,603
ROBORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,20,20
RURRENABAQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,85,85
SABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,75,75
SACABA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,859,859
SACABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,105,105
SACACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,79,79
SAIPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,366,366
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,106,106
SAMAIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,98,98
SAN AGUSTIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,26,26
SAN ANDRES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,131,131
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,82,82
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,11,11
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,15,15
SAN BENITO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,66,66
SAN BORJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,563,563
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,55,55
SAN CARLOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,292,292
SAN IGNACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,298,298
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,133,133
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,2,2
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,37,37
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,44,44
SAN JULIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,427,427
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,27,27
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,40,40
SAN LUCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,1084,1084
SAN MATIAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,50,50
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,32,32
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,96,96
SAN PEDRO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,155,155
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,57,57
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,88,88
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,160,160
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,264,264
SAN RAFAEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,11,11
SANTA ANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,972,972
SANTA ROSA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,84,84
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,5,5
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,30,30
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,374,374
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,148,148
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,90,90
SANTIVAÑES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,84,84
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,167,167
SAPAHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,258,258
SENA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,520,520
SHINAOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,89,89
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,92,92
SICAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,143,143
SIPE SIPE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,285,285
SOPACHUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,435,435
SORACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,269,269
SORATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,379,379
SUCRE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,1028,1028
TACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,18,18
TACACOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,46,46
TACOPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,28,28
TAHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,53,53
TAPACARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,53,53
TARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,410,410
TARACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,6,6
TARATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,73,73
TARIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,2123,2123
TARVITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,443,443
TEOPONTE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,15,15
TIAHUANACU,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,17,17
TINGUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,173,173
TIQUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,230,230
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,62,62
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,63,63
TOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,109,109
TOLEDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,227,227
TOMAVE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,21,21
TOMINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,123,123
TOTORA(CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,219,219
TOTORA(ORR),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,136,136
TRIGAL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,102,102
TRINIDAD,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,233,233
TUPIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,512,512
TURCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,39,39
UMALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,45,45
UNCIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,237,237
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,125,125
URUBICHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,4,4
UYUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,22,22
VACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,211,211
VALLEGRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,195,195
VIACHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,211,211
VILA VILA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,88,88
VILLA CHARCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,384,384
VILLA MONTES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,171,171
VILLA RIVERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,207,207
VILLA SERRANO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,215,215
VILLA TUNARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,431,431
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,419,419
VILLAZON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,923,923
VINTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,367,367
VITICHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,40,40
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,15,15
WARNES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,370,370
YACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,130,130
YACUIBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,650,650
YAMPARAEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,239,239
YANACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,143,143
YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,1276,1276
YOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,152,152
YOTALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,262,262
YUNCHARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,31,31
ZUDAÑEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-10-01,176,176
ACACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,3,3
ACHACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,309,309
ACHOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,37,37
AIQUILE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,145,145
ALALAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,66,66
ALCALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,44,44
ALTO BENI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,16,16
ANCORAIMES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,189,189
ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,25,25
ANTEQUERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,92,92
ANZALDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,340,340
APOLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,99,99
ARAMPAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,42,42
ARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,80,80
ARBIETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,262,262
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,58,58
ATOCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,255,255
AYATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,20,20
AYO AYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,70,70
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,191,191
AZURDUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,360,360
BATALLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,25,25
BAURES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,75,75
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,72,72
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,26,26
BELLA FLOR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,53,53
BERMEJO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,381,381
BETANZOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,481,481
BOLIVAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,45,45
BOLPEBRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,10,10
BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,410,410
CABEZAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,177,177
CAIROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,23,23
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,90,90
CAJUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,10,10
CALAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,52,52
CAMARGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,159,159
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,99,99
CAMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,273,273
CAPINOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,50,50
CAQUIAVIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,110,110
CARACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,206,206
CARANAVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,19,19
CARAPARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,91,91
CARIPUYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,12,12
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,20,20
CATACORA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,24,24
CHACARILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,100,100
CHALLAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,676,676
CHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,123,123
CHARAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,120,120
CHARAÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,29,29
CHAYANTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,32,32
CHIMORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,407,407
CHIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,6,6
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,12,12
CHUMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,279,279
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,95,95
CLIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,194,194
COBIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,103,103
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,43,43
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,240,240
COIPASA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,15,15
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,341,341
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,224,224
COLLANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,75,75
COLOMI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,10,10
COLPA BELGICA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,10,10
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,55,55
COLQUENCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,80,80
COLQUIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,80,80
COMANCHE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,30,30
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,511,511
COMBAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,100,100
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,37,37
COPACABANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,57,57
CORIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,60,60
CORO CORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,68,68
COROICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,115,115
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,68,68
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,721,721
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,31,31
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,367,367
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,30,30
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,52,52
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,143,143
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,149,149
CURVA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,37,37
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,26,26
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,3864,3864
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,10,10
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,87,87
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,193,193
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,251,251
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,61,61
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,354,354
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,6,6
ESCOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,30,30
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,175,175
FILADELFIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,14,14
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,109,109
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,40,40
GUANAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,4,4
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,58,58
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,437,437
GUTIERREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,21,21
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,282,282
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,66,66
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,145,145
HUARACAJE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-11-01,10,10
