municipality,group,variable,month,Nº de Personas con Discapacidad atendidas en el Establecimiento,TOTAL
COBIJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,11,11
COCHABAMBA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,62,62
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,11,11
COLOMI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,2,2
COLQUECHACA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
COLQUIRI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
COROICO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,2,2
COTOCA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,83,83
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
EL TORNO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,5,5
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,6,6
HUACARETA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,5,5
HUANUNI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,2,2
HUARINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,11,11
ICHOCA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,3,3
INQUISIVI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,2,2
IXIAMAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,5,5
LA PAZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,71,71
LAJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,4,4
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,4,4
LLICA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,3,3
MACHARETI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
MAGDALENA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,2,2
MECAPACA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
MOCOMOCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,4,4
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,4,4
ORURO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,41,41
PADCAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,4,4
PADILLA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,2,2
PAILON,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,2,2
PALCA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,4,4
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,9,9
PATACAMAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
POJO (CBBA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
PORONGO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,82,82
PRESTO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,6,6
PUCARANI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,3,3
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,2,2
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,18,18
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,2,2
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,2,2
PUNATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,43,43
RIBERALTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,6,6
ROBORE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,3,3
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,5,5
SAN BORJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,17,17
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
SAN CARLOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,6,6
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,61,61
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,3,3
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,11,11
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,15,15
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,3,3
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,4,4
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,7,7
SORATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,13,13
SUCRE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,7,7
TACOPAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
TARABUCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,6,6
TARIJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,33,33
TARVITA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,4,4
TIAHUANACU,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,2,2
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,3,3
TORO TORO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,10,10
TRINIDAD,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,208,208
TUPIZA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,5,5
UMALA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,2,2
UNCIA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,5,5
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,3,3
VIACHA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,14,14
VILLA MONTES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,14,14
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,4,4
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,2,2
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,18,18
YACO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
YACUIBA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,41,41
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
YAPACANI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
YOCALLA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-10-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,3,3
ACHOCALLA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,12,12
ALCALA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,9,9
ALTO BENI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,2,2
ANCORAIMES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,2,2
ANZALDO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,2,2
APOLO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,26,26
AYATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,3,3
AYO AYO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
BATALLAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,5,5
BELLA FLOR,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,4,4
BERMEJO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,2,2
BETANZOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,3,3
CAIROMA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,2,2
CAJUATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,6,6
CAMARGO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,11,11
CAMIRI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,2,2
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,2,2
CARANAVI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,4,4
CARAPARI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,5,5
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
CHIMORE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,2,2
CHUMA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,2,2
CKOCHAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
COBIJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,3,3
COCHABAMBA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,67,67
COLQUENCHA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
COROICO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,2,2
COTAGAITA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
DESAGUADERO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,50,50
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
EL TORNO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,15,15
EL VILLAR,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,3,3
FILADELFIA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,3,3
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,12,12
HUACARETA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,3,3
HUANUNI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,3,3
HUARINA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,8,8
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,2,2
LA PAZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,59,59
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,2,2
LAJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,5,5
LLICA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,2,2
LURIBAY,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,9,9
MAGDALENA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,3,3
MAPIRI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,15,15
MECAPACA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,6,6
MIZQUE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
MOCOMOCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,8,8
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,3,3
ORURO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,39,39
PADCAYA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,8,8
PAILON,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,12,12
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,5,5
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
POJO (CBBA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,2,2
POROMA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,5,5
POTOSI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,48,48
PRESTO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,5,5
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,4,4
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,48,48
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
PUNA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
PUNATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,60,60
RIBERALTA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,2,2
ROBORE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
SACABAMBA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,12,12
SAN BORJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,32,32
SAN CARLOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,3,3
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,2,2
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,32,32
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,9,9
SAN LUCAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,9,9
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,4,4
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,10,10
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,3,3
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
SORATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,5,5
SUCRE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,9,9
TARABUCO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,3,3
TARIJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,36,36
TARVITA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,3,3
TIAHUANACU,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,3,3
TORO TORO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,8,8
TRINIDAD,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,54,54
TUPIZA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,5,5
UMALA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
UNCIA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,6,6
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,6,6
VIACHA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,110,110
VILLA MONTES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,7,7
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,3,3
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,13,13
WARNES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,16,16
YACUIBA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,23,23
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,1,1
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-11-01,4,4
ACHACACHI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-12-01,4,4
ACHOCALLA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-12-01,13,13
ALCALA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-12-01,6,6
ANCORAIMES,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-12-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-12-01,2,2
AYO AYO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-12-01,2,2
BATALLAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-12-01,5,5
BERMEJO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-12-01,6,6
BETANZOS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-12-01,3,3
BOLIVAR,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-12-01,1,1
CAJUATA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-12-01,4,4
CALAMARCA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-12-01,19,19
CAMARGO,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-12-01,6,6
CAMIRI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-12-01,2,2
CARANAVI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-12-01,2,2
CARAPARI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-12-01,9,9
CHIMORE,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-12-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-12-01,4,4
COBIJA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-12-01,2,2
COCHABAMBA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-12-01,58,58
COLOMI,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-12-01,2,2
COLQUENCHA,actividades del establecimiento y con la comunidad,no de personas con discapacidad atendidas en el establecimiento,2022-12-01,3,3
