municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,297,297
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,163,163
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,7,7
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,62,62
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,833,833
SAN JULIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,1137,1137
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,27,27
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,442,442
SAN LUCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,1065,1065
SAN MATIAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,56,56
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,44,44
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,119,119
SAN PEDRO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,312,312
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,106,106
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,26,26
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,163,163
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,50,50
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,303,303
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,9,9
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,121,121
SANTA ANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,4,4
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,1036,1036
SANTA ROSA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,67,67
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,46,46
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,50,50
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,423,423
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,170,170
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,90,90
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,244,244
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,393,393
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,197,197
SENA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,470,470
SHINAOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,238,238
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,130,130
SICAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,166,166
SIPE SIPE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,280,280
SOPACHUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,435,435
SORACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,425,425
SORATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,369,369
SUCRE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,3673,3673
TACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,33,33
TACACOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,27,27
TACOBAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,4,4
TACOPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,33,33
TAHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,45,45
TAPACARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,60,60
TARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,410,410
TARACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,10,10
TARATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,75,75
TARIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,4854,4854
TARVITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,442,442
TEOPONTE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,15,15
TIAHUANACU,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,119,119
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,463,463
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,373,373
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,680,680
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,99,99
TOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,123,123
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,44,44
TOLEDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,220,220
TOMAVE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,86,86
TOMINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,123,123
TORO TORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,119,119
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,202,202
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,123,123
TRIGAL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,114,114
TRINIDAD,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,265,265
TUPIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,731,731
TURCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,154,154
UMALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,162,162
UNCIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,460,460
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,504,504
URUBICHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,45,45
UYUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,136,136
VACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,216,216
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,350,350
VIACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,422,422
VILA VILA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,140,140
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,361,361
VILLA MONTES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,599,599
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,408,408
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,215,215
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,618,618
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,358,358
VILLAZON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,2059,2059
VINTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,551,551
VITICHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,177,177
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,10,10
WARNES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,418,418
YACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,177,177
YACUIBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,977,977
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,239,239
YANACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,143,143
YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,1159,1159
YOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,215,215
YOTALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,262,262
YUNCHARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,175,175
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-10-01,132,132
ACACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,183,183
ACHACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,471,471
ACHOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,153,153
AIQUILE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,197,197
ALALAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,108,108
ALCALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,44,44
ALTO BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,19,19
ANCORAIMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,251,251
ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,131,131
ANTEQUERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,89,89
ANZALDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,372,372
APOLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,80,80
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,125,125
ARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,71,71
ARBIETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,345,345
ARQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,204,204
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,52,52
ATOCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,286,286
AUCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,13,13
AYATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,27,27
AYO AYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,48,48
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,157,157
AZURDUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,360,360
BATALLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,65,65
BAURES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,218,218
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,134,134
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,50,50
BELLA FLOR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,118,118
BERMEJO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,786,786
BETANZOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,480,480
BOLIVAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,165,165
BOLPEBRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,16,16
BOYUIBE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,300,300
BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,324,324
CABEZAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,194,194
CAIROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,94,94
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,492,492
CAJUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,35,35
CALACOTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,111,111
CALAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,79,79
CAMARGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,860,860
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,97,97
CAMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,361,361
CAPINOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,87,87
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,219,219
CARACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,356,356
CARANAVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,97,97
CARAPARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,192,192
CARIPUYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,164,164
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,21,21
CATACORA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,28,28
CHACARILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,175,175
CHALLAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,707,707
CHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,238,238
CHARAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,152,152
CHARAÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,100,100
CHAYANTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,126,126
CHIMORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,345,345
CHIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,48,48
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,8,8
CHUA COCANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,12,12
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,23,23
CHUMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,257,257
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,58,58
CKOCHAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,195,195
CLIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,262,262
COBIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,211,211
COCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,63,63
COCHABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,545,545
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,508,508
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,471,471
COLLANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,51,51
COLOMI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,79,79
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,9,9
COLQUECHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,66,66
COLQUENCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,70,70
COLQUIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,127,127
COMANCHE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,38,38
COMARAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,675,675
COMBAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,146,146
CONCEPCION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,38,38
COPACABANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,52,52
CORIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,7,7
CORO CORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,133,133
COROICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,197,197
CORQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,419,419
COTAGAITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,849,849
COTOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,27,27
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,309,309
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,25,25
CUEVO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,55,55
CULPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,143,143
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,124,124
CURVA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,31,31
DESAGUADERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,31,31
EL ALTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,3307,3307
EL CHORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,89,89
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,105,105
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,370,370
EL TORNO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,178,178
EL VILLAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,61,61
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,346,346
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,221,221
ESCOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,30,30
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,5,5
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,187,187
FILADELFIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,15,15
GAIOC JATUN AYLLU YURA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,24,24
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,106,106
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,80,80
GUANAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,4,4
GUAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,43,43
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,293,293
GUTIERREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,51,51
HUACARETA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,282,282
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,55,55
HUACHACALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,10,10
HUANUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,228,228
HUARACAJE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,6,6
HUARINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,195,195
HUATAJATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,10,10
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,194,194
HUMANATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,5,5
ICHOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,101,101
ICLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,62,62
INCAHUASI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,392,392
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,3,3
INQUISIVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,92,92
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,306,306
IXIAMAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,21,21
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,210,210
LA GUARDIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,142,142
LA PAZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,30,30
LA RIVERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,9,9
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,286,286
LAJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,152,152
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,50,50
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,66,66
LLALLAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,267,267
LLICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,389,389
LORETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,36,36
LURIBAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,113,113
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,158,158
MACHARETI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,157,157
MAGDALENA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,72,72
MAIRANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,136,136
MALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,53,53
MAPIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,6,6
MECAPACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,76,76
MINEROS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,152,152
MIZQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,437,437
MOCOMOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,473,473
MOJINETE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,48,48
MOJOCOYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,145,145
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,817,817
MONTERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,1129,1129
MOROCHATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,151,151
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,18,18
OCURI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,33,33
OKINAWA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,118,118
OMEREQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,437,437
ORURO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,1046,1046
PADCAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,494,494
PADILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,408,408
PAILON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,146,146
PALCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,282,282
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,440,440
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,47,47
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,17,17
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,63,63
PASORAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,38,38
PATACAMAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,92,92
PAZÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,110,110
PELECHUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,74,74
POCOATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,425,425
POCONA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,210,210
POJO (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,199,199
POOPO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-11-01,154,154
