municipality,group,variable,month,Pacientes contrareferidos al establecimiento,TOTAL
"CAIZA ""D""",refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,5,5
CAMARGO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,2,2
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,2,2
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,29,29
CHIMORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,4,4
CKOCHAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
CLIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,2,2
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,34,34
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,249,249
COLCAPIRHUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,3,3
"COLCHA ""K""",refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
COMARAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,3,3
COROICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
COTAGAITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,2,2
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,21,21
CUATRO CAÑADAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,3,3
CULPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
CURAHUARA DE CARANGAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,447,447
EL PUENTE(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,4,4
EL PUENTE(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,5,5
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,178,178
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,3,3
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,3,3
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,45,45
HUACARETA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,4,4
ICLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,5,5
INCAHUASI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
INQUISIVI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
LA GUARDIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,3,3
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1324,1324
LLALLAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,3,3
MACHACAMARCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
MACHARETI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,3,3
MIZQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,2,2
MOJOCOYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,2,2
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,7,7
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,97,97
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,92,92
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,6,6
PAILON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,3,3
PALCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
PALOS BLANCOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,2,2
POOPO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,4,4
PORCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,13,13
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,115,115
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,12,12
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
PUERTO SUAREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,10,10
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,3,3
QUILLACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,61,61
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,18,18
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,5,5
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,90,90
SAN BORJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
SAN BUENA VENTURA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,21,21
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,40,40
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,4,4
SAN JULIAN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,6,6
SAN LORENZO(PND),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,53,53
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,12,12
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,5,5
SAN RAFAEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,933,933
SANTIVAÑES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
SIPE SIPE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,2,2
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,75,75
TAPACARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,25,25
TARACO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
TARATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,2,2
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,11,11
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
TIAHUANACU,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
TIQUIPAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,2,2
TIRAQUE (CBBA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,4,4
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,9,9
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,23,23
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,56,56
URUBICHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
VILA VILA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,4,4
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,5,5
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,7,7
VILLA TUNARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,98,98
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,8,8
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,9,9
VINTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
VITICHI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,2,2
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,14,14
YAMPARAEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,5,5
YANACACHI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,3,3
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,8,8
ACHACACHI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
AIQUILE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,2,2
ALCALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,6,6
ARBIETO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,26,26
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,3,3
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,5,5
BETANZOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,8,8
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,5,5
"CAIZA ""D""",refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
CAJUATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
CAMARGO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,33,33
CAPINOTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,2,2
CARACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,3,3
CARANAVI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,3,3
CARAPARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
CHIMORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
CLIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,33,33
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,194,194
COLCAPIRHUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,2,2
COLQUECHACA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
COMARAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,6,6
COPACABANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
COROICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,21,21
CULPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,65,65
EL PUENTE(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,4,4
EL PUENTE(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,4,4
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,112,112
EL VILLAR,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,2,2
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
FILADELFIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,12,12
GUTIERREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,2,2
ICLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,2,2
INCAHUASI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,2,2
LA ASUNTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1200,1200
LAGUNILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
LAJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
LLALLAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
MACHARETI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,2,2
MIZQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,2,2
MOJOCOYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,2,2
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,68,68
NACEBE (SANTA ROSA DEL ABUNA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,137,137
PADCAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,6,6
PAILON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,3,3
PAMPA GRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
PAZÑA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,2,2
POCOATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
POOPO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
PORONGO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,12,12
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,106,106
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,11,11
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
QUILLACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,82,82
QUIRUSILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
RAQAYPAMPA(ETA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
REYES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,20,20
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,3,3
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,33,33
SAIPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,4,4
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
SAN BORJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,2,2
SAN BUENA VENTURA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,8,8
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,5,5
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,7,7
SAN JULIAN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,4,4
SAN LORENZO(PND),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,58,58
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,7,7
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,3,3
SAN RAFAEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1109,1109
SANTA ROSA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,167,167
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,8,8
TARATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,2,2
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,26,26
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,2,2
TIQUIPAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,7,7
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,109,109
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,27,27
URUBICHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,4,4
UYUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
VILA VILA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,3,3
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,5,5
VILLA TUNARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,83,83
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,2,2
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,18,18
VINTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
VITICHI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,1,1
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,6,6
YAMPARAEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,4,4
YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,4,4
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-11-01,11,11
AIQUILE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,2,2
ALCALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,3,3
ARBIETO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,17,17
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,8,8
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,11,11
BETANZOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,4,4
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,10,10
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,3,3
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,33,33
CAPINOTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,3,3
CARACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
CARAPARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
CKOCHAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,2,2
CLIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,6,6
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,32,32
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,324,324
COLCAPIRHUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,2,2
COMARAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,2,2
COROICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,13,13
CUATRO CAÑADAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,2,2
CULPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,3,3
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,136,136
EL PUENTE(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
EL PUENTE(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,160,160
EL VILLAR,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,2,2
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,4,4
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
FILADELFIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
ICLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
LA GUARDIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1599,1599
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,3,3
MIZQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,4,4
MOJOCOYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,56,56
OCURI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,72,72
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,2,2
PAILON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
PAMPA GRANDE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,2,2
POOPO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
PORONGO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,2,2
PORTACHUELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,16,16
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,87,87
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,2,2
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,3,3
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,4,4
QUILLACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,76,76
QUIME,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,2,2
QUIRUSILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
RAVELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,2,2
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,21,21
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,4,4
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,20,20
SAN AGUSTIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
SAN BENITO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
SAN BORJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
SAN BUENA VENTURA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,12,12
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,21,21
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,6,6
SAN JULIAN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,6,6
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,60,60
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,11,11
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,4,4
SAN RAFAEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,3,3
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1225,1225
SANTIVAÑES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-12-01,1,1
