municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,115,115
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,3,3
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,18,18
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,6,6
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,60,60
TRIGAL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,1,1
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,2039,2039
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,434,434
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,4,4
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,30,30
VACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,6,6
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,64,64
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,310,310
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,9,9
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,55,55
VILLA NUEVA (LOMA ALTA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,1,1
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,6,6
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,628,628
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,7,7
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,288,288
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,145,145
VITICHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,3,3
WALDO BALLIVIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,1,1
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,191,191
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,309,309
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,584,584
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,8,8
YUNCHARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,2,2
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-09-01,2,2
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,161,161
ACHOCALLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,20,20
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,15,15
ARBIETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
ARQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,2,2
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,38,38
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
AYO AYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,7,7
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,8,8
BAURES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,428,428
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,3,3
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,10,10
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,2,2
CAJUATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,83,83
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,4,4
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,49,49
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,118,118
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,93,93
CARIPUYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,2,2
CATACORA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,2,2
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,15,15
CHAQUI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,26,26
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,3,3
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,12,12
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,67,67
CKOCHAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,18,18
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,25,25
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,3240,3240
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,78,78
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,7,7
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,5,5
COLQUIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,3,3
COMANCHE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,34,34
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,14,14
COPACABANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,2,2
CORIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,116,116
CORQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,46,46
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,4,4
CUEVO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,7,7
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,36,36
DESAGUADERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,3,3
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,2406,2406
EL CHORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,196,196
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,7,7
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,29,29
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,20,20
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,6,6
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,11,11
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,13,13
GUAQUI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,159,159
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,10,10
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,2,2
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,73,73
HUARINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,2,2
HUATAJATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
ICHOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,4,4
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,7,7
IXIAMAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,124,124
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,7424,7424
LAGUNILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,2,2
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,10,10
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,151,151
LLICA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,3,3
MAGDALENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,14,14
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,6,6
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,51,51
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,95,95
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,2162,2162
MOROCHATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,3,3
NACEBE (SANTA ROSA DEL ABUNA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
OCURI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,3,3
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,16,16
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1928,1928
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,43,43
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,9,9
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,20,20
PAMPA AULLAGAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
PAMPA GRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
PASORAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,2,2
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,84,84
PAZÑA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
PELECHUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
POCOATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,3,3
POCONA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,3,3
POJO (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
POROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,34,34
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,495,495
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,11,11
PUCARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,10,10
PUERTO RICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,2,2
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,393,393
PUNA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,2,2
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,854,854
QUIABAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,114,114
QUIME,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,2,2
RAVELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
REYES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,3,3
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,626,626
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,14,14
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,49,49
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,605,605
SACACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,2,2
SAIPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
SAMAIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,14,14
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,4,4
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,3,3
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,35,35
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,18,18
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,111,111
SAN IGNACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,51,51
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,3,3
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,3,3
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,31,31
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,7,7
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,89,89
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,4,4
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,2,2
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,12,12
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
SAN PEDRO DE TIQUINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
SAN RAMON SCZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,3,3
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,4877,4877
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,2,2
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,3,3
SICAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
SIPE SIPE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,26,26
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,7,7
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1631,1631
TACACOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,85,85
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,117,117
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,28,28
TEOPONTE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
TIAHUANACU,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,6,6
TIPUANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,2,2
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,88,88
TOCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,12,12
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,9,9
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,59,59
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,2123,2123
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,436,436
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,11,11
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,21,21
VACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,3,3
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,30,30
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,314,314
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,10,10
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,60,60
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,3,3
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,588,588
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,12,12
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,206,206
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,152,152
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,192,192
YACO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,274,274
YANACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,1,1
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,506,506
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,6,6
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-10-01,2,2
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,99,99
ACHOCALLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,1,1
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,18,18
ALTO BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,1,1
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,1,1
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,5,5
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,45,45
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,4,4
AYO AYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,8,8
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,9,9
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,574,574
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,5,5
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,6,6
CAJUATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,1,1
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,78,78
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,1,1
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,70,70
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,35,35
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,114,114
CARIPUYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,1,1
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,1,1
CATACORA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,1,1
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,8,8
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,18,18
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,5,5
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,10,10
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,25,25
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,46,46
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,481,481
COCAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,1,1
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,3754,3754
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,65,65
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,4,4
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,6,6
COMANCHE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,2,2
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,40,40
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,3,3
COPACABANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,1,1
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,99,99
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,1,1
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,14,14
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,6,6
CUEVO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,10,10
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,30,30
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,2479,2479
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,2,2
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,179,179
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,3,3
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,17,17
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,13,13
EXALTACION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,1,1
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,1,1
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,8,8
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,15,15
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,249,249
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,2,2
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,6,6
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,92,92
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-11-01,3,3
