,group,variable,month,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,TOTALES,TOTALES,TOTALES
TOTORA(ORR),consulta externa,personas de 60 anos y mas,2011-10-01,69,44,1,0,70,44,114
TRIGAL,consulta externa,personas de 60 anos y mas,2011-10-01,33,33,3,12,36,45,81
TRINIDAD,consulta externa,personas de 60 anos y mas,2011-10-01,403,433,362,428,765,861,1626
TUPIZA,consulta externa,personas de 60 anos y mas,2011-10-01,418,525,69,97,487,622,1109
TURCO,consulta externa,personas de 60 anos y mas,2011-10-01,54,39,0,1,54,40,94
UMALA,consulta externa,personas de 60 anos y mas,2011-10-01,70,69,10,13,80,82,162
UNCIA,consulta externa,personas de 60 anos y mas,2011-10-01,36,73,0,0,36,73,109
URIONDO (A. CONCEPCION),consulta externa,personas de 60 anos y mas,2011-10-01,105,197,4,10,109,207,316
URUBICHA,consulta externa,personas de 60 anos y mas,2011-10-01,25,24,0,1,25,25,50
UYUNI,consulta externa,personas de 60 anos y mas,2011-10-01,311,389,72,85,383,474,857
VACAS,consulta externa,personas de 60 anos y mas,2011-10-01,69,80,12,17,81,97,178
VALLEGRANDE,consulta externa,personas de 60 anos y mas,2011-10-01,59,55,386,526,445,581,1026
VIACHA,consulta externa,personas de 60 anos y mas,2011-10-01,330,313,190,149,520,462,982
VILA VILA,consulta externa,personas de 60 anos y mas,2011-10-01,8,14,0,0,8,14,22
VILLA CHARCAS,consulta externa,personas de 60 anos y mas,2011-10-01,66,141,2,2,68,143,211
VILLA MONTES,consulta externa,personas de 60 anos y mas,2011-10-01,391,380,87,112,478,492,970
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 60 anos y mas,2011-10-01,16,17,5,2,21,19,40
VILLA RIVERO,consulta externa,personas de 60 anos y mas,2011-10-01,11,41,0,3,11,44,55
VILLA SERRANO,consulta externa,personas de 60 anos y mas,2011-10-01,170,233,3,2,173,235,408
VILLA TUNARI,consulta externa,personas de 60 anos y mas,2011-10-01,221,221,39,38,260,259,519
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 60 anos y mas,2011-10-01,151,203,14,15,165,218,383
VILLAZON,consulta externa,personas de 60 anos y mas,2011-10-01,322,484,72,90,394,574,968
VINTO,consulta externa,personas de 60 anos y mas,2011-10-01,54,78,32,60,86,138,224
VITICHI,consulta externa,personas de 60 anos y mas,2011-10-01,74,169,3,3,77,172,249
WALDO BALLIVIAN,consulta externa,personas de 60 anos y mas,2011-10-01,14,17,0,4,14,21,35
WARNES,consulta externa,personas de 60 anos y mas,2011-10-01,265,227,85,83,350,310,660
YACO,consulta externa,personas de 60 anos y mas,2011-10-01,85,85,5,5,90,90,180
YACUIBA,consulta externa,personas de 60 anos y mas,2011-10-01,733,782,254,233,987,1015,2002
YAMPARAEZ,consulta externa,personas de 60 anos y mas,2011-10-01,158,224,18,33,176,257,433
YANACACHI,consulta externa,personas de 60 anos y mas,2011-10-01,37,25,4,8,41,33,74
YAPACANI,consulta externa,personas de 60 anos y mas,2011-10-01,163,133,177,113,340,246,586
YOCALLA,consulta externa,personas de 60 anos y mas,2011-10-01,90,134,4,8,94,142,236
YOTALA,consulta externa,personas de 60 anos y mas,2011-10-01,68,175,34,55,102,230,332
YUNCHARA,consulta externa,personas de 60 anos y mas,2011-10-01,45,62,1,1,46,63,109
YUNGUYO DE LITORAL,consulta externa,personas de 60 anos y mas,2011-10-01,4,2,0,0,4,2,6
ZUDAÑEZ,consulta externa,personas de 60 anos y mas,2011-10-01,55,62,4,3,59,65,124
ACACIO,consulta externa,personas de 60 anos y mas,2011-11-01,22,39,0,0,22,39,61
ACHACACHI,consulta externa,personas de 60 anos y mas,2011-11-01,408,405,125,154,533,559,1092
ACHOCALLA,consulta externa,personas de 60 anos y mas,2011-11-01,16,18,0,2,16,20,36
AIQUILE,consulta externa,personas de 60 anos y mas,2011-11-01,137,138,37,43,174,181,355
ALALAY,consulta externa,personas de 60 anos y mas,2011-11-01,9,11,3,2,12,13,25
ALCALA,consulta externa,personas de 60 anos y mas,2011-11-01,40,87,1,1,41,88,129
ALTO BENI,consulta externa,personas de 60 anos y mas,2011-11-01,71,45,12,11,83,56,139
ANCORAIMES,consulta externa,personas de 60 anos y mas,2011-11-01,168,204,37,35,205,239,444
ANDAMARCA,consulta externa,personas de 60 anos y mas,2011-11-01,45,53,6,3,51,56,107
ANTEQUERA,consulta externa,personas de 60 anos y mas,2011-11-01,22,24,0,0,22,24,46
ANZALDO,consulta externa,personas de 60 anos y mas,2011-11-01,29,49,12,27,41,76,117
APOLO,consulta externa,personas de 60 anos y mas,2011-11-01,74,69,10,7,84,76,160
ARAMPAMPA,consulta externa,personas de 60 anos y mas,2011-11-01,12,12,2,0,14,12,26
ARANI,consulta externa,personas de 60 anos y mas,2011-11-01,21,52,0,3,21,55,76
ARBIETO,consulta externa,personas de 60 anos y mas,2011-11-01,42,66,13,15,55,81,136
ARQUE,consulta externa,personas de 60 anos y mas,2011-11-01,28,46,0,0,28,46,74
ASCENCION DE GUARAYOS,consulta externa,personas de 60 anos y mas,2011-11-01,102,98,0,1,102,99,201
ATOCHA,consulta externa,personas de 60 anos y mas,2011-11-01,96,97,18,25,114,122,236
AUCAPATA,consulta externa,personas de 60 anos y mas,2011-11-01,31,35,2,1,33,36,69
AYATA,consulta externa,personas de 60 anos y mas,2011-11-01,57,76,9,11,66,87,153
AYO AYO,consulta externa,personas de 60 anos y mas,2011-11-01,67,44,2,5,69,49,118
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 60 anos y mas,2011-11-01,58,83,4,6,62,89,151
AZURDUY,consulta externa,personas de 60 anos y mas,2011-11-01,38,71,2,0,40,71,111
BATALLAS,consulta externa,personas de 60 anos y mas,2011-11-01,165,142,18,9,183,151,334
BAURES,consulta externa,personas de 60 anos y mas,2011-11-01,10,13,6,7,16,20,36
BELEN DE ANDAMARCA,consulta externa,personas de 60 anos y mas,2011-11-01,20,34,6,8,26,42,68
BELEN DE URMIRI,consulta externa,personas de 60 anos y mas,2011-11-01,18,12,1,2,19,14,33
BELLA FLOR,consulta externa,personas de 60 anos y mas,2011-11-01,14,9,0,0,14,9,23
BERMEJO,consulta externa,personas de 60 anos y mas,2011-11-01,295,425,50,76,345,501,846
BETANZOS,consulta externa,personas de 60 anos y mas,2011-11-01,297,467,45,54,342,521,863
BOLIVAR,consulta externa,personas de 60 anos y mas,2011-11-01,35,53,3,2,38,55,93
BOLPEBRA,consulta externa,personas de 60 anos y mas,2011-11-01,15,8,2,0,17,8,25
BOYUIBE,consulta externa,personas de 60 anos y mas,2011-11-01,33,69,2,19,35,88,123
BUENA VISTA,consulta externa,personas de 60 anos y mas,2011-11-01,48,33,2,2,50,35,85
CABEZAS,consulta externa,personas de 60 anos y mas,2011-11-01,117,124,10,4,127,128,255
CAIROMA,consulta externa,personas de 60 anos y mas,2011-11-01,115,110,3,8,118,118,236
"CAIZA ""D""",consulta externa,personas de 60 anos y mas,2011-11-01,59,91,0,7,59,98,157
CAJUATA,consulta externa,personas de 60 anos y mas,2011-11-01,95,103,6,8,101,111,212
CALACOTO,consulta externa,personas de 60 anos y mas,2011-11-01,62,70,3,8,65,78,143
CALAMARCA,consulta externa,personas de 60 anos y mas,2011-11-01,59,58,26,30,85,88,173
CAMARGO,consulta externa,personas de 60 anos y mas,2011-11-01,283,418,55,113,338,531,869
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 60 anos y mas,2011-11-01,40,72,1,5,41,77,118
CAMIRI,consulta externa,personas de 60 anos y mas,2011-11-01,748,887,84,100,832,987,1819
CAPINOTA,consulta externa,personas de 60 anos y mas,2011-11-01,121,118,33,31,154,149,303
CAQUIAVIRI,consulta externa,personas de 60 anos y mas,2011-11-01,68,76,19,28,87,104,191
CARACOLLO,consulta externa,personas de 60 anos y mas,2011-11-01,61,54,4,9,65,63,128
CARANAVI,consulta externa,personas de 60 anos y mas,2011-11-01,208,148,219,105,427,253,680
CARANGAS,consulta externa,personas de 60 anos y mas,2011-11-01,4,5,0,0,4,5,9
CARAPARI,consulta externa,personas de 60 anos y mas,2011-11-01,98,131,10,9,108,140,248
CARIPUYO,consulta externa,personas de 60 anos y mas,2011-11-01,26,24,1,0,27,24,51
CARMEN RIVERO TORREZ,consulta externa,personas de 60 anos y mas,2011-11-01,27,24,7,3,34,27,61
CATACORA,consulta externa,personas de 60 anos y mas,2011-11-01,11,14,0,1,11,15,26
CHACARILLA,consulta externa,personas de 60 anos y mas,2011-11-01,15,18,1,0,16,18,34
CHALLAPATA,consulta externa,personas de 60 anos y mas,2011-11-01,171,160,108,64,279,224,503
CHAQUI,consulta externa,personas de 60 anos y mas,2011-11-01,96,116,11,5,107,121,228
CHARAGUA,consulta externa,personas de 60 anos y mas,2011-11-01,180,221,22,29,202,250,452
CHARAÑA,consulta externa,personas de 60 anos y mas,2011-11-01,10,21,0,6,10,27,37
CHAYANTA,consulta externa,personas de 60 anos y mas,2011-11-01,82,168,7,12,89,180,269
CHIMORE,consulta externa,personas de 60 anos y mas,2011-11-01,89,70,4,4,93,74,167
CHIPAYA,consulta externa,personas de 60 anos y mas,2011-11-01,4,2,0,0,4,2,6
CHOQUE COTA,consulta externa,personas de 60 anos y mas,2011-11-01,16,12,4,2,20,14,34
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 60 anos y mas,2011-11-01,92,94,33,17,125,111,236
CHUMA,consulta externa,personas de 60 anos y mas,2011-11-01,86,124,29,38,115,162,277
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 60 anos y mas,2011-11-01,10,23,0,0,10,23,33
CKOCHAS,consulta externa,personas de 60 anos y mas,2011-11-01,61,81,3,2,64,83,147
CLIZA,consulta externa,personas de 60 anos y mas,2011-11-01,81,151,36,83,117,234,351
COBIJA,consulta externa,personas de 60 anos y mas,2011-11-01,95,128,41,64,136,192,328
COCAPATA,consulta externa,personas de 60 anos y mas,2011-11-01,12,20,5,5,17,25,42
COCHABAMBA,consulta externa,personas de 60 anos y mas,2011-11-01,6190,8258,7777,10312,13967,18570,32537
COIPASA,consulta externa,personas de 60 anos y mas,2011-11-01,5,4,0,0,5,4,9
COLCAPIRHUA,consulta externa,personas de 60 anos y mas,2011-11-01,115,100,141,84,256,184,440
"COLCHA ""K""",consulta externa,personas de 60 anos y mas,2011-11-01,86,120,13,11,99,131,230
COLLANA,consulta externa,personas de 60 anos y mas,2011-11-01,37,42,18,23,55,65,120
COLOMI,consulta externa,personas de 60 anos y mas,2011-11-01,36,48,1,1,37,49,86
COLPA BELGICA,consulta externa,personas de 60 anos y mas,2011-11-01,93,156,44,51,137,207,344
COLQUECHACA,consulta externa,personas de 60 anos y mas,2011-11-01,85,137,4,0,89,137,226
COLQUENCHA,consulta externa,personas de 60 anos y mas,2011-11-01,92,119,15,12,107,131,238
COLQUIRI,consulta externa,personas de 60 anos y mas,2011-11-01,48,76,22,9,70,85,155
COMANCHE,consulta externa,personas de 60 anos y mas,2011-11-01,55,42,4,0,59,42,101
COMARAPA,consulta externa,personas de 60 anos y mas,2011-11-01,103,134,26,26,129,160,289
COMBAYA,consulta externa,personas de 60 anos y mas,2011-11-01,27,35,2,2,29,37,66
CONCEPCION,consulta externa,personas de 60 anos y mas,2011-11-01,34,29,26,49,60,78,138
COPACABANA,consulta externa,personas de 60 anos y mas,2011-11-01,42,42,24,25,66,67,133
CORIPATA,consulta externa,personas de 60 anos y mas,2011-11-01,105,78,37,34,142,112,254
CORO CORO,consulta externa,personas de 60 anos y mas,2011-11-01,88,85,3,2,91,87,178
COROICO,consulta externa,personas de 60 anos y mas,2011-11-01,100,77,130,18,230,95,325
CORQUE,consulta externa,personas de 60 anos y mas,2011-11-01,36,33,4,1,40,34,74
COTAGAITA,consulta externa,personas de 60 anos y mas,2011-11-01,159,324,14,13,173,337,510
COTOCA,consulta externa,personas de 60 anos y mas,2011-11-01,31,38,0,0,31,38,69
CRUZ DE MACHACAMARCA,consulta externa,personas de 60 anos y mas,2011-11-01,1,2,0,0,1,2,3
CUATRO CAÑADAS,consulta externa,personas de 60 anos y mas,2011-11-01,61,61,1,5,62,66,128
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 60 anos y mas,2011-11-01,18,34,0,1,18,35,53
CUEVO,consulta externa,personas de 60 anos y mas,2011-11-01,33,71,11,30,44,101,145
CULPINA,consulta externa,personas de 60 anos y mas,2011-11-01,162,254,1,1,163,255,418
CURAHUARA DE CARANGAS,consulta externa,personas de 60 anos y mas,2011-11-01,27,41,1,0,28,41,69
CURVA,consulta externa,personas de 60 anos y mas,2011-11-01,17,35,0,0,17,35,52
DESAGUADERO,consulta externa,personas de 60 anos y mas,2011-11-01,54,42,13,15,67,57,124
EL ALTO,consulta externa,personas de 60 anos y mas,2011-11-01,3154,3590,2107,2259,5261,5849,11110
EL CHORO,consulta externa,personas de 60 anos y mas,2011-11-01,47,34,3,4,50,38,88
EL PUENTE(STC),consulta externa,personas de 60 anos y mas,2011-11-01,47,35,1,0,48,35,83
EL PUENTE(TJA),consulta externa,personas de 60 anos y mas,2011-11-01,96,166,1,2,97,168,265
EL TORNO,consulta externa,personas de 60 anos y mas,2011-11-01,654,671,50,50,704,721,1425
EL VILLAR,consulta externa,personas de 60 anos y mas,2011-11-01,98,131,1,3,99,134,233
ENTRE RIOS TRJ,consulta externa,personas de 60 anos y mas,2011-11-01,171,236,3,2,174,238,412
ENTRE RIOS CBBA,consulta externa,personas de 60 anos y mas,2011-11-01,61,62,9,6,70,68,138
ESCARA,consulta externa,personas de 60 anos y mas,2011-11-01,5,11,0,1,5,12,17
ESCOMA,consulta externa,personas de 60 anos y mas,2011-11-01,66,53,35,19,101,72,173
ESMERALDA,consulta externa,personas de 60 anos y mas,2011-11-01,5,6,1,7,6,13,19
EUCALIPTUS,consulta externa,personas de 60 anos y mas,2011-11-01,40,48,1,1,41,49,90
EUREKA (SANTOS MERCADO),consulta externa,personas de 60 anos y mas,2011-11-01,4,4,0,0,4,4,8
EXALTACION,consulta externa,personas de 60 anos y mas,2011-11-01,9,13,1,1,10,14,24
FERNANDEZ ALONSO,consulta externa,personas de 60 anos y mas,2011-11-01,77,99,3,5,80,104,184
FILADELFIA,consulta externa,personas de 60 anos y mas,2011-11-01,36,35,1,1,37,36,73
GENERAL SAAVEDRA,consulta externa,personas de 60 anos y mas,2011-11-01,72,110,5,14,77,124,201
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 60 anos y mas,2011-11-01,83,129,5,9,88,138,226
GUANAY,consulta externa,personas de 60 anos y mas,2011-11-01,129,86,12,11,141,97,238
GUAQUI,consulta externa,personas de 60 anos y mas,2011-11-01,71,85,9,3,80,88,168
GUAYARAMERIN,consulta externa,personas de 60 anos y mas,2011-11-01,356,397,238,216,594,613,1207
GUTIERREZ,consulta externa,personas de 60 anos y mas,2011-11-01,68,101,2,5,70,106,176
HUACARETA,consulta externa,personas de 60 anos y mas,2011-11-01,89,157,5,13,94,170,264
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 60 anos y mas,2011-11-01,25,38,4,3,29,41,70
HUACHACALLA,consulta externa,personas de 60 anos y mas,2011-11-01,17,11,0,0,17,11,28
HUANUNI,consulta externa,personas de 60 anos y mas,2011-11-01,119,127,76,94,195,221,416
HUARACAJE,consulta externa,personas de 60 anos y mas,2011-11-01,13,9,15,0,28,9,37
HUARINA,consulta externa,personas de 60 anos y mas,2011-11-01,74,65,55,45,129,110,239
HUAYLLAMARCA,consulta externa,personas de 60 anos y mas,2011-11-01,44,32,1,7,45,39,84
HUMANATA,consulta externa,personas de 60 anos y mas,2011-11-01,43,42,6,6,49,48,97
ICHOCA,consulta externa,personas de 60 anos y mas,2011-11-01,20,15,0,0,20,15,35
ICLA,consulta externa,personas de 60 anos y mas,2011-11-01,94,163,2,2,96,165,261
INCAHUASI,consulta externa,personas de 60 anos y mas,2011-11-01,57,103,4,0,61,103,164
INGAVI (HUMAITA),consulta externa,personas de 60 anos y mas,2011-11-01,21,16,2,0,23,16,39
INQUISIVI,consulta externa,personas de 60 anos y mas,2011-11-01,74,56,5,9,79,65,144
IRUPANA (VILLA DE LANZA),consulta externa,personas de 60 anos y mas,2011-11-01,112,111,36,32,148,143,291
IXIAMAS,consulta externa,personas de 60 anos y mas,2011-11-01,11,8,3,1,14,9,23
JESUS DE MACHACA,consulta externa,personas de 60 anos y mas,2011-11-01,269,336,70,121,339,457,796
LA ASUNTA,consulta externa,personas de 60 anos y mas,2011-11-01,72,49,57,15,129,64,193
LA GUARDIA,consulta externa,personas de 60 anos y mas,2011-11-01,120,156,11,6,131,162,293
LA PAZ,consulta externa,personas de 60 anos y mas,2011-11-01,10131,12789,10639,14837,20770,27626,48396
LA RIVERA,consulta externa,personas de 60 anos y mas,2011-11-01,2,4,0,0,2,4,6
LAGUNILLAS,consulta externa,personas de 60 anos y mas,2011-11-01,40,45,0,0,40,45,85
LAJA,consulta externa,personas de 60 anos y mas,2011-11-01,89,120,17,23,106,143,249
LAS CARRERAS,consulta externa,personas de 60 anos y mas,2011-11-01,54,73,5,1,59,74,133
LICOMA PAMPA,consulta externa,personas de 60 anos y mas,2011-11-01,42,28,22,21,64,49,113
LLALLAGUA,consulta externa,personas de 60 anos y mas,2011-11-01,195,153,9,23,204,176,380
LLICA,consulta externa,personas de 60 anos y mas,2011-11-01,73,88,0,3,73,91,164
LORETO,consulta externa,personas de 60 anos y mas,2011-11-01,25,30,4,4,29,34,63
LURIBAY,consulta externa,personas de 60 anos y mas,2011-11-01,113,98,9,5,122,103,225
MACHACAMARCA,consulta externa,personas de 60 anos y mas,2011-11-01,50,78,14,22,64,100,164
MACHARETI,consulta externa,personas de 60 anos y mas,2011-11-01,75,87,4,5,79,92,171
MAGDALENA,consulta externa,personas de 60 anos y mas,2011-11-01,30,24,103,152,133,176,309
MAIRANA,consulta externa,personas de 60 anos y mas,2011-11-01,49,54,3,3,52,57,109
MALLA,consulta externa,personas de 60 anos y mas,2011-11-01,13,17,0,2,13,19,32
MAPIRI,consulta externa,personas de 60 anos y mas,2011-11-01,83,87,1,0,84,87,171
MECAPACA,consulta externa,personas de 60 anos y mas,2011-11-01,33,38,2,5,35,43,78
MINEROS,consulta externa,personas de 60 anos y mas,2011-11-01,20,16,1,1,21,17,38
MIZQUE,consulta externa,personas de 60 anos y mas,2011-11-01,61,109,10,17,71,126,197
MOCOMOCO,consulta externa,personas de 60 anos y mas,2011-11-01,83,77,8,11,91,88,179
MOJINETE,consulta externa,personas de 60 anos y mas,2011-11-01,6,6,3,1,9,7,16
MOJOCOYA,consulta externa,personas de 60 anos y mas,2011-11-01,99,197,15,24,114,221,335
MONTEAGUDO,consulta externa,personas de 60 anos y mas,2011-11-01,514,690,57,65,571,755,1326
MONTERO,consulta externa,personas de 60 anos y mas,2011-11-01,640,678,187,239,827,917,1744
MORO MORO,consulta externa,personas de 60 anos y mas,2011-11-01,37,61,2,3,39,64,103
MOROCHATA,consulta externa,personas de 60 anos y mas,2011-11-01,26,26,1,1,27,27,54
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 60 anos y mas,2011-11-01,7,6,0,2,7,8,15
NAZACARA DE PACAJES,consulta externa,personas de 60 anos y mas,2011-11-01,5,4,1,1,6,5,11
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 60 anos y mas,2011-11-01,7,8,0,0,7,8,15
OCURI,consulta externa,personas de 60 anos y mas,2011-11-01,50,85,0,2,50,87,137
OKINAWA,consulta externa,personas de 60 anos y mas,2011-11-01,72,100,6,9,78,109,187
OMEREQUE,consulta externa,personas de 60 anos y mas,2011-11-01,50,84,0,2,50,86,136
ORURO,consulta externa,personas de 60 anos y mas,2011-11-01,3344,3930,1747,2070,5091,6000,11091
PADCAYA,consulta externa,personas de 60 anos y mas,2011-11-01,185,285,8,15,193,300,493
PADILLA,consulta externa,personas de 60 anos y mas,2011-11-01,229,363,84,123,313,486,799
PAILON,consulta externa,personas de 60 anos y mas,2011-11-01,54,69,16,13,70,82,152
PALCA,consulta externa,personas de 60 anos y mas,2011-11-01,89,106,4,4,93,110,203
PALOS BLANCOS,consulta externa,personas de 60 anos y mas,2011-11-01,480,98,125,74,605,172,777
PAMPA AULLAGAS,consulta externa,personas de 60 anos y mas,2011-11-01,11,9,0,0,11,9,20
PAMPA GRANDE,consulta externa,personas de 60 anos y mas,2011-11-01,18,34,1,1,19,35,54
PAPEL PAMPA,consulta externa,personas de 60 anos y mas,2011-11-01,142,132,26,34,168,166,334
PASORAPA,consulta externa,personas de 60 anos y mas,2011-11-01,23,53,0,4,23,57,80
PATACAMAYA,consulta externa,personas de 60 anos y mas,2011-11-01,120,97,12,14,132,111,243
PAZÑA,consulta externa,personas de 60 anos y mas,2011-11-01,47,62,12,11,59,73,132
PELECHUCO,consulta externa,personas de 60 anos y mas,2011-11-01,23,15,1,0,24,15,39
POCOATA,consulta externa,personas de 60 anos y mas,2011-11-01,91,127,1,1,92,128,220
POCONA,consulta externa,personas de 60 anos y mas,2011-11-01,51,92,1,7,52,99,151
POJO (CBBA),consulta externa,personas de 60 anos y mas,2011-11-01,24,49,0,1,24,50,74
POOPO,consulta externa,personas de 60 anos y mas,2011-11-01,60,63,15,31,75,94,169
PORCO,consulta externa,personas de 60 anos y mas,2011-11-01,14,34,1,0,15,34,49
POROMA,consulta externa,personas de 60 anos y mas,2011-11-01,93,111,7,2,100,113,213
PORONGO,consulta externa,personas de 60 anos y mas,2011-11-01,41,46,3,1,44,47,91
PORTACHUELO,consulta externa,personas de 60 anos y mas,2011-11-01,243,237,63,71,306,308,614
PORVENIR,consulta externa,personas de 60 anos y mas,2011-11-01,22,26,3,6,25,32,57
POSTRER VALLE,consulta externa,personas de 60 anos y mas,2011-11-01,25,35,9,16,34,51,85
POTOSI,consulta externa,personas de 60 anos y mas,2011-11-01,2139,2770,1241,1726,3380,4496,7876
PRESTO,consulta externa,personas de 60 anos y mas,2011-11-01,86,116,3,0,89,116,205
PUCARA,consulta externa,personas de 60 anos y mas,2011-11-01,22,40,2,1,24,41,65
PUCARANI,consulta externa,personas de 60 anos y mas,2011-11-01,217,203,67,40,284,243,527
PUERTO ACOSTA,consulta externa,personas de 60 anos y mas,2011-11-01,101,124,2,8,103,132,235
PUERTO CARABUCO,consulta externa,personas de 60 anos y mas,2011-11-01,116,111,8,5,124,116,240
PUERTO GONZALO MORENO,consulta externa,personas de 60 anos y mas,2011-11-01,62,46,23,20,85,66,151
PUERTO PEREZ,consulta externa,personas de 60 anos y mas,2011-11-01,99,79,6,7,105,86,191
PUERTO QUIJARRO,consulta externa,personas de 60 anos y mas,2011-11-01,114,124,0,5,114,129,243
PUERTO RICO,consulta externa,personas de 60 anos y mas,2011-11-01,66,46,1,2,67,48,115
PUERTO SILES,consulta externa,personas de 60 anos y mas,2011-11-01,4,0,0,0,4,0,4
PUERTO SUAREZ,consulta externa,personas de 60 anos y mas,2011-11-01,185,152,47,51,232,203,435
PUERTO VILLARROEL,consulta externa,personas de 60 anos y mas,2011-11-01,149,103,8,15,157,118,275
PUNA,consulta externa,personas de 60 anos y mas,2011-11-01,157,235,10,14,167,249,416
PUNATA,consulta externa,personas de 60 anos y mas,2011-11-01,160,244,80,153,240,397,637
QUIABAYA,consulta externa,personas de 60 anos y mas,2011-11-01,49,37,16,6,65,43,108
QUILLACOLLO,consulta externa,personas de 60 anos y mas,2011-11-01,664,720,490,661,1154,1381,2535
QUIME,consulta externa,personas de 60 anos y mas,2011-11-01,77,57,23,18,100,75,175
QUIRUSILLAS,consulta externa,personas de 60 anos y mas,2011-11-01,30,37,1,12,31,49,80
RAVELO,consulta externa,personas de 60 anos y mas,2011-11-01,130,187,2,15,132,202,334
REYES,consulta externa,personas de 60 anos y mas,2011-11-01,68,69,0,0,68,69,137
RIBERALTA,consulta externa,personas de 60 anos y mas,2011-11-01,420,437,62,47,482,484,966
ROBORE,consulta externa,personas de 60 anos y mas,2011-11-01,211,265,50,52,261,317,578
RURRENABAQUE,consulta externa,personas de 60 anos y mas,2011-11-01,16,15,0,0,16,15,31
SABAYA,consulta externa,personas de 60 anos y mas,2011-11-01,50,67,3,10,53,77,130
SACABA,consulta externa,personas de 60 anos y mas,2011-11-01,286,402,170,246,456,648,1104
SACABAMBA,consulta externa,personas de 60 anos y mas,2011-11-01,23,44,0,2,23,46,69
SACACA,consulta externa,personas de 60 anos y mas,2011-11-01,27,70,0,0,27,70,97
SAIPINA,consulta externa,personas de 60 anos y mas,2011-11-01,23,20,2,1,25,21,46
SALINAS DE GARCI MENDOZA,consulta externa,personas de 60 anos y mas,2011-11-01,41,56,2,5,43,61,104
SAMAIPATA,consulta externa,personas de 60 anos y mas,2011-11-01,121,195,6,3,127,198,325
SAN AGUSTIN,consulta externa,personas de 60 anos y mas,2011-11-01,17,30,2,2,19,32,51
SAN ANDRES,consulta externa,personas de 60 anos y mas,2011-11-01,36,25,6,8,42,33,75
SAN ANDRES DE MACHACA,consulta externa,personas de 60 anos y mas,2011-11-01,130,142,19,15,149,157,306
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 60 anos y mas,2011-11-01,10,11,0,1,10,12,22
SAN ANTONIO DE LOMERIO,consulta externa,personas de 60 anos y mas,2011-11-01,45,36,0,0,45,36,81
SAN BENITO,consulta externa,personas de 60 anos y mas,2011-11-01,41,93,30,37,71,130,201
SAN BORJA,consulta externa,personas de 60 anos y mas,2011-11-01,172,243,106,151,278,394,672
SAN BUENA VENTURA,consulta externa,personas de 60 anos y mas,2011-11-01,69,72,14,11,83,83,166
SAN CARLOS,consulta externa,personas de 60 anos y mas,2011-11-01,210,193,21,32,231,225,456
SAN IGNACIO,consulta externa,personas de 60 anos y mas,2011-11-01,219,186,58,66,277,252,529
SAN IGNACIO DE VELASCO,consulta externa,personas de 60 anos y mas,2011-11-01,274,296,19,36,293,332,625
SAN JAVIER(BNI),consulta externa,personas de 60 anos y mas,2011-11-01,5,11,0,1,5,12,17
SAN JAVIER(STC),consulta externa,personas de 60 anos y mas,2011-11-01,50,54,5,1,55,55,110
SAN JOAQUIN,consulta externa,personas de 60 anos y mas,2011-11-01,114,139,12,11,126,150,276
SAN JOSE DE CHIQUITOS,consulta externa,personas de 60 anos y mas,2011-11-01,72,104,20,16,92,120,212
SAN JUAN DE YAPACANI,consulta externa,personas de 60 anos y mas,2011-11-01,58,38,8,5,66,43,109
SAN JULIAN,consulta externa,personas de 60 anos y mas,2011-11-01,170,217,9,5,179,222,401
SAN LORENZO(PND),consulta externa,personas de 60 anos y mas,2011-11-01,3,4,0,0,3,4,7
SAN LORENZO(TJA),consulta externa,personas de 60 anos y mas,2011-11-01,172,250,13,16,185,266,451
SAN LUCAS,consulta externa,personas de 60 anos y mas,2011-11-01,706,522,5,6,711,528,1239
SAN MATIAS,consulta externa,personas de 60 anos y mas,2011-11-01,77,75,16,8,93,83,176
SAN MIGUEL DE VELASCO,consulta externa,personas de 60 anos y mas,2011-11-01,14,23,15,28,29,51,80
SAN PABLO DE LIPEZ,consulta externa,personas de 60 anos y mas,2011-11-01,15,22,0,3,15,25,40
SAN PEDRO,consulta externa,personas de 60 anos y mas,2011-11-01,142,128,17,18,159,146,305
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 60 anos y mas,2011-11-01,58,113,1,1,59,114,173
SAN PEDRO DE CURAHUARA,consulta externa,personas de 60 anos y mas,2011-11-01,117,147,23,23,140,170,310
SAN PEDRO DE QUEMES,consulta externa,personas de 60 anos y mas,2011-11-01,5,5,0,1,5,6,11
