,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
PORCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,5,8,12,9,17,17,34
POROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,4,3,4,4,8,7,15
PORONGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,12,4,4,2,16,6,22
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,1,2,2,1,3,3,6
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,0,1,0,1,0,2,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,175,165,69,58,244,223,467
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,3,0,6,5,9,5,14
PUCARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,1,2,0,0,1,2,3
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,9,11,8,5,17,16,33
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,1,1,0,1,1,2,3
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,3,1,3,3,6,4,10
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,4,1,0,0,4,1,5
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,2,2,1,0,3,2,5
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,10,8,4,7,14,15,29
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,3,2,1,2,4,4,8
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,12,10,5,9,17,19,36
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,41,35,10,15,51,50,101
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,3,5,4,4,7,9,16
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,22,25,9,8,31,33,64
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,0,1,1,2,1,3,4
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,68,73,62,67,130,140,270
QUIME,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,3,3,3,3,6,6,12
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,0,2,0,0,0,2,2
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,0,2,5,5,5,7,12
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,0,2,1,13,1,15,16
REYES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,10,7,12,9,22,16,38
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,90,73,29,27,119,100,219
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,7,4,0,1,7,5,12
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,13,8,7,9,20,17,37
SABAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,1,2,0,0,1,2,3
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,93,95,29,26,122,121,243
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,0,2,0,1,0,3,3
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,10,7,8,8,18,15,33
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,2,0,3,3,5,3,8
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,3,3,0,3,3,6,9
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,8,5,0,1,8,6,14
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,5,2,9,9,14,11,25
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,0,0,2,1,2,1,3
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,0,1,0,0,0,1,1
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,4,2,0,2,4,4,8
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,6,7,2,0,8,7,15
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,26,24,20,15,46,39,85
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,1,1,3,0,4,1,5
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,10,9,1,4,11,13,24
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,12,10,15,14,27,24,51
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,53,49,9,9,62,58,120
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,1,2,1,1,2,3,5
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,16,8,1,0,17,8,25
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,4,4,2,0,6,4,10
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,13,10,13,15,26,25,51
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,1,1,0,1,1,2,3
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,23,23,6,1,29,24,53
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,2,2,4,4,6,6,12
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,14,9,0,0,14,9,23
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,20,6,6,5,26,11,37
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,8,13,7,4,15,17,32
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,9,2,6,1,15,3,18
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,3,1,0,0,3,1,4
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,2,5,12,5,14,10,24
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,8,8,14,13,22,21,43
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,3,0,1,1,4,1,5
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,7,7,1,1,8,8,16
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,2,2,1,0,3,2,5
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,0,0,0,1,0,1,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,2,3,6,2,8,5,13
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,0,2,4,6,4,8,12
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,5,5,1,1,6,6,12
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,10,12,4,5,14,17,31
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,764,679,127,124,891,803,1694
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,7,5,0,0,7,5,12
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,7,11,1,1,8,12,20
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,2,3,0,1,2,4,6
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,5,3,3,5,8,8,16
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,2,1,0,3,2,4,6
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,1,2,3,3,4,5,9
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,4,3,0,0,4,3,7
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,0,1,1,0,1,1,2
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,4,1,0,0,4,1,5
SENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,11,9,5,4,16,13,29
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,14,20,3,3,17,23,40
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,6,4,4,4,10,8,18
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,2,3,1,0,3,3,6
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,45,34,9,11,54,45,99
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,1,1,2,2,3,3,6
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,3,5,0,0,3,5,8
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,11,8,10,5,21,13,34
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,185,158,11,8,196,166,362
TACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,0,1,0,0,0,1,1
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,1,1,0,3,1,4,5
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,3,1,3,1,6,2,8
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,7,2,4,2,11,4,15
TAHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,1,0,0,0,1,0,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,11,11,9,4,20,15,35
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,4,5,2,3,6,8,14
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,3,2,0,0,3,2,5
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,8,5,0,0,8,5,13
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,93,118,35,24,128,142,270
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,2,2,4,3,6,5,11
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,7,7,2,5,9,12,21
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,4,2,0,1,4,3,7
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,3,3,4,2,7,5,12
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,3,5,1,2,4,7,11
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,21,25,19,8,40,33,73
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,2,6,9,12,11,18,29
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,1,0,0,0,1,0,1
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,2,2,1,0,3,2,5
TODOS SANTOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,0,2,0,0,0,2,2
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,1,4,1,0,2,4,6
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,2,2,0,1,2,3,5
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,0,1,2,0,2,1,3
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,3,3,3,4,6,7,13
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,3,6,3,2,6,8,14
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,15,5,5,2,20,7,27
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,1,0,0,0,1,0,1
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,61,67,53,43,114,110,224
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,24,29,5,4,29,33,62
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,2,2,3,1,5,3,8
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,3,2,2,2,5,4,9
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,9,11,7,10,16,21,37
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,7,8,1,1,8,9,17
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,1,3,1,2,2,5,7
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,12,9,8,6,20,15,35
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,11,15,1,0,12,15,27
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,19,20,2,4,21,24,45
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,0,0,8,0,8,0,8
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,1,4,4,5,5,9,14
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,11,10,5,6,16,16,32
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,1,0,1,4,2,4,6
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,2,5,4,4,6,9,15
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,3,3,0,0,3,3,6
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,58,54,10,11,68,65,133
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,0,0,3,2,3,2,5
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,20,23,1,3,21,26,47
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,26,21,25,16,51,37,88
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,8,5,0,1,8,6,14
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,3,0,0,0,3,0,3
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,71,85,10,7,81,92,173
YACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,1,3,1,1,2,4,6
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,36,27,14,6,50,33,83
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,3,1,1,1,4,2,6
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,2,2,3,3,5,5,10
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,15,12,22,29,37,41,78
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,5,3,0,0,5,3,8
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,0,1,3,3,3,4,7
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,1,1,2,1,3,2,5
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-10-01,3,2,2,2,5,4,9
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,0,1,1,0,1,1,2
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,7,14,3,6,10,20,30
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,23,21,2,2,25,23,48
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,9,5,7,2,16,7,23
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,0,1,2,0,2,1,3
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,1,1,0,0,1,1,2
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,3,6,3,3,6,9,15
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,6,3,1,1,7,4,11
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,0,1,0,0,0,1,1
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,0,1,0,0,0,1,1
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,2,0,1,5,3,5,8
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,10,4,8,6,18,10,28
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,0,0,0,1,0,1,1
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,5,1,0,0,5,1,6
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,15,9,3,4,18,13,31
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,4,6,2,1,6,7,13
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,23,23,3,0,26,23,49
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,3,6,0,0,3,6,9
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,1,2,3,0,4,2,6
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,3,1,0,1,3,2,5
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,4,1,2,2,6,3,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,7,12,12,12,19,24,43
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,3,10,4,2,7,12,19
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,3,5,0,1,3,6,9
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,0,0,1,2,1,2,3
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,0,0,0,2,0,2,2
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,1,1,0,0,1,1,2
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,1,1,0,1,1,2,3
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,18,11,1,0,19,11,30
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,10,15,5,5,15,20,35
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,0,0,2,3,2,3,5
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,2,0,0,0,2,0,2
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,0,0,1,2,1,2,3
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,6,5,1,1,7,6,13
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,6,18,9,7,15,25,40
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,2,4,1,2,3,6,9
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,2,10,2,1,4,11,15
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,6,2,0,0,6,2,8
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,0,0,2,0,2,0,2
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,2,1,4,1,6,2,8
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,11,4,1,1,12,5,17
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,1,0,0,2,1,2,3
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,10,21,6,5,16,26,42
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,10,16,1,2,11,18,29
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,2,4,1,1,3,5,8
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,12,11,4,3,16,14,30
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,28,34,2,6,30,40,70
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,3,4,7,5,10,9,19
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,4,5,1,0,5,5,10
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,2,0,2,0,4,0,4
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,2,0,1,0,3,0,3
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,17,16,5,9,22,25,47
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,4,6,0,1,4,7,11
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,5,5,25,25,30,30,60
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,0,0,0,3,0,3,3
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,1,1,4,6,5,7,12
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,19,12,6,2,25,14,39
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,1,1,0,2,1,3,4
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,2,0,1,0,3,0,3
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,1,1,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,13,8,6,3,19,11,30
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,2,0,3,2,5,2,7
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,0,1,4,6,4,7,11
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,2,2,0,2,2,4,6
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,12,12,4,6,16,18,34
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,33,23,25,21,58,44,102
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,7,9,11,6,18,15,33
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,386,377,38,36,424,413,837
COIPASA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,0,0,0,1,0,1,1
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,20,21,3,2,23,23,46
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,4,4,3,1,7,5,12
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,1,1,0,0,1,1,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,9,11,0,9,9,20,29
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,3,4,2,2,5,6,11
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2023-11-01,7,4,2,2,9,6,15
