,group,variable,month,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
POCOATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,2,4,4,3,6,7,13
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,1,3,0,0,1,3,4
POOPO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,4,5,0,0,4,5,9
PORCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,6,2,2,2,8,4,12
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,2,8,0,0,2,8,10
PORVENIR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,4,5,0,2,4,7,11
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,78,67,10,5,88,72,160
PRESTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,0,0,1,1,1,1,2
PUCARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,3,3,2,4,5,7,12
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,0,1,0,0,0,1,1
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,0,0,2,0,2,0,2
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,2,4,1,3,3,7,10
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,8,15,0,0,8,15,23
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,22,16,1,4,23,20,43
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,1,0,3,2,4,2,6
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,1,2,1,0,2,2,4
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,0,0,0,1,0,1,1
RAVELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,0,0,1,0,1,0,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,61,63,10,6,71,69,140
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,0,1,0,0,0,1,1
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,0,0,4,2,4,2,6
SACACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,0,0,3,2,3,2,5
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,3,2,2,2,5,4,9
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,1,0,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,14,14,5,9,19,23,42
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,8,11,6,8,14,19,33
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,3,2,1,2,4,4,8
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,31,35,5,4,36,39,75
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,8,11,1,0,9,11,20
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,9,16,16,8,25,24,49
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,3,2,0,1,3,3,6
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,0,2,0,0,0,2,2
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,0,2,0,0,0,2,2
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,8,6,3,4,11,10,21
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,1,0,1,1,2,1,3
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,3,4,0,0,3,4,7
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,5,5,0,1,5,6,11
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,0,0,0,2,0,2,2
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,4,5,1,0,5,5,10
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,0,0,8,3,8,3,11
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,7,4,0,0,7,4,11
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,786,752,140,134,926,886,1812
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,0,1,0,0,0,1,1
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,3,3,1,1,4,4,8
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,3,3,0,0,3,3,6
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,0,0,0,1,0,1,1
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,3,2,1,1,4,3,7
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,23,21,6,3,29,24,53
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,0,0,1,1,1,1,2
SORATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,3,3,2,1,5,4,9
SUCRE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,49,43,1,0,50,43,93
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,0,2,0,0,0,2,2
TAPACARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,0,0,0,2,0,2,2
TARIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,15,10,2,3,17,13,30
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,0,0,4,2,4,2,6
TOLEDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,0,1,0,0,0,1,1
TOMAVE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,2,0,0,0,2,0,2
TORO TORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,1,1,3,5,4,6,10
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,2,1,0,0,2,1,3
TUPIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,8,6,0,2,8,8,16
UMALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,1,0,0,0,1,0,1
UNCIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,1,4,1,2,2,6,8
URUBICHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,10,12,1,0,11,12,23
UYUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,7,11,0,0,7,11,18
VIACHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,11,14,2,4,13,18,31
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,2,0,0,0,2,0,2
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,19,14,1,1,20,15,35
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,2,0,0,0,2,0,2
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,0,3,0,0,0,3,3
VILLAZON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,13,13,2,0,15,13,28
WARNES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,34,38,0,2,34,40,74
YACUIBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,33,43,7,6,40,49,89
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,0,1,0,0,0,1,1
YANACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,1,4,0,0,1,4,5
YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,5,3,2,2,7,5,12
YOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,0,0,1,0,1,0,1
YOTALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,1,1,0,1,1,2,3
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-08-01,0,1,0,0,0,1,1
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,2,0,1,0,3,0,3
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,0,2,0,0,0,2,2
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,0,0,0,2,0,2,2
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,1,1,0,0,1,1,2
ANZALDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,5,6,0,0,5,6,11
APOLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,1,0,4,1,5,1,6
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,6,3,0,0,6,3,9
ATOCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,1,0,0,0,1,0,1
BATALLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,2,1,0,0,2,1,3
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,0,0,0,1,0,1,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,2,5,0,0,2,5,7
BETANZOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,10,10,3,1,13,11,24
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,0,1,0,0,0,1,1
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,7,6,0,1,7,7,14
CAJUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,4,2,0,0,4,2,6
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,1,1,8,7,9,8,17
CAMIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,4,5,0,0,4,5,9
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,4,4,0,0,4,4,8
CARAPARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,6,4,0,0,6,4,10
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,12,15,2,3,14,18,32
CHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,3,3,0,0,3,3,6
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,5,3,10,9,15,12,27
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,2,1,0,0,2,1,3
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,1,0,0,0,1,0,1
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,1,1,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,7,5,0,1,7,6,13
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,1,1,0,0,1,1,2
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,4,4,2,2,6,6,12
COBIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,6,11,0,1,6,12,18
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,66,54,4,2,70,56,126
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,1,0,0,0,1,0,1
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,0,3,0,0,0,3,3
COMARAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,2,4,0,3,2,7,9
CORIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,8,5,0,0,8,5,13
COROICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,6,7,2,5,8,12,20
CORQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,3,2,0,0,3,2,5
COTOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,11,7,0,0,11,7,18
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,1,2,1,0,2,2,4
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,6,0,0,0,6,0,6
EL ALTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,175,150,56,44,231,194,425
EL TORNO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,12,6,0,0,12,6,18
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,3,5,0,0,3,5,8
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,1,2,0,0,1,2,3
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,5,4,0,0,5,4,9
HUANUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,1,1,9,2,10,3,13
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,0,1,0,0,0,1,1
ICHOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,0,1,0,0,0,1,1
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,0,1,0,0,0,1,1
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,4,1,2,0,6,1,7
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,8,7,0,0,8,7,15
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,12,8,0,0,12,8,20
LA PAZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,155,145,12,8,167,153,320
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,7,14,58,50,65,64,129
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,2,1,0,0,2,1,3
MAPIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,3,4,2,4,5,8,13
MINEROS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,3,1,0,0,3,1,4
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,1,0,0,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,54,67,17,16,71,83,154
OCURI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,0,0,1,0,1,0,1
ORURO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,132,107,8,4,140,111,251
PAILON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,10,12,9,12,19,24,43
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,0,2,0,1,0,3,3
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,9,10,0,0,9,10,19
POCOATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,4,6,0,0,4,6,10
POOPO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,0,0,5,1,5,1,6
PORCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,4,6,0,0,4,6,10
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,1,2,1,4,2,6,8
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,51,54,6,5,57,59,116
PRESTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,0,0,0,3,0,3,3
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,2,7,0,2,2,9,11
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,9,11,6,4,15,15,30
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,3,2,0,3,3,5,8
RAVELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,0,0,1,1,1,1,2
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,20,26,0,0,20,26,46
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,4,5,2,2,6,7,13
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,12,9,0,1,12,10,22
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,5,10,4,1,9,11,20
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,1,2,1,1,2,3,5
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,20,15,17,14,37,29,66
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,8,8,26,22,34,30,64
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,1,1,0,0,1,1,2
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,0,1,0,0,0,1,1
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,0,0,0,3,0,3,3
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,1,1,0,0,1,1,2
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,1,2,3,2,4,4,8
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,4,0,0,0,4,0,4
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,430,443,255,208,685,651,1336
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,1,3,3,0,4,3,7
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,0,0,1,0,1,0,1
SORATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,2,1,0,0,2,1,3
SUCRE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,13,14,0,0,13,14,27
TARIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,6,4,1,1,7,5,12
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,0,0,2,2,2,2,4
TOLEDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,1,1,2,2,3,3,6
TORO TORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,2,0,1,5,3,5,8
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,1,1,0,0,1,1,2
TUPIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,1,0,1,0,2,0,2
TURCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,0,0,4,2,4,2,6
UNCIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,1,1,0,2,1,3,4
UYUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,1,8,0,0,1,8,9
VIACHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,1,1,0,0,1,1,2
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,11,7,2,3,13,10,23
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,0,0,1,0,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,0,0,2,0,2,0,2
VILLAZON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,12,10,0,1,12,11,23
WARNES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,7,12,1,1,8,13,21
YACUIBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,31,21,9,10,40,31,71
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,0,1,0,0,0,1,1
YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,2,0,1,1,3,1,4
YOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,1,0,0,0,1,0,1
YOTALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,1,0,0,0,1,0,1
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-09-01,0,0,1,1,1,1,2
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-10-01,0,2,1,0,1,2,3
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-10-01,1,1,0,0,1,1,2
ATOCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-10-01,2,1,0,0,2,1,3
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-10-01,2,2,0,0,2,2,4
BETANZOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-10-01,3,4,0,0,3,4,7
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-10-01,2,2,0,1,2,3,5
CAJUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-10-01,4,8,0,0,4,8,12
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-10-01,0,0,1,0,1,0,1
CARAPARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-10-01,5,1,0,0,5,1,6
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-10-01,12,14,3,1,15,15,30
CHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-10-01,0,1,0,0,0,1,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-10-01,2,4,4,2,6,6,12
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-10-01,0,1,0,0,0,1,1
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-10-01,0,2,0,0,0,2,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-10-01,5,1,3,1,8,2,10
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-10-01,3,2,0,0,3,2,5
COBIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-10-01,6,14,1,1,7,15,22
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-10-01,34,27,4,2,38,29,67
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-10-01,0,1,0,0,0,1,1
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-10-01,1,1,1,1,2,2,4
COMARAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-10-01,0,0,0,1,0,1,1
CORIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-10-01,3,6,3,3,6,9,15
COROICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-10-01,3,5,2,2,5,7,12
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-10-01,1,1,0,0,1,1,2
EL ALTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-10-01,84,86,62,61,146,147,293
