,group,variable,month,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS FUERA,PENTAVALENTE 2DA DOSIS FUERA,TOTALES,TOTALES,TOTALES
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-07-01,0,1,1,0,1,1,2
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-07-01,0,0,0,1,0,1,1
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-07-01,1,0,1,0,2,0,2
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-07-01,1,1,0,1,1,2,3
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-07-01,0,2,0,0,0,2,2
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-07-01,2,2,0,3,2,5,7
TACACOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-07-01,0,1,0,0,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-07-01,2,1,1,0,3,1,4
TIPUANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-07-01,0,1,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-07-01,0,0,1,0,1,0,1
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-07-01,0,1,0,0,0,1,1
TOLATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-07-01,0,0,0,1,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-07-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-07-01,5,1,7,11,12,12,24
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-07-01,1,1,0,0,1,1,2
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-07-01,1,0,0,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-07-01,1,0,1,0,2,0,2
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-07-01,0,1,0,1,0,2,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-07-01,0,1,0,0,0,1,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-07-01,1,0,4,2,5,2,7
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-07-01,3,5,0,0,3,5,8
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-07-01,1,0,1,0,2,0,2
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-07-01,0,0,1,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,1,1,0,0,1,1,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,1,0,1,0,2,0,2
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,1,0,0,0,1,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,4,1,0,0,4,1,5
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,1,2,0,2,1,3
CAJUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,0,0,1,0,1,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,0,0,1,0,1,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,1,4,2,4,3,7
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,1,4,2,4,3,7
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,1,0,0,0,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,0,1,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,0,2,0,2,0,2
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,4,13,4,6,8,19,27
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,1,1,0,0,1,1,2
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,1,0,0,0,1,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,1,0,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,1,0,1,0,2,2
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,1,1,0,0,1,1,2
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,1,0,0,0,1,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,3,5,1,1,4,6,10
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,0,2,2,2,2,4
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,1,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,9,6,7,14,16,20,36
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,2,2,0,0,2,2,4
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,1,1,2,1,3,2,5
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,1,0,0,0,1,1
GUANAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,1,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,1,1,1,0,2,1,3
HUACARAJE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,1,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,0,2,0,2,0,2
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,0,0,1,0,1,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,0,1,1,1,1,2
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,0,1,1,1,1,2
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,2,2,0,1,2,3,5
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,2,3,1,3,3,6
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,6,2,0,1,6,3,9
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,1,0,0,0,1,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,0,1,0,1,0,1
MAPIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,1,0,0,0,1,0,1
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,1,0,0,0,1,0,1
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,1,0,0,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,2,0,0,3,2,3,5
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,4,2,1,1,5,3,8
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,2,0,0,0,2,0,2
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,1,0,0,0,1,1
PORCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,1,0,1,0,2,2
PORONGO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,2,6,0,2,2,8,10
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,0,1,2,1,2,3
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,1,2,1,4,2,6,8
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,1,1,0,0,1,1,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,2,1,2,2,4,3,7
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,0,1,0,1,0,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,8,0,1,0,9,9
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,1,0,0,0,1,1
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,1,0,0,0,1,0,1
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,7,3,5,3,12,6,18
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,6,4,2,2,8,6,14
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,1,1,1,0,2,1,3
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,1,1,0,0,1,1,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,1,0,5,0,6,6
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,0,0,1,0,1,1
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,2,2,0,1,2,3,5
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,0,1,1,1,1,2
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,0,0,1,0,1,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,29,32,49,41,78,73,151
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,0,1,0,1,0,1
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,1,1,0,0,1,1,2
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,1,0,2,0,3,3
SORACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,1,0,0,0,1,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,3,4,1,0,4,4,8
TARATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,1,0,0,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,1,0,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,1,1,0,0,1,1,2
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,0,0,1,0,1,1
TOLATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,1,0,0,0,1,0,1
TORO TORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,0,0,1,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,2,6,0,0,2,6,8
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,2,3,0,0,2,3,5
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,1,0,1,0,2,2
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,1,1,0,1,1,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,3,2,0,0,3,2,5
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,1,0,0,0,1,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,1,0,0,1,1,1,2
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,7,4,0,0,7,4,11
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,0,1,0,1,0,2,2
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-08-01,1,0,0,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,2,1,0,0,2,1,3
APOLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,0,1,0,1,0,1
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,1,0,0,0,1,1
CALACOTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,0,1,0,1,0,1
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,1,1,0,0,1,1,2
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,0,1,1,1,1,2
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,1,0,8,5,9,5,14
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,2,0,0,0,2,2
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,1,0,0,0,1,1
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,0,0,1,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,8,5,1,2,9,7,16
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,1,1,0,0,1,1,2
COMARAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,1,0,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,1,0,0,0,1,0,1
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,1,0,0,0,1,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,1,1,0,0,1,1,2
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,1,1,0,1,1,2
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,13,5,8,7,21,12,33
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,1,0,1,3,2,3,5
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,1,0,0,0,1,1
GUANAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,0,0,1,0,1,1
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,1,0,0,0,1,0,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,0,2,1,2,1,3
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,1,2,0,0,1,2,3
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,1,2,1,2,2,4,6
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,6,7,3,0,9,7,16
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,1,0,1,0,2,2
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,4,1,1,1,5,2,7
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,4,1,2,2,6,3,9
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,3,0,12,17,15,17,32
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,1,0,0,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,1,1,0,0,1,1,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,2,1,3,3,5,4,9
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,0,0,2,0,2,2
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,2,0,0,0,2,2
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,1,0,2,0,3,3
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,1,1,0,1,1,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,0,2,2,2,2,4
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,1,0,0,0,1,0,1
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,0,0,1,0,1,1
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,0,1,0,1,0,1
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,3,1,0,0,3,1,4
SACACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,0,0,1,0,1,1
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,1,0,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,1,0,0,0,1,1
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,1,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,9,5,1,2,10,7,17
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,2,5,4,5,6,11
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,0,1,1,1,1,2
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,1,0,0,0,1,0,1
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,0,0,2,0,2,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,0,1,6,1,6,7
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,0,2,1,2,1,3
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,1,0,0,0,1,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,1,3,0,1,1,4,5
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,11,20,56,53,67,73,140
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,1,0,0,0,1,1
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,0,1,0,1,0,1
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,1,0,0,0,1,0,1
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,2,1,0,1,2,3
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,1,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,1,0,0,0,1,1
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,1,1,0,0,1,1,2
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,0,0,1,0,1,1
TACACOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,1,0,0,0,1,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,0,1,0,1,0,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,0,1,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,0,1,0,1,0,1
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,1,0,0,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,1,1,0,1,1,2,3
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,1,2,0,0,1,2,3
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,1,1,0,0,1,1,2
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,1,0,0,0,1,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,1,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,2,1,0,2,2,3,5
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,1,0,2,0,3,0,3
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,2,3,0,1,2,4,6
YACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,1,0,0,0,1,0,1
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,0,0,2,1,2,1,3
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-09-01,1,0,1,0,2,0,2
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,0,0,1,1,1,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,0,1,0,1,0,1
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,0,0,0,1,0,1
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,0,0,1,0,1,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,1,0,0,1,1,2
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,0,3,1,4,1,5
CAMARGO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,0,0,1,0,1,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,0,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,0,2,0,2,0,2
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,0,1,3,2,3,5
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,1,0,1,1,2,3
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,0,1,0,1,0,1
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,0,0,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,9,10,12,8,21,18,39
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,2,0,0,0,2,2
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,1,0,0,1,1,2
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,0,0,0,1,0,1
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,1,0,0,0,1,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,1,1,0,2,1,3
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,0,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,11,6,16,10,27,16,43
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,1,0,1,0,2,0,2
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,2,3,2,3,4,7
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,0,1,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,pentavalente 2da dosis,2023-10-01,0,1,1,1,1,2,3
