,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,0,1,2,1,2,3
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,6,5,1,1,7,6,13
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,6,18,8,5,14,23,37
CAIROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,4,1,2,3,6,9
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,10,3,1,5,11,16
CAJUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,6,2,0,0,6,2,8
CALACOTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,0,2,0,2,0,2
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,1,4,1,6,2,8
CAMARGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,11,4,1,1,12,5,17
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,0,0,2,1,2,3
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,10,20,6,5,16,25,41
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,10,16,1,2,11,18,29
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,4,1,1,2,5,7
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,12,11,4,3,16,14,30
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,28,34,2,6,30,40,70
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,2,7,6,9,8,17
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,4,5,1,0,5,5,10
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,0,2,0,4,0,4
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,0,1,0,3,0,3
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,17,16,5,9,22,25,47
CHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,4,6,0,1,4,7,11
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,5,5,25,25,30,30,60
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,0,0,3,0,3,3
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,1,4,6,5,7,12
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,19,12,6,2,25,14,39
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,1,0,2,1,3,4
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,0,1,0,3,0,3
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,1,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,13,8,6,3,19,11,30
CHUMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,0,3,2,5,2,7
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,0,4,6,5,6,11
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,2,0,2,2,4,6
CLIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,12,12,4,6,16,18,34
COBIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,33,23,25,21,58,44,102
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,7,9,11,6,18,15,33
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,392,382,35,34,427,416,843
COIPASA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,0,0,1,0,1,1
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,21,21,3,2,24,23,47
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,4,4,3,1,7,5,12
COLLANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,1,0,0,1,1,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,9,11,1,9,10,20,30
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,3,4,2,2,5,6,11
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,7,4,2,2,9,6,15
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,3,3,3,2,6,5,11
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,6,9,1,8,7,17,24
COMANCHE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,4,0,0,0,4,4
COMARAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,14,6,3,3,17,9,26
COMBAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,0,0,1,0,1,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,25,9,3,4,28,13,41
COPACABANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,6,5,1,3,7,8,15
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,14,8,1,3,15,11,26
CORO CORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,2,1,1,3,3,6
COROICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,6,9,3,3,9,12,21
CORQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,4,2,0,1,4,3,7
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,15,17,6,5,21,22,43
COTOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,47,40,9,9,56,49,105
CRUZ DE MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,0,0,1,0,1,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,10,11,0,3,10,14,24
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,0,2,3,2,3,5
CUEVO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,1,0,2,2,3,5
CULPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,10,6,6,7,16,13,29
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,2,1,1,2,3,5
CURVA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,2,0,1,1,3,4
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,5,4,0,0,5,4,9
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,375,357,229,196,604,553,1157
EL CHORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,2,5,0,7,2,9
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,8,15,0,1,8,16,24
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,3,4,5,1,8,5,13
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,36,37,2,0,38,37,75
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,1,1,0,1,1,2
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,6,13,4,3,10,16,26
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,15,24,6,7,21,31,52
ESCOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,4,1,1,5,5,6,11
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,1,0,1,1,2,3
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,0,0,2,0,2,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,0,5,11,7,11,18
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,5,0,2,8,7,8,15
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,3,0,1,1,4,5
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,11,5,4,2,15,7,22
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,3,5,2,2,5,7,12
GUANAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,8,10,6,5,14,15,29
GUAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,3,1,0,0,3,1,4
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,29,18,3,2,32,20,52
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,8,12,5,5,13,17,30
HUACARAJE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,2,0,0,0,2,2
HUACARETA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,9,2,2,4,11,6,17
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,0,0,1,0,1,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,4,1,6,5,10,6,16
HUARINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,6,2,2,0,8,2,10
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,2,0,0,2,2,4
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,1,1,0,2,1,3
HUMANATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,0,1,1,2,1,3
ICHOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,0,0,1,0,1,1
ICLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,1,2,1,3,2,5
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,5,9,5,9,10,18,28
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,0,1,3,1,3,4
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,4,10,3,11,7,18
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,6,7,7,5,13,12,25
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,2,2,4,4,6,10
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,6,7,3,1,9,8,17
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,22,32,3,2,25,34,59
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,92,75,10,3,102,78,180
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,354,346,19,12,373,358,731
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,1,5,3,6,4,10
LAJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,9,6,4,0,13,6,19
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,2,0,0,2,2,4
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,1,0,0,2,1,3
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,19,15,18,37,37,52,89
LLICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,1,2,1,2,2,4
LURIBAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,3,3,3,2,6,5,11
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,2,2,1,4,3,7
MACHARETI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,2,0,2,2,4,6
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,4,3,4,6,8,9,17
MAIRANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,10,13,1,1,11,14,25
MALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,1,0,0,1,1,2
MAPIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,9,16,2,3,11,19,30
MECAPACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,6,7,1,1,7,8,15
MINEROS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,12,19,2,1,14,20,34
MIZQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,5,13,2,1,7,14,21
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,6,2,2,2,8,4,12
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,0,0,0,2,0,2
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,9,6,2,0,11,6,17
MONTERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,67,55,17,20,84,75,159
MORO MORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,2,0,0,1,2,3
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,3,6,5,7,8,15
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,0,3,4,4,4,8
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,0,0,2,0,2,2
OCURI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,3,1,5,3,8,4,12
OKINAWA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,9,7,3,5,12,12,24
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,1,8,3,9,4,13
ORURO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,186,200,13,8,199,208,407
PADCAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,9,6,4,3,13,9,22
PADILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,4,3,1,0,5,3,8
PAILON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,15,13,11,7,26,20,46
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,15,11,12,10,27,21,48
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,4,0,0,2,4,6
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,5,2,3,4,8,12
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,1,0,2,2,3,5
PASORAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,1,1,1,1,2,3
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,13,19,5,10,18,29,47
PAZÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,3,3,2,0,5,3,8
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,6,8,1,1,7,9,16
POCOATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,4,3,13,13,17,16,33
POCONA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,9,4,2,6,11,10,21
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,4,4,4,4,8,8,16
POOPO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,2,2,3,2,5,7
PORCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,6,2,3,1,9,3,12
POROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,4,2,3,4,7,11
PORONGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,5,2,4,1,9,3,12
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,15,7,3,0,18,7,25
PORVENIR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,1,3,8,3,9,12
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,1,0,0,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,156,127,29,24,185,151,336
PRESTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,1,7,2,7,3,10
PUCARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,2,0,0,2,2,4
PUCARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,11,11,10,5,21,16,37
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,3,4,1,6,4,10
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,4,4,2,1,6,5,11
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,3,4,2,5,5,10
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,0,1,3,1,3,4
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,9,8,3,3,12,11,23
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,5,4,2,1,7,5,12
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,0,1,1,1,1,2
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,9,11,14,11,23,22,45
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,43,29,11,6,54,35,89
PUNA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,4,8,9,5,13,13,26
PUNATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,12,20,5,7,17,27,44
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,1,0,0,2,1,3
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,57,70,68,62,125,132,257
QUIME,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,7,1,0,3,7,4,11
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,3,0,0,0,3,3
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,2,5,5,5,7,12
RAVELO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,1,5,9,5,10,15
REYES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,11,6,3,0,14,6,20
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,63,68,12,7,75,75,150
ROBORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,13,14,1,2,14,16,30
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,6,7,5,9,11,16,27
SABAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,1,0,0,1,1,2
SACABA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,75,76,26,23,101,99,200
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,0,1,0,2,0,2
SACACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,6,5,9,7,15,12,27
SAIPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,6,1,3,2,9,11
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,5,1,1,3,6,4,10
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,5,4,2,5,7,12
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,0,0,0,2,0,2
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,3,3,7,8,10,11,21
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,2,0,0,1,2,3
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,0,0,0,1,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,3,0,1,1,4,5
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,9,8,2,1,11,9,20
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,17,16,11,9,28,25,53
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,5,0,0,1,5,1,6
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,9,10,8,7,17,17,34
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,14,4,16,13,30,17,47
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,42,22,20,10,62,32,94
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,0,2,5,3,5,8
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,14,14,0,3,14,17,31
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,2,4,5,3,7,7,14
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,6,15,26,23,32,38,70
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,3,1,5,3,8,4,12
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,40,21,8,3,48,24,72
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,0,3,8,4,8,12
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,11,8,4,5,15,13,28
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,13,13,9,8,22,21,43
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,4,11,5,2,9,13,22
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,3,4,7,3,10,7,17
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,4,2,2,2,6,4,10
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,5,3,10,6,15,9,24
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,3,3,0,0,3,3,6
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,9,8,7,5,16,13,29
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,1,0,0,0,1,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,1,0,1,0,2,2
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,0,1,1,1,1,2
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,1,3,2,5,3,8,11
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,0,0,4,5,4,5,9
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,11,3,2,0,13,3,16
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-11-01,13,12,2,0,15,12,27
