,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,11,18,0,0,11,18,29
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,3,1,0,0,3,1,4
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,130,123,5,14,135,137,272
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,2,2,1,0,3,2,5
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,9,13,3,10,12,23,35
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,1,0,0,0,1,0,1
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,2,1,3,2,5,3,8
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,2,2,2,2,4,4,8
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,1,0,0,0,1,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,6,8,3,2,9,10,19
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,0,0,0,1,0,1,1
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,2,0,0,0,2,0,2
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,15,16,1,6,16,22,38
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,33,28,6,7,39,35,74
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,5,2,7,1,12,3,15
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,5,15,12,8,17,23,40
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,1,0,0,1,1,1,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,26,33,45,47,71,80,151
QUIME,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,2,1,1,0,3,1,4
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,2,5,0,0,2,5,7
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,0,0,3,4,3,4,7
REYES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,2,2,0,0,2,2,4
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,23,13,1,0,24,13,37
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,11,6,2,0,13,6,19
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,10,9,6,3,16,12,28
SABAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,0,1,0,0,0,1,1
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,53,53,15,18,68,71,139
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,0,1,0,0,0,1,1
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,1,5,5,6,6,11,17
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,7,3,1,2,8,5,13
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,5,6,1,3,6,9,15
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,4,5,0,0,4,5,9
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,1,0,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,4,5,0,0,4,5,9
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,0,0,2,0,2,0,2
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,0,1,0,0,0,1,1
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,4,1,0,1,4,2,6
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,3,3,0,0,3,3,6
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,3,13,0,1,3,14,17
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,4,3,1,0,5,3,8
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,10,13,5,0,15,13,28
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,10,4,3,1,13,5,18
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,25,19,4,9,29,28,57
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,7,7,1,1,8,8,16
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,0,0,2,1,2,1,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,3,0,7,12,10,12,22
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,2,2,0,1,2,3,5
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,26,39,7,3,33,42,75
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,1,1,0,1,1,2,3
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,10,18,3,3,13,21,34
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,10,7,8,2,18,9,27
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,3,5,4,6,7,11,18
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,3,1,4,0,7,1,8
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,1,1,0,0,1,1,2
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,5,6,2,1,7,7,14
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,7,5,13,14,20,19,39
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,1,0,0,0,1,0,1
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,6,9,2,5,8,14,22
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,2,0,0,0,2,0,2
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,0,0,3,1,3,1,4
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,1,0,0,0,1,0,1
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,0,1,2,2,2,3,5
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,3,6,0,0,3,6,9
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,12,7,0,3,12,10,22
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,481,462,247,215,728,677,1405
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,0,1,0,0,0,1,1
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,8,6,0,0,8,6,14
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,1,0,1,0,2,0,2
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,0,6,4,1,4,7,11
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,2,1,0,3,2,4,6
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,1,2,0,2,1,4,5
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,2,4,1,2,3,6,9
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,0,1,1,0,1,1,2
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,3,0,1,2,4,2,6
SENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,7,5,3,1,10,6,16
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,17,10,1,1,18,11,29
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,9,10,0,1,9,11,20
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,0,3,1,0,1,3,4
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,23,18,6,1,29,19,48
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,1,0,1,2,2,2,4
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,1,4,2,0,3,4,7
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,4,1,5,9,9,10,19
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,125,144,4,9,129,153,282
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,5,6,0,1,5,7,12
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,2,1,4,2,6,3,9
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,1,0,2,1,3,1,4
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,7,5,1,6,8,11,19
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,2,5,4,3,6,8,14
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,2,1,0,2,2,3,5
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,5,1,1,2,6,3,9
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,65,60,11,8,76,68,144
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,0,2,4,1,4,3,7
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,8,8,0,2,8,10,18
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,7,2,1,0,8,2,10
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,6,2,3,3,9,5,14
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,2,3,2,0,4,3,7
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,21,18,3,5,24,23,47
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,4,5,3,9,7,14,21
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,1,3,2,1,3,4,7
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,1,2,0,0,1,2,3
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,2,1,1,0,3,1,4
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,2,3,1,0,3,3,6
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,2,0,2,0,4,0,4
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,3,2,5,3,8,5,13
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,3,2,4,0,7,2,9
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,1,3,0,0,1,3,4
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,1,0,0,1,1,1,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,36,42,0,8,36,50,86
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,18,25,3,1,21,26,47
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,1,1,0,0,1,1,2
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,3,1,2,0,5,1,6
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,8,6,3,3,11,9,20
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,4,3,0,1,4,4,8
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,4,5,0,0,4,5,9
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,13,8,1,2,14,10,24
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,2,2,0,2,2,4,6
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,14,10,2,0,16,10,26
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,18,12,1,0,19,12,31
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,0,0,1,1,1,1,2
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,3,2,2,1,5,3,8
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,23,25,11,4,34,29,63
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,0,0,1,2,1,2,3
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,5,4,0,0,5,4,9
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,4,3,0,0,4,3,7
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,31,29,3,3,34,32,66
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,3,3,0,0,3,3,6
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,17,9,4,2,21,11,32
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,17,10,18,11,35,21,56
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,1,0,2,0,3,0,3
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,0,1,0,0,0,1,1
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,56,57,0,0,56,57,113
YACO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,1,1,0,1,1,2,3
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,28,35,9,5,37,40,77
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,1,2,0,0,1,2,3
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,2,1,0,0,2,1,3
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,10,18,34,24,44,42,86
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,3,1,0,1,3,2,5
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,1,0,1,1,2,1,3
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,0,2,0,1,0,3,3
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-09-01,0,1,0,0,0,1,1
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,0,0,2,1,2,3
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,7,9,4,3,11,12,23
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,16,15,0,0,16,15,31
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,7,5,4,12,11,17,28
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,0,0,2,1,2,3
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,1,0,0,1,1,2
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,4,7,1,2,5,9,14
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,7,6,0,0,7,6,13
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,0,1,1,1,1,2
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,1,0,0,0,1,1
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,2,2,1,3,3,6
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,8,13,5,5,13,18,31
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,0,2,1,2,1,3
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,1,0,2,1,3,4
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,16,8,6,2,22,10,32
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,3,3,2,6,5,11
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,19,29,0,1,19,30,49
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,0,1,1,3,1,4
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,4,0,0,3,4,7
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,5,4,3,1,8,5,13
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,2,0,0,2,2,4
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,12,9,9,3,21,12,33
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,0,1,4,4,4,8
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,8,14,1,1,9,15,24
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,4,1,2,4,6,10
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,1,0,0,1,1,2
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,0,6,3,6,3,9
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,15,22,3,3,18,25,43
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,5,14,3,1,8,15,23
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,1,0,1,0,2,2
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,6,2,2,4,8,12
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,11,9,1,1,12,10,22
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,15,17,6,8,21,25,46
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,3,0,1,2,4,6
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,9,5,0,0,9,5,14
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,4,7,1,0,5,7,12
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,0,2,2,3,2,5
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,6,7,2,0,8,7,15
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,13,2,1,2,14,4,18
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,4,0,1,0,5,0,5
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,12,21,3,2,15,23,38
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,12,8,1,1,13,9,22
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,6,4,0,0,6,4,10
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,4,6,1,0,5,6,11
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,26,25,1,2,27,27,54
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,13,8,0,1,13,9,22
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,4,4,0,6,4,10
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,2,0,0,1,2,3
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,0,2,0,2,0,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,23,11,5,6,28,17,45
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,3,0,1,3,4,7
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,11,7,28,36,39,43,82
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,4,4,0,7,4,11
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,24,13,6,3,30,16,46
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,0,0,0,1,0,1
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,9,7,2,2,11,9,20
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,5,4,2,1,7,5,12
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,3,4,4,6,7,13
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,1,2,2,5,3,8
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,12,7,3,1,15,8,23
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,25,14,15,12,40,26,66
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,13,8,7,3,20,11,31
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,214,192,51,38,265,230,495
COIPASA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,1,0,0,1,1,2
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,6,13,6,7,12,20,32
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,6,3,1,1,7,4,11
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,3,1,0,1,3,4
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,2,0,1,3,3,6
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,1,1,1,2,2,4
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,11,8,4,11,15,26
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,5,5,0,0,5,5,10
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,4,3,3,2,7,5,12
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,0,1,0,1,0,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,7,16,1,3,8,19,27
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,1,0,1,0,2,0,2
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,12,5,4,5,16,10,26
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,2,2,2,4,4,8
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,9,8,2,4,11,12,23
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,2,2,3,0,5,2,7
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,2,3,3,6,5,11
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,3,2,0,0,3,2,5
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,8,10,1,1,9,11,20
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,40,47,11,8,51,55,106
CRUZ DE MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2023-10-01,0,0,0,1,0,1,1
