,group,variable,month,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS DENTRO,ANTIROTAVIRÍCA 1RA DOSIS FUERA,ANTIROTAVIRÍCA 1RA DOSIS FUERA,TOTALES
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-10-01,3,3,2,1,9
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-10-01,67,64,10,8,149
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-10-01,4,4,2,1,11
VILLAZON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-10-01,30,25,1,4,60
VINTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-10-01,17,19,18,16,70
VITICHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-10-01,6,3,1,1,11
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-10-01,1,1,0,0,2
WARNES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-10-01,107,101,6,2,216
YACO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-10-01,2,2,1,0,5
YACUIBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-10-01,52,59,4,3,118
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-10-01,0,3,1,0,4
YANACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-10-01,3,0,0,0,3
YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-10-01,18,24,20,17,79
YOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-10-01,5,0,1,1,7
YOTALA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-10-01,3,3,0,1,7
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-10-01,0,0,1,1,2
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-10-01,3,4,1,1,9
ACACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,0,0,3,0,3
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,17,18,5,4,44
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,17,22,3,2,44
AIQUILE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,9,10,1,2,22
ALALAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,0,0,3,1,4
ALTO BENI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,7,5,3,1,16
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,4,6,0,1,11
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,0,0,2,1,3
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,4,2,0,0,6
ANZALDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,1,1,2,5
APOLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,10,11,4,4,29
ARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,3,2,1,0,6
ARBIETO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,12,17,2,2,33
ARQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,2,5,4,3,14
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,18,23,3,4,48
ATOCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,2,7,2,0,11
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,3,4,0,0,7
AYATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,4,4,1,1,10
AYO AYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,3,7,2,1,13
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,13,12,6,4,35
AZURDUY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,6,3,0,2,11
BATALLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,12,4,0,0,16
BAURES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,1,1,0,3
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,0,1,0,2
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,0,1,0,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,3,0,2,2,7
BERMEJO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,18,14,0,0,32
BETANZOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,16,6,5,3,30
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,4,1,1,7
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,2,1,2,0,5
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,2,14,0,0,16
CABEZAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,14,22,12,12,60
CAIROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,7,5,1,2,15
CAJUATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,2,6,0,0,8
CALACOTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,0,0,1,2,3
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,8,4,0,0,12
CAMARGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,8,3,4,1,16
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,0,2,0,0,2
CAMIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,23,13,3,4,43
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,11,11,0,1,23
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,3,8,2,0,13
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,11,5,3,2,21
CARANAVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,35,27,2,1,65
CARAPARI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,5,7,0,1,13
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,3,0,1,5
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,4,5,1,2,12
CATACORA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,0,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,14,17,6,3,40
CHAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,6,6,1,0,13
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,18,14,24,24,80
CHARAÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,0,2,0,0,2
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,3,3,2,1,9
CHIMORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,11,13,1,3,28
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,2,1,0,0,3
CHUA COCANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,3,0,0,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,3,7,0,2,12
CHUMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,2,0,2,5
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,2,0,5,1,8
CKOCHAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,7,4,3,1,15
CLIZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,5,12,1,2,20
COBIJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,36,34,13,9,92
COCAPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,9,12,9,5,35
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,445,434,13,7,899
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,32,27,1,2,62
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,5,4,1,1,11
COLLANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,0,0,0,1,1
COLOMI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,16,11,1,2,30
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,3,0,0,4
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,13,8,0,1,22
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,3,6,0,0,9
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,6,9,7,2,24
COMANCHE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,2,0,1,0,3
COMARAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,10,7,2,2,21
COMBAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,0,0,2,1,3
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,17,17,10,7,51
COPACABANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,2,4,1,0,7
CORIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,6,3,1,3,13
CORO CORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,1,0,0,2
COROICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,5,6,0,2,13
CORQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,4,2,0,0,6
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,12,8,1,1,22
COTOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,47,48,5,3,103
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,9,10,2,0,21
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,0,3,0,0,3
CUEVO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,1,1,1,4
CULPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,7,5,1,3,16
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,2,1,0,1,4
CURVA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,2,0,1,0,3
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,4,2,1,8
EL ALTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,438,447,161,174,1220
EL CHORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,2,0,0,3
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,9,9,0,1,19
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,3,5,2,0,10
EL TORNO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,38,37,0,1,76
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,2,0,0,1,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,16,8,2,0,26
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,24,27,1,0,52
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,2,0,1,4
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,2,0,0,3
EXALTACION,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,1,0,1,3
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,8,6,1,5,20
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,5,3,2,11
GAIOC JATUN AYLLU YURA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,2,3,0,2,7
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,15,14,3,2,34
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,6,3,1,0,10
GUANAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,5,3,6,1,15
GUAQUI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,5,2,0,0,7
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,24,27,0,1,52
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,7,9,4,10,30
HUACARAJE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,3,1,0,0,4
HUACARETA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,0,2,2,3,7
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,0,2,0,3
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,0,1,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,6,2,1,5,14
HUARINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,6,2,0,0,8
HUATAJATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,0,1,0,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,3,1,0,0,4
HUMANATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,2,0,0,0,2
ICHOCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,0,1,2,0,3
ICLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,2,0,2,1,5
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,4,5,1,2,12
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,2,0,0,3
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,5,1,3,3,12
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,6,6,1,1,14
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,5,5,0,1,11
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,5,3,1,0,9
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,32,30,1,1,64
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,85,78,2,1,166
LA PAZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,381,380,19,16,796
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,4,1,2,1,8
LAJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,5,5,1,5,16
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,0,1,0,0,1
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,3,0,0,4
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,21,14,18,25,78
LLICA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,0,1,0,0,1
LURIBAY,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,4,2,2,0,8
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,3,1,0,5
MACHARETI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,2,3,2,0,7
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,7,5,1,0,13
MAIRANA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,9,8,0,0,17
MALLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,0,0,0,2,2
MAPIRI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,27,14,2,1,44
MECAPACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,4,3,2,1,10
MINEROS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,15,9,2,1,27
MIZQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,14,11,5,3,33
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,2,2,3,0,7
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,4,2,0,0,6
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,15,11,4,0,30
MONTERO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,95,83,10,5,193
MORO MORO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,4,1,0,0,5
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,2,1,5,5,13
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,3,1,0,5
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,1,0,1,3
OCURI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,4,3,6,1,14
OKINAWA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,9,3,3,4,19
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,3,3,2,0,8
ORURO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,222,213,8,13,456
PADCAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,8,5,1,0,14
PADILLA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,3,0,0,4
PAILON,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,25,22,6,6,59
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,15,9,1,6,31
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,2,1,0,0,3
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,5,3,1,0,9
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,0,1,0,0,1
PASORAPA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,2,0,1,4
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,16,11,4,2,33
PAZÑA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,3,1,0,0,4
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,4,5,2,1,12
POCOATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,8,4,2,4,18
POCONA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,4,3,0,0,7
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,12,7,1,0,20
POOPO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,4,1,1,0,6
PORCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,6,7,0,0,13
POROMA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,6,1,3,2,12
PORONGO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,8,9,0,0,17
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,7,17,3,1,28
PORVENIR,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,2,4,1,8
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,2,0,0,0,2
POTOSI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,185,140,15,20,360
PRESTO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,3,1,0,1,5
PUCARANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,16,15,5,5,41
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,2,2,1,6
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,2,1,1,5,9
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,0,1,3,2,6
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,2,1,3,2,8
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,9,9,1,1,20
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,3,5,2,1,11
PUERTO SILES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,0,0,0,1,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,32,12,3,2,49
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,56,51,4,7,118
PUNA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,6,5,4,3,18
PUNATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,18,9,4,7,38
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,0,0,0,2,2
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,80,72,50,42,244
QUIME,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,5,3,0,0,8
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,6,0,0,0,6
RAVELO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,0,0,2,4,6
REYES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,7,6,0,0,13
RIBERALTA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,71,90,4,7,172
ROBORE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,10,10,3,1,24
RURRENABAQUE,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,15,21,2,3,41
SABAYA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,2,7,0,0,9
SACABA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,73,72,22,14,181
SACABAMBA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,0,0,1,2
SACACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,2,6,8,8,24
SAIPINA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,2,0,0,3
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,0,2,1,4
SAMAIPATA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,10,4,2,1,17
SAN AGUSTIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,1,0,0,2
SAN ANDRES,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,3,5,2,11
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,5,1,1,0,7
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,1,1,0,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,7,6,0,2,15
SAN BENITO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,15,6,0,0,21
SAN BORJA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,37,42,7,13,99
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,3,4,2,0,9
SAN CARLOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,7,7,0,0,14
SAN IGNACIO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,16,10,10,14,50
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,45,52,7,8,112
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,2,2,1,3,8
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,14,9,0,1,24
SAN JOAQUIN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,5,4,0,1,10
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,12,15,24,14,65
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,0,1,2,3,6
SAN JULIAN,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,41,36,1,0,78
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,2,0,0,0,2
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,11,10,0,3,24
SAN LUCAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,15,12,4,6,37
SAN MATIAS,vacunaciones en menores de 1 ano,antirotavirica 1ra dosis,2023-11-01,12,8,3,1,24
