,group,variable,month,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS FUERA,PENTAVALENTE 3RA DOSIS FUERA,TOTALES
MINEROS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,9,21,5,10,45
MIZQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,11,13,4,4,32
MOCOMOCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,5,3,1,2,11
MOJOCOYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,0,3,0,0,3
MONTEAGUDO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,19,18,0,1,38
MONTERO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,112,114,14,26,266
MORO MORO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,0,2,0,0,2
MOROCHATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,3,0,2,8
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,0,3,1,1,5
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,1,1,0,0,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,1,3,1,8
OCURI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,4,1,4,4,13
OKINAWA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,8,9,2,0,19
OMEREQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,1,7,5,2,15
ORURO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,242,204,12,19,477
PADCAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,13,8,1,1,23
PADILLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,12,5,0,2,19
PAILON,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,15,22,9,7,53
PALOS BLANCOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,14,13,9,10,46
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,0,1,0,0,1
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,5,0,1,9
PAPEL PAMPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,1,0,0,0,1
PASORAPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,1,0,0,1,2
PATACAMAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,14,16,1,1,32
PAZÑA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,2,0,0,5
PELECHUCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,3,0,0,6
POCOATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,4,8,1,4,17
POCONA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,2,2,4,2,10
POJO (CBBA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,3,4,1,11
POOPO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,5,0,1,9
PORCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,8,7,2,2,19
POROMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,2,3,0,0,5
PORONGO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,10,11,2,1,24
PORTACHUELO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,14,13,1,2,30
PORVENIR,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,6,2,2,2,12
POTOSI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,164,178,25,28,395
PRESTO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,1,1,0,1,3
PUCARA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,1,0,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,9,12,4,1,26
PUERTO ACOSTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,1,2,2,0,5
PUERTO CARABUCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,5,2,1,2,10
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,1,2,0,6
PUERTO PEREZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,1,0,4,8
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,13,7,4,2,26
PUERTO RICO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,12,5,3,0,20
PUERTO SILES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,2,2,0,0,4
PUERTO SUAREZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,28,17,2,0,47
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,43,42,8,11,104
PUNA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,3,4,5,15
PUNATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,14,17,11,11,53
QUIABAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,0,2,1,2,5
QUILLACOLLO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,72,64,58,46,240
QUIME,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,1,5,1,0,7
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,0,1,1,0,2
RAVELO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,1,1,5,2,9
REYES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,1,6,0,0,7
RIBERALTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,95,111,7,11,224
ROBORE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,7,11,0,2,20
RURRENABAQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,17,18,4,10,49
SABAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,2,0,1,6
SACABA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,73,90,17,27,207
SACABAMBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,0,1,1,0,2
SACACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,5,4,4,7,20
SAIPINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,4,3,0,0,7
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,2,0,0,3,5
SAMAIPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,7,6,1,0,14
SAN ANDRES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,6,6,0,1,13
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,0,1,2,0,3
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,0,0,1,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,4,2,2,0,8
SAN BENITO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,7,11,0,0,18
SAN BORJA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,43,32,3,1,79
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,6,3,2,14
SAN CARLOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,12,13,9,4,38
SAN IGNACIO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,22,33,7,4,66
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,53,43,2,8,106
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,1,3,0,0,4
SAN JAVIER(STC),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,12,11,0,0,23
SAN JOAQUIN,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,8,5,0,0,13
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,17,8,6,9,40
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,4,3,2,12
SAN JULIAN,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,56,42,1,1,100
SAN LORENZO(PND),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,3,1,3,10
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,12,22,0,0,34
SAN LUCAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,19,11,7,4,41
SAN MATIAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,17,12,6,6,41
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,5,5,3,0,13
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,1,1,0,0,2
SAN PEDRO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,8,9,1,5,23
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,15,13,15,10,53
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,3,0,0,6
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,9,12,4,3,28
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,0,1,0,1,2
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,2,0,1,6
SAN PEDRO(PND),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,0,0,2,2,4
SAN RAFAEL,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,8,6,0,0,14
SAN RAMON BENI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,3,4,2,12
SAN RAMON SCZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,14,8,1,0,23
SANTA ANA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,25,14,2,1,42
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,1131,1105,84,99,2419
SANTA ROSA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,6,0,0,9
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,7,18,1,1,27
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,1,0,0,4
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,2,1,0,2,5
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,6,1,0,0,7
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,1,0,0,0,1
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,5,2,0,0,7
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,0,0,1,0,1
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,4,2,1,1,8
SENA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,5,0,3,11
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,23,24,2,3,52
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,12,10,0,1,23
SICAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,0,2,0,0,2
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,33,45,8,7,93
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,2,2,2,3,9
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,5,4,1,2,12
SORATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,5,5,1,14
SUCRE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,248,235,3,8,494
TACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,0,0,0,1,1
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,4,2,4,2,12
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,1,2,0,6
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,0,1,1,4,6
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,10,16,4,1,31
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,9,3,0,15
TARACO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,8,0,0,11
TARATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,5,5,0,3,13
TARIJA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,107,109,21,12,249
TARVITA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,2,2,4,2,10
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,5,9,1,1,16
TIAHUANACU,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,3,1,1,8
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,1,7,8,19
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,4,0,1,8
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,32,32,9,4,77
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,9,5,4,6,24
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,0,1,0,0,1
TOCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,4,3,2,0,9
TOLATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,2,1,2,8
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,0,2,0,0,2
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,1,3,3,10
TOMINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,1,2,0,2,5
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,5,3,7,3,18
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,16,11,4,3,34
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,0,0,1,4
TRIGAL,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,2,0,0,0,2
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,72,100,53,21,246
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,25,23,1,0,49
TURCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,0,0,0,2,2
UMALA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,2,3,2,0,7
UNCIA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,10,14,4,7,35
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,6,6,1,2,15
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,4,5,0,0,9
UYUNI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,19,21,2,0,42
VACAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,7,5,0,0,12
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,14,8,0,0,22
VIACHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,25,18,2,2,47
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,1,1,1,2,5
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,11,9,3,4,27
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,24,23,5,5,57
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,2,2,3,1,8
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,6,4,0,1,11
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,1,2,0,1,4
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,84,75,9,10,178
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,4,7,1,2,14
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,22,19,4,2,47
VINTO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,22,19,20,15,76
VITICHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,0,3,0,2,5
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,0,1,0,0,1
WARNES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,124,129,2,2,257
YACO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,1,2,2,3,8
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,52,50,3,5,110
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,0,3,2,0,5
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,6,4,0,0,10
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,26,22,32,23,103
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,2,3,0,1,6
YOTALA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,3,2,1,2,8
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,2,1,2,1,6
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-10-01,4,3,0,2,9
ACACIO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,1,1,0,1,3
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,6,11,1,4,22
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,12,15,0,1,28
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,11,10,1,3,25
ALALAY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,1,2,1,0,4
ALCALA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,1,0,1,0,2
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,10,6,3,3,22
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,3,6,0,1,10
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,0,1,0,0,1
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,1,2,0,0,3
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,0,0,0,2,2
APOLO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,14,14,3,4,35
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,0,0,4,0,4
ARANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,3,7,0,2,12
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,10,11,2,7,30
ARQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,4,5,3,6,18
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,34,29,1,2,66
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,5,4,0,1,10
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,3,1,0,0,4
AYATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,4,2,0,2,8
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,5,4,0,1,10
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,15,8,10,13,46
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,2,2,2,5,11
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,8,12,0,0,20
BAURES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,6,1,0,1,8
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,0,0,1,0,1
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,15,13,0,0,28
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,16,11,3,3,33
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,4,1,4,1,10
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,6,2,1,1,10
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,14,7,2,2,25
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,15,17,7,3,42
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,6,2,1,0,9
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,3,0,0,1,4
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,6,6,0,0,12
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,0,2,1,0,3
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,1,6,0,0,7
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,2,4,1,0,7
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,1,1,0,0,2
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,19,17,1,3,40
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,11,20,2,1,34
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,5,4,0,0,9
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,7,13,2,1,23
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,29,26,2,2,59
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,4,7,0,0,11
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,3,3,0,0,6
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,5,3,6,6,20
CHACARILLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,1,0,0,1,2
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,13,10,8,6,37
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,3,5,1,1,10
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,10,16,18,18,62
CHARAÑA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,0,1,0,0,1
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,7,7,3,4,21
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,20,23,3,3,49
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,3,3,0,0,6
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,9,9,4,6,28
CHUMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,1,0,0,1,2
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,3,2,7,3,15
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,1,3,4,5,13
CLIZA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,9,12,2,2,25
COBIJA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,24,27,13,12,76
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,9,10,8,2,29
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,402,400,18,20,840
COIPASA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,0,0,0,1,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,26,23,2,2,53
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,8,5,0,1,14
COLOMI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,17,19,3,4,43
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,4,3,2,1,10
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,8,3,4,3,18
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,6,3,0,0,9
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,12,7,5,3,27
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,2,0,1,0,3
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,16,20,1,1,38
COMBAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-11-01,0,1,0,0,1
