,group,variable,month,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,TOTALES
SAN JULIAN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,23,21,2,0,46
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,3,2,1,1,7
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,16,12,1,2,31
SAN LUCAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,13,17,8,0,38
SAN MATIAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,12,11,5,3,31
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,2,2,3,1,8
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,1,0,0,0,1
SAN PEDRO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,5,8,1,0,14
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,8,13,11,9,41
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,3,1,0,2,6
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,4,5,5,3,17
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,0,2,0,0,2
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,2,0,0,0,2
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,0,0,3,1,4
SAN RAFAEL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,4,2,2,0,8
SAN RAMON BENI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,1,3,1,2,7
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,10,5,1,0,16
SANTA ANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,18,19,2,0,39
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,1068,1037,120,115,2340
SANTA ROSA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,11,15,0,0,26
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,6,16,1,0,23
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,2,2,1,1,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,1,0,0,0,1
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,4,2,0,0,6
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,2,0,1,1,4
SANTIVAÑES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,4,13,0,0,17
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,0,0,1,0,1
SAPAHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,3,4,5,1,13
SENA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,8,12,4,2,26
SHINAOTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,23,19,3,6,51
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,6,12,0,5,23
SICAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,5,0,0,0,5
SIPE SIPE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,63,62,6,3,134
SOPACHUY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,1,0,1,0,2
SORACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,4,3,1,0,8
SORATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,10,7,3,1,21
SUCRE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,203,194,0,9,406
TACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,0,0,1,0,1
TACACOMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,1,5,3,0,9
TACOBAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,0,1,2,2,5
TACOPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,2,2,3,6,13
TAHUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,0,0,1,0,1
TAPACARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,10,10,7,9,36
TARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,2,1,2,1,6
TARACO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,1,0,1,1,3
TARATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,0,5,1,2,8
TARIJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,110,120,13,10,253
TARVITA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,4,5,4,2,15
TEOPONTE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,6,3,0,5,14
TIAHUANACU,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,5,3,1,1,10
TINGUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,2,2,3,4,11
TIPUANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,7,6,1,1,15
TIQUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,47,29,5,8,89
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,10,4,5,5,24
TOCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,1,1,1,0,3
TODOS SANTOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,0,1,0,0,1
TOLATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,0,1,1,1,3
TOLEDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,0,3,0,0,3
TOMAVE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,1,1,2,2,6
TOMINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,3,3,1,1,8
TORO TORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,7,3,5,10,25
TOTORA(CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,10,6,3,2,21
TRIGAL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,0,1,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,77,87,43,42,249
TUPIZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,20,23,2,5,50
TURCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,0,0,0,1,1
UMALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,5,0,1,1,7
UNCIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,12,4,6,2,24
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,3,9,2,1,15
URUBICHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,8,6,0,0,14
UYUNI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,22,13,2,1,38
VACAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,7,4,1,1,13
VALLEGRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,11,6,0,0,17
VIACHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,20,20,4,0,44
VILA VILA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,1,0,0,0,1
VILLA CHARCAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,8,5,6,4,23
VILLA MONTES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,31,26,4,7,68
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,0,4,4,2,10
VILLA RIVERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,8,9,1,0,18
VILLA SERRANO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,2,3,1,1,7
VILLA TUNARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,81,73,7,6,167
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,2,0,1,0,3
VILLAZON,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,25,26,9,2,62
VINTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,13,12,22,13,60
VITICHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,1,4,2,2,9
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,0,1,0,0,1
WARNES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,127,111,4,5,247
YACO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,3,5,0,2,10
YACUIBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,49,57,7,7,120
YAMPARAEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,1,2,4,1,8
YANACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,1,1,1,0,3
YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,19,22,35,30,106
YOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,1,5,0,0,6
YOTALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,2,2,0,0,4
YUNCHARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,1,1,0,1,3
ZUDAÑEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-10-01,2,2,1,2,7
ACACIO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,2,2,0,1,5
ACHACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,19,10,8,7,44
ACHOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,18,8,1,0,27
AIQUILE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,7,6,4,0,17
ALCALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,1,1,0,0,2
ALTO BENI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,6,3,5,1,15
ANCORAIMES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,5,2,2,2,11
ANTEQUERA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,3,2,0,1,6
ANZALDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,0,1,2,0,3
APOLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,13,16,3,0,32
ARAMPAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,1,0,1,1,3
ARANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,7,7,0,0,14
ARBIETO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,10,9,1,5,25
ARQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,3,4,2,1,10
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,29,25,1,1,56
ATOCHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,5,4,0,0,9
AUCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,3,3,0,0,6
AYATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,4,5,1,1,11
AYO AYO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,3,3,0,0,6
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,14,9,9,4,36
AZURDUY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,4,9,2,1,16
BATALLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,7,5,0,0,12
BAURES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,4,1,1,0,6
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,0,1,0,1,2
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,0,0,1,1,2
BELLA FLOR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,0,1,0,0,1
BERMEJO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,17,19,0,0,36
BETANZOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,13,7,4,6,30
BOLIVAR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,2,5,1,3,11
BOLPEBRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,1,0,0,0,1
BOYUIBE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,1,0,2,1,4
BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,4,10,0,0,14
CABEZAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,10,9,5,9,33
CAIROMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,14,7,0,0,21
"CAIZA ""D""",vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,5,3,1,2,11
CAJUATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,4,5,0,1,10
CALACOTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,0,0,2,1,3
CALAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,6,8,1,1,16
CAMARGO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,4,6,1,1,12
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,1,0,0,0,1
CAMIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,23,10,1,3,37
CAPINOTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,12,22,0,2,36
CAQUIAVIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,4,3,0,0,7
CARACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,13,10,3,2,28
CARANAVI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,28,26,5,3,62
CARAPARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,10,5,1,0,16
CARIPUYO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,1,1,2,3,7
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,5,5,2,1,13
CATACORA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,1,0,0,0,1
CHACARILLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,1,1,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,15,14,7,7,43
CHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,1,2,3,0,6
CHARAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,15,11,28,30,84
CHARAÑA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,0,0,1,1,2
CHAYANTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,2,6,3,7,18
CHIMORE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,13,17,3,4,37
CHIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,1,0,0,0,1
CHOQUE COTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,1,0,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,3,4,3,1,11
CHUMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,2,2,1,4,9
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,0,1,2,3,6
CKOCHAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,3,4,1,3,11
CLIZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,14,8,4,3,29
COBIJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,27,26,9,11,73
COCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,10,5,8,5,28
COCHABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,382,389,23,21,815
COIPASA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,0,0,1,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,26,18,5,1,50
"COLCHA ""K""",vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,3,4,0,0,7
COLLANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,1,0,1,0,2
COLOMI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,13,13,3,1,30
COLPA BELGICA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,4,3,0,1,8
COLQUECHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,7,6,2,2,17
COLQUENCHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,7,7,0,0,14
COLQUIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,9,7,1,1,18
COMANCHE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,2,0,0,0,2
COMARAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,10,28,2,1,41
COMBAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,0,0,0,3,3
CONCEPCION,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,0,0,1,0,1
COPACABANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,4,3,1,0,8
CORIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,6,12,1,2,21
CORO CORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,1,3,0,3,7
COROICO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,5,10,2,3,20
CORQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,3,7,0,0,10
COTAGAITA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,4,12,0,1,17
COTOCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,62,42,5,8,117
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,9,8,0,1,18
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,3,0,0,0,3
CUEVO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,0,1,1,0,2
CULPINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,13,10,1,5,29
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,3,1,0,1,5
CURVA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,1,1,1,1,4
DESAGUADERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,3,2,1,0,6
EL ALTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,399,373,174,184,1130
EL CHORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,1,2,0,1,4
EL PUENTE(STC),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,4,2,0,0,6
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,4,2,0,0,6
EL TORNO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,45,46,1,0,92
EL VILLAR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,3,0,0,0,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,13,6,3,1,23
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,29,36,3,0,68
ESCOMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,2,3,3,1,9
EUCALIPTUS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,3,0,0,0,3
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,0,0,4,4,8
EXALTACION,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,0,1,0,4,5
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,6,4,3,2,15
FILADELFIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,1,2,5,2,10
GAIOC JATUN AYLLU YURA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,1,0,2,2,5
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,12,10,1,3,26
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,9,5,2,1,17
GUANAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,10,8,3,4,25
GUAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,5,7,0,0,12
GUAYARAMERIN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,25,20,0,1,46
GUTIERREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,9,11,7,2,29
HUACARAJE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,3,3,0,0,6
HUACARETA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,3,4,1,3,11
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,2,2,0,0,4
HUANUNI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,4,3,7,3,17
HUARINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,6,2,0,0,8
HUATAJATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,1,0,0,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,3,2,0,0,5
HUMANATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,1,1,0,0,2
ICHOCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,2,2,2,2,8
ICLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,0,2,0,3,5
INCAHUASI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,2,5,2,6,15
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,1,1,0,0,2
INQUISIVI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,1,5,5,2,13
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,4,4,2,3,13
IXIAMAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,2,6,2,6,16
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,7,3,1,1,12
LA ASUNTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,28,29,4,4,65
LA GUARDIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,74,61,3,2,140
LA PAZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,367,375,4,2,748
LAGUNILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,0,0,3,5,8
LAJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,7,8,3,3,21
LAS CARRERAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,0,1,0,0,1
LLALLAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,11,14,31,27,83
LLICA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,1,3,1,0,5
LORETO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,1,0,3,0,4
LURIBAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,6,4,0,1,11
MACHACAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,3,3,2,0,8
MACHARETI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,1,0,0,1,2
MAGDALENA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,8,12,0,4,24
MAIRANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,4,10,1,1,16
MALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-11-01,0,0,0,1,1
