,group,variable,month,BCG DENTRO,BCG DENTRO,BCG FUERA,BCG FUERA,TOTALES
CORIPATA,vacunaciones en menores de 1 ano,bcg,2023-10-01,6,5,0,0,11
CORO CORO,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,1,1,3,6
COROICO,vacunaciones en menores de 1 ano,bcg,2023-10-01,11,8,1,3,23
COTAGAITA,vacunaciones en menores de 1 ano,bcg,2023-10-01,5,4,2,3,14
COTOCA,vacunaciones en menores de 1 ano,bcg,2023-10-01,52,43,1,0,96
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,bcg,2023-10-01,9,8,4,6,27
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,bcg,2023-10-01,0,0,0,1,1
CUEVO,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,1,0,2,4
CULPINA,vacunaciones en menores de 1 ano,bcg,2023-10-01,5,4,2,1,12
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,bcg,2023-10-01,2,0,0,0,2
DESAGUADERO,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,3,0,2,6
EL ALTO,vacunaciones en menores de 1 ano,bcg,2023-10-01,594,511,48,44,1197
EL CHORO,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,2,0,0,3
EL PUENTE(STC),vacunaciones en menores de 1 ano,bcg,2023-10-01,3,2,0,1,6
EL PUENTE(TJA),vacunaciones en menores de 1 ano,bcg,2023-10-01,2,1,4,4,11
EL TORNO,vacunaciones en menores de 1 ano,bcg,2023-10-01,24,25,3,3,55
EL VILLAR,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,1,0,0,1
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,bcg,2023-10-01,3,13,3,0,19
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,bcg,2023-10-01,20,23,1,1,45
ESCOMA,vacunaciones en menores de 1 ano,bcg,2023-10-01,3,5,1,0,9
EUCALIPTUS,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,0,1,0,2
EXALTACION,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,1,2,0,3
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,bcg,2023-10-01,6,0,4,4,14
FILADELFIA,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,0,3,0,3
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,bcg,2023-10-01,6,3,0,0,9
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,bcg,2023-10-01,2,1,5,4,12
GUANAY,vacunaciones en menores de 1 ano,bcg,2023-10-01,9,12,0,1,22
GUAQUI,vacunaciones en menores de 1 ano,bcg,2023-10-01,4,0,0,0,4
GUAYARAMERIN,vacunaciones en menores de 1 ano,bcg,2023-10-01,34,26,0,0,60
GUTIERREZ,vacunaciones en menores de 1 ano,bcg,2023-10-01,7,3,2,1,13
HUACARAJE,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,0,0,0,1
HUACARETA,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,4,2,2,8
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,bcg,2023-10-01,0,0,0,1,1
HUACHACALLA,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,2,0,0,3
HUANUNI,vacunaciones en menores de 1 ano,bcg,2023-10-01,12,12,0,0,24
HUARINA,vacunaciones en menores de 1 ano,bcg,2023-10-01,2,0,0,1,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,2,1,0,4
HUMANATA,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,0,0,1,1
ICHOCA,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,0,1,3,5
ICLA,vacunaciones en menores de 1 ano,bcg,2023-10-01,2,0,3,2,7
INCAHUASI,vacunaciones en menores de 1 ano,bcg,2023-10-01,3,6,3,6,18
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,bcg,2023-10-01,1,0,0,0,1
INQUISIVI,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,0,2,6,9
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,bcg,2023-10-01,3,5,3,0,11
IXIAMAS,vacunaciones en menores de 1 ano,bcg,2023-10-01,5,3,5,6,19
JESUS DE MACHACA,vacunaciones en menores de 1 ano,bcg,2023-10-01,2,3,1,2,8
LA ASUNTA,vacunaciones en menores de 1 ano,bcg,2023-10-01,23,24,0,0,47
LA GUARDIA,vacunaciones en menores de 1 ano,bcg,2023-10-01,47,51,0,0,98
LA PAZ,vacunaciones en menores de 1 ano,bcg,2023-10-01,568,571,5,4,1148
LAGUNILLAS,vacunaciones en menores de 1 ano,bcg,2023-10-01,3,1,0,1,5
LAJA,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,4,2,2,9
LAS CARRERAS,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,0,0,0,1
LICOMA PAMPA,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,1,0,0,1
LLALLAGUA,vacunaciones en menores de 1 ano,bcg,2023-10-01,17,11,32,35,95
LLICA,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,0,2,1,4
LORETO,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,1,4,4,9
LURIBAY,vacunaciones en menores de 1 ano,bcg,2023-10-01,3,2,0,0,5
MACHACAMARCA,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,1,0,0,1
MAGDALENA,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,2,6,1,9
MAIRANA,vacunaciones en menores de 1 ano,bcg,2023-10-01,5,8,0,0,13
MALLA,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,0,0,1,1
MAPIRI,vacunaciones en menores de 1 ano,bcg,2023-10-01,6,6,8,3,23
MECAPACA,vacunaciones en menores de 1 ano,bcg,2023-10-01,2,3,0,0,5
MINEROS,vacunaciones en menores de 1 ano,bcg,2023-10-01,15,12,0,0,27
MIZQUE,vacunaciones en menores de 1 ano,bcg,2023-10-01,7,12,8,3,30
MOCOMOCO,vacunaciones en menores de 1 ano,bcg,2023-10-01,3,1,3,6,13
MOJOCOYA,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,0,3,3,6
MONTEAGUDO,vacunaciones en menores de 1 ano,bcg,2023-10-01,16,14,0,0,30
MONTERO,vacunaciones en menores de 1 ano,bcg,2023-10-01,97,96,0,0,193
MOROCHATA,vacunaciones en menores de 1 ano,bcg,2023-10-01,2,2,0,5,9
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,bcg,2023-10-01,1,0,0,0,1
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,0,1,0,1
OCURI,vacunaciones en menores de 1 ano,bcg,2023-10-01,4,3,6,4,17
OKINAWA,vacunaciones en menores de 1 ano,bcg,2023-10-01,5,2,1,0,8
OMEREQUE,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,1,0,0,1
ORURO,vacunaciones en menores de 1 ano,bcg,2023-10-01,228,217,12,7,464
PADCAYA,vacunaciones en menores de 1 ano,bcg,2023-10-01,6,1,1,0,8
PADILLA,vacunaciones en menores de 1 ano,bcg,2023-10-01,4,4,0,0,8
PAILON,vacunaciones en menores de 1 ano,bcg,2023-10-01,22,25,4,3,54
PALOS BLANCOS,vacunaciones en menores de 1 ano,bcg,2023-10-01,8,5,4,4,21
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,1,0,0,1
PAMPA GRANDE,vacunaciones en menores de 1 ano,bcg,2023-10-01,2,1,0,0,3
PAPEL PAMPA,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,1,1,1,3
PATACAMAYA,vacunaciones en menores de 1 ano,bcg,2023-10-01,17,14,1,1,33
PAZÑA,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,1,0,0,2
PELECHUCO,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,0,2,3,6
POCOATA,vacunaciones en menores de 1 ano,bcg,2023-10-01,4,3,7,6,20
POCONA,vacunaciones en menores de 1 ano,bcg,2023-10-01,4,3,3,0,10
POJO (CBBA),vacunaciones en menores de 1 ano,bcg,2023-10-01,13,12,2,0,27
POOPO,vacunaciones en menores de 1 ano,bcg,2023-10-01,3,2,1,0,6
PORCO,vacunaciones en menores de 1 ano,bcg,2023-10-01,7,10,0,1,18
POROMA,vacunaciones en menores de 1 ano,bcg,2023-10-01,4,4,4,1,13
PORONGO,vacunaciones en menores de 1 ano,bcg,2023-10-01,2,3,2,0,7
PORTACHUELO,vacunaciones en menores de 1 ano,bcg,2023-10-01,11,10,0,0,21
PORVENIR,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,0,0,0,1
POSTRER VALLE,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,1,0,0,1
POTOSI,vacunaciones en menores de 1 ano,bcg,2023-10-01,232,235,15,11,493
PRESTO,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,1,0,1,2
PUCARA,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,1,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,bcg,2023-10-01,10,8,9,9,36
PUERTO ACOSTA,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,0,0,3,3
PUERTO CARABUCO,vacunaciones en menores de 1 ano,bcg,2023-10-01,2,1,6,4,13
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,3,0,0,4
PUERTO PEREZ,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,1,0,2,3
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,bcg,2023-10-01,3,9,0,0,12
PUERTO RICO,vacunaciones en menores de 1 ano,bcg,2023-10-01,5,3,0,0,8
PUERTO SUAREZ,vacunaciones en menores de 1 ano,bcg,2023-10-01,20,9,0,0,29
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,bcg,2023-10-01,76,51,1,0,128
PUNA,vacunaciones en menores de 1 ano,bcg,2023-10-01,8,3,1,6,18
PUNATA,vacunaciones en menores de 1 ano,bcg,2023-10-01,28,23,2,0,53
QUIABAYA,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,1,1,1,3
QUILLACOLLO,vacunaciones en menores de 1 ano,bcg,2023-10-01,113,109,5,7,234
QUIME,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,2,0,0,3
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,bcg,2023-10-01,1,5,0,2,8
RAVELO,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,2,4,2,9
REYES,vacunaciones en menores de 1 ano,bcg,2023-10-01,5,10,6,11,32
RIBERALTA,vacunaciones en menores de 1 ano,bcg,2023-10-01,125,89,3,2,219
ROBORE,vacunaciones en menores de 1 ano,bcg,2023-10-01,9,9,0,0,18
RURRENABAQUE,vacunaciones en menores de 1 ano,bcg,2023-10-01,9,12,5,7,33
SABAYA,vacunaciones en menores de 1 ano,bcg,2023-10-01,3,2,0,0,5
SACABA,vacunaciones en menores de 1 ano,bcg,2023-10-01,118,109,3,4,234
SACABAMBA,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,0,0,1,2
SACACA,vacunaciones en menores de 1 ano,bcg,2023-10-01,5,6,5,4,20
SAIPINA,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,1,0,0,2
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,bcg,2023-10-01,4,4,0,0,8
SAMAIPATA,vacunaciones en menores de 1 ano,bcg,2023-10-01,8,2,4,1,15
SAN AGUSTIN,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,0,1,2,3
SAN ANDRES,vacunaciones en menores de 1 ano,bcg,2023-10-01,4,1,0,1,6
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,0,2,1,3
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,0,0,1,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,bcg,2023-10-01,2,3,0,2,7
SAN BENITO,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,2,0,0,3
SAN BORJA,vacunaciones en menores de 1 ano,bcg,2023-10-01,60,41,22,20,143
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,bcg,2023-10-01,10,11,0,3,24
SAN CARLOS,vacunaciones en menores de 1 ano,bcg,2023-10-01,13,10,0,0,23
SAN IGNACIO,vacunaciones en menores de 1 ano,bcg,2023-10-01,11,8,7,6,32
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,bcg,2023-10-01,59,48,6,5,118
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,bcg,2023-10-01,0,0,1,1,2
SAN JAVIER(STC),vacunaciones en menores de 1 ano,bcg,2023-10-01,10,10,0,0,20
SAN JOAQUIN,vacunaciones en menores de 1 ano,bcg,2023-10-01,2,1,0,0,3
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,bcg,2023-10-01,16,17,23,19,75
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,bcg,2023-10-01,2,0,0,0,2
SAN JULIAN,vacunaciones en menores de 1 ano,bcg,2023-10-01,42,34,1,0,77
SAN LORENZO(PND),vacunaciones en menores de 1 ano,bcg,2023-10-01,0,0,1,6,7
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,bcg,2023-10-01,6,4,0,1,11
SAN LUCAS,vacunaciones en menores de 1 ano,bcg,2023-10-01,20,12,6,4,42
SAN MATIAS,vacunaciones en menores de 1 ano,bcg,2023-10-01,5,9,5,3,22
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,bcg,2023-10-01,9,5,0,1,15
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,0,0,0,1
SAN PEDRO,vacunaciones en menores de 1 ano,bcg,2023-10-01,3,4,0,1,8
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2023-10-01,7,8,11,12,38
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,1,4,1,7
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,bcg,2023-10-01,9,4,1,11,25
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,0,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,3,1,0,5
SAN PEDRO(PND),vacunaciones en menores de 1 ano,bcg,2023-10-01,0,0,1,0,1
SAN RAFAEL,vacunaciones en menores de 1 ano,bcg,2023-10-01,6,5,0,1,12
SAN RAMON SCZ,vacunaciones en menores de 1 ano,bcg,2023-10-01,4,5,0,0,9
SANTA ANA,vacunaciones en menores de 1 ano,bcg,2023-10-01,12,14,1,0,27
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,bcg,2023-10-01,1188,1122,52,71,2433
SANTA ROSA,vacunaciones en menores de 1 ano,bcg,2023-10-01,4,3,0,0,7
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,bcg,2023-10-01,6,7,0,1,14
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,0,1,0,1
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,1,1,5,7
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,1,3,1,5
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,1,0,0,1
SANTIVAÑES,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,1,1,0,2
SAPAHAQUI,vacunaciones en menores de 1 ano,bcg,2023-10-01,3,1,2,4,10
SENA,vacunaciones en menores de 1 ano,bcg,2023-10-01,5,1,0,0,6
SHINAOTA,vacunaciones en menores de 1 ano,bcg,2023-10-01,20,15,0,0,35
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,bcg,2023-10-01,8,2,4,1,15
SICAYA,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,0,0,1,2
SIPE SIPE,vacunaciones en menores de 1 ano,bcg,2023-10-01,16,29,3,1,49
SOPACHUY,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,3,2,1,6
SORACACHI,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,3,1,5,9
SORATA,vacunaciones en menores de 1 ano,bcg,2023-10-01,8,4,2,1,15
SUCRE,vacunaciones en menores de 1 ano,bcg,2023-10-01,225,210,4,2,441
TACACHI,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,0,1,1,2
TACACOMA,vacunaciones en menores de 1 ano,bcg,2023-10-01,2,0,1,1,4
TACOBAMBA,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,1,2,3,6
TACOPAYA,vacunaciones en menores de 1 ano,bcg,2023-10-01,2,1,0,4,7
TAPACARI,vacunaciones en menores de 1 ano,bcg,2023-10-01,8,4,5,7,24
TARABUCO,vacunaciones en menores de 1 ano,bcg,2023-10-01,4,6,3,2,15
TARACO,vacunaciones en menores de 1 ano,bcg,2023-10-01,2,1,1,0,4
TARATA,vacunaciones en menores de 1 ano,bcg,2023-10-01,5,4,0,0,9
TARIJA,vacunaciones en menores de 1 ano,bcg,2023-10-01,180,137,0,1,318
TARVITA,vacunaciones en menores de 1 ano,bcg,2023-10-01,4,4,1,2,11
TEOPONTE,vacunaciones en menores de 1 ano,bcg,2023-10-01,6,6,1,0,13
TIAHUANACU,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,0,4,2,7
TINGUIPAYA,vacunaciones en menores de 1 ano,bcg,2023-10-01,2,1,5,6,14
TIPUANI,vacunaciones en menores de 1 ano,bcg,2023-10-01,5,3,0,0,8
TIQUIPAYA,vacunaciones en menores de 1 ano,bcg,2023-10-01,32,27,1,2,62
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,bcg,2023-10-01,6,7,0,1,14
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,bcg,2023-10-01,0,0,2,0,2
TOCO,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,2,0,0,2
TOLATA,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,6,0,0,6
TOLEDO,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,1,0,2,3
TOMAVE,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,0,2,1,4
TOMINA,vacunaciones en menores de 1 ano,bcg,2023-10-01,2,2,1,1,6
TORO TORO,vacunaciones en menores de 1 ano,bcg,2023-10-01,2,3,0,2,7
TOTORA(CBBA),vacunaciones en menores de 1 ano,bcg,2023-10-01,12,7,0,2,21
TRIGAL,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,0,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,bcg,2023-10-01,108,99,1,0,208
TUPIZA,vacunaciones en menores de 1 ano,bcg,2023-10-01,38,32,1,1,72
UMALA,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,1,1,2,4
UNCIA,vacunaciones en menores de 1 ano,bcg,2023-10-01,6,8,5,3,22
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,bcg,2023-10-01,2,5,0,0,7
URUBICHA,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,1,0,0,2
UYUNI,vacunaciones en menores de 1 ano,bcg,2023-10-01,18,20,5,7,50
VACAS,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,1,4,1,7
VALLEGRANDE,vacunaciones en menores de 1 ano,bcg,2023-10-01,25,12,0,0,37
VIACHA,vacunaciones en menores de 1 ano,bcg,2023-10-01,8,6,3,1,18
VILA VILA,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,1,2,2,5
VILLA CHARCAS,vacunaciones en menores de 1 ano,bcg,2023-10-01,4,0,7,6,17
VILLA MONTES,vacunaciones en menores de 1 ano,bcg,2023-10-01,32,21,0,2,55
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,bcg,2023-10-01,0,0,0,1,1
VILLA RIVERO,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,4,4,0,8
VILLA TUNARI,vacunaciones en menores de 1 ano,bcg,2023-10-01,45,50,16,14,125
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,bcg,2023-10-01,2,0,1,3,6
VILLAZON,vacunaciones en menores de 1 ano,bcg,2023-10-01,25,20,1,1,47
VINTO,vacunaciones en menores de 1 ano,bcg,2023-10-01,41,28,2,3,74
VITICHI,vacunaciones en menores de 1 ano,bcg,2023-10-01,3,4,2,2,11
WARNES,vacunaciones en menores de 1 ano,bcg,2023-10-01,63,74,3,2,142
YACO,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,2,3,6,11
YACUIBA,vacunaciones en menores de 1 ano,bcg,2023-10-01,57,40,6,2,105
YAMPARAEZ,vacunaciones en menores de 1 ano,bcg,2023-10-01,2,2,1,0,5
YANACACHI,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,0,0,0,1
YAPACANI,vacunaciones en menores de 1 ano,bcg,2023-10-01,39,36,2,1,78
YOCALLA,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,3,0,0,4
YOTALA,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,2,0,0,3
YUNCHARA,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,1,2,1,4
YUNGUYO DE LITORAL,vacunaciones en menores de 1 ano,bcg,2023-10-01,0,0,1,0,1
ZUDAÑEZ,vacunaciones en menores de 1 ano,bcg,2023-10-01,1,4,0,0,5
ACACIO,vacunaciones en menores de 1 ano,bcg,2023-11-01,0,2,0,0,2
ACHACACHI,vacunaciones en menores de 1 ano,bcg,2023-11-01,17,14,4,3,38
ACHOCALLA,vacunaciones en menores de 1 ano,bcg,2023-11-01,8,9,2,1,20
AIQUILE,vacunaciones en menores de 1 ano,bcg,2023-11-01,21,12,3,1,37
ALALAY,vacunaciones en menores de 1 ano,bcg,2023-11-01,0,0,1,0,1
ALTO BENI,vacunaciones en menores de 1 ano,bcg,2023-11-01,4,3,0,0,7
ANCORAIMES,vacunaciones en menores de 1 ano,bcg,2023-11-01,1,1,5,2,9
ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2023-11-01,0,1,1,0,2
ANTEQUERA,vacunaciones en menores de 1 ano,bcg,2023-11-01,1,0,0,0,1
ANZALDO,vacunaciones en menores de 1 ano,bcg,2023-11-01,0,2,0,3,5
APOLO,vacunaciones en menores de 1 ano,bcg,2023-11-01,9,11,4,3,27
ARAMPAMPA,vacunaciones en menores de 1 ano,bcg,2023-11-01,0,0,2,2,4
ARANI,vacunaciones en menores de 1 ano,bcg,2023-11-01,1,2,0,0,3
ARBIETO,vacunaciones en menores de 1 ano,bcg,2023-11-01,4,3,1,0,8
ARQUE,vacunaciones en menores de 1 ano,bcg,2023-11-01,2,1,6,5,14
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,bcg,2023-11-01,29,23,3,5,60
ATOCHA,vacunaciones en menores de 1 ano,bcg,2023-11-01,3,3,0,0,6
AUCAPATA,vacunaciones en menores de 1 ano,bcg,2023-11-01,2,0,2,0,4
AYATA,vacunaciones en menores de 1 ano,bcg,2023-11-01,0,0,3,1,4
AYO AYO,vacunaciones en menores de 1 ano,bcg,2023-11-01,1,1,3,3,8
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,bcg,2023-11-01,6,10,1,1,18
AZURDUY,vacunaciones en menores de 1 ano,bcg,2023-11-01,2,4,2,0,8
BATALLAS,vacunaciones en menores de 1 ano,bcg,2023-11-01,4,2,5,1,12
BAURES,vacunaciones en menores de 1 ano,bcg,2023-11-01,0,1,0,1,2
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2023-11-01,0,1,1,0,2
BELLA FLOR,vacunaciones en menores de 1 ano,bcg,2023-11-01,0,0,0,1,1
BERMEJO,vacunaciones en menores de 1 ano,bcg,2023-11-01,18,12,0,1,31
BETANZOS,vacunaciones en menores de 1 ano,bcg,2023-11-01,12,10,3,2,27
BOLIVAR,vacunaciones en menores de 1 ano,bcg,2023-11-01,0,1,0,1,2
BOYUIBE,vacunaciones en menores de 1 ano,bcg,2023-11-01,1,0,0,0,1
BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2023-11-01,4,4,2,0,10
CABEZAS,vacunaciones en menores de 1 ano,bcg,2023-11-01,7,10,0,4,21
CAIROMA,vacunaciones en menores de 1 ano,bcg,2023-11-01,9,3,2,5,19
"CAIZA ""D""",vacunaciones en menores de 1 ano,bcg,2023-11-01,4,2,0,1,7
CAJUATA,vacunaciones en menores de 1 ano,bcg,2023-11-01,4,2,1,0,7
CALACOTO,vacunaciones en menores de 1 ano,bcg,2023-11-01,1,0,2,0,3
CALAMARCA,vacunaciones en menores de 1 ano,bcg,2023-11-01,1,2,1,2,6
CAMARGO,vacunaciones en menores de 1 ano,bcg,2023-11-01,11,13,1,0,25
CAMIRI,vacunaciones en menores de 1 ano,bcg,2023-11-01,52,23,0,0,75
CAPINOTA,vacunaciones en menores de 1 ano,bcg,2023-11-01,13,8,0,0,21
CAQUIAVIRI,vacunaciones en menores de 1 ano,bcg,2023-11-01,2,0,1,2,5
CARACOLLO,vacunaciones en menores de 1 ano,bcg,2023-11-01,3,2,0,1,6
CARANAVI,vacunaciones en menores de 1 ano,bcg,2023-11-01,44,40,3,0,87
CARAPARI,vacunaciones en menores de 1 ano,bcg,2023-11-01,4,8,0,0,12
CARIPUYO,vacunaciones en menores de 1 ano,bcg,2023-11-01,3,0,3,1,7
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,bcg,2023-11-01,2,0,1,4,7
CATACORA,vacunaciones en menores de 1 ano,bcg,2023-11-01,2,0,0,1,3
CHACARILLA,vacunaciones en menores de 1 ano,bcg,2023-11-01,1,0,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,bcg,2023-11-01,16,16,6,7,45
CHAQUI,vacunaciones en menores de 1 ano,bcg,2023-11-01,2,2,2,0,6
CHARAGUA,vacunaciones en menores de 1 ano,bcg,2023-11-01,6,11,29,27,73
CHARAÑA,vacunaciones en menores de 1 ano,bcg,2023-11-01,1,0,1,0,2
CHAYANTA,vacunaciones en menores de 1 ano,bcg,2023-11-01,4,0,5,3,12
CHIMORE,vacunaciones en menores de 1 ano,bcg,2023-11-01,11,12,0,1,24
CHIPAYA,vacunaciones en menores de 1 ano,bcg,2023-11-01,1,0,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,bcg,2023-11-01,1,1,1,1,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,bcg,2023-11-01,20,12,0,0,32
CHUMA,vacunaciones en menores de 1 ano,bcg,2023-11-01,1,2,0,1,4
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,bcg,2023-11-01,1,0,5,3,9
CKOCHAS,vacunaciones en menores de 1 ano,bcg,2023-11-01,4,2,2,6,14
CLIZA,vacunaciones en menores de 1 ano,bcg,2023-11-01,23,13,0,0,36
COBIJA,vacunaciones en menores de 1 ano,bcg,2023-11-01,48,56,2,5,111
COCAPATA,vacunaciones en menores de 1 ano,bcg,2023-11-01,3,6,11,2,22
COCHABAMBA,vacunaciones en menores de 1 ano,bcg,2023-11-01,579,561,5,1,1146
COLCAPIRHUA,vacunaciones en menores de 1 ano,bcg,2023-11-01,24,23,0,0,47
"COLCHA ""K""",vacunaciones en menores de 1 ano,bcg,2023-11-01,1,2,1,1,5
COLOMI,vacunaciones en menores de 1 ano,bcg,2023-11-01,8,10,0,1,19
COLPA BELGICA,vacunaciones en menores de 1 ano,bcg,2023-11-01,1,0,0,0,1
