municipality,group,variable,month,Mujeres con muestra de PAP,TOTAL
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,49,49
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,1,1
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,7,7
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,21,21
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,26,26
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,40,40
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,37,37
ARQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,8,8
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,65,65
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,135,135
AUCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,4,4
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,4,4
AYO AYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,14,14
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,27,27
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,93,93
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,20,20
BELEN DE ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,9,9
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,86,86
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,92,92
BOLIVAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,1,1
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,2,2
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,19,19
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,41,41
CAIROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,2,2
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,18,18
CALACOTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,5,5
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,56,56
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,29,29
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,10,10
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,5,5
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,82,82
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,30,30
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,214,214
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,6,6
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,59,59
CATACORA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,1,1
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,71,71
CHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,26,26
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,65,65
CHARAÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,5,5
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,117,117
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,12,12
CHIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,12,12
CHOQUE COTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,3,3
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,14,14
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,7,7
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,126,126
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,67,67
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,115,115
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,5,5
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,4901,4901
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,111,111
"COLCHA ""K""","anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,9,9
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,1,1
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,26,26
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,8,8
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,1,1
COLQUENCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,20,20
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,91,91
COMBAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,6,6
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,11,11
COPACABANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,13,13
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,95,95
CORO CORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,11,11
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,49,49
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,21,21
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,89,89
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,208,208
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,112,112
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,5,5
CUEVO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,1,1
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,174,174
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,15,15
DESAGUADERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,33,33
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,4205,4205
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,23,23
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,54,54
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,45,45
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,312,312
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,14,14
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,68,68
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,46,46
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,11,11
EUREKA (SANTOS MERCADO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,6,6
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,55,55
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,35,35
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,12,12
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,31,31
GUAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,2,2
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,63,63
GUTIERREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,7,7
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,37,37
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,27,27
HUACHACALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,5,5
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,83,83
HUARINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,3,3
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,5,5
HUMANATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,3,3
ICHOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,56,56
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,7,7
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,96,96
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,3,3
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,4,4
IXIAMAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,74,74
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,43,43
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,3,3
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,227,227
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,3814,3814
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,28,28
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,55,55
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,9,9
LICOMA PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,1,1
LLICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,22,22
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,72,72
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,8,8
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,14,14
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,14,14
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,29,29
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,15,15
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,19,19
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,105,105
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,8,8
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,35,35
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,315,315
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,415,415
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,5,5
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,5,5
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,16,16
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,24,24
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,15,15
OMEREQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,24,24
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,1293,1293
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,66,66
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,97,97
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,2,2
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,25,25
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,109,109
PAMPA AULLAGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,3,3
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,36,36
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,3,3
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,15,15
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,14,14
PAZÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,183,183
PELECHUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,2,2
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,103,103
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,31,31
POJO (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,23,23
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,10,10
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,198,198
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,56,56
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,63,63
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,9,9
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,622,622
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,83,83
PUCARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,10,10
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,32,32
PUERTO ACOSTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,3,3
PUERTO CARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,4,4
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,20,20
PUERTO PEREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,3,3
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,79,79
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,24,24
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,5,5
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,195,195
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,62,62
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,155,155
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,264,264
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,4,4
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,94,94
REYES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,3,3
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,380,380
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,20,20
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,4,4
SABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,4,4
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,414,414
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,6,6
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,164,164
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,30,30
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,42,42
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,31,31
SAN AGUSTIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,3,3
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,5,5
SAN ANDRES DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,13,13
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,6,6
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,2,2
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,29,29
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,65,65
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,58,58
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,99,99
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,36,36
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,35,35
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,31,31
SAN JOAQUIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,48,48
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,37,37
SAN JUAN DE YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,40,40
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,79,79
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,4,4
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,73,73
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,111,111
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,13,13
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,83,83
SAN PABLO DE LIPEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,7,7
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,131,131
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,58,58
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,6,6
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,3,3
SAN RAFAEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,5,5
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,2,2
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,25,25
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,14,14
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,4437,4437
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,141,141
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,53,53
SANTIAGO DE CALLAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,1,1
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,69,69
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,18,18
SANTIAGO DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,4,4
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,30,30
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,1,1
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,34,34
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,12,12
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,53,53
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,34,34
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,3,3
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,60,60
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,53,53
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,4,4
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,3014,3014
TACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,1,1
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",mujeres con muestra de pap,2012-10-01,3,3
