municipality,group,variable,month,Niñas(os) de 1 año que reciben alimento complementario,TOTAL
UYUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-10-01,295,295
VACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-10-01,129,129
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-10-01,178,178
VIACHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-10-01,705,705
VILA VILA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-10-01,57,57
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-10-01,152,152
VILLA MONTES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-10-01,488,488
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-10-01,8,8
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-10-01,118,118
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-10-01,122,122
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-10-01,686,686
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-10-01,132,132
VILLAZON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-10-01,597,597
VINTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-10-01,474,474
VITICHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-10-01,115,115
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-10-01,37,37
WARNES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-10-01,18,18
YACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-10-01,79,79
YACUIBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-10-01,809,809
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-10-01,90,90
YANACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-10-01,44,44
YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-10-01,145,145
YOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-10-01,136,136
YOTALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-10-01,69,69
YUNCHARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-10-01,17,17
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-10-01,103,103
ACACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,63,63
ACHACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,221,221
ACHOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,6,6
AIQUILE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,312,312
ALALAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,7,7
ALCALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,35,35
ALTO BENI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,152,152
ANCORAIMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,130,130
ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,44,44
ANTEQUERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,25,25
ANZALDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,59,59
APOLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,229,229
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,63,63
ARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,111,111
ARBIETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,287,287
ARQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,169,169
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,42,42
ATOCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,126,126
AUCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,24,24
AYATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,83,83
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,254,254
AZURDUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,147,147
BATALLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,145,145
BAURES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,48,48
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,12,12
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,21,21
BELLA FLOR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,51,51
BETANZOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,411,411
BOLIVAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,64,64
BOLPEBRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,2,2
BOYUIBE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,69,69
BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,159,159
CABEZAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,134,134
CAIROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,106,106
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,140,140
CAJUATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,19,19
CALACOTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,30,30
CALAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,142,142
CAMARGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,211,211
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,50,50
CAMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,351,351
CAPINOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,257,257
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,100,100
CARACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,241,241
CARANAVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,23,23
CARAPARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,235,235
CARIPUYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,104,104
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,39,39
CATACORA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,7,7
CHACARILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,3,3
CHALLAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,396,396
CHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,106,106
CHARAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,44,44
CHARAÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,14,14
CHAYANTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,186,186
CHIMORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,387,387
CHIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,15,15
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,13,13
CHUA COCANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,28,28
CHUMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,93,93
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,125,125
CKOCHAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,197,197
CLIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,258,258
COCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,344,344
COCHABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,2995,2995
COIPASA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,7,7
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,272,272
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,179,179
COLLANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,32,32
COLOMI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,237,237
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,38,38
COLQUECHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,530,530
COLQUENCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,156,156
COLQUIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,127,127
COMANCHE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,25,25
COMARAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,61,61
COMBAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,16,16
CONCEPCION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,136,136
COPACABANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,75,75
CORO CORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,9,9
COROICO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,57,57
CORQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,55,55
COTAGAITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,276,276
COTOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,193,193
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,22,22
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,24,24
CUEVO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,50,50
CULPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,228,228
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,59,59
CURVA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,36,36
EL ALTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,290,290
EL CHORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,41,41
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,166,166
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,155,155
EL TORNO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,7,7
EL VILLAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,49,49
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,348,348
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,550,550
ESCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,5,5
ESCOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,3,3
ESMERALDA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,3,3
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,66,66
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,17,17
EXALTACION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,5,5
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,171,171
FILADELFIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,113,113
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,145,145
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,98,98
GUAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,55,55
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,445,445
GUTIERREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,79,79
HUACARETA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,130,130
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,12,12
HUACHACALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,3,3
HUANUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,149,149
HUARINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,19,19
HUATAJATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,3,3
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,35,35
HUMANATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,45,45
ICHOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,46,46
ICLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,101,101
INCAHUASI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,163,163
INQUISIVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,165,165
IXIAMAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,84,84
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,94,94
LA ASUNTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,399,399
LA GUARDIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,104,104
LA PAZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,138,138
LA RIVERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,2,2
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,2,2
LAJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,224,224
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,61,61
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,25,25
LLALLAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,644,644
LLICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,34,34
LORETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,43,43
LURIBAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,89,89
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,49,49
MACHARETI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,26,26
MAIRANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,9,9
MALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,24,24
MAPIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,199,199
MECAPACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,4,4
MINEROS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,10,10
MIZQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,336,336
MOCOMOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,131,131
MOJINETE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,7,7
MOJOCOYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,110,110
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,298,298
MONTERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,540,540
MORO MORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,36,36
MOROCHATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,101,101
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,32,32
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,10,10
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,21,21
OCURI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,213,213
OKINAWA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,97,97
ORURO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,131,131
PAILON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,97,97
PALCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,64,64
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,228,228
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,42,42
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,114,114
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,60,60
PASORAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,22,22
PATACAMAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,198,198
PAZÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,52,52
PELECHUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,56,56
POCOATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,328,328
POCONA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,158,158
POJO (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,85,85
POOPO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,81,81
PORCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,192,192
POROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,185,185
PORONGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,31,31
PORVENIR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,139,139
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,10,10
POTOSI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,2504,2504
PRESTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,94,94
PUCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,19,19
PUCARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,351,351
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,65,65
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,59,59
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,58,58
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,33,33
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,72,72
PUERTO SILES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,2,2
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,583,583
PUNA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,259,259
PUNATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,377,377
QUIABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,25,25
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,1412,1412
QUIME,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,77,77
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,11,11
RAVELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,236,236
RIBERALTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,246,246
ROBORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,172,172
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,212,212
SABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,30,30
SACABA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,1669,1669
SACABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,51,51
SACACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,339,339
SAIPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,66,66
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,152,152
SAMAIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,144,144
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,19,19
SAN ANDRES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,39,39
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,17,17
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,23,23
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,93,93
SAN BENITO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,115,115
SAN BORJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,20,20
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,34,34
SAN CARLOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,42,42
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,4,4
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,746,746
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,7,7
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,56,56
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,15,15
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,134,134
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,100,100
SAN JULIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,372,372
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,114,114
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,156,156
SAN LUCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,419,419
SAN MATIAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,6,6
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,182,182
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,39,39
SAN PEDRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,201,201
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,485,485
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,66,66
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,12,12
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,36,36
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,89,89
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,1,1
SANTA ANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,19,19
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,2713,2713
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,51,51
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,37,37
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,79,79
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,44,44
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,66,66
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,47,47
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,47,47
SHINAOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,37,37
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,187,187
SICAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,79,79
SIPE SIPE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,606,606
SOPACHUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-11-01,80,80
