municipality,group,variable,month,RN con corte tardío de Cordón Umbilical,TOTAL
SANTA ANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,22,22
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,151,151
SANTIAGO DE HUARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,2,2
SANTIAGO DE HUATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,1,1
SANTIAGO DE MACHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,3,3
SANTIVAÑES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,1,1
SAPAHAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,6,6
SENA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,7,7
SHINAOTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,4,4
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,10,10
SICAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,2,2
SIPE SIPE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,31,31
SOPACHUY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,6,6
SORATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,7,7
SUCRE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,322,322
TACACOMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,3,3
TACOBAMBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,2,2
TACOPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,3,3
TAPACARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,3,3
TARABUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,8,8
TARACO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,3,3
TARATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,3,3
TARIJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,2,2
TARVITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,15,15
TEOPONTE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,5,5
TIAHUANACU,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,1,1
TINGUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,2,2
TIPUANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,4,4
TIQUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,22,22
TOCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,4,4
TODOS SANTOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,1,1
TOLATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,2,2
TOLEDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,2,2
TOMAVE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,2,2
TOMINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,5,5
TORO TORO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,6,6
TOTORA(CBBA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,2,2
TOTORA(ORR),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,1,1
TUPIZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,59,59
TURCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,2,2
UNCIA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,8,8
URIONDO (A. CONCEPCION),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,4,4
URUBICHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,2,2
UYUNI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,1,1
VACAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,3,3
VILA VILA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,2,2
VILLA CHARCAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,3,3
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,1,1
VILLA RIVERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,6,6
VILLA SERRANO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,3,3
VILLA TUNARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,24,24
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,3,3
VILLAZON,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,6,6
VINTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,43,43
VITICHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,6,6
WALDO BALLIVIAN,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,1,1
YACUIBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,3,3
YAMPARAEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,6,6
YANACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,1,1
YAPACANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,51,51
YOCALLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,2,2
YOTALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,7,7
YUNGUYO DE LITORAL,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,2,2
ZUDAÑEZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-10-01,4,4
ACACIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,4,4
ACHACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,34,34
ACHOCALLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,15,15
AIQUILE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,19,19
ALCALA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
ALTO BENI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,5,5
ANCORAIMES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
ANZALDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
APOLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,14,14
ARANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
ARBIETO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,6,6
ARQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,27,27
ATOCHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,7,7
AYATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
AYO AYO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,7,7
AZURDUY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,4,4
BATALLAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,6,6
BAURES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,4,4
BELLA FLOR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
BERMEJO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,12,12
BETANZOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,18,18
BOLIVAR,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
BOLPEBRA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
BOYUIBE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
CABEZAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,17,17
CAIROMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
"CAIZA ""D""",atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,7,7
CAJUATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,9,9
CALAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,8,8
CAMARGO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,15,15
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
CAPINOTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,13,13
CAQUIAVIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
CARACOLLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,13,13
CARANAVI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
CARAPARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,3,3
CARIPUYO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,3,3
CHALLAPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
CHAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,6,6
CHARAGUA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
CHAYANTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,4,4
CHIMORE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,4,4
CHIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,21,21
CHUMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,11,11
CKOCHAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,3,3
CLIZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,12,12
COBIJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,35,35
COCAPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,14,14
COCHABAMBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,41,41
"COLCHA ""K""",atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,6,6
COLLANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
COLOMI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,8,8
COLQUECHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,10,10
COLQUENCHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,9,9
COLQUIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
COPACABANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,5,5
CORIPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,13,13
COROICO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,11,11
CORQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
COTAGAITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,8,8
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
CUEVO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
CULPINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,15,15
CURAHUARA DE CARANGAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
CURVA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
DESAGUADERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,4,4
EL ALTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,424,424
EL CHORO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
EL PUENTE(STC),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,7,7
EL PUENTE(TJA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,3,3
EL TORNO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,7,7
ENTRE RIOS TRJ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,4,4
ENTRE RIOS CBBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,20,20
EUCALIPTUS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,5,5
FILADELFIA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
GUAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
HUACARETA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,6,6
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
HUACHACALLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
HUANUNI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,17,17
HUARACAJE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
HUARINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
HUATAJATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
HUAYLLAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
ICLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,3,3
INCAHUASI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,10,10
INGAVI (HUMAITA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
INQUISIVI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
JESUS DE MACHACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
LA ASUNTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,4,4
LA PAZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,17,17
LAGUNILLAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
LAJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,7,7
LICOMA PAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
LURIBAY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,3,3
MACHACAMARCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
MACHARETI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,3,3
MAPIRI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,11,11
MECAPACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,4,4
MINEROS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,4,4
MIZQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,20,20
MOCOMOCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
MOJOCOYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
MONTEAGUDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
MONTERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,28,28
MOROCHATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
OCURI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,5,5
OKINAWA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
OMEREQUE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,7,7
ORURO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,71,71
PADCAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,7,7
PADILLA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,10,10
PAILON,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,32,32
PALCA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
PALOS BLANCOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,25,25
PAPEL PAMPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
PAZÑA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
PELECHUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,3,3
POCOATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,17,17
POCONA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,10,10
POJO (CBBA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,7,7
PORCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,9,9
POROMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,7,7
POTOSI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,141,141
PRESTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,3,3
PUCARA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
PUCARANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,10,10
PUERTO ACOSTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
PUERTO CARABUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,4,4
PUERTO RICO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,5,5
PUERTO VILLARROEL,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,10,10
PUNA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,5,5
PUNATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,36,36
QUIABAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
QUILLACOLLO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,12,12
QUIME,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,4,4
RAQAYPAMPA(ETA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,5,5
RAVELO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,8,8
REYES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,12,12
RIBERALTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,197,197
ROBORE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,26,26
SABAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
SACABA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,84,84
SACABAMBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
SACACA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,12,12
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,4,4
SAMAIPATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,3,3
SAN BENITO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
SAN BORJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,11,11
SAN CARLOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,9,9
SAN IGNACIO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,25,25
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,42,42
SAN JAVIER(STC),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,9,9
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
SAN LORENZO(PND),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,4,4
SAN LUCAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,17,17
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,6,6
SAN PEDRO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,13,13
SAN PEDRO DE MACHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,12,12
SAN PEDRO DE TIQUINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
SAN RAMON SCZ,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,5,5
SANTA ANA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,34,34
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,274,274
SANTIAGO DE CALLAPA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
SANTIVAÑES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,4,4
SAPAHAQUI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,7,7
SENA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,5,5
SHINAOTA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,13,13
SICAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
SIPE SIPE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,36,36
SOPACHUY,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,6,6
SORACACHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,4,4
SORATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,5,5
SUCRE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,323,323
TACACOMA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
TACOBAMBA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,3,3
TACOPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
TAPACARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,6,6
TARABUCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,9,9
TARACO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,3,3
TARATA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,5,5
TARIJA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,5,5
TARVITA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,9,9
TEOPONTE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,8,8
TIAHUANACU,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,3,3
TINGUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,4,4
TIPUANI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,5,5
TIQUIPAYA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,39,39
TIRAQUE (CBBA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,3,3
TOCO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,4,4
TOLEDO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
TOMAVE,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,4,4
TOMINA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,4,4
TORO TORO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,16,16
TOTORA(CBBA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,21,21
TOTORA(ORR),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,4,4
TRIGAL,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
TRINIDAD,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,4,4
TUPIZA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,56,56
UNCIA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
URIONDO (A. CONCEPCION),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,5,5
URUBICHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,5,5
UYUNI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
VACAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
VIACHA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
VILA VILA,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,3,3
VILLA CHARCAS,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,11,11
VILLA MONTES,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
VILLA RIVERO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,4,4
VILLA SERRANO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,2,2
VILLA TUNARI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,35,35
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,1,1
VILLAZON,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,31,31
VINTO,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,51,51
VITICHI,atencion de partos en servicios,rn con corte tardio de cordon umbilical,2022-11-01,5,5
