,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,1,0,0,1
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,1,0,0,1
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,1,0,4,5
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,2,0,0,0,2
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,0,0,2,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,0,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,1,1,1,3
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,14,16,6,10,46
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,3,2,3,2,10
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,0,0,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,0,1,4,5
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,2,1,0,3
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,3,0,0,3
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,3,0,0,0,3
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,0,0,2,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,7,3,3,5,18
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,1,2,0,3
CULPINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,0,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,19,22,23,27,91
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,0,0,1,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,2,1,0,3
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,0,1,0,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,3,2,0,0,5
ICHOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,0,0,1,2
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,1,0,1,2
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,0,1,1,2
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,2,1,0,0,3
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,2,4,0,2,8
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,24,40,4,6,74
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,0,1,3,4
LORETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,0,0,2,2
LURIBAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,0,0,1,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,0,1,2,3
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,1,0,0,1
MECAPACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,0,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,1,0,0,2
MOJINETE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,0,0,2,2
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,0,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,3,2,2,2,9
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,6,14,8,18,46
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,5,1,0,6
PALCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,0,0,0,1
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,1,0,1,2
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,0,0,0,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,0,1,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,0,2,2,5
PORCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,0,0,2,2
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,2,0,0,2
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,4,0,0,1,5
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,0,0,0,1
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,1,0,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,1,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,6,3,1,0,10
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,1,0,0,2
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,2,5,2,10
RAVELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,0,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,1,1,3,6
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,3,0,0,0,3
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,1,0,1,3
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,7,2,4,3,16
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,1,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,1,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,2,0,0,3
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,0,1,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,2,1,1,1,5
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,2,0,1,4
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,0,4,1,5
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,2,0,0,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,2,3,2,3,10
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,0,5,2,8
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,0,1,3,4
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,0,5,5,11
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,96,93,29,29,247
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,0,0,1,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,1,0,0,2
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,0,1,1,2
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,5,1,1,7
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,8,4,1,0,13
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,0,1,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,4,4,2,2,12
TIPUANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,1,0,0,2
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,2,1,1,3,7
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,0,1,0,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,4,2,4,3,13
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,0,1,0,1
URUBICHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,0,0,1,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,1,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,1,1,3,5
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,1,0,0,2
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,2,2,0,0,4
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,0,0,1,1
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,2,1,0,0,3
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,1,0,1,2
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,2,1,2,5
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,9,3,4,3,19
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,3,0,1,5
YANACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,0,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,2,0,1,3
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,2,0,0,2
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,1,1,2,5
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,1,1,0,2
ANTEQUERA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,2,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,1,0,1
AZURDUY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,1,0,1,2
BELEN DE URMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,0,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,0,0,0,1
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,0,0,0,1
CAMARGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,0,1,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,1,1,1,4
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,0,1,0,2
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,1,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,0,1,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,2,0,0,2
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,0,1,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,0,0,1,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,29,25,2,7,63
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,2,2,1,1,6
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,1,0,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,2,0,1,0,3
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,0,1,1,3
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,0,1,1
COPACABANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,0,0,1,2
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,1,0,0,1
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,0,1,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,5,7,3,4,19
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,0,1,1
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,26,36,27,30,119
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,2,0,2
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,1,0,0,2
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,1,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,3,1,1,6
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,0,0,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,1,0,1,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,4,4,2,0,10
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,1,0,1
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,0,0,0,1
HUMANATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,1,0,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,2,0,2
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,5,0,5
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,2,0,0,2
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,6,10,2,3,21
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,25,28,10,7,70
LAJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,1,0,0,2
LAS CARRERAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,0,2,2
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,1,0,1,3
LURIBAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,1,0,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,2,0,0,1,3
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,1,0,0,1
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,1,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,1,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,2,4,2,1,9
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,10,11,6,4,31
PADCAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,1,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,1,0,0,1
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,1,0,1,3
PAMPA AULLAGAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,1,0,0,1
PAZÑA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,0,0,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,1,0,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,2,0,0,2,4
POROMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,0,1,0,2
PORONGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,1,1,2
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,2,0,0,2
PORVENIR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,0,1,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,7,5,6,3,21
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,0,1,0,2
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,1,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,4,1,1,7
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,2,1,0,1,4
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,5,3,9,18
REYES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,2,0,7,8,17
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,2,1,1,2,6
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,1,2,3
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,4,9,3,1,17
SACACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,2,0,2
SAIPINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,0,0,1,2
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,0,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,1,7,8,17
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,2,1,0,4
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,3,1,0,0,4
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,2,0,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,5,2,2,2,11
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,1,0,0,2
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,1,0,0,2
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,1,0,1
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,0,1,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,2,0,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,120,120,32,31,303
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,3,0,0,0,3
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,1,0,0,1
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,1,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,2,1,3
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,1,0,1
SICAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,3,4,5,5,17
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,4,1,3,3,11
SORATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,1,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,6,4,2,0,12
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,2,0,0,0,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,4,2,1,1,8
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,0,1,1,3
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,1,0,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,6,5,4,0,15
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,0,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,1,0,2,4
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,1,0,0,1,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,3,0,2,2,7
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,3,2,0,0,5
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,1,3,1,5
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,4,5,2,4,15
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,2,1,0,1,4
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-07-01,0,0,1,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,0,0,0,1
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,0,1,0,2
ARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,1,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,2,1,0,4
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,0,0,0,1
BETANZOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,0,0,0,1
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,0,1,1
BOYUIBE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,0,1,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,1,26,19,47
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,0,1,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,1,1,0,2
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,1,0,0,1
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,1,0,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,0,0,1,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,0,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-08-01,1,2,0,0,3
