,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,2,4,0,1,7
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,23,30,1,7,61
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,0,1,3,4
LLICA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,0,0,0,1
LURIBAY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,0,0,2,2
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,0,2,0,2
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,0,2,0,2
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,1,0,0,1
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,0,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,1,0,0,2
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,0,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,3,3,3,2,11
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,0,1,1,2
OKINAWA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,1,0,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,8,10,1,2,21
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,6,7,5,18
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,0,0,0,1
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,1,0,1,2
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,0,1,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,0,2,2,5
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,0,0,2,2
PORONGO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,0,0,1,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,2,1,0,0,3
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,6,4,0,1,11
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,0,0,0,1
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,1,0,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,1,0,1,2
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,4,4,1,0,9
PUNA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,1,0,1,2
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,0,1,0,2
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,2,5,2,10
RAVELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,0,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,4,8,2,0,14
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,2,0,0,0,2
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,1,0,1,3
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,4,2,5,2,13
SAIPINA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,0,0,1,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,1,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,2,0,0,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,2,0,0,3
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,0,0,1,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,2,0,1,4
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,0,4,1,5
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,2,0,0,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,2,3,2,3,10
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,0,3,2,5
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,0,2,3,5
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,0,5,3,9
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,117,121,34,32,304
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,4,0,0,5
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,1,1,0,3
SENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,0,1,1,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,5,1,1,7
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,8,4,1,0,13
TACACOMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,0,0,0,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,0,2,0,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,2,0,2,5,9
TIPUANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,2,0,0,3
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,1,1,3,6
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,7,9,4,3,23
URUBICHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,0,0,1,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,0,0,1,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,1,1,3,5
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,3,2,0,1,6
VILLA SERRANO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,2,3,0,0,5
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,1,0,1,2
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,1,0,1,3
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,2,1,2,5
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,10,4,3,4,21
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,2,0,1,3
YANACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,0,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,2,5,1,2,10
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,2,0,0,2
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,3,3,0,1,7
AIQUILE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,1,1,0,2
ALTO BENI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,1,0,0,1
ANTEQUERA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,0,1,1
ARQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,2,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,1,0,1
BAURES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,16,1,0,0,17
CAJUATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,1,0,0,1
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,0,0,0,1
CAMARGO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,1,0,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,0,1,0,2
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,1,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,0,1,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,0,1,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,2,0,0,2
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,3,1,4
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,23,18,12,7,60
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,1,1,1,4
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,4,0,0,4
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,3,2,2,0,7
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,1,0,1
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,0,1,1,3
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,0,1,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,2,0,0,0,2
COPACABANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,0,0,1,2
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,1,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,3,6,3,4,16
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,0,1,1
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,25,28,27,29,109
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,2,0,2
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,2,1,0,4
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,3,1,1,6
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,1,0,1,2
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,0,0,0,1
GUANAY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,1,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,2,4,1,0,7
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,1,1,2
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,0,0,0,1
HUMANATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,1,0,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,0,0,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,2,0,2
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,5,0,5
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,4,6,1,0,11
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,5,8,1,2,16
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,20,26,10,5,61
LAJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,1,0,0,2
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,2,1,4,8
LURIBAY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,1,0,0,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,1,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,1,1,2
MIZQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,1,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,1,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,3,4,2,2,11
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,1,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,15,16,6,2,39
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,2,1,1,0,4
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,3,1,0,1,5
PAZÑA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,0,0,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,1,1,1,3
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,2,0,1,2,5
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,2,2,2,1,7
POROMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,1,1,0,2
PORONGO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,0,1,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,0,1,1
PORVENIR,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,0,1,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,9,6,3,4,22
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,1,0,1
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,1,0,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,0,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,3,2,2,8
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,1,0,1,3
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,4,6,9,20
REYES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,2,0,7,8,17
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,2,2,4
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,1,1,2,5
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,5,7,3,2,17
SACACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,3,0,3
SAIPINA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,0,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,2,0,0,2
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,0,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,3,5,0,1,9
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,1,5,3,10
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,3,1,0,0,4
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,2,0,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,4,2,2,2,10
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,2,1,1,1,5
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,0,0,0,1
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,1,0,0,2
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,1,0,1
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,0,1,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,2,0,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,147,158,34,33,372
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,3,0,0,0,3
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,1,0,0,1
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,1,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,0,1,1
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,1,1,2
SICAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,3,4,5,5,17
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,0,1,0,1
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,0,1,0,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,4,4,1,0,9
TAPACARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,0,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,1,1,1,3
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,1,0,0,2
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,0,1,1,3
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,1,0,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,1,1,0,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,8,10,3,0,21
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,0,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,2,0,2,5
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,0,1,0,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,2,0,1,1,4
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,2,2,0,0,4
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,0,1,3,1,5
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,3,5,2,4,14
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,2,1,0,1,4
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-07-01,1,0,1,0,2
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,1,0,0,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,2,1,0,1,4
AIQUILE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,1,0,1,0,2
ARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,0,0,1,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,1,1,0,0,2
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,1,0,0,0,1
BETANZOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,1,0,0,0,1
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,0,0,1,1,2
BOYUIBE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,0,0,0,1,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,1,1,26,19,47
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,0,0,0,1,1
CAJUATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,0,1,0,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,0,4,0,0,4
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,0,0,1,0,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,0,0,1,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,1,0,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,1,2,0,0,3
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,1,2,0,4,7
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,0,1,0,2,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,0,1,0,0,1
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,1,1,0,0,2
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,2,1,1,0,4
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,15,15,6,7,43
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,1,0,2,1,4
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,1,1,0,0,2
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,1,0,4,4,9
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,1,0,0,1,2
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,0,0,1,2,3
COPACABANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,0,0,1,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,7,4,1,1,13
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,0,1,4,0,5
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,27,24,14,22,87
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,1,1,0,1,3
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,0,1,0,0,1
ESCOMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,0,0,1,0,1
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,0,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,0,2,0,0,2
GUANAY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,1,0,0,2,3
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,1,0,4,2,7
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,0,0,3,1,4
HUACARETA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,1,0,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-08-01,0,0,0,1,1
