,group,variable,month,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA EMB,CONSULTA REPETIDA EMB,CONSULTA REPETIDA POST,CONSULTA REPETIDA POST,TOTALES
CARACOLLO,atencion odontologica,consulta repetida,2022-11-01,4,11,3,8,5,5,17,64,10,19,0,1,0,0,147
CARANAVI,atencion odontologica,consulta repetida,2022-11-01,1,1,3,1,3,3,35,11,1,1,0,2,0,0,62
CARANGAS,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,2,0,1,2,0,0,0,0,0,5
CARAPARI,atencion odontologica,consulta repetida,2022-11-01,0,2,4,9,6,9,19,59,6,1,0,0,0,0,115
CARIPUYO,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,1,2,2,10,0,0,0,0,0,0,15
CATACORA,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHALLAPATA,atencion odontologica,consulta repetida,2022-11-01,2,2,1,2,1,7,12,22,4,2,0,0,0,0,55
CHAQUI,atencion odontologica,consulta repetida,2022-11-01,0,0,1,3,5,5,12,33,2,3,0,2,0,1,67
CHARAGUA,atencion odontologica,consulta repetida,2022-11-01,0,0,1,0,2,2,4,10,1,1,0,0,0,0,21
CHARAÑA,atencion odontologica,consulta repetida,2022-11-01,0,0,4,0,0,6,6,16,0,3,0,0,0,0,35
CHAYANTA,atencion odontologica,consulta repetida,2022-11-01,2,0,8,3,4,3,5,37,0,0,0,0,0,2,64
CHIMORE,atencion odontologica,consulta repetida,2022-11-01,3,1,5,2,1,4,9,25,2,0,0,0,0,0,52
CHIPAYA,atencion odontologica,consulta repetida,2022-11-01,0,0,2,1,1,3,0,5,0,0,0,0,0,0,12
CHUA COCANI,atencion odontologica,consulta repetida,2022-11-01,0,0,0,1,0,0,2,10,0,0,0,0,0,0,13
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta repetida,2022-11-01,1,0,3,0,3,2,2,10,0,0,0,1,0,0,22
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta repetida,2022-11-01,1,0,17,31,4,10,14,47,0,5,0,3,0,0,132
CKOCHAS,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
CLIZA,atencion odontologica,consulta repetida,2022-11-01,2,14,16,23,0,21,22,28,4,6,0,2,0,0,138
COBIJA,atencion odontologica,consulta repetida,2022-11-01,14,26,55,69,17,28,147,166,24,11,0,3,0,3,563
COCAPATA,atencion odontologica,consulta repetida,2022-11-01,0,0,6,1,8,11,7,13,2,1,0,2,0,0,51
COCHABAMBA,atencion odontologica,consulta repetida,2022-11-01,234,173,531,476,333,522,1585,2161,563,539,0,17,0,2,7136
COIPASA,atencion odontologica,consulta repetida,2022-11-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
COLCAPIRHUA,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
"COLCHA ""K""",atencion odontologica,consulta repetida,2022-11-01,1,0,6,7,1,6,4,20,0,0,0,1,0,0,46
COLLANA,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COLPA BELGICA,atencion odontologica,consulta repetida,2022-11-01,0,0,2,0,1,0,2,6,0,0,0,0,0,0,11
COLQUECHACA,atencion odontologica,consulta repetida,2022-11-01,2,4,8,17,17,22,37,42,0,0,0,0,0,0,149
COLQUENCHA,atencion odontologica,consulta repetida,2022-11-01,0,0,1,5,1,0,6,14,6,0,0,0,0,0,33
COLQUIRI,atencion odontologica,consulta repetida,2022-11-01,8,1,11,22,7,8,9,33,1,6,0,0,0,0,106
COMANCHE,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
COMARAPA,atencion odontologica,consulta repetida,2022-11-01,5,3,25,23,2,8,16,39,5,1,0,0,0,1,128
CONCEPCION,atencion odontologica,consulta repetida,2022-11-01,2,1,1,0,1,0,0,4,0,0,0,0,0,0,9
COPACABANA,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
CORIPATA,atencion odontologica,consulta repetida,2022-11-01,2,0,3,1,1,3,8,12,0,0,0,0,0,0,30
CORO CORO,atencion odontologica,consulta repetida,2022-11-01,11,4,21,18,8,8,30,26,2,0,0,0,0,0,128
COROICO,atencion odontologica,consulta repetida,2022-11-01,0,0,4,0,1,1,2,1,0,0,0,0,0,0,9
CORQUE,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,2,0,2,2,0,0,0,0,6
COTAGAITA,atencion odontologica,consulta repetida,2022-11-01,2,0,15,23,5,30,28,73,13,6,0,3,0,0,198
COTOCA,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CUATRO CAÑADAS,atencion odontologica,consulta repetida,2022-11-01,62,30,30,37,3,23,57,16,9,1,0,0,0,0,268
CUEVO,atencion odontologica,consulta repetida,2022-11-01,0,0,1,2,1,6,3,26,1,1,0,0,0,0,41
CULPINA,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,1,3,3,0,1,0,0,0,0,8
CURAHUARA DE CARANGAS,atencion odontologica,consulta repetida,2022-11-01,1,1,6,0,0,2,5,11,1,1,0,0,0,0,28
DESAGUADERO,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
EL ALTO,atencion odontologica,consulta repetida,2022-11-01,95,115,219,212,118,132,351,625,85,87,0,77,0,3,2119
EL CHORO,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,4,1,0,1,0,0,0,0,6
EL PUENTE(STC),atencion odontologica,consulta repetida,2022-11-01,0,0,3,5,4,2,6,23,0,3,0,2,0,0,48
EL PUENTE(TJA),atencion odontologica,consulta repetida,2022-11-01,0,0,1,6,0,1,8,24,0,1,0,0,0,0,41
EL TORNO,atencion odontologica,consulta repetida,2022-11-01,19,17,8,9,4,13,14,19,12,10,0,3,0,2,130
EL VILLAR,atencion odontologica,consulta repetida,2022-11-01,1,2,2,1,1,14,11,19,5,4,0,0,0,0,60
ENTRE RIOS TRJ,atencion odontologica,consulta repetida,2022-11-01,0,0,10,12,8,6,6,42,3,2,0,0,0,0,89
ENTRE RIOS CBBA,atencion odontologica,consulta repetida,2022-11-01,1,7,5,16,4,0,9,21,0,0,0,0,0,0,63
ESCARA,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
ESCOMA,atencion odontologica,consulta repetida,2022-11-01,0,0,2,4,3,1,4,8,2,2,0,0,0,0,26
ESMERALDA,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EUCALIPTUS,atencion odontologica,consulta repetida,2022-11-01,4,0,1,4,0,0,7,7,1,0,0,0,0,0,24
FERNANDEZ ALONSO,atencion odontologica,consulta repetida,2022-11-01,2,1,8,10,1,3,19,25,4,5,0,0,0,0,78
GAIOC JATUN AYLLU YURA,atencion odontologica,consulta repetida,2022-11-01,0,0,0,4,0,4,5,19,5,0,0,0,0,0,37
GENERAL SAAVEDRA,atencion odontologica,consulta repetida,2022-11-01,0,0,1,1,1,0,5,8,2,0,0,0,0,0,18
GUANAY,atencion odontologica,consulta repetida,2022-11-01,3,1,4,13,6,12,40,49,4,7,0,1,0,0,140
GUAQUI,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5
GUAYARAMERIN,atencion odontologica,consulta repetida,2022-11-01,0,0,2,1,0,0,0,3,0,1,0,1,0,0,8
GUTIERREZ,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,4,1,29,2,2,0,0,0,0,38
HUACARETA,atencion odontologica,consulta repetida,2022-11-01,0,0,2,2,2,1,9,8,3,0,0,0,0,0,27
HUACAYA (VILLA DE HUACAYA),atencion odontologica,consulta repetida,2022-11-01,0,0,0,3,0,1,0,4,0,0,0,1,0,0,9
HUACHACALLA,atencion odontologica,consulta repetida,2022-11-01,0,0,1,0,0,0,1,4,5,3,0,0,0,0,14
HUANUNI,atencion odontologica,consulta repetida,2022-11-01,6,13,8,8,2,9,23,46,8,2,0,2,0,0,127
HUARACAJE,atencion odontologica,consulta repetida,2022-11-01,0,0,2,0,0,0,1,4,0,0,0,1,0,0,8
HUARINA,atencion odontologica,consulta repetida,2022-11-01,0,2,0,0,0,2,0,0,0,0,0,0,0,0,4
HUATAJATA,atencion odontologica,consulta repetida,2022-11-01,2,0,2,1,0,0,0,2,0,0,0,0,0,0,7
HUAYLLAMARCA,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
HUMANATA,atencion odontologica,consulta repetida,2022-11-01,0,1,18,6,9,15,13,18,5,17,0,0,0,0,102
ICHOCA,atencion odontologica,consulta repetida,2022-11-01,1,0,1,2,0,0,0,0,0,0,0,0,0,0,4
ICLA,atencion odontologica,consulta repetida,2022-11-01,21,12,5,5,7,14,15,15,1,0,0,2,0,0,97
INCAHUASI,atencion odontologica,consulta repetida,2022-11-01,1,0,6,3,0,3,14,19,0,5,0,0,0,0,51
INQUISIVI,atencion odontologica,consulta repetida,2022-11-01,0,0,0,2,2,0,6,13,0,0,0,0,0,0,23
IRUPANA (VILLA DE LANZA),atencion odontologica,consulta repetida,2022-11-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
IXIAMAS,atencion odontologica,consulta repetida,2022-11-01,0,0,1,3,3,3,2,2,0,0,0,0,0,0,14
JESUS DE MACHACA,atencion odontologica,consulta repetida,2022-11-01,2,2,3,13,6,24,22,29,7,9,0,0,0,1,118
LA ASUNTA,atencion odontologica,consulta repetida,2022-11-01,13,8,9,9,5,13,32,35,1,0,0,3,0,0,128
LA GUARDIA,atencion odontologica,consulta repetida,2022-11-01,31,37,16,21,6,0,7,27,3,0,0,0,0,0,148
LA PAZ,atencion odontologica,consulta repetida,2022-11-01,297,252,600,570,344,355,1688,2581,614,466,0,39,0,0,7806
LA RIVERA,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
LAGUNILLAS,atencion odontologica,consulta repetida,2022-11-01,0,0,1,5,3,5,6,17,6,0,0,0,0,0,43
LAJA,atencion odontologica,consulta repetida,2022-11-01,9,11,8,9,6,3,6,20,0,2,0,0,0,0,74
LAS CARRERAS,atencion odontologica,consulta repetida,2022-11-01,6,0,3,3,0,5,16,33,5,3,0,1,0,0,75
LICOMA PAMPA,atencion odontologica,consulta repetida,2022-11-01,3,0,10,0,0,20,1,14,0,0,0,0,0,0,48
LLALLAGUA,atencion odontologica,consulta repetida,2022-11-01,7,1,12,5,15,39,33,60,3,6,0,0,0,0,181
LLICA,atencion odontologica,consulta repetida,2022-11-01,0,0,0,1,0,1,4,18,3,3,0,5,0,4,39
LURIBAY,atencion odontologica,consulta repetida,2022-11-01,0,0,0,1,2,4,3,3,1,0,0,0,0,0,14
MACHACAMARCA,atencion odontologica,consulta repetida,2022-11-01,0,2,8,1,4,2,10,9,7,6,0,0,0,0,49
MACHARETI,atencion odontologica,consulta repetida,2022-11-01,6,7,39,51,2,1,5,22,3,0,0,0,0,0,136
MAGDALENA,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,6,0,2,3,0,0,0,0,0,0,11
MAIRANA,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,3,0,0,3,0,0,0,0,0,1,7
MALLA,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MAPIRI,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
MECAPACA,atencion odontologica,consulta repetida,2022-11-01,0,1,4,9,9,21,13,23,1,2,0,0,0,0,83
MINEROS,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MIZQUE,atencion odontologica,consulta repetida,2022-11-01,6,0,6,18,4,6,6,30,3,3,0,4,0,1,87
MOCOMOCO,atencion odontologica,consulta repetida,2022-11-01,0,0,5,9,0,1,6,11,0,1,0,1,0,0,34
MOJINETE,atencion odontologica,consulta repetida,2022-11-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
MOJOCOYA,atencion odontologica,consulta repetida,2022-11-01,9,0,6,5,0,5,7,30,1,0,0,0,0,0,63
MONTEAGUDO,atencion odontologica,consulta repetida,2022-11-01,9,9,13,9,7,9,26,46,1,1,0,0,0,0,130
MONTERO,atencion odontologica,consulta repetida,2022-11-01,1,2,7,5,3,15,29,27,2,2,0,0,0,0,93
MORO MORO,atencion odontologica,consulta repetida,2022-11-01,0,0,2,2,2,0,3,9,0,0,0,0,0,0,18
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,consulta repetida,2022-11-01,8,12,7,7,0,2,0,3,0,1,0,5,0,0,45
NAZACARA DE PACAJES,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
OCURI,atencion odontologica,consulta repetida,2022-11-01,0,0,1,0,2,3,2,3,0,0,0,0,0,0,11
OMEREQUE,atencion odontologica,consulta repetida,2022-11-01,0,0,3,2,0,9,0,4,2,1,0,0,0,1,22
ORURO,atencion odontologica,consulta repetida,2022-11-01,109,126,252,284,160,195,489,1023,160,117,0,35,0,22,2972
PADCAYA,atencion odontologica,consulta repetida,2022-11-01,1,2,11,12,17,15,16,89,8,1,0,0,0,0,172
PADILLA,atencion odontologica,consulta repetida,2022-11-01,0,0,1,0,0,1,4,3,3,0,0,2,0,0,14
PAILON,atencion odontologica,consulta repetida,2022-11-01,0,0,1,1,1,0,0,6,0,0,0,0,0,0,9
PALCA,atencion odontologica,consulta repetida,2022-11-01,3,3,9,5,3,5,13,21,4,6,0,0,0,0,72
PALOS BLANCOS,atencion odontologica,consulta repetida,2022-11-01,4,0,2,0,0,3,6,3,1,0,0,0,0,0,19
PAMPA AULLAGAS,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3
PAMPA GRANDE,atencion odontologica,consulta repetida,2022-11-01,0,1,2,5,0,5,1,10,0,1,0,0,0,0,25
PASORAPA,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,1,3,1,0,0,0,0,0,5
PATACAMAYA,atencion odontologica,consulta repetida,2022-11-01,0,2,4,8,0,2,1,19,1,2,0,0,0,0,39
PAZÑA,atencion odontologica,consulta repetida,2022-11-01,7,1,12,17,3,2,19,35,0,0,0,1,0,0,97
POCOATA,atencion odontologica,consulta repetida,2022-11-01,2,2,4,3,2,11,10,18,2,1,0,1,0,1,57
POCONA,atencion odontologica,consulta repetida,2022-11-01,0,0,0,1,2,0,4,1,0,1,0,0,0,0,9
POJO (CBBA),atencion odontologica,consulta repetida,2022-11-01,1,3,8,15,4,21,16,36,6,0,0,0,0,0,110
POOPO,atencion odontologica,consulta repetida,2022-11-01,2,3,4,7,5,12,13,33,12,12,0,5,0,0,108
PORCO,atencion odontologica,consulta repetida,2022-11-01,7,2,6,5,0,18,2,28,0,0,0,9,0,1,78
POROMA,atencion odontologica,consulta repetida,2022-11-01,0,3,2,2,2,14,11,13,0,1,0,0,0,0,48
PORTACHUELO,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3
PORVENIR,atencion odontologica,consulta repetida,2022-11-01,0,0,1,4,0,2,6,23,0,0,0,0,0,0,36
POSTRER VALLE,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,5,0,3,0,0,0,0,0,0,8
POTOSI,atencion odontologica,consulta repetida,2022-11-01,112,103,239,174,88,147,311,721,89,50,0,38,0,13,2085
PRESTO,atencion odontologica,consulta repetida,2022-11-01,0,0,3,2,2,1,9,4,0,0,0,0,0,0,21
PUCARANI,atencion odontologica,consulta repetida,2022-11-01,0,0,1,1,0,1,2,3,3,1,0,0,0,0,12
PUERTO ACOSTA,atencion odontologica,consulta repetida,2022-11-01,1,0,8,2,2,6,0,7,0,0,0,0,0,0,26
PUERTO CARABUCO,atencion odontologica,consulta repetida,2022-11-01,0,0,1,3,7,5,5,17,4,2,0,1,0,1,46
PUERTO GONZALO MORENO,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PUERTO QUIJARRO,atencion odontologica,consulta repetida,2022-11-01,36,4,3,0,0,0,2,0,0,1,0,0,0,0,46
PUERTO RICO,atencion odontologica,consulta repetida,2022-11-01,0,3,0,13,7,0,14,21,0,0,0,0,0,1,59
PUERTO SUAREZ,atencion odontologica,consulta repetida,2022-11-01,0,0,2,5,2,1,12,25,0,0,0,2,0,0,49
PUERTO VILLARROEL,atencion odontologica,consulta repetida,2022-11-01,11,18,33,32,11,25,48,113,7,5,0,15,0,2,320
PUNA,atencion odontologica,consulta repetida,2022-11-01,1,2,3,10,7,6,11,30,0,3,0,0,0,0,73
PUNATA,atencion odontologica,consulta repetida,2022-11-01,5,4,23,14,2,12,10,32,10,15,0,1,0,0,128
QUIABAYA,atencion odontologica,consulta repetida,2022-11-01,0,0,1,0,0,0,1,2,0,0,0,0,0,0,4
QUILLACOLLO,atencion odontologica,consulta repetida,2022-11-01,3,7,14,28,18,24,49,117,42,35,0,9,0,0,346
QUIME,atencion odontologica,consulta repetida,2022-11-01,3,0,2,1,4,2,67,32,2,1,0,0,0,0,114
QUIRUSILLAS,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,4,3,1,0,0,0,0,0,8
RAVELO,atencion odontologica,consulta repetida,2022-11-01,0,1,2,1,3,3,5,9,0,0,0,2,0,0,26
REYES,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
RIBERALTA,atencion odontologica,consulta repetida,2022-11-01,5,5,15,18,4,8,28,41,3,1,0,0,0,2,130
ROBORE,atencion odontologica,consulta repetida,2022-11-01,3,4,8,27,2,11,39,81,16,19,0,0,0,0,210
RURRENABAQUE,atencion odontologica,consulta repetida,2022-11-01,0,1,0,2,0,0,8,12,0,0,0,0,0,0,23
SABAYA,atencion odontologica,consulta repetida,2022-11-01,0,2,1,1,0,1,5,25,3,2,0,0,0,0,40
SACABA,atencion odontologica,consulta repetida,2022-11-01,9,20,44,47,6,16,41,107,14,37,0,2,0,2,345
SACABAMBA,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
SACACA,atencion odontologica,consulta repetida,2022-11-01,1,0,0,0,0,5,2,7,0,0,0,2,0,0,17
SAIPINA,atencion odontologica,consulta repetida,2022-11-01,3,2,3,2,0,2,9,8,0,1,0,1,0,0,31
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta repetida,2022-11-01,1,6,7,9,3,21,29,24,7,10,0,0,0,0,117
SAMAIPATA,atencion odontologica,consulta repetida,2022-11-01,0,2,2,3,1,3,9,11,0,0,0,0,0,0,31
SAN ANDRES DE MACHACA,atencion odontologica,consulta repetida,2022-11-01,2,0,1,2,0,1,1,4,2,0,0,0,0,0,13
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,1,1,0,5,0,0,0,0,0,0,7
SAN BENITO,atencion odontologica,consulta repetida,2022-11-01,5,3,6,31,26,11,30,51,23,36,0,3,0,1,226
SAN BORJA,atencion odontologica,consulta repetida,2022-11-01,3,0,3,4,6,7,13,30,3,3,0,1,0,0,73
SAN BUENA VENTURA,atencion odontologica,consulta repetida,2022-11-01,0,0,1,1,1,1,4,4,0,0,0,0,0,0,12
SAN CARLOS,atencion odontologica,consulta repetida,2022-11-01,0,0,7,2,2,5,7,16,1,0,0,0,0,0,40
SAN IGNACIO,atencion odontologica,consulta repetida,2022-11-01,4,0,2,4,4,1,6,4,1,1,0,0,0,0,27
SAN IGNACIO DE VELASCO,atencion odontologica,consulta repetida,2022-11-01,0,0,3,1,1,6,20,21,0,0,0,1,0,0,53
SAN JAVIER(STC),atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN JOAQUIN,atencion odontologica,consulta repetida,2022-11-01,0,3,5,6,0,0,4,16,0,0,0,0,0,4,38
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta repetida,2022-11-01,0,0,2,10,6,3,13,8,4,4,0,0,0,0,50
SAN JULIAN,atencion odontologica,consulta repetida,2022-11-01,0,1,0,0,1,6,3,8,0,0,0,0,0,0,19
SAN LORENZO(PND),atencion odontologica,consulta repetida,2022-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SAN LORENZO(TJA),atencion odontologica,consulta repetida,2022-11-01,0,0,4,8,0,1,13,73,1,0,0,1,0,0,101
SAN LUCAS,atencion odontologica,consulta repetida,2022-11-01,1,1,4,6,10,10,16,63,5,4,0,0,0,0,120
SAN MATIAS,atencion odontologica,consulta repetida,2022-11-01,1,0,15,7,3,3,10,25,0,0,0,0,0,0,64
SAN MIGUEL DE VELASCO,atencion odontologica,consulta repetida,2022-11-01,1,1,4,4,7,6,23,73,14,20,0,1,0,0,154
SAN PABLO DE LIPEZ,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN PEDRO,atencion odontologica,consulta repetida,2022-11-01,0,0,4,7,3,15,14,66,1,8,0,2,0,0,120
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta repetida,2022-11-01,2,2,7,3,4,6,9,26,2,4,0,0,0,0,65
SAN PEDRO DE CURAHUARA,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN PEDRO DE MACHA,atencion odontologica,consulta repetida,2022-11-01,1,0,7,6,23,14,19,60,2,3,0,1,0,0,136
SAN PEDRO DE QUEMES,atencion odontologica,consulta repetida,2022-11-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SAN RAFAEL,atencion odontologica,consulta repetida,2022-11-01,0,1,3,2,1,12,6,20,1,0,0,0,0,0,46
SAN RAMON BENI,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
SAN RAMON SCZ,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta repetida,2022-11-01,84,28,236,247,118,238,1173,1931,489,269,0,13,0,0,4826
SANTA ROSA,atencion odontologica,consulta repetida,2022-11-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SANTA ROSA DEL SARA,atencion odontologica,consulta repetida,2022-11-01,3,2,1,0,0,7,4,34,0,0,0,0,0,0,51
SANTIAGO DE HUARI,atencion odontologica,consulta repetida,2022-11-01,0,6,8,9,5,8,9,42,17,12,0,0,0,0,116
SANTIAGO DE HUATA,atencion odontologica,consulta repetida,2022-11-01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2
SANTIVAÑES,atencion odontologica,consulta repetida,2022-11-01,1,0,4,8,4,3,12,15,0,0,0,1,0,0,48
SANTUARIO DE QUILLACAS,atencion odontologica,consulta repetida,2022-11-01,0,0,4,8,0,1,9,14,0,0,0,0,0,0,36
SAPAHAQUI,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,2,2,1,1,0,0,0,0,0,0,6
SENA,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,2,5,0,0,0,0,0,0,7
SHINAOTA,atencion odontologica,consulta repetida,2022-11-01,3,1,1,3,2,1,10,16,4,0,0,1,0,0,42
SICA SICA (VILLA AROMA),atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
SICAYA,atencion odontologica,consulta repetida,2022-11-01,0,0,0,1,1,5,0,2,0,0,0,0,0,0,9
SIPE SIPE,atencion odontologica,consulta repetida,2022-11-01,22,32,85,82,21,33,63,159,39,48,0,0,0,0,584
SOPACHUY,atencion odontologica,consulta repetida,2022-11-01,0,5,1,4,6,12,5,22,0,2,0,1,0,0,58
SORACACHI,atencion odontologica,consulta repetida,2022-11-01,0,0,4,9,3,8,10,20,0,5,0,0,0,0,59
SORATA,atencion odontologica,consulta repetida,2022-11-01,3,3,3,6,2,3,3,11,0,3,0,0,0,0,37
SUCRE,atencion odontologica,consulta repetida,2022-11-01,53,79,194,170,96,127,468,750,100,70,0,15,0,3,2125
TACACHI,atencion odontologica,consulta repetida,2022-11-01,0,0,6,4,3,0,2,6,0,0,0,0,0,0,21
TACACOMA,atencion odontologica,consulta repetida,2022-11-01,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3
TACOBAMBA,atencion odontologica,consulta repetida,2022-11-01,0,0,0,2,0,5,10,8,0,0,0,0,0,0,25
TACOPAYA,atencion odontologica,consulta repetida,2022-11-01,0,0,1,4,2,3,4,9,1,5,0,0,0,0,29
TAHUA,atencion odontologica,consulta repetida,2022-11-01,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3
TAPACARI,atencion odontologica,consulta repetida,2022-11-01,0,4,10,5,1,0,5,6,0,1,0,0,0,0,32
TARABUCO,atencion odontologica,consulta repetida,2022-11-01,1,0,0,1,0,4,3,14,2,3,0,0,0,0,28
TARACO,atencion odontologica,consulta repetida,2022-11-01,0,0,7,1,1,9,8,15,9,0,0,0,0,0,50
TARATA,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
TARIJA,atencion odontologica,consulta repetida,2022-11-01,61,136,224,315,118,164,544,1140,273,178,0,4,0,0,3157
TARVITA,atencion odontologica,consulta repetida,2022-11-01,0,13,15,3,16,10,4,23,2,0,0,0,0,0,86
TEOPONTE,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,2,1,2,2,0,0,0,0,0,0,7
TIAHUANACU,atencion odontologica,consulta repetida,2022-11-01,0,3,28,30,2,4,8,26,0,7,0,2,0,0,110
TINGUIPAYA,atencion odontologica,consulta repetida,2022-11-01,0,0,1,2,2,1,8,5,0,1,0,0,0,0,20
TIPUANI,atencion odontologica,consulta repetida,2022-11-01,0,1,0,0,3,2,2,7,1,0,0,0,0,0,16
TIQUIPAYA,atencion odontologica,consulta repetida,2022-11-01,5,18,9,17,5,8,11,27,3,6,0,0,0,0,109
TIRAQUE (CBBA),atencion odontologica,consulta repetida,2022-11-01,3,0,2,8,1,2,7,20,5,0,0,0,0,1,49
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TOCO,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,11,1,0,0,2,0,0,0,0,14
TODOS SANTOS,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,0,0,14,9,0,0,0,0,0,0,23
TOLATA,atencion odontologica,consulta repetida,2022-11-01,0,1,0,0,1,0,3,3,11,28,0,1,0,0,48
TOLEDO,atencion odontologica,consulta repetida,2022-11-01,0,1,1,0,1,3,1,8,0,0,0,0,0,0,15
TOMAVE,atencion odontologica,consulta repetida,2022-11-01,0,0,0,0,2,6,2,8,0,1,0,1,0,1,21
